2.058216166817780390e+01,2.634641704780780103e+01,2.508972377030437428e+01,2.137288391274434218e+01,4.439054876298549601e+01,3.148006901550164116e+01,6.513954472841056109e+00,1.090488608147619232e+01,1.058529205107993754e+01,2.266375136786205857e+01,2.628986000926142097e+01,2.114272319928207189e+00,2.323245563399294777e+00,3.385502889940391924e+01,3.434902763489225919e+01,3.173232724930605642e+01,2.481323290820057537e+01,1.708566992988216171e+01,1.757614945160850439e+01,6.693292912825313579e+00,1.878605226266473949e+01,1.957043777521028005e+01,9.284331247306203849e+00,1.468654224244528184e+00,2.067005445080211601e+01,1.945910342934041637e+01,2.295704272479718355e+01
2.252984009447169100e+01,2.994517254937236928e+01,3.461208250203232240e+01,2.764167283979284306e+01,2.040082266730698635e+01,1.844135348789573925e+01,3.953241331405337888e+01,3.500971544411005709e+01,3.227539059585541992e+01,2.185254903349460420e+01,3.082151227864190446e+01,4.262377427141302633e+01,4.208003226460331803e+01,2.555821624311260365e+01,2.529685345961955889e+01,1.705011535210957874e+01,3.588052530204264912e+01,3.107753232022262324e+01,3.059133190058132712e+01,3.736997927384714302e+01,2.502806141455877054e+01,2.450054678066387126e+01,3.561551955174591910e+01,4.315374438227541276e+01,2.894350728523097871e+01,2.378736165189034324e+01,2.194732519928800230e+01
3.950123633185483651e+00,1.522198635999211191e+01,1.890713191871799737e+01,1.015781397869457514e+01,2.239736528022407924e+01,9.661602369282249470e+00,2.057309031098551699e+01,1.596633461972906964e+01,1.391591851981635308e+01,1.027734030995919490e+01,1.599791789393758812e+01,2.399376607678325257e+01,2.343985223726031819e+01,1.660470587058639680e+01,1.679903314432011285e+01,9.060405489302826965e+00,1.995206370714344501e+01,1.248650536434009517e+01,1.207113369399307601e+01,1.854767456160168493e+01,1.039724089771113213e+01,1.053505734369803903e+01,1.663156720650721709e+01,2.505574841489764282e+01,1.131525913856663301e+01,5.003771013134488577e+00,1.090889125670459592e+01
7.749957709380968396e+00,2.100704568359663327e+01,2.477910705966467475e+01,1.600161075595438476e+01,2.459559468953496975e+01,1.348961636063352465e+01,2.446466245304702980e+01,2.037965398568216457e+01,1.681057484369436139e+01,7.349297132574480251e+00,2.180343292769834207e+01,2.717927676948208315e+01,2.664518883505747482e+01,2.134494805159108921e+01,2.143887135198496807e+01,1.239231631808418577e+01,2.582540273359567706e+01,1.792123369959012180e+01,1.756408863979129720e+01,2.212904060694383546e+01,9.668743876295852857e+00,9.301231643306435259e+00,2.066851678437017625e+01,2.754613389190801698e+01,1.712447144376168140e+01,9.046444772815970481e+00,7.746528251240579088e+00
5.043986945763951901e+00,2.059091907270381583e+01,2.315402894208634521e+01,1.428710910236358878e+01,3.013085843082219384e+01,1.741091296330031923e+01,1.768910335175978332e+01,1.440867986483122287e+01,9.601312698823511127e+00,4.403649413237971544e+00,2.119963814057973295e+01,1.981193286457797598e+01,1.929820448179951597e+01,2.383530863942462830e+01,2.409969596292677707e+01,1.683432964014432898e+01,2.391121736413646559e+01,1.414215247608288450e+01,1.399935995447426329e+01,1.516720596459995640e+01,2.633345339110992001e+00,2.935612314167716175e+00,1.421820399497683951e+01,1.988162645296610265e+01,1.496687815985339576e+01,5.468830107561839959e+00,5.038716082407510122e+00
1.214991350333915143e+01,1.164727013133518518e+01,1.103431841101193456e+01,7.259608990339242673e+00,3.051258101339286455e+01,1.835975170820467994e+01,8.494046236127569927e+00,3.889547445675103798e+00,8.994298635841026623e+00,1.954057391481923744e+01,1.162675104583829722e+01,1.318210246204586333e+01,1.269229757573454265e+01,1.930222529067871307e+01,1.981584943375668573e+01,1.901175360950011139e+01,1.113815925887266367e+01,2.779871858378107685e+00,3.335846229591862500e+00,8.184860299050781052e+00,1.641504050351969468e+01,1.723430825441974790e+01,5.637937628111128419e+00,1.594141388714104579e+01,6.265223646293497595e+00,1.089733205290935381e+01,2.015679773120444551e+01
6.342172509665221725e+00,2.193793237189430201e+01,2.451123338148847353e+01,1.564485457138530755e+01,3.100740554232761426e+01,1.844135348789574280e+01,1.850554743315185036e+01,1.545991688577599810e+01,1.034213483932646049e+01,3.188001995164838842e+00,2.255127727521171010e+01,2.036355827256224060e+01,1.986410123591903698e+01,2.504510705484381461e+01,2.529685345961956244e+01,1.779526520345678264e+01,2.526432944731743291e+01,1.545290170690275033e+01,1.532232924986792888e+01,1.593907226655945664e+01,1.800870562841925482e+00,1.755306043344379008e+00,1.516126733805934457e+01,2.020405816434408663e+01,1.632470369916828190e+01,6.821874488399640057e+00,3.783456206062270955e+00
3.110961154163671338e+01,1.657742520329646752e+01,1.722581376582700941e+01,2.293880585223683255e+01,1.865538880591148185e+01,2.111277936476475148e+01,3.577515802146427149e+01,3.171569747620308632e+01,3.577058502876695201e+01,3.953443504919734153e+01,1.635736859440183366e+01,4.049318527234240861e+01,4.007499639197902042e+01,1.298649709488797654e+01,1.295074454579712331e+01,2.245485742173995902e+01,1.769972941833383473e+01,2.602220030214054702e+01,2.568142871744025868e+01,3.598536693229239347e+01,3.864533445225313812e+01,3.908646761595060326e+01,3.346772593094479475e+01,4.359998267353464030e+01,2.295624689009374464e+01,3.087375472324579206e+01,4.018924707082354075e+01
4.876100197807765113e+01,3.959567782152232240e+01,3.485741145626472104e+01,4.135014765023837668e+01,5.868342496771682448e+01,5.111121612216714283e+01,3.488816431386558747e+01,3.698543249989914727e+01,4.267812544382163509e+01,5.561712275900874403e+01,3.876950956876210341e+01,3.572880952554005773e+01,3.593154439613304874e+01,4.664432222530354011e+01,4.714855505330976371e+01,5.232060586191389717e+01,3.355405808320126226e+01,3.852671855896383590e+01,3.892184072712807108e+01,3.747975257652974079e+01,5.202544938243026706e+01,5.290006472412927252e+01,3.747277731441980819e+01,3.857085603650847361e+01,4.006144139794611192e+01,4.751105169513648008e+01,5.616695636934646529e+01
2.399397891444596809e+01,3.063797600081407424e+01,2.937510174948065966e+01,2.555790904551246712e+01,4.842437959395503810e+01,3.541456198119765020e+01,1.079349989147579691e+01,1.516792361993887894e+01,1.404824637236415263e+01,2.485337839174885133e+01,3.058918044869207264e+01,6.147246258983074085e+00,6.513466749265010236e+00,3.807955938975806021e+01,3.856753623219129423e+01,3.558805349238021876e+01,2.907540094831461630e+01,2.132965472677890162e+01,2.180973116239995591e+01,1.090455311418531004e+01,2.111360609769872809e+01,2.181484925947313513e+01,1.351080599073938870e+01,3.094361296386236138e+00,2.489854911549361205e+01,2.295696845213058879e+01,2.504752128922402932e+01
