1.433545102093420986e+01,1.756790168956744669e+00,4.791267544446327520e+00,8.046730061101063924e+00,7.354587664313720019e+00,1.090817126049451602e+01,1.913306250856646429e+01,2.206660631165514985e+01,1.439010050529049245e+01,2.758943718662646560e+01,1.708806799607938842e+01,1.596747451158731401e+01,2.206130860862015197e+01,9.956725807388179916e+00,1.394527405811676957e+01,1.307070169566730122e+01,1.377432035603367666e+01,1.177705440094240608e+01,1.215167181549419340e+01,1.339101521883133472e+01,1.111529554533234432e+01,1.390068797457777094e+01,2.383308520607720027e+01,2.295815753834921935e+01,1.303589096003004499e+01,1.221000802062909152e+01,1.109757233938795729e+01,2.000646974984419302e+01,1.291401552405836917e+01,1.224754813290746291e+01,1.334731552019291456e+01,1.268992372259344670e+01,1.256034338384049498e+01,1.292597789172256562e+01
2.771427085512344135e+01,1.341252409722661021e+01,1.469147119014173164e+01,2.233241583516888795e+01,2.172563697532000049e+01,1.090817126049451957e+01,2.295234153262570231e+01,1.934993497410445329e+01,2.154651790777560549e+01,3.955826776595156957e+01,3.057688132123623248e+01,2.996504373052913195e+01,3.384846423556714967e+01,8.184693557415162246e+00,2.506905664189737948e+01,2.426430681244440635e+01,2.151703819664163575e+01,1.107363627158661323e+01,1.074783456035491014e+01,5.887017734366671640e+00,1.637718247582012765e+01,5.700282913416483410e+00,3.548493094535401582e+01,3.467229126009284101e+01,2.646437087868551075e+01,2.575731311024682313e+01,2.524898007095365315e+01,3.024258115053833862e+01,1.938371657064967479e+01,1.936576093240081065e+01,9.039319170791175750e+00,2.629567715363238989e+01,2.592522147861907555e+01,1.897271687201388346e+01
9.123342477630778546e+00,1.221428416362083524e+01,8.996655692701217788e+00,1.466100368934687737e+01,1.387738796086850002e+01,2.350974661987152814e+01,3.188785141882775775e+01,3.495387448800281049e+01,2.667403263445208594e+01,3.460615610357739058e+01,2.297311287473816677e+01,2.059382892074047788e+01,1.162662460208976078e+01,1.448126444553342651e+01,2.403914459196649389e+01,2.329269884268833835e+01,2.605707325645349570e+00,1.269451789314310375e+01,1.323104765749594591e+01,2.431065942042966910e+01,2.406935005512385928e+01,2.469541898933087865e+01,3.171341893505152143e+01,3.087229761561611951e+01,2.017454570884335396e+01,1.935094079629749331e+01,1.679030749234930298e+01,7.746528251240585305e+00,4.499225503892915867e+00,3.891820672129985503e+00,1.555511972252278774e+01,9.054069179692525893e+00,8.185414036380262104e+00,5.049540341797452925e+00
7.558674167287485091e+00,1.230682381868398956e+01,1.260807461199570234e+01,3.910583640255331339e+00,4.122749023464744589e+00,2.008400114005794634e+01,2.295234153262570587e+01,2.928931744048570707e+01,1.713549220252376060e+01,2.067222635471182812e+01,9.044830937958685979e+00,6.690825146109596666e+00,1.625250553961452482e+01,2.020504616385415275e+01,1.204215380599291407e+01,1.156504831877169615e+01,1.624554405595072382e+01,2.086725214242464332e+01,2.137219290553600715e+01,2.397867575036892873e+01,1.722353030016979503e+01,2.452042064044024983e+01,1.790893489563692142e+01,1.709255090028652191e+01,6.803782216517952897e+00,6.148625477213450985e+00,3.446362027292010577e+00,1.699941561485695374e+01,1.704156089176128575e+01,1.616419301643832185e+01,2.316712182262495290e+01,6.114831429667771268e+00,6.817882758980038815e+00,1.740942862923669665e+01
1.841674209395231898e+01,1.174993053465423287e+01,8.996655692701217788e+00,1.954131725565667566e+01,1.866472816472722229e+01,2.047373305982118197e+01,3.153695178656741760e+01,3.178590584793763796e+01,2.749573598261610741e+01,4.025475254629398592e+01,2.897143898478064727e+01,2.712353500763007474e+01,2.139828571151916137e+01,7.342808665270188939e+00,2.729099711664369110e+01,2.642612344296601634e+01,7.901206298364575886e+00,4.060600171539386238e+00,4.389811074320328466e+00,1.890298627693705669e+01,2.336557300591308817e+01,1.910629680833180188e+01,3.675193753293733323e+01,3.587387436396495133e+01,2.531200438187907409e+01,2.443391722404304645e+01,2.246045028260159171e+01,1.680970258977966836e+01,5.600973147173565536e+00,6.115718131583241401e+00,6.454462680455947954e+00,1.776686353807878760e+01,1.701641572589679186e+01,5.049540341797452925e+00
4.246872568145104054e+01,4.740486164735456498e+01,4.910649876781418044e+01,3.835069802379436510e+01,3.921711511492603819e+01,4.788283373846209656e+01,3.922439221544617283e+01,4.850825921013728959e+01,3.734224556859945920e+01,1.839435055011335862e+01,2.887871111979068317e+01,3.074473879434553680e+01,4.779411045454833129e+01,5.564109887607173022e+01,3.288336541205219987e+01,3.369798627622923703e+01,5.343697062645158979e+01,5.726999114841754590e+01,5.770284389794231572e+01,5.355794352690941196e+01,4.221253445465868026e+01,5.406630505803935449e+01,2.247104025917452219e+01,2.327820185139338705e+01,3.273635522209429638e+01,3.359590421403211735e+01,3.537029020343483410e+01,5.137168432668226359e+01,5.439426130858497999e+01,5.351792691512076061e+01,5.904482903255630788e+01,4.203032821553182430e+01,4.290853686306866877e+01,5.477085868443238326e+01
2.359663147205135303e+01,1.037058307455665762e+01,1.058530269093836118e+01,1.986939827036464123e+01,1.913679933436344172e+01,1.285342113774792772e+01,2.499609526036108420e+01,2.314028328001918311e+01,2.238506830291941796e+01,3.884546286328984621e+01,2.885746310475297349e+01,2.781182728526411196e+01,2.907975599986182758e+01,3.094434527765737908e+00,2.454140675130096483e+01,2.367989074500581381e+01,1.638760261425790787e+01,5.811011389909682023e+00,5.510686967627576038e+00,9.595508652698987007e+00,1.741409419969924954e+01,9.675707923062839555e+00,3.490205369412379355e+01,3.404847140892673707e+01,2.475944310690934813e+01,2.396380336690714685e+01,2.293735105533192709e+01,2.523543862654243952e+01,1.420147076116553109e+01,1.424142517198187363e+01,4.116276374554696638e+00,2.233186731260741098e+01,2.185233089636263060e+01,1.377049669455392866e+01
1.702151977281441830e+01,3.014557409738213778e+01,2.947446008277924889e+01,2.199581660475917744e+01,2.235512311505886629e+01,3.815813624850996177e+01,3.834739760220290350e+01,4.623727932078710978e+01,3.285940544305795896e+01,2.396307367561616886e+01,1.852368468153974135e+01,1.684848522224749701e+01,1.764920525430297360e+01,3.727507763299767873e+01,2.629265307679373009e+01,2.634903539830553498e+01,2.833180690224003939e+01,3.700151700445699277e+01,3.755294340467276015e+01,4.223162364267804492e+01,3.454678395501245092e+01,4.277343864183844602e+01,2.439247073751828410e+01,2.409666288388502409e+01,2.085627248567248415e+01,2.099355689448655582e+01,1.981382428280291563e+01,2.243419091360872031e+01,3.023020766800791392e+01,2.950407420269086245e+01,3.968432360087233945e+01,1.790715992837059289e+01,1.854696538192646216e+01,3.076234294274870607e+01
1.453989111257417299e+01,2.113948157433036457e+01,2.197097368806466022e+01,1.162816204763672978e+01,1.236846811585407835e+01,2.627276527406604600e+01,2.467007646405667387e+01,3.296667981221816746e+01,1.937490645478631990e+01,1.304962606211123344e+01,4.749440749718794486e+00,3.891820600868255653e+00,2.133685424071294179e+01,2.933566816850775893e+01,1.269650229761814408e+01,1.288404054423572731e+01,2.530942922655823679e+01,3.026747625814715192e+01,3.075879624921070388e+01,3.113456592776111975e+01,2.181818793874774087e+01,3.169054027939473528e+01,1.179323724686782171e+01,1.125016656620634592e+01,7.901795425907903514e+00,8.367375310447364711e+00,8.585784254493082912e+00,2.393276382540192770e+01,2.634932796504484642e+01,2.547757032980479863e+01,3.245414043130587345e+01,1.393395800868705692e+01,1.480905140491960559e+01,2.675099066998103581e+01
1.564107695022272004e+01,1.639410384384408204e+01,1.818064215161930974e+01,7.568652094771363359e+00,8.445996467654492079e+00,1.945910374055796410e+01,1.766085919614089406e+01,2.576779757680887784e+01,1.221253368644787685e+01,1.319110794830895728e+01,2.779871858384341365e+00,3.890719001201487171e+00,2.402936495465871758e+01,2.466248906977798683e+01,5.602272448824478168e+00,5.698095964099811894e+00,2.394936628330816575e+01,2.626214317023532274e+01,2.668829352949670053e+01,2.461294428979761761e+01,1.471010744745500709e+01,2.516560339555160652e+01,9.913249885622628099e+00,9.057805317758779395e+00,1.757373340450558707e+00,2.635995175234020937e+00,5.046991072480135010e+00,2.521019637800470292e+01,2.437042685879633552e+01,2.350443605500422350e+01,2.803673268095962001e+01,1.432269891992838140e+01,1.505250919115349362e+01,2.465415873347821929e+01
