4.770535507992305213e+01,3.365496364728967649e+01,3.015672778982429492e+01,3.074142229697417861e+01,3.023100052582934794e+01,3.793844729809116245e+01,3.554162172222196148e+01,2.984773565094462811e+01,2.496847951007902466e+01,3.295360040747581820e+01,3.346090999208937689e+01,4.552099001232728170e+01,4.606161386755218956e+01,4.238479628941634303e+01,2.882615383895863914e+01,3.200446861017959321e+01,2.937431402166873085e+01,2.151482974072374432e+01,3.965054703226903854e+01,3.361926439228891894e+01,3.415289908595142521e+01,2.280654886057358510e+01,2.863787565669814583e+01,1.716960663590710112e+01,2.323827892513043381e+01,2.916726872360216305e+01,1.787863421394332875e+01,3.108237951166473678e+01,3.172307113524021105e+01,2.211064619666988307e+01,2.842777332902191390e+01,2.071196042561520656e+01
1.009150166069293597e+01,1.427041703903763015e+01,1.801758548949113603e+01,1.734946030690631602e+01,2.263981409560552649e+01,3.633444523560609696e+01,3.154922216408067825e+01,3.385546170389004317e+01,3.357150073519480316e+01,3.194569214164120297e+01,3.214343873914854299e+01,1.162701687148843455e+01,1.120101932546357837e+01,4.008150414192779465e+01,2.049594735179140059e+01,2.701339919095080688e+01,1.981793655157255429e+01,3.002648988181392653e+01,3.512125161588086542e+01,3.654817509373884832e+01,3.675480064243188139e+01,2.928596168947090206e+01,3.569254565599835161e+01,3.952260772168984460e+01,2.860611928885224486e+01,3.582652855019036764e+01,3.881674800461341590e+01,1.655572492028271014e+01,1.597167887226889782e+01,2.542486715626011318e+01,2.002739403186332012e+01,2.952133132302407859e+01
2.786596180427593339e+01,1.723429681872321240e+01,1.110741190427688529e+01,1.177476851927234591e+01,1.034430727934475769e+01,2.304681894619504234e+01,1.890312862840547226e+01,1.501935728180063023e+01,1.058097253703419405e+01,1.673453961400126744e+01,1.728873545679543611e+01,2.557794834985615751e+01,2.614205314792279466e+01,2.820286500652266071e+01,9.041129312026743747e+00,1.361796919840283948e+01,9.659656254387032348e+00,3.600702909912151028e+00,2.394551806052370324e+01,1.966942871466112308e+01,2.020432734779985751e+01,4.498910951282730331e+00,1.518544207211444963e+01,1.137168403273732409e+01,4.447796852357078556e+00,1.569592729058152436e+01,1.091005860467602950e+01,1.455468003606754834e+01,1.522305480895647456e+01,5.821284966663209381e+00,9.116381485955901809e+00,1.799363278251344900e+00
3.850726889143363962e+01,2.457760424069166660e+01,2.088468031626821642e+01,2.146363413548402832e+01,2.153777590860305580e+01,3.187218891404987531e+01,2.861736128748761843e+01,2.350864798740970940e+01,1.846014796481105691e+01,2.614625988228915432e+01,2.669033352149126515e+01,3.638040630101759376e+01,3.690469628036587579e+01,3.675088941144512233e+01,1.967780990707348465e+01,2.418969862202204268e+01,2.019975956225885128e+01,1.338682285147596573e+01,3.324994203942856075e+01,2.783192659998370999e+01,2.838725058783533584e+01,1.467979247930711573e+01,2.280508735451302726e+01,1.289253713153781078e+01,1.497618603803407389e+01,2.336082044548965087e+01,1.323076971890277775e+01,2.195178682859141261e+01,2.260598981796922402e+01,1.283344746309168549e+01,1.918737654439376428e+01,1.220870576986811074e+01
4.484139899414208230e+01,3.342764322805690114e+01,2.827806882021407731e+01,2.893273891551374888e+01,2.638176431186034065e+01,3.115340317687350336e+01,2.939774543237932392e+01,2.345371079442101347e+01,1.893844876805412625e+01,2.679345077518357954e+01,2.725668197118393010e+01,4.242310411221862410e+01,4.302416639515978858e+01,3.530004581809689768e+01,2.622617262546766881e+01,2.681874106068000074e+01,2.686191915664821295e+01,1.739448877560955609e+01,3.303937006017618216e+01,2.676775498653112351e+01,2.727679003600825069e+01,1.855675645685580122e+01,2.196443345556961546e+01,1.042287409123814079e+01,1.913320510977370148e+01,2.245847211284471001e+01,1.125501915521559582e+01,3.071602415926350460e+01,3.139363721198921553e+01,2.119093803583436753e+01,2.632139249967727324e+01,1.721853846605522520e+01
3.938302273950778698e+01,2.084985719501421997e+01,2.450071360328719550e+01,2.454791223992582161e+01,3.076716588939293118e+01,4.685042122881841919e+01,4.222946895171345716e+01,3.913303798949853984e+01,3.475842384432587551e+01,4.041061007491124002e+01,4.094632540733530846e+01,3.847822570803084119e+01,3.868841956498997092e+01,5.203510657848777754e+01,2.616619854938898371e+01,3.622637509155937607e+01,2.613965072528319311e+01,2.779163510733435416e+01,4.741130906722543870e+01,4.377688900818917261e+01,4.429980845314829452e+01,2.856875958645166236e+01,3.937644874011486706e+01,3.270984757170037938e+01,2.833304034512289959e+01,3.988731374889727732e+01,3.273293748692409366e+01,2.003412159781333202e+01,2.020676047162886491e+01,1.949093812804502690e+01,2.447233115338967124e+01,2.599050369068131872e+01
6.228445712420109359e+00,2.245314908210108840e+01,2.327410683531579849e+01,2.272002483256635941e+01,2.490360660467356269e+01,3.412397924818453276e+01,3.013699183825472971e+01,3.404726952352778113e+01,3.524305200772614199e+01,3.133097475723337411e+01,3.135562974565803174e+01,8.919845793329978179e+00,8.245244381900434405e+00,3.680131230776677143e+01,2.472189125448645797e+01,2.732158558633295442e+01,2.412433940762620566e+01,3.361176563979427101e+01,3.240281989441147203e+01,3.554541899753596823e+01,3.560189895542414007e+01,3.258405723258653808e+01,3.610634712644371547e+01,4.261621480857073863e+01,3.194539697308994874e+01,3.608493820566761912e+01,4.180748503274872263e+01,2.412492748783268226e+01,2.368880997426713719e+01,3.148676887235526678e+01,2.497425203246620740e+01,3.363329305030838157e+01
2.306802043858244744e+01,1.034388376088904593e+01,5.271990670845695170e+00,5.814777440122450791e+00,9.475995010707338295e+00,2.599115744671516381e+01,2.113870111346545144e+01,1.899100420917243426e+01,1.565708534283519882e+01,1.957304530724560365e+01,2.007974328044776158e+01,2.113933095102863291e+01,2.160541577085536602e+01,3.113522860409522508e+01,5.185434144878948715e+00,1.501987830349537667e+01,5.403965540277213542e+00,9.289540257459943717e+00,2.631578826068367150e+01,2.345940339055385948e+01,2.393550615849532193e+01,9.317007244121697340e+00,1.980315697796852348e+01,1.822264476810655509e+01,8.780461129848465163e+00,2.022785057504779971e+01,1.771382487528714833e+01,7.670188196318904694e+00,8.335565386021347223e+00,3.010684871117786710e+00,3.910627313476060518e+00,7.975342720534126073e+00
2.800652224617885366e+01,1.136889050786143152e+01,1.080818421925323491e+01,1.108307706198903908e+01,1.613759035204117609e+01,3.223430916578760730e+01,2.753951790532711641e+01,2.475661451498687171e+01,2.075111617337258707e+01,2.578779060198099771e+01,2.631578826068367150e+01,2.644055662099364312e+01,2.681465479923952344e+01,3.741229881426406934e+01,1.175446416795188753e+01,2.151723275753706588e+01,1.185249105316228224e+01,1.378969465794794047e+01,3.272412403468451458e+01,2.935854167246965218e+01,2.986481871361508666e+01,1.433540737586915093e+01,2.523842640943760784e+01,2.087881469119045263e+01,1.399263300090041184e+01,2.571765269726837033e+01,2.061694187597012018e+01,9.004861303091097113e+00,9.577963793291081274e+00,4.888904117879175892e+00,1.021351880933968737e+01,1.205033078191167561e+01
4.265096027887609154e+01,4.597792858751331124e+01,3.809524628798369861e+01,3.858370115339708661e+01,3.042981218240499430e+01,1.428103376280976633e+01,1.912971886356074691e+01,1.893224495369634752e+01,2.262702283937227676e+01,1.931126698503600991e+01,1.896400300556565810e+01,4.010078691839551368e+01,4.073612945478272707e+01,1.159925250688927001e+01,3.499175264969237276e+01,2.458163707841394796e+01,3.547073897869520209e+01,2.962276477457070456e+01,1.575927375834035438e+01,1.477265765902852479e+01,1.440182806979916919e+01,2.902816740524912120e+01,1.814163763806569563e+01,2.614529130544433855e+01,2.940001412381937129e+01,1.768435236591500015e+01,2.575434097585673854e+01,4.404584799465978051e+01,4.452104045071509120e+01,3.852204265693998053e+01,3.666625583098769425e+01,3.140710127752497982e+01
