3.267534673105431153e+01,3.105776743284049601e+01,2.969150296471406136e+01,5.139827211898742831e+01,4.631165461972457109e+01,5.834478073555423094e+01,5.157223587219523608e+01,5.716735203191340986e+01,4.753587112954235749e+01,4.269390665957972431e+01,4.559495348174996820e+01,4.227586423162581042e+01,4.591250460145086976e+01,3.933541853383837150e+01,4.056421134620120483e+01,4.111384510123346558e+01,4.222977267543328139e+01,4.068409444144823794e+01,9.952903597153296644e+00,8.149949345989385918e+00,2.807647372991188206e+01,2.252791765566147220e+01,2.672130897186841736e+01,5.138433019414627267e+01,5.136000376132835754e+01,5.726794209671193414e+01,3.149235525994812690e+01,2.974713057329294941e+01,3.324001528384497561e+01,3.268622154786297784e+01,3.270102250899130070e+01,1.404805234639022515e+01,9.138921260042531358e+00,2.503454338603073381e+01,1.881171564651453920e+01,1.539064462826655522e+01,2.086337118849122163e+01,1.730228945722308964e+01,2.065330623116280151e+01,2.428513576583855738e+01,1.701393918584390264e+01,5.445149559824248087e+01,5.593412815056144183e+01,4.875284713167334161e+01,5.463699123472964914e+01,4.469062099958953382e+01,4.118520731452177586e+01,4.226269830162161867e+01,3.878035627283128406e+01,3.271321484789088885e+01,4.149937644049722962e+01,3.829722997713520272e+01,4.238475622647526109e+01,3.773700382383633212e+01,4.040841423326301651e+01,4.246385519767494543e+01,3.686560147551008981e+01,3.231622371988125764e+01,3.554416378396417286e+01,3.887631667714280326e+01,3.958217937201124670e+01,4.226269830162161867e+01,3.878035627283128406e+01,3.268622154786297784e+01,3.776212352707555198e+01,6.210489097928064695e+01,5.576241501048617977e+01,5.148093662142698435e+01,6.188001497971583120e+01,3.169053917125911113e+01,1.036931735336348481e+01,4.484204625424539614e+01,3.465431510080488664e+01,3.500709574789329537e+01,1.303351800304932251e+00,8.318872631391377226e+00,4.114770492878484021e+01,3.616383499333592511e+01,3.294588943429211270e+01,2.926652785463639717e+01,1.396555970412177672e+01,1.904330190101276798e+01,1.539042454543110772e+01,1.225027338806197719e+01,1.768478307228813406e+01,2.108458802010874322e+01,2.465296357164257657e+01,1.724291279089942108e+01,1.843483825043410107e+01,4.016201884375043818e+01,2.604772027833811521e+01,2.507152110974854153e+01,5.455192468718173160e+01,2.530046416461184222e+01,2.786839709942048060e+01,2.193574685954860115e+01,3.067445254645238606e+01,3.784662630162239338e+01,3.885236218914707251e+01,4.393404572356143944e+01,4.087307863258229190e+01,4.003352961376088359e+01
1.774121897114536495e+01,1.680200381832905521e+01,2.111538258974725579e+01,6.265973461651437759e+00,2.636575381927927175e+00,1.390188573559758467e+01,4.752095036564990771e+00,1.188832901308577839e+01,1.801150352368539043e+00,4.410931308432306963e+01,5.048516968402995531e+01,4.820896334119881033e+01,4.651739182747001422e+01,8.344045564503201007e+00,7.014706673054486252e+00,1.416413806179159884e+01,1.673482614588061068e+01,1.114455367472970160e+01,4.683917404366135884e+01,4.011693794805834301e+01,3.767741500412438427e+01,3.752540252478328142e+01,4.288817500973217989e+01,9.476091453618787241e+00,7.259735110492922416e+00,1.431119469180229586e+01,3.579649230168969609e+01,4.084825794130592413e+01,3.130847608003821492e+01,3.405109903262668070e+01,4.036991428684721228e+01,4.179620955557061990e+01,3.890468649492272846e+01,2.931416994616164473e+01,3.743881110708154125e+01,4.032640375556044177e+01,3.470509063865780064e+01,3.431505603726296982e+01,3.075268434101107928e+01,3.067216774456915473e+01,3.820266277614165773e+01,2.074402986389530668e+01,1.451954155111317668e+01,5.724369379143447567e+00,1.230725178632290273e+01,5.820490601460772240e+00,1.361897718080087749e+01,1.618076214316653250e+01,1.841945500012150561e+01,1.992316717023712869e+01,4.411588926790537357e+01,4.192486302600657666e+01,4.008164280509842570e+01,3.693456495997371292e+01,3.484157369508398006e+01,3.324699757387215726e+01,1.304861722257606971e+01,1.516815167017072774e+01,1.205119355842720452e+01,1.112410232261886911e+01,8.250912608560687644e+00,1.618076214316653250e+01,1.841945500012150561e+01,3.405109903262668070e+01,1.515334134870280280e+01,2.672144881884525702e+01,1.253172655571974303e+01,1.377066815081110107e+01,1.967416657850978012e+01,4.537324495303061411e+01,4.709697978042153466e+01,3.583638591597753109e+00,2.962619547727268454e+01,3.425411054275618028e+01,4.640053167439037196e+01,3.935851556525944517e+01,4.828188766859266678e+01,4.556194489466002295e+01,2.012697353206983308e+01,2.473492289316675041e+01,4.247173404715447020e+01,3.675969047097301257e+01,4.032739666277199575e+01,4.337125682092555934e+01,3.364147689051520018e+01,3.007610268235577067e+01,2.999376989530873061e+01,3.752507058973750986e+01,3.014707537045409325e+01,2.085123989954421120e+01,2.453415925759726335e+01,2.589293856315948616e+01,1.037241390412745901e+01,2.445476815808788018e+01,2.075280542764106784e+01,2.585220154137877913e+01,2.477509344838570371e+01,3.195667605225178676e+01,3.396556042114385576e+01,3.060158229457050894e+01,2.765488932638190889e+01,3.020983363004067357e+01
1.276459506221930162e+01,1.235661540518947987e+01,9.662314141645062193e+00,3.214766420696461324e+01,2.751296512728948329e+01,3.867177660942279971e+01,3.271075963389600361e+01,3.766759410570932687e+01,2.882946089611470342e+01,3.022989113172511466e+01,3.526150812687026104e+01,3.194451390179633776e+01,3.362027718678786670e+01,2.078063307623317613e+01,2.212011928072352163e+01,2.717401531218541777e+01,2.940880914455709316e+01,2.091913557932358003e+01,2.367809446368256232e+01,1.497417799224838220e+01,1.611472763944453135e+01,1.214839585938727140e+01,1.904369121939716791e+01,3.168837787276719808e+01,3.194154402800214498e+01,3.744960166575957317e+01,1.754304789213356486e+01,1.944529812510195654e+01,1.669303638657564193e+01,1.756703529150274079e+01,2.116160850235823787e+01,1.291898580276492403e+01,1.089658196028675263e+01,7.259405908398746554e+00,9.890258550002771543e+00,1.166939259183727984e+01,8.265732027541650595e+00,5.549531679882353963e+00,3.447016312713864661e+00,7.509554028171770312e+00,9.910651023449553065e+00,3.448808243836671039e+01,3.602442543469813074e+01,2.940880914455709672e+01,3.483793890922904524e+01,2.542577522382745059e+01,2.700857253980980843e+01,2.920313104335674126e+01,2.677585771017672656e+01,2.089616254790320937e+01,2.938099858856816127e+01,2.600868617492505663e+01,2.820289312196336695e+01,2.315686184598756014e+01,2.447230098659158770e+01,2.565615540171124564e+01,1.723566534554011653e+01,1.500774976379905112e+01,1.715306357783173041e+01,1.932582823908109049e+01,2.089189612204301127e+01,2.920313104335674126e+01,2.677585771017672656e+01,1.756703529150274079e+01,1.776670129969544831e+01,4.220406225520737564e+01,3.601649357671144713e+01,3.148976730201038521e+01,4.192040505591558031e+01,2.366399853239677142e+01,1.797295460250421328e+01,2.605064103807110953e+01,1.728878142522415473e+01,1.964811681544952648e+01,1.879137876568463028e+01,1.350912631581850931e+01,3.124588091140727997e+01,2.653742629200225522e+01,1.294231990729771731e+01,9.786470289834905856e+00,1.359872647690817615e+01,9.288441120608757373e+00,1.167037991383109308e+01,1.430971734504414172e+01,4.885781028217439648e+00,3.094178032524375954e+00,7.354278886394762793e+00,9.260461173229213472e+00,1.800933047349028815e+00,2.931661281555588516e+01,6.035425454039461179e+00,5.213326232863995990e+00,3.497144562579740068e+01,1.468547925843444624e+01,1.421770531909283619e+01,9.470943428756690707e+00,2.207274466255971390e+01,2.113796692881036421e+01,2.280506747742570539e+01,2.614700647123866872e+01,2.253015790594337986e+01,2.249746105277186103e+01
2.355542958273852250e+01,2.177357624329918195e+01,2.071609345034097771e+01,4.211436186348964128e+01,3.703628103810231664e+01,4.909113854516195374e+01,4.229775787583366764e+01,4.789274958726652898e+01,3.826714463086138807e+01,3.786109133730230525e+01,4.181487628676042334e+01,3.841147127509465520e+01,4.123168452548024732e+01,3.006394351955482946e+01,3.130206615372522450e+01,3.266333252709956980e+01,3.409416611573234235e+01,3.147468096729609854e+01,1.307291345968506491e+01,4.447794983862336515e+00,2.283538550994155969e+01,1.735525422672761664e+01,2.325286062148538591e+01,4.214082775924351409e+01,4.208227264788200728e+01,4.805090418568585164e+01,2.561089517777701374e+01,2.534841235588124775e+01,2.629622066896727617e+01,2.635075630877389230e+01,2.793112750694364266e+01,1.125510987284377507e+01,2.151224534781941866e+00,1.724492174022858748e+01,1.349809101790172150e+01,1.158382558638468574e+01,1.447129194988221457e+01,1.009938291329791937e+01,1.260763363615324195e+01,1.681057484369436139e+01,1.198740163226539579e+01,4.565342646141341021e+01,4.675765167233815589e+01,3.947239244430858207e+01,4.541624146976189280e+01,3.540892222098337783e+01,3.267752460454923380e+01,3.406241933003865796e+01,3.079599911014160085e+01,2.458869447188748225e+01,3.679467683575093417e+01,3.342059478123123739e+01,3.675088016675692870e+01,3.180687176851305509e+01,3.391460788219083611e+01,3.558518657394898099e+01,2.763412554544863298e+01,2.311251317572139996e+01,2.627324927163327928e+01,2.962618634345785651e+01,3.030459952756250175e+01,3.406241933003865796e+01,3.079599911014160085e+01,2.635075630877389230e+01,2.868923039418607956e+01,5.338798370944076055e+01,4.652597055262587133e+01,4.237380605231164310e+01,5.273101343777272376e+01,2.843557636608847261e+01,1.220464603607125120e+01,3.556567150925761922e+01,2.737403747142086274e+01,2.864632040534945645e+01,8.180720045691744602e+00,2.779871877074954867e+00,3.744707568015846277e+01,3.241015752364474167e+01,2.410697414224296864e+01,2.085195600374144576e+01,1.163853909989514790e+01,1.341234662657078047e+01,1.158423499202518059e+01,1.078859528965949366e+01,1.021301846946819047e+01,1.287940599480101689e+01,1.701534893708922525e+01,1.185190246180485474e+01,9.468515698819532034e+00,3.255731432858982544e+01,1.721406135777792556e+01,1.638871537424603986e+01,4.528702215034216039e+01,1.707930365915441229e+01,1.911237248044873382e+01,1.302359760594688431e+01,2.341473307504178791e+01,3.093941006767617452e+01,3.227543794765753660e+01,3.657771304813455515e+01,3.319448259209133312e+01,3.276170454287902345e+01
2.981037514190729709e+01,2.944752223706002425e+01,2.649497281353724176e+01,4.936244034199153674e+01,4.471721390169615518e+01,5.573353600695303811e+01,4.992879565427077893e+01,5.481641884770749584e+01,4.602409766459341256e+01,3.527060366144336712e+01,3.786107350195116084e+01,3.457720928413117889e+01,3.841130969718217614e+01,3.791318769404945499e+01,3.923376795967281083e+01,4.225743937790259963e+01,4.388248644919860908e+01,3.800760311167530858e+01,1.749470963969512383e+01,1.228740137580905056e+01,2.109649501765018798e+01,1.577929031664577408e+01,1.909723126754726863e+01,4.876201030424707739e+01,4.912794753196497766e+01,5.439546808926449017e+01,2.475167355593458751e+01,2.235331844129930445e+01,2.717896494723609990e+01,2.619440818302680185e+01,2.538794493725493950e+01,6.995446501574234865e+00,8.317650538584219433e+00,2.019066283869486256e+01,1.248777982234314976e+01,8.650801979771975070e+00,1.508020112244347466e+01,1.275094631826647529e+01,1.652393567591607848e+01,1.915748236936478222e+01,1.075449503702552612e+01,5.024891584086154950e+01,5.285517648212931618e+01,4.661500421868556998e+01,5.181567176410712250e+01,4.264668239569994768e+01,4.222450965093607067e+01,4.381551750729619954e+01,4.067301720386576847e+01,3.444685663655366881e+01,3.404277515834426282e+01,3.093806265886104612e+01,3.529999130405853691e+01,3.087788037319518253e+01,3.384473312026452163e+01,3.613699336277939267e+01,3.441418104790055565e+01,3.158447253199813787e+01,3.420880486118932851e+01,3.651740925071804611e+01,3.805559832249417695e+01,4.381551750729619954e+01,4.067301720386576847e+01,2.619440818302680185e+01,3.457764385785747407e+01,5.765631891565865885e+01,5.303593969870519942e+01,4.816319909087597750e+01,5.861778518616048927e+01,2.394542361206965708e+01,2.605448152671669959e+00,4.325064172041876986e+01,2.883747755302091065e+01,2.846892650111589873e+01,6.975911372858001336e+00,1.130474103835362598e+01,3.342057457614787808e+01,2.848443043647542439e+01,2.928472760888784521e+01,2.498836039848771406e+01,6.691634915879562051e+00,1.290566708915460836e+01,8.650253854587871771e+00,4.891968482737736323e+00,1.333468635779034273e+01,1.711391656863817090e+01,1.966862529077765487e+01,1.119589097809306821e+01,1.610138977434753471e+01,4.254811448701851617e+01,2.270709833539636691e+01,2.149457052652816813e+01,5.209507173607792652e+01,2.697315581033555532e+01,2.859544309209685764e+01,2.248560152075325291e+01,3.348199408004177258e+01,3.163248529964521794e+01,3.237432774518632073e+01,3.797542198879961006e+01,3.528416657922034716e+01,3.407356407937071907e+01
2.894268204457326021e+01,2.406138470980286570e+01,2.842803908496943421e+01,3.959324405877376307e+01,3.403152628764036791e+01,4.741856177624525515e+01,3.846138012150825602e+01,4.552962705726201875e+01,3.473299707828699212e+01,5.434300277003818280e+01,5.945194622916127969e+01,5.612763823956367304e+01,5.771438216608019189e+01,2.830982550251252405e+01,2.886127032955904426e+01,2.145302618351552226e+01,2.090660142876078709e+01,3.343857253354871517e+01,1.904255951316805096e+01,1.858421075534122480e+01,4.022941299841590279e+01,3.566450329162217514e+01,4.242776037029302216e+01,4.154065321794884369e+01,4.021027376616778071e+01,4.736973586181046159e+01,4.169388516603749650e+01,4.344505267050263342e+01,4.023267540012389532e+01,4.153465040452334023e+01,4.533160202196089017e+01,3.197873697204595089e+01,2.318996920080335755e+01,3.118189801210290923e+01,3.238966326356098335e+01,3.186725832980988571e+01,3.189529597414480833e+01,2.773114571121993421e+01,2.756020407454800036e+01,3.165288501776460350e+01,3.143628458070103449e+01,4.971485697786039282e+01,4.693443182834919014e+01,3.776546026036169934e+01,4.494273300607581234e+01,3.426049159839403302e+01,2.181735123740461901e+01,2.120753146573030889e+01,1.745196234924769030e+01,1.379866068291204861e+01,5.353531599177467371e+01,5.017906523341167002e+01,5.203515231426511178e+01,4.704250320299040311e+01,4.780286768811324549e+01,4.839535003616289544e+01,3.009663078051889684e+01,2.181745431386996614e+01,2.558294251236751293e+01,3.111381471283763389e+01,2.882379976065448446e+01,2.120753146573030889e+01,1.745196234924769030e+01,4.153465040452334023e+01,3.314661609285416688e+01,5.729034018540623663e+01,4.557851222453281537e+01,4.402294216679148064e+01,5.274797300682644874e+01,4.739047104099378060e+01,3.310873481192064816e+01,3.287975731686936598e+01,4.030902620527329816e+01,4.345744714733150715e+01,2.580637290938776118e+01,1.943782850720051769e+01,5.540429791910022317e+01,5.061699515631436697e+01,3.169783049844699008e+01,3.160653236317851977e+01,3.245951683993285997e+01,3.200953232194897424e+01,3.186791793567760323e+01,3.181522897249725901e+01,2.737064021400476932e+01,2.728220690753379429e+01,3.141113011438109837e+01,3.102961608768334401e+01,2.296126732463358522e+01,1.724792522182034205e+01,2.723592198966133537e+01,2.753993092542938115e+01,4.363829253833272048e+01,1.169527216698902983e+01,1.525614080531415340e+01,1.539173143611174410e+01,9.058150677601057410e+00,4.425809135777054593e+01,4.617473276452911080e+01,4.798766017123050176e+01,4.405347003662934213e+01,4.489712362799330947e+01
2.104232015996839777e+01,2.251166668487096345e+01,2.437806745751690940e+01,3.891820674079571329e+00,9.008013859372363541e+00,4.945813752450463952e+00,6.265918392082016730e+00,4.128255519418452479e+00,8.586222882002367385e+00,4.101581202212311439e+01,4.725955089081626426e+01,4.553825993521996196e+01,4.284411845386681961e+01,1.507667515074611408e+01,1.425396238837265983e+01,2.425408689872317325e+01,2.682565342677159848e+01,1.284707343434894966e+01,5.426844760966329062e+01,4.675679294951861920e+01,3.814256539622125075e+01,3.945319544307771764e+01,4.359591704427842984e+01,2.118808078335248535e+00,2.862214812450031953e+00,4.396545702628444019e+00,3.540634066073186403e+01,4.082573953246311049e+01,3.065073560525455321e+01,3.339178049113445468e+01,3.960491894496792753e+01,4.541164695690190456e+01,4.440385194960907711e+01,3.174491217482882988e+01,4.034796727913020220e+01,4.376707318027878557e+01,3.743091258748290073e+01,3.822725864171398769e+01,3.445109084504896657e+01,3.305917391440848974e+01,4.148460478457525369e+01,1.210709987381967068e+01,4.447795036239043931e+00,5.216788093274956850e+00,2.223897615393803484e+00,9.062247998750144973e+00,2.370625642415980039e+01,2.627261823864659362e+01,2.846720240467711349e+01,2.936812202382207815e+01,4.131566049728566270e+01,3.979173827940354613e+01,3.680146950417363882e+01,3.478894016896443731e+01,3.189660421836761728e+01,2.965042774852979690e+01,1.655826623367595829e+01,2.242222131704495069e+01,1.858979432144860766e+01,1.452446518386941143e+01,1.465034900718227640e+01,2.627261823864659362e+01,2.846720240467711349e+01,3.339178049113445468e+01,1.644624848866808620e+01,1.690022843839318512e+01,2.608724903058027511e+00,5.818212821422378944e+00,9.791062585950546904e+00,4.498323817081202236e+01,5.122768394895221178e+01,1.009376910905730718e+01,2.864038998173661454e+01,3.290157502177725490e+01,5.222977139319666406e+01,4.574426864553770145e+01,4.587893230779010167e+01,4.413531879055494755e+01,2.197835607253997381e+01,2.671853482019454518e+01,4.605429004587329445e+01,3.969529352658678079e+01,4.376801910398919659e+01,4.725939548261976597e+01,3.759915953833511537e+01,3.382114156839869423e+01,3.240217487266797036e+01,4.083879909967598110e+01,3.514703613887754585e+01,3.094839005471511939e+01,2.816046205885159281e+01,2.941494750502532440e+01,1.363717563484329709e+00,3.275489899577209485e+01,2.886507680060413250e+01,3.297793525126113678e+01,3.426301931441016535e+01,2.979510912822422242e+01,3.147222597810694467e+01,2.647593814999730455e+01,2.460391151503561602e+01,2.737663869961887286e+01
8.789142909518799840e+00,6.112167648854962110e+00,7.259624679727024521e+00,2.644908895047144881e+01,2.143536826630585779e+01,3.347838378047528352e+01,2.669444821837141646e+01,3.223659101253231540e+01,2.269635494191301817e+01,3.384888926028046541e+01,3.945368827883000051e+01,3.629076205053128490e+01,3.713332823833386698e+01,1.450335586768875196e+01,1.578883297907763783e+01,2.038678244094234415e+01,2.274539937904559750e+01,1.604702958971306614e+01,2.625432645400226050e+01,1.828799898363321574e+01,2.118897854093955857e+01,1.826876884416751068e+01,2.499209990880346055e+01,2.656069781511731520e+01,2.642153266981479476e+01,3.252780661516192140e+01,2.159339072979929242e+01,2.468380300754187928e+01,1.929920724007866539e+01,2.099107825996983223e+01,2.582054186467041745e+01,1.977757400826519074e+01,1.615682267126874549e+01,1.120145168345397657e+01,1.659296830781375220e+01,1.855905125555390356e+01,1.453788320761820785e+01,1.243752879149152690e+01,9.657210157073858880e+00,1.215173355178448844e+01,1.677071550121468491e+01,3.129062331983061540e+01,3.134306415057598016e+01,2.380778009771349701e+01,2.988920724715345756e+01,1.974308298732991318e+01,2.019636627594963585e+01,2.250631978697292723e+01,2.032932600880494434e+01,1.479135405448500507e+01,3.319495060942236364e+01,2.997434407640567144e+01,3.113529047346561285e+01,2.626545357178450502e+01,2.664605566196161845e+01,2.710774842273596619e+01,1.215800315648260899e+01,8.166399834426817606e+00,1.073941218452658575e+01,1.406061149951335310e+01,1.470443381965933227e+01,2.250631978697292723e+01,2.032932600880494434e+01,2.099107825996983223e+01,1.386880000668601021e+01,3.911613516679353353e+01,3.095697061275355466e+01,2.717724627616880184e+01,3.736598673325303110e+01,2.918091931718984000e+01,2.456165601060209980e+01,1.996178739785161582e+01,1.913668056848750609e+01,2.266665812208335851e+01,2.382031748580649833e+01,1.721716248743484101e+01,3.577196104909313590e+01,3.141976616583510662e+01,1.075894954485104904e+01,1.037071464916801844e+01,2.045557024947179414e+01,1.595444117014749708e+01,1.856003756571346486e+01,2.106654965978627914e+01,1.176967919491969106e+01,9.039546215225884751e+00,1.166688973432417953e+01,1.611060853529250281e+01,7.499994419146270630e+00,2.304517464324654341e+01,6.189639889214499924e+00,6.896501496761269223e+00,2.965134919508411215e+01,1.004505945015901602e+01,8.187363038792531356e+00,6.153370306244772436e+00,1.694831325583141890e+01,2.306572149094733604e+01,2.504956245908908841e+01,2.672140224473701764e+01,2.280508986567395979e+01,2.359708803278527256e+01
1.502067354982222191e+01,1.090701489002470304e+01,1.391600414115226414e+01,3.024389405283665511e+01,2.480453977720319969e+01,3.774869484109190410e+01,2.996761696717463863e+01,3.624479633824820013e+01,2.590202132066150398e+01,3.988561277671289673e+01,4.523516111902506509e+01,4.197778236909896066e+01,4.322626919729381001e+01,1.793393520757811999e+01,1.898857412882805207e+01,1.907068006160453066e+01,2.069614052011769090e+01,2.122239948029973533e+01,2.143160461336078271e+01,1.468855425766137301e+01,2.633981687367874613e+01,2.245830038112785942e+01,2.935983002576529088e+01,3.106639615142301025e+01,3.046429664167525786e+01,3.710872060482681434e+01,2.735288951357630083e+01,2.972839707093109496e+01,2.558056765647774355e+01,2.701758664441788582e+01,3.127747981980973080e+01,2.139905731604268269e+01,1.496495969353836131e+01,1.677088848759831308e+01,1.985003470801043690e+01,2.064080337462154802e+01,1.857106590597571127e+01,1.512871186989734618e+01,1.377328023900045650e+01,1.741995433863902676e+01,1.943446523439305551e+01,3.714439971140690488e+01,3.617741273393064461e+01,2.783039048073204924e+01,3.449794068456926510e+01,2.382929387985000602e+01,1.906257407881738786e+01,2.061383151939438818e+01,1.759037735262674929e+01,1.139127711370851692e+01,3.914310141392100917e+01,3.583611955705242735e+01,3.741235030314980747e+01,3.245588503349137000e+01,3.310254438010704092e+01,3.369619187278560446e+01,1.742432844042331297e+01,1.054521533671274547e+01,1.429538158123065728e+01,1.899761976215099679e+01,1.830075557461627511e+01,2.061383151939438818e+01,1.759037735262674929e+01,2.701758664441788582e+01,1.981527881999324237e+01,4.494105375987450657e+01,3.542706918631085244e+01,3.240652830602096657e+01,4.221354198176505435e+01,3.399540901135668491e+01,2.486186047068450478e+01,2.338470775792188405e+01,2.560346001525530113e+01,2.885786430346386311e+01,2.153015105753208402e+01,1.414175178662755705e+01,4.135106818011297491e+01,3.675203569724265407e+01,1.735567619877229717e+01,1.689963441326851523e+01,2.202720078888710020e+01,1.931945842141556469e+01,2.064169021384165958e+01,2.209775995005278304e+01,1.458462028146490930e+01,1.334746928452560688e+01,1.708527134462846675e+01,1.886778333301475996e+01,9.661408618251341451e+00,1.975163420002679970e+01,1.253032013171502079e+01,1.289414648357687732e+01,3.385662993477507143e+01,4.393044378755757151e+00,5.471746825958779148e+00,8.781035953569417130e-01,1.178446950063542786e+01,2.955134835760686585e+01,3.148000955157807823e+01,3.338617468507398200e+01,2.947448702991230363e+01,3.021447344506173138e+01
3.512296169140763880e+01,3.945991015767562970e+01,3.294354089155015686e+01,4.936244034199153674e+01,4.802357609337912692e+01,5.144195829610823267e+01,5.144124761627765707e+01,5.194425024601638796e+01,4.924278838070159736e+01,7.470357835125876811e+00,3.908410036377596875e+00,2.715541459969244897e+00,7.565943096874991447e+00,4.442994962905816436e+01,4.556203651319672332e+01,5.626319463269472010e+01,5.913691871838652503e+01,3.949133936598729377e+01,5.104727884888870193e+01,4.331050786985132106e+01,1.708053808275592189e+01,2.188520011667443654e+01,1.580241283669164787e+01,4.634390647821568621e+01,4.834145806951701729e+01,4.921642333341349484e+01,1.636097099638978136e+01,1.389374692700294212e+01,1.984268539609104209e+01,1.740269283691065993e+01,1.209406695156683043e+01,2.855736115124621222e+01,3.704565477306013577e+01,2.672634482177428694e+01,2.557784075326587825e+01,2.765437250495686072e+01,2.547616725853442077e+01,2.984700832527972381e+01,2.977095452878304371e+01,2.595464837748817999e+01,2.699867490886287769e+01,3.958181764363641975e+01,4.710339401606105980e+01,4.702433357865255203e+01,4.757353474437454821e+01,4.483733009893969523e+01,5.589665260597501373e+01,5.876200118073600009e+01,5.746699511392211690e+01,5.251750632579803835e+01,6.881857630060216557e+00,8.694200727631292480e+00,1.159908660306683181e+01,1.366956078939746533e+01,1.624473346012986852e+01,1.864534885953229804e+01,3.861308714495910266e+01,4.334920414397261368e+01,4.268302875350227765e+01,4.002282461099714794e+01,4.411926853871366205e+01,5.876200118073600009e+01,5.746699511392211690e+01,1.740269283691065993e+01,3.566892366160578121e+01,4.365851455554170713e+01,4.889977778511083528e+01,4.267800902056291079e+01,5.054176634566294979e+01,1.065041545958049696e+01,3.227507204795663398e+01,4.706996899407170787e+01,2.117325694213871756e+01,1.654899251342859046e+01,4.119253012913333123e+01,4.168487781790307167e+01,2.320394138653640415e+00,6.691500065313307211e+00,3.179485165809115443e+01,2.856684803135076223e+01,2.848446211557694596e+01,2.578444367684120664e+01,2.765420104610690544e+01,3.009162591864000547e+01,3.010101550145183325e+01,3.010241557834459769e+01,2.633418809258310489e+01,2.717751383269634147e+01,3.433887997103351353e+01,6.041647040666643420e+01,3.184169605284034432e+01,3.098867300850427497e+01,4.945291889998903656e+01,4.754707501730551655e+01,4.605319307839677379e+01,4.252998357433075682e+01,5.476477981132979522e+01,1.868195687530883475e+01,1.677827442815324233e+01,2.199771397258145100e+01,2.355938172873988279e+01,2.080265596295288333e+01
