4.015442245453274950e+01,3.158421792312783083e+01,3.921939919362343119e+01,4.106894199660918332e+01,3.532790451008874300e+01,3.618574602305370291e+01,3.590742346734984380e+01,3.678108954538733144e+01,3.370445124533381431e+01,4.039247137291442868e+01,4.279711447143923664e+01,3.892607976518946344e+01,3.165886419195943446e+01,3.373883442946171840e+01,3.382575928476034477e+01,3.252778393894640629e+01,3.834708812587152238e+01,4.748531623563131632e+01,4.024419904214460786e+01,4.035541691139459175e+01,4.726674365116929266e+01,3.921337507698768121e+01,4.284380132192024604e+01,4.364605298946739964e+01,3.463751118017116681e+01,3.116904832713760598e+01,3.547723432775705277e+01,4.281356680449550822e+01,4.368694879983579682e+01,4.523233692114477122e+01,4.281596310969366925e+01,4.291331494485142173e+01,4.957985903220404822e+01,4.623521979877861554e+01,3.967369062651566480e+01,3.661766518617826449e+01,4.579840183835045053e+01,3.880425784212293649e+01,4.558530287648842005e+01,4.579840183835045053e+01,4.711380166841940564e+01,4.676808762366452044e+01
1.658579063329262127e+01,1.362924733600160110e+01,2.457478800165867128e+01,2.263959002120857278e+01,2.043730784880649409e+01,2.112496992013031161e+01,2.394420748017846634e+01,2.457771315205249962e+01,3.515691727619011431e+01,3.950097051961267169e+01,4.223584696133573146e+01,3.845299320102396479e+01,2.839332612618523299e+01,3.929029164198747992e+01,3.897036450530523410e+01,2.879561491634249748e+01,3.321374089259060725e+01,4.312418363613830508e+01,4.305542654487771159e+01,4.279980283064494273e+01,4.324229135740632302e+01,3.372796503087359099e+01,2.062379357077747244e+01,2.149327604032914962e+01,1.774794306815000766e+01,2.563887493467825252e+01,1.846888956567015327e+01,2.873672173377142158e+01,2.947169137951213358e+01,2.767904456565603510e+01,4.572613835115051728e+01,4.547872998321215476e+01,4.601534484481226883e+01,3.473533569834213353e+01,2.525661513492008581e+01,3.223407579029284165e+01,4.204595568247904680e+01,4.212555871377935546e+01,4.218174210265800639e+01,4.204595568247904680e+01,3.543715180054451963e+01,3.541533834691453819e+01
9.836336127775394900e+00,1.909842172471618582e+01,1.907127879231470757e+01,1.389819160135214737e+01,1.933923283379108327e+01,1.895561696123991524e+01,2.241450027001390310e+01,2.213317464909483334e+01,3.886067902089922654e+01,3.910566813828396704e+01,4.104803531217253720e+01,3.889769519425517075e+01,3.202870551907273722e+01,4.453763198356888608e+01,4.401753792471249227e+01,3.171077313614403792e+01,3.189972820808226572e+01,3.795579209396927922e+01,4.459177578099523487e+01,4.410737494534262026e+01,3.836485385284684213e+01,3.176073655561762976e+01,8.449715386520358251e+00,8.046516610999065122e+00,1.784305422161499877e+01,2.932463700165533282e+01,1.735550830014087964e+01,2.024807192865362282e+01,2.023597092691798949e+01,1.509498786568561890e+01,4.645088015040676765e+01,4.597934437343118930e+01,4.063897189147596833e+01,2.556881998593364358e+01,1.937367904411303599e+01,3.224851042443437166e+01,3.788535383656023470e+01,4.443749324665110123e+01,3.831130803036834465e+01,3.788535383656023470e+01,2.568543211420695371e+01,2.606175733712851184e+01
2.110156159699596046e+01,1.516007827027543442e+01,8.773288975233402454e+00,1.389819160135215270e+01,9.529955053332404447e+00,9.473703359718284034e+00,5.599467071002056429e+00,5.695889168501716782e+00,1.109721355806335552e+01,1.229591509035357433e+01,1.480759959576077556e+01,1.166735654538743105e+01,5.185456113396908151e+00,1.681107108413858242e+01,1.627860508152348018e+01,4.499514975663229777e+00,5.252057711572015286e+00,1.511883470742967361e+01,1.721564370490905205e+01,1.678839883953845913e+01,1.521055983275105561e+01,5.688353123642071907e+00,1.969414447641372945e+01,1.987031933219697777e+01,1.230414921368731918e+01,4.398886196102024471e+00,1.215946941774956080e+01,9.548852529393951016e+00,1.021333497947615143e+01,1.447133117734363417e+01,1.944283269101236655e+01,1.904934317682320355e+01,1.798367902023943543e+01,1.079182441931165037e+01,8.585704618866115467e+00,4.762379117718951171e+00,1.399855080217943026e+01,1.684645354020869945e+01,1.414135149421857385e+01,1.399855080217942849e+01,1.166455596949338513e+01,1.127376372010362537e+01
3.799253706567829170e+01,4.237341521638798980e+01,3.269444936672063307e+01,3.219243040892853003e+01,3.688369674203697457e+01,3.600507498117239180e+01,3.586721724580288395e+01,3.499390978313419964e+01,4.453980963262082327e+01,3.973427670496586472e+01,3.952337450909330840e+01,4.069696696825367610e+01,4.196124854492148870e+01,4.917286969252297268e+01,4.865149921657758370e+01,4.112335572850084731e+01,3.644747259483384028e+01,3.295389053244306865e+01,4.470698060680265939e+01,4.416788937923833203e+01,3.349812649866850478e+01,3.564012958192808611e+01,3.378813593323903319e+01,3.294898663935749994e+01,3.837567281680263420e+01,4.133725129119734021e+01,3.749906931915357688e+01,2.896133347945632863e+01,2.808768040787725795e+01,2.729947675747875735e+01,4.467178504709004727e+01,4.412525922337071904e+01,3.360632334900920881e+01,2.642381385484506851e+01,3.218618531582122699e+01,3.807086428869366301e+01,3.433970686183303656e+01,4.559201046220041320e+01,3.488004408053262750e+01,3.433970686183303656e+01,2.558991319476466941e+01,2.606267733653448815e+01
2.870274469150488983e+01,3.107616282774977634e+01,2.059448159736056638e+01,2.129617689450825679e+01,2.496186696761748891e+01,2.409684188030354690e+01,2.336476619127065746e+01,2.248629349580049208e+01,3.165111650325319914e+01,2.723480470551932342e+01,2.737808185899071489e+01,2.807742027632797743e+01,2.894355448184293778e+01,3.647999877665347412e+01,3.594651405956692969e+01,2.810192164286240413e+01,2.345899685482050856e+01,2.112702611672349562e+01,3.250317861705842404e+01,3.195167065302231890e+01,2.168300048807991942e+01,2.266560739433117533e+01,2.454072949553094318e+01,2.382959592490736966e+01,2.689067565773849822e+01,2.841452177880635332e+01,2.604229291065036378e+01,1.655774996701701340e+01,1.568192222946683145e+01,1.625531442838414264e+01,3.283064538109717034e+01,3.227515605605650961e+01,2.240431636747712574e+01,1.340098154637030348e+01,2.001093410063358391e+01,2.506210783995800995e+01,2.228048620383627565e+01,3.324981939948253995e+01,2.283544992145799668e+01,2.228048620383627210e+01,1.256251058269270082e+01,1.303349011990973949e+01
3.966655554713754839e+01,4.411947850441875829e+01,3.444811195301737428e+01,3.393512806873749810e+01,3.863861684495506665e+01,3.775999509566497636e+01,3.761245951281578215e+01,3.673866816377292110e+01,4.611885676455065664e+01,4.122099757364556893e+01,4.094280436144806146e+01,4.220814989694471109e+01,4.364015758212493523e+01,5.069317847206919225e+01,5.017528451157147629e+01,4.279910676181157214e+01,3.807018283953793514e+01,3.433937125981869798e+01,4.612748566008023943e+01,4.559163125567885544e+01,3.487971367747931595e+01,3.725661791404863266e+01,3.546940792905747486e+01,3.462647352023455483e+01,4.012670361805674446e+01,4.304767414011068638e+01,3.924992302927318377e+01,3.070736470865700696e+01,2.983315906888419988e+01,2.904919902922916108e+01,4.602670310082353211e+01,4.548286590091794324e+01,3.489574640317018606e+01,2.809812328406599846e+01,3.393877344744236524e+01,3.970484356080070398e+01,3.575768891115429682e+01,4.703816682160768181e+01,3.629394927500840140e+01,3.575768891115429682e+01,2.725887799706291403e+01,2.772548200299136312e+01
4.396656861011565098e+01,3.909523545969418734e+01,3.058418837679549540e+01,3.548112141468027403e+01,3.306566503046713734e+01,3.276901010391174651e+01,2.900590406345692429e+01,2.870488459710118789e+01,1.835401517813568617e+01,1.242760546225628815e+01,9.654961657243431361e+00,1.368810697035658386e+01,2.364183607330364012e+01,1.805357422860700822e+01,1.787289246016278810e+01,2.310480253287235897e+01,1.868597584363809361e+01,1.032987588996613404e+01,1.136802290711032271e+01,1.121747575429095356e+01,9.917682862279097122e+00,1.831605174529716606e+01,4.147634715097194658e+01,4.133759117253173088e+01,3.598119429889207055e+01,2.617258677982639625e+01,3.567416094425963280e+01,2.818239444522701831e+01,2.808768040787725795e+01,3.318664299334064083e+01,9.031872944802648462e+00,8.806607256442090303e+00,7.817252921083804651e+00,2.280727992698473727e+01,3.004024108522832748e+01,1.952217154627430418e+01,1.053280311933413671e+01,1.283112495391704044e+01,1.018972369654916932e+01,1.053280311933414026e+01,2.283219692867607264e+01,2.238788129726989595e+01
3.675429536482194948e+01,3.753240374101725507e+01,2.654175417162303319e+01,2.859644759803655489e+01,3.090462196449103871e+01,3.010841455145551038e+01,2.833132995954957067e+01,2.749987882195636502e+01,3.184590936401810879e+01,2.605985198389662472e+01,2.525296068454388276e+01,2.725668197118393010e+01,3.125925221039033985e+01,3.565875539815144890e+01,3.518315106499243683e+01,3.038070908767338096e+01,2.479412363645740314e+01,1.856346314629222860e+01,3.036816880829389476e+01,2.986007424811126398e+01,1.906456717542330281e+01,2.391676763189991917e+01,3.275079232369660787e+01,3.212591815871294898e+01,3.330762961439647540e+01,3.162223180353410612e+01,3.253227251796467101e+01,2.231204708069880738e+01,2.152786630651055333e+01,2.378359124959469639e+01,2.990638212286279440e+01,2.937978614641383857e+01,1.860188061183213648e+01,1.699265663058676523e+01,2.587726107021508781e+01,2.654790853250305815e+01,2.017248525911912793e+01,3.144079247227591623e+01,2.066449005271062589e+01,2.017248525911912438e+01,1.615050237726403637e+01,1.636912336005354263e+01
2.884015544840366374e+01,3.409998094702301330e+01,2.543642467573174315e+01,2.392903445596262557e+01,2.927760100776848162e+01,2.841321453788261664e+01,2.903454200078741820e+01,2.820098542094521221e+01,4.045127544322338764e+01,3.679487358011125053e+01,3.725028290923945917e+01,3.747279966570588527e+01,3.653886476112057125e+01,4.565052193121569957e+01,4.510214900447572006e+01,3.577215600882853153e+01,3.202029748097444184e+01,3.125290904301046879e+01,4.227590433577668705e+01,4.172022117216143045e+01,3.180681485689068211e+01,3.132530174475450835e+01,2.470009287218384486e+01,2.383834472391879444e+01,3.033363499614766567e+01,3.534259048891753707e+01,2.945830694904708125e+01,2.229300971716723723e+01,2.147816883723673698e+01,1.938599521839780238e+01,4.283156335515766244e+01,4.227587221678400908e+01,3.270122978086054388e+01,2.165704893804483433e+01,2.504057957816876723e+01,3.343580547499588818e+01,3.227509996324981500e+01,4.289623536252948810e+01,3.283059023737349946e+01,3.227509996324981500e+01,2.097207638621693704e+01,2.151769157171176516e+01
