3.536754015225349690e+01,3.677896515725458215e+01,4.482202698062819479e+01,4.657333780192534789e+01,4.429446327321996790e+01,4.883123667899165810e+01,4.786159937091566974e+01,5.102522218155556999e+01,4.798608847693806467e+01,4.654993252376125668e+01,4.961009396761799195e+01,1.134820569757179776e+01,1.320825635630439976e+01,2.079941886574733445e+01,2.582764964503894944e+01,2.452426371528738613e+01,3.144342006916893340e+01,3.273729563504380735e+01,3.447486476123081900e+01,3.063266915662834222e+01,5.913515017599149104e+01,6.183601390462350622e+01,2.277383936123870711e+01,2.194427022762663526e+01,2.409586091548056430e+01,1.850979516061044805e+01,4.899454926252943210e+01,4.787572199087040303e+01,4.536337545238645674e+01,4.361816544062142498e+01,2.622462313733380057e+01,3.185774659271161724e+01,3.396825355024000714e+01,2.648915359647083889e+01,3.021000138300533067e+01,2.731142225966057069e+01,4.696564282702257032e+01,3.889064629596490619e+01,4.158761463149433979e+01,4.088754079106118411e+01,3.873142377901735500e+01,4.117120073491508947e+01,3.658563517437578838e+01,4.557151192013474628e+01,4.525787452206442651e+01,5.165431666389184784e+01,4.313049053995578674e+01,4.649066319106806588e+01,4.297047790916726484e+01,4.685477238341234596e+01,2.165698449925663027e+01,2.328511644419633697e+01,2.007490491407708788e+01,2.534834561459331681e+01,2.166249004902710951e+01,1.215908448749831550e+01,1.599874211990305817e+01,9.952359642859633482e+00,1.342064837791530785e+01,1.074271826304492805e+01,2.046985820856821547e+01,2.127819669196207997e+01,1.806449973107309859e+01,3.873720031737247638e+01,3.554100616714799799e+01,3.411674983199246469e+01,5.551847515790803556e+01,4.996738358578325290e+01,5.352210385373383161e+01,3.415141832022506918e+01,3.185289945005422396e+01,2.215787919048931798e+01,2.219113646819820218e+01,4.467142103415276466e+01,4.949256129944208737e+01,3.003028789755061467e+01,2.793103864996709262e+01,2.467706251970621167e+01,3.826417460896997369e+01,3.808669348034773350e+01,2.164656932820294699e+01,1.824507035171577485e+01,4.052675501286811510e+01,4.541376071970482542e+01,4.432008317271514386e+01,2.955095533740118441e+01,4.561907982605647049e+01,5.085616935688603490e+01,4.555019017348359966e+01,3.950057219042200529e+01,4.117660125077684796e+01,4.864187213873374560e+01,4.309228725211242050e+01,8.296977781564528698e+00,2.325222918874962019e+00,6.706122870858871821e+00,4.118876482474129119e+01,1.777957148166182577e+01,1.457412472413723847e+01,2.520074685876479492e+01,2.175724169221808424e+01,1.908318272455514020e+01,3.601521987158263105e+00,8.117094216329313383e+00,9.599003295918430823e+00,5.037746491889151201e+01,4.494061789550682562e+01
3.058484444398862223e+01,2.962867570907008385e+01,2.272332709404501117e+01,2.467704292596545912e+01,2.295648393771258000e+01,2.787340540781204012e+01,3.198652344502625056e+01,3.539324280817955781e+01,3.582912403400997192e+01,2.934017885603805809e+01,3.273858046491828588e+01,1.404800431211878120e+01,1.389935928584196034e+01,1.433558066898989303e+01,4.791350296785430452e+00,3.400382119666319536e+00,1.167673563772989098e+01,1.973221877734007990e+01,2.333828139577870431e+01,1.808075462217937357e+01,3.776526722814141124e+01,4.007252010154830657e+01,1.755821249156731545e+00,2.151698171231938517e+00,2.718954178287414702e+00,5.003769343506833778e+00,3.205891911191663013e+01,2.968060112116162230e+01,3.189196409044866343e+01,2.655449771483790400e+01,1.546328819814502431e+01,2.293683122827900789e+01,2.248601323212929515e+01,1.668753724327712717e+01,1.722837529275179591e+01,1.688397676492788690e+01,2.453526862173805512e+01,1.638944218256500562e+01,1.907710805658049935e+01,1.880208285851680827e+01,1.648956307338261595e+01,1.933806753156376601e+01,1.428731862295740029e+01,2.414730129634272515e+01,2.277972380239510386e+01,2.915109297069723127e+01,2.066859301618950795e+01,2.613956199836036731e+01,2.139860321679373811e+01,2.446539325959738065e+01,2.773745286014273059e+00,8.423994883653604049e+00,4.113798614088748806e+00,1.018932454699520207e+01,5.684527887214241737e+00,1.140974879835369116e+01,6.515287905643322830e+00,1.255876708917748275e+01,1.018932454699520562e+01,1.416251192267763948e+01,1.529531834489474384e+01,1.516738498289724291e+01,1.184365576480924176e+01,1.642804297167429795e+01,1.303261938984844548e+01,1.282477827513241486e+01,3.326189432486877706e+01,2.754978245844542073e+01,3.103386764846508683e+01,2.675875049278223017e+01,2.091193632509489220e+01,2.936151463519261817e+00,5.871763773541659681e+00,2.534858613993037579e+01,3.039679195853864968e+01,1.602897690667314734e+01,1.302060558219624831e+01,5.687235983142750584e+00,1.578315629461098979e+01,1.673451251803350814e+01,1.647052197785233574e+01,1.312420821478562161e+01,1.828905190234918976e+01,2.502807045029643618e+01,2.219404355325751510e+01,9.581706421411213981e+00,2.618710762138051251e+01,3.304401062926724819e+01,2.748936261442406703e+01,3.191883004970206628e+01,3.153768114382342347e+01,3.524197236701821367e+01,3.013633466550379936e+01,1.423823225007827098e+01,2.028492100519445884e+01,1.777860528906995441e+01,2.269189667923379261e+01,6.706257734656978720e+00,1.003056447888707403e+01,1.565745392648954493e+01,1.075870243970467222e+01,1.287968775202073068e+01,1.898451524167654725e+01,2.397478453072520210e+01,1.293822945179877770e+01,2.799123939282408102e+01,2.243832009758237334e+01
3.283901819852964366e+01,3.526080595648625149e+01,5.382283235413341771e+01,5.578489885943277216e+01,5.392433269801364304e+01,5.871232618258451907e+01,4.978840146756071761e+01,5.257347400713621255e+01,4.778231368979590599e+01,4.938699831157997977e+01,5.201524249569652625e+01,1.724300105688217499e+01,1.806635770224007587e+01,2.367992007774988394e+01,3.319198585421000303e+01,3.216804304470385034e+01,3.731863113724008940e+01,3.496381185249402535e+01,3.542952759442641053e+01,3.306602941250349659e+01,6.459765006385300978e+01,6.772099470266310561e+01,3.186674070277080517e+01,2.990699029539473841e+01,3.192968828433338757e+01,2.631304928385098663e+01,5.148242014637019537e+01,5.124534750340154687e+01,4.612913941159916220e+01,4.660675723960344641e+01,2.896350642671513143e+01,3.219418776815569316e+01,3.519212832693642667e+01,2.868033712234046462e+01,3.294775541182406897e+01,2.955715002990348950e+01,5.440390611661430853e+01,4.682675111685936997e+01,4.965956737904008378e+01,4.783852680933114954e+01,4.757176893569891263e+01,5.043089328087049239e+01,4.403458120510603635e+01,5.515236455262756721e+01,5.353341719805010257e+01,5.969696719138955388e+01,5.149541846153754676e+01,5.664858008435117398e+01,5.243724979125062902e+01,5.538878237082708011e+01,3.105751801346862706e+01,3.392124327806686779e+01,2.974701663339848423e+01,3.613833415027311702e+01,3.180673670408199172e+01,2.280502795033169150e+01,2.492049171219019499e+01,1.950645561402463457e+01,2.390689798290848955e+01,1.701407186677777972e+01,2.285627451445895986e+01,2.372721426788886845e+01,2.251365302580088468e+01,4.612070743114191629e+01,4.377349831895956811e+01,4.067547521394578780e+01,6.234277621867718722e+01,5.730261453151526041e+01,6.109398022537336459e+01,3.322448784959021140e+01,3.321919803351953249e+01,3.160506854672846089e+01,3.236071480137595557e+01,5.519212581842538867e+01,6.014118313628735280e+01,4.128188425288340113e+01,3.894187493243265408e+01,3.144226716304041958e+01,4.661956440064348328e+01,4.766022694325007336e+01,2.342062423360381729e+01,2.198075630022229987e+01,4.936508699175169568e+01,5.554620851201270426e+01,5.328951419722634597e+01,3.579810843580378332e+01,4.997841863665819773e+01,5.378285498560386912e+01,4.899731718047110718e+01,3.779839907844541358e+01,4.033646239977537107e+01,4.907482083238249970e+01,4.380551646180011716e+01,1.834715430512296308e+01,1.376829992459453678e+01,1.841480722871260411e+01,4.526478556694411992e+01,2.496488624276001289e+01,2.136409294910533774e+01,2.769572605968363277e+01,2.633603047679135756e+01,2.283120170163034857e+01,1.470817411697925436e+01,7.203701914663589001e+00,1.947098094867166651e+01,5.761247859650021752e+01,5.275886088756855941e+01
4.236616691863928708e+01,4.181327397117935618e+01,2.642722640628599962e+01,2.755985461412300452e+01,2.453418980261576721e+01,2.831711968047360983e+01,4.437635510713862885e+01,4.777134598197903159e+01,4.849867923547324011e+01,4.149435402012630902e+01,4.490040780501590945e+01,2.001989945111543889e+01,2.112989913492790350e+01,2.510865640029321000e+01,1.720867467793262406e+01,1.597620445836237302e+01,2.383909527145398854e+01,3.235740912622425469e+01,3.588078456280943129e+01,3.063266915662834222e+01,4.702210947361253091e+01,4.862823467578629533e+01,1.109009274538076717e+01,1.447537199331089219e+01,1.531045758220896680e+01,1.479761859948319014e+01,4.421935158976520341e+01,4.151297331023125281e+01,4.453818622295912633e+01,3.881863926331089942e+01,2.760283788124647231e+01,3.517774039325160373e+01,3.504323115319968451e+01,2.872835287532876691e+01,2.979791240048179191e+01,2.906592827320456607e+01,3.191862778542306600e+01,2.393314781241171829e+01,2.581084820300553062e+01,2.795641942564150639e+01,2.148306268447634082e+01,2.254096190280257517e+01,2.339216742441380603e+01,2.583084379237990902e+01,2.849289735241149302e+01,3.477328028938553928e+01,2.641959515020126403e+01,2.555263500594585935e+01,2.367646013984283826e+01,2.932618774822121566e+01,9.904341249425975491e+00,4.784981190917814153e+00,9.029396744083751258e+00,4.931898421190074266e+00,6.991228278310094524e+00,1.109570797379440243e+01,1.253177357286551441e+01,1.492288387453336895e+01,1.029213303841572547e+01,1.968300274748572321e+01,2.581280876663485913e+01,2.598690161738029047e+01,2.178755955448714943e+01,2.520058895590206305e+01,2.055214623351391623e+01,2.388443459396139090e+01,4.089952171112272339e+01,3.479730184109303082e+01,3.749170832331362391e+01,3.889112720357393016e+01,3.336947113624748340e+01,9.762889330006826683e+00,6.879806344007284302e+00,2.316351547760182328e+01,2.771225026662413526e+01,7.813180315355778838e+00,6.187480588578294416e+00,1.835600210076032823e+01,2.235467855425892481e+01,1.904042579231033017e+01,2.721375691004584496e+01,2.303717415861235551e+01,2.301371038805233482e+01,2.456465458289936166e+01,2.604577826534893603e+01,2.185409250467109388e+01,3.759558804630380990e+01,4.491761523684370161e+01,3.944007127298549875e+01,4.422615521974636721e+01,4.407718788567903800e+01,4.787322764090310301e+01,4.280439954588982943e+01,1.555442191945933850e+01,2.002658892005375435e+01,1.558206934377573205e+01,3.466904015256115201e+01,1.632960384708482948e+01,1.764424869503651649e+01,2.754488415135432433e+01,2.231829218797868108e+01,2.317904363513605759e+01,1.895181686555533673e+01,2.753703001922854199e+01,1.468958355253952774e+01,3.538363696209704301e+01,2.928164835717535652e+01
2.864723841084809308e+01,3.043453125304648310e+01,4.559323900724619705e+01,4.756968258829660101e+01,4.576597905253854037e+01,5.059272930492888065e+01,4.324484957293162779e+01,4.622437704093545818e+01,4.230130350168393960e+01,4.244809707892433437e+01,4.527517603536121982e+01,9.004635272340880903e+00,9.954038725626805473e+00,1.633545841407376997e+01,2.497028153502618153e+01,2.392959515702873219e+01,2.932997845681176941e+01,2.813457489933949063e+01,2.920309560427864071e+01,2.611881657512431332e+01,5.683512302446067821e+01,5.985752140393404375e+01,2.370391937218514400e+01,2.166387192972337772e+01,2.368647973691873432e+01,1.807169079493488084e+01,4.470342970939334037e+01,4.410868320300402701e+01,4.011710930834905042e+01,3.958618651630459340e+01,2.181398714055956134e+01,2.623745906176953469e+01,2.882876222999187021e+01,2.175186078366013831e+01,2.587328995468593362e+01,2.262427288483365473e+01,4.622617580890961619e+01,3.859586067640505291e+01,4.142461128715415697e+01,3.970964534181953098e+01,3.933839706818947946e+01,4.222753156419140907e+01,3.583539089287160806e+01,4.698370538478672387e+01,4.529317848234353505e+01,5.147126140804033412e+01,4.325248560245618279e+01,4.860317178800215032e+01,4.425639152497260653e+01,4.714484142405407852e+01,2.295629656114707373e+01,2.621004784479944050e+01,2.172550646917375516e+01,2.848442251729295904e+01,2.390689797136328210e+01,1.539024138906188632e+01,1.680323223150656631e+01,1.175415564153317227e+01,1.635032486487419590e+01,8.771033539857223005e+00,1.567889956226825632e+01,1.655446161293875917e+01,1.463307234897064113e+01,3.793279424748381956e+01,3.553036555901898197e+01,3.258031030961340235e+01,5.426915266453712405e+01,4.914224532181819427e+01,5.291091130395688680e+01,2.800514821658344644e+01,2.675576323319017646e+01,2.350845538189972928e+01,2.446287234278369027e+01,4.727736091994758283e+01,5.226601040131932052e+01,3.391349758062042952e+01,3.139994239308426316e+01,2.326712531714851195e+01,3.837579254438308851e+01,3.950668978370270423e+01,1.652911133528135323e+01,1.428398617320530128e+01,4.113006957059783275e+01,4.749643731017209802e+01,4.505843544409790269e+01,2.772741003594809683e+01,4.248421553525160022e+01,4.683563337154875938e+01,4.181671259977721888e+01,3.311865195693599873e+01,3.515436583195332076e+01,4.325868428289017942e+01,3.779971292878302336e+01,1.090680359873199556e+01,8.261176334746958005e+00,1.248683565556525998e+01,3.783322748589954188e+01,1.672502266308441321e+01,1.312324169629949289e+01,2.061625475969710664e+01,1.851490867390015538e+01,1.515893400551802195e+01,8.603165655682644797e+00,1.111948994674885949e+00,1.185168825832007045e+01,4.946587587012232490e+01,4.454238483251122460e+01
3.330982884200433602e+01,3.543882076395454561e+01,5.104407773341763033e+01,5.295159948891348023e+01,5.096999292040019469e+01,5.569573623650724414e+01,4.903317030642858043e+01,5.194795429508361906e+01,4.766086021960683894e+01,4.835796967115456368e+01,5.112979558960955728e+01,1.480955287306073842e+01,1.593519431053723423e+01,2.230363534515997159e+01,3.075267962764840846e+01,2.964493374810283299e+01,3.532339797880653975e+01,3.399053255662123263e+01,3.484365949157767517e+01,3.200650280200117237e+01,6.286268554821358379e+01,6.587130584661716171e+01,2.896868998107272120e+01,2.727732026799950305e+01,2.935461698875568715e+01,2.367625518068907198e+01,5.056935834703475052e+01,5.006951986120783715e+01,4.570017758626278948e+01,4.551512822776688694e+01,2.774857687205649981e+01,3.175366621621160590e+01,3.452184073159092037e+01,2.762110809981586002e+01,3.179702686259085453e+01,2.849783169449328213e+01,5.206679432960513054e+01,4.432122447188493908e+01,4.712748309749054698e+01,4.561254716879571447e+01,4.481946173283324697e+01,4.757141246968564019e+01,4.165061299622934143e+01,5.221416350739660572e+01,5.095719917010742250e+01,5.720354264700628732e+01,4.888784626062827243e+01,5.355082930287831289e+01,4.952520380137325873e+01,5.274507523482626681e+01,2.807641333268163919e+01,3.064638702167574635e+01,2.668950305545764223e+01,3.283061088448031484e+01,2.864589416285360457e+01,1.947097803056124476e+01,2.199326628711411047e+01,1.635044905948797833e+01,2.061586688694089275e+01,1.447880321306578288e+01,2.159956942723331963e+01,2.247777190610102238e+01,2.066226967044760343e+01,4.376545039637869650e+01,4.117278311029498639e+01,3.851741772952815523e+01,6.020573480686135071e+01,5.500417574097713924e+01,5.873862865360290897e+01,3.319092047475545826e+01,3.248003179782605798e+01,2.861619520994886301e+01,2.919632382788022795e+01,5.199028774215607740e+01,5.690828097882192083e+01,3.786106457209842091e+01,3.558235977266607364e+01,2.914299959176895882e+01,4.399731140850648359e+01,4.470698060680265939e+01,2.236202660218027916e+01,2.030969040173829754e+01,4.661914603335844021e+01,5.245400620960006677e+01,5.051819123923035448e+01,3.368584194703283430e+01,4.850546763893078150e+01,5.275148894060564686e+01,4.778574937810789436e+01,3.806190030701426252e+01,4.035420027970592827e+01,4.876678874964488131e+01,4.337512622923870254e+01,1.507271530833096662e+01,1.021260385553169314e+01,1.484840538498834306e+01,4.384523660197263695e+01,2.245903808883464237e+01,1.887198131072472052e+01,2.652772684664700975e+01,2.454566014295514620e+01,2.118327326009972111e+01,1.120205745546293130e+01,5.266111593517069700e+00,1.625153178802603904e+01,5.534360664522019846e+01,5.030880110315982989e+01
2.088723263597447044e+01,2.179816612300277257e+01,3.747290861447871180e+01,3.962022426254002738e+01,3.836223162968504141e+01,4.337131778717506592e+01,3.288907231196541403e+01,3.595430696524001490e+01,3.267739074170425084e+01,3.194947231939588761e+01,3.483122872467961884e+01,5.040366048807276123e+00,3.189066541162591584e+00,5.811284744126866464e+00,1.625189817136185511e+01,1.558222220507385636e+01,1.936947557282692145e+01,1.772687171889267432e+01,1.918864440833102947e+01,1.567107043571050973e+01,4.651398084089670704e+01,4.964183732298708662e+01,1.717029796972935074e+01,1.396562446074590369e+01,1.556728241795788747e+01,1.090761137900096323e+01,3.424730340533806583e+01,3.357693955034366695e+01,3.010408698547307793e+01,2.907328428395148379e+01,1.131540141693635171e+01,1.655835424977036396e+01,1.871254937918074646e+01,1.136144927038451691e+01,1.537841648523670912e+01,1.221844960010056624e+01,3.681326357082046741e+01,2.969926704479993518e+01,3.256103622191552205e+01,3.010709755392347731e+01,3.125308303942932753e+01,3.449723345944119757e+01,2.664586798063616158e+01,3.948004859592947469e+01,3.650579145686091209e+01,4.239256736359033795e+01,3.458919199040698089e+01,4.183606828095182806e+01,3.670061194813451522e+01,3.853892704737739194e+01,1.701486940310531537e+01,2.196539815474717017e+01,1.647729743067669617e+01,2.425422564933045777e+01,1.906609645617205118e+01,1.424347506870157076e+01,1.172791782602844357e+01,1.074647212109723782e+01,1.440302120316844459e+01,5.685801562400549791e+00,5.252511812811304637e+00,6.107773182206310381e+00,4.650981114498364377e+00,2.864072950162918474e+01,2.699674868836845931e+01,2.290143024524371285e+01,4.443749324665110123e+01,3.962796695672999903e+01,4.349664536690653449e+01,1.904622716605220845e+01,1.660225984286120493e+01,1.754260879697907427e+01,1.957012536193609620e+01,4.115076748760508707e+01,4.619830758411909954e+01,3.025921814271515586e+01,2.734804384484698403e+01,1.416279989342304724e+01,2.984854559776969296e+01,3.227514203463186249e+01,6.341689301678551161e+00,3.909972847401047336e+00,3.297826287951364321e+01,4.072809549594282430e+01,3.692050836111744871e+01,1.801166123127029906e+01,3.199515250080114015e+01,3.632983047786674291e+01,3.128299882181959646e+01,2.452126262210515151e+01,2.595310743044874613e+01,3.335614566207573972e+01,2.781807898540887081e+01,1.154333489730693074e+01,1.430623274450172744e+01,1.597278103471741773e+01,2.732195228000689369e+01,9.126103040066706029e+00,6.515635383688255011e+00,1.015701435088039695e+01,8.299187716186226638e+00,4.747906059067831919e+00,1.358427638036175544e+01,1.127111128076531976e+01,1.135119266664694315e+01,3.988980520182850142e+01,3.541487462555244292e+01
1.666686258266627618e+01,1.769123020764533294e+01,3.836223162832555289e+01,4.059182261014562698e+01,3.968428931756314171e+01,4.473168042539555955e+01,2.990384861365328817e+01,3.282481506333931520e+01,2.897553525914315387e+01,2.935533379900597239e+01,3.203729928785013215e+01,9.261971206699241677e+00,7.343194387889163011e+00,4.499464416779697551e+00,1.735525396569051892e+01,1.702151977281442186e+01,1.895462812321089885e+01,1.493521148925418096e+01,1.576799231361883358e+01,1.303133050594725972e+01,4.505394772679068183e+01,4.836605023102500667e+01,1.957140997888346234e+01,1.596573762020818599e+01,1.717047620837243826e+01,1.350967151773844677e+01,3.148982414904032723e+01,3.121794132488960827e+01,2.668334257369644291e+01,2.657017978955379434e+01,9.047201093536884287e+00,1.284838407012527206e+01,1.540691860154233517e+01,8.653148052247463085e+00,1.294283388215025177e+01,9.527563382310933804e+00,3.666511561276384157e+01,3.014557409738214133e+01,3.297823709589817298e+01,2.986337744579595110e+01,3.227515256596071680e+01,3.568605213856488234e+01,2.690250160256388767e+01,4.072811635800596974e+01,3.692048072306593554e+01,4.248989365260356976e+01,3.513185451098404855e+01,4.345750083007911257e+01,3.795868905760672618e+01,3.906648104983192837e+01,1.968686306864784541e+01,2.503477920428244730e+01,1.944678733821964300e+01,2.725823480621868100e+01,2.205034052647896914e+01,1.826149548477063433e+01,1.508481348429818247e+01,1.490179621683844680e+01,1.830271735380826925e+01,9.912010689625029514e+00,3.404433872294712060e+00,4.122583483150482841e+00,6.188942473347108120e+00,2.875149508859198022e+01,2.779871858134752927e+01,2.274273204009758587e+01,4.374790668239479174e+01,3.934200061149386585e+01,4.327217870627287510e+01,1.500891711935679496e+01,1.335152550384089487e+01,2.017538971344862020e+01,2.251505540624403423e+01,4.309212857167401722e+01,4.810924576117113816e+01,3.330444207713291860e+01,3.033020130410238480e+01,1.507275313812663775e+01,3.058617100537644973e+01,3.379874457130704002e+01,3.448003454086742359e+00,4.892869768192915636e+00,3.392121654971867173e+01,4.236299157537366256e+01,3.780625731447148752e+01,1.799793346285749962e+01,3.015150386206175526e+01,3.375222635282702299e+01,2.898222864276401722e+01,2.041748169343103569e+01,2.203308381024924145e+01,2.984266042649419859e+01,2.436770007475931621e+01,1.576140793294534959e+01,1.834151086835144184e+01,2.019500024493298085e+01,2.540633940539865776e+01,1.172883082549700617e+01,1.002009718673026661e+01,7.750061855321117577e+00,8.339615578047046895e+00,5.185017890998744328e+00,1.769779923659872622e+01,1.393178582573192692e+01,1.552287930377503855e+01,3.953561484036853813e+01,3.555714190504464511e+01
3.985583147722564235e+01,3.864947691336952573e+01,1.851474314532012855e+01,1.983412542540873957e+01,1.708244387784797880e+01,2.136485003671472427e+01,3.833423655700276100e+01,4.166640986028581040e+01,4.346896718908659807e+01,3.513288448928388874e+01,3.850091157295533861e+01,2.194736381812456827e+01,2.235366209658981518e+01,2.381805393458630249e+01,1.249577598224131236e+01,1.177448903437507077e+01,1.805851249062498809e+01,2.813457489933949773e+01,3.193335002438393033e+01,2.675025587665331273e+01,3.908538204946087546e+01,4.057922471042424917e+01,7.818033057074319281e+00,1.163989884720187895e+01,1.127219543694959469e+01,1.389429981906207345e+01,3.782691177849774533e+01,3.480138660903279657e+01,3.927614083505599751e+01,3.265443323933379816e+01,2.468571400009009409e+01,3.197249380064678803e+01,3.105852495594650620e+01,2.595082096274317962e+01,2.587328995468593362e+01,2.605332559337870890e+01,2.382917647315377252e+01,1.595139130732236765e+01,1.771685052912866354e+01,2.020964069009668407e+01,1.337091868405614470e+01,1.463334355085212479e+01,1.578870877622275515e+01,1.838440647733815680e+01,2.038811217702706102e+01,2.670283431419792564e+01,1.830659559952643889e+01,1.895393618665682922e+01,1.600200211093615010e+01,2.129095425956927556e+01,7.721464191668718335e+00,4.392539629638655185e+00,8.449515321299369219e+00,3.186798046502231418e+00,6.115718086225868433e+00,1.539024138906188988e+01,1.349806589410615132e+01,1.839733230482085702e+01,1.416212917692994822e+01,2.185255938178726254e+01,2.475979813083089809e+01,2.465535035461122604e+01,2.116157077440766798e+01,1.743141225641516812e+01,1.267863323746362347e+01,1.713632357589170851e+01,3.279723709043787494e+01,2.669075038316644566e+01,2.938222497517633158e+01,3.584748916387805195e+01,2.971176395129905146e+01,7.203701945612621671e+00,5.559743714858704777e+00,1.728870917771684645e+01,2.224935866748913327e+01,6.961765736028685758e+00,4.222758225064733750e+00,1.440565925980232365e+01,1.428720639295666395e+01,1.119300227213191157e+01,2.595794374967641005e+01,2.246073802503490313e+01,1.492661297478475113e+01,1.787909859684743452e+01,1.810244418349843443e+01,1.637238878661412400e+01,3.060938916294090717e+01,3.819865350143286520e+01,3.287803596663943750e+01,4.079664790799706253e+01,4.003809622150644287e+01,4.247995463184837917e+01,3.779971292878302336e+01,1.964757608950288059e+01,2.521444838814055345e+01,2.136290140224460288e+01,2.823233090895137209e+01,1.569531053847775404e+01,1.841568688718061964e+01,2.500663154855832460e+01,2.023781271693500727e+01,2.229040514739789813e+01,2.397433235818392916e+01,3.113456480872050136e+01,1.845979890629962838e+01,2.728202258530492941e+01,2.117493750218515558e+01
3.132380276900645910e+01,3.026859353325745872e+01,2.166483911704874288e+01,2.360140646842275558e+01,2.185275622235467452e+01,2.676455975163746359e+01,3.202515483354692094e+01,3.542815965432291847e+01,3.612126021000248244e+01,2.927689883310975105e+01,3.268188123162082093e+01,1.514904635044808145e+01,1.501130802867084135e+01,1.529531834489474207e+01,4.791350296785431340e+00,3.577572999460147951e+00,1.157036279206454132e+01,2.016607244782410646e+01,2.383626540874698208e+01,1.858655798711151519e+01,3.715464302835241028e+01,3.938786547901928259e+01,1.358851813948247500e+00,3.094434527819636127e+00,2.937540098508691244e+00,6.115718086228097761e+00,3.200101568082259718e+01,2.951349933267388082e+01,3.212373785267065784e+01,2.653120651008188702e+01,1.616691133209583597e+01,2.357482867288396378e+01,2.297556378408267364e+01,1.741271085673216845e+01,1.772362647208461794e+01,1.756589996346051663e+01,2.368917930446490061e+01,1.549761029646455768e+01,1.814706619854273484e+01,1.809843334870215870e+01,1.544416006682225451e+01,1.825263448474124317e+01,1.353174649923902706e+01,2.304695423725488013e+01,2.180918995006945948e+01,2.820254068502622147e+01,1.968819384945815543e+01,2.502800274007120507e+01,2.030153465581211236e+01,2.345921347966887893e+01,2.773745286014273947e+00,7.971518660801272915e+00,4.404111607432110276e+00,9.563369419655414205e+00,5.462691395921674520e+00,1.214464440548226243e+01,7.486635196624762401e+00,1.350745094141025504e+01,1.089309390415034784e+01,1.525529167648730322e+01,1.627444356774357814e+01,1.611595133340547292e+01,1.289330105195780973e+01,1.565733041564812744e+01,1.209780963782189112e+01,1.238333831185394018e+01,3.247188866999428569e+01,2.670660224100085856e+01,3.014461844055707829e+01,2.742056159399090731e+01,2.146628172256436073e+01,2.717453846895368841e+00,5.546919847277098192e+00,2.425176074015649874e+01,2.929904727144770149e+01,1.527861022956550130e+01,1.228778741785200879e+01,6.106584409867201302e+00,1.481329478741450423e+01,1.562649797687709885e+01,1.741910659011056595e+01,1.416625325975797089e+01,1.724518829370171602e+01,2.391655054913495704e+01,2.113829839403484812e+01,9.516967370932455594e+00,2.590226718828154873e+01,3.289399942867039073e+01,2.735409433534541890e+01,3.251370544785812911e+01,3.202399228855565383e+01,3.545185152285157670e+01,3.042217426755234655e+01,1.516340059996457157e+01,2.120866215477287398e+01,1.856116095989426995e+01,2.255526601189669478e+01,7.813288865196576616e+00,1.114021516366665843e+01,1.642816068811539765e+01,1.164184514128345072e+01,1.389560422354457714e+01,1.990648861945082615e+01,2.505906589607151957e+01,1.386096610925048900e+01,2.716176674109678757e+01,2.153862689649768214e+01
