2.761123632066986389e+01,2.265154487174565645e+01,2.866556060098177383e+01,2.594215653875378891e+01,5.402092191282507372e+01,5.010405337969127260e+01,4.312226948831972351e+01,3.463373998170272472e+01,4.685985041357282199e+01,4.682185490280250661e+01,3.991304263566959065e+01,3.400221624888200012e+01,3.635372619531293026e+01,2.609277558274801834e+01,2.955292362351515933e+01,3.237225121713564846e+01,2.159642782674198003e+01,2.581364759932048258e+01,1.970870879287605248e+01,2.734689107723573898e+01,2.969689172914230113e+01,1.999854777488043922e+01,2.005116773220067117e+01,2.409681155632597438e+01,1.658142923613496933e+01,1.930985069160545109e+01,3.843129048399980974e+01,3.055218180010145801e+01,2.598641975144479943e+01
6.887116872997636641e+00,1.377231527995821736e+01,6.188979075067500446e+00,6.142131915333797210e+00,3.695782415559144596e+01,3.938181402224805083e+01,2.653457135476614326e+01,1.572767353930980150e+01,2.553936631013393921e+01,2.716837732830178354e+01,2.036180530988877280e+01,2.883804816916628866e+01,1.625917056775972114e+01,1.161615901081363056e+01,9.584363666524136960e+00,1.112503234900118798e+01,7.317402822162433651e+00,4.226773143904460461e+00,1.981227920418063704e+01,5.559743714861161479e+00,1.004336416328528436e+01,9.601105851748863884e+00,8.298572619955017160e+00,3.443229142377690177e+00,1.376922316571352312e+01,7.204204636764437453e+00,1.594046715212519416e+01,8.701075209944521660e+00,5.402768572436361438e+00
3.453672145719068709e+01,2.583076846585705866e+01,3.720553515160155200e+01,3.273905053096925144e+01,5.627134548900893662e+01,4.893364153433604713e+01,4.587395316761726605e+01,3.962619271784221553e+01,5.269002353830185825e+01,5.126559925034381848e+01,4.477264399869655165e+01,3.192800030650536414e+01,4.188262304119874102e+01,3.058020769293716512e+01,3.579942887064218837e+01,3.904936061110920065e+01,2.765955658630364411e+01,3.344992415376287909e+01,1.950755258950835724e+01,3.650394771245411363e+01,3.975941752877659496e+01,2.523424554414819809e+01,2.586773838263714254e+01,3.164892631076330076e+01,2.028705159648008660e+01,2.575652632892712290e+01,4.631259645796932034e+01,3.784803817468542775e+01,3.555580764819655570e+01
1.915000702364154606e+01,2.523361816602394825e+01,1.510721553904030046e+01,1.874896488166853104e+01,4.897917314011333190e+01,5.204080097529371329e+01,3.890153883770803844e+01,2.791253737723315353e+01,3.544233027998186003e+01,3.840776864960481873e+01,3.200458044320591000e+01,4.062908702547576922e+01,2.788483826969484269e+01,2.412298773108467032e+01,2.185675393435543867e+01,2.244846199427919231e+01,1.917006245003092246e+01,1.645256211754102083e+01,2.929635821797549866e+01,1.242441340122976179e+01,1.073865793319075657e+01,2.060753535089950361e+01,1.942474523103065209e+01,1.609920884496871452e+01,2.285234773183983492e+01,1.798369076311369241e+01,2.370666326780025557e+01,1.973338819842420477e+01,1.032163787424942214e+01
2.636033222521151487e+01,1.843864184757522651e+01,2.896974411069992072e+01,2.456797982198014196e+01,4.962398821893403067e+01,4.402122568393948399e+01,3.894339048681354853e+01,3.186891173166751656e+01,4.479435853142895496e+01,4.375142057278483776e+01,3.709161114270246884e+01,2.741664379937149931e+01,3.400399165135177526e+01,2.286061159544255972e+01,2.772885273078932400e+01,3.092784741972933560e+01,1.954664618273439913e+01,2.521407223479945614e+01,1.348538402353293542e+01,2.832494401182824006e+01,3.175598861818212271e+01,1.723552759939523327e+01,1.777128054830453507e+01,2.341291878953235894e+01,1.253558253547091894e+01,1.757289736740069230e+01,3.808416742644555342e+01,2.964663897158164474e+01,2.745368414717593097e+01
3.222777097431279003e+01,2.442351137028144237e+01,3.448691766941936976e+01,3.044620071919548465e+01,5.545369743666037010e+01,4.911792595153059438e+01,4.484734523244149074e+01,3.789964168184125981e+01,5.080510525821370038e+01,4.977495703440294506e+01,4.312321575658189232e+01,3.224068649941278153e+01,4.002193589783910710e+01,2.889195048680905131e+01,3.368735301175573937e+01,3.684664969554481218e+01,2.549251969480734914e+01,3.094120005457324041e+01,1.892251817872228514e+01,3.361919369909526267e+01,3.665151781908760853e+01,2.324071072107379976e+01,2.373265670915848347e+01,2.914440919201757296e+01,1.856393628494620884e+01,2.345414380299225598e+01,4.382001843414245457e+01,3.546707438294907178e+01,3.255921872888297486e+01
1.717065447797514466e+01,7.904100766659327704e+00,2.112702612743306929e+01,1.539125152058615420e+01,3.920432543730466790e+01,3.487589708401204547e+01,2.845276180435342184e+01,2.154063171844912006e+01,3.462720078523376088e+01,3.327058935995125921e+01,2.669871912844048722e+01,1.935004512156320189e+01,2.382330430256570253e+01,1.249466547390745319e+01,1.801267123858506380e+01,2.136677636828130389e+01,1.021320157770416337e+01,1.673455995035044808e+01,5.511408031542378794e+00,2.130115983496477128e+01,2.575526900547167841e+01,7.509803123110301293e+00,8.449689488886530597e+00,1.502669474547429118e+01,2.325441777180698999e+00,8.895589943169978753e+00,2.915848907011670477e+01,2.057334164779982189e+01,2.111366241558716439e+01
1.779117988555809049e+01,6.446993873071754422e+00,2.260974357214741914e+01,1.613758331578292982e+01,3.633875252915653675e+01,3.095860994995586424e+01,2.584139976581766973e+01,2.036671181720089052e+01,3.355217225568694062e+01,3.145196204733202805e+01,2.525099926117217564e+01,1.514593706427839592e+01,2.290275340087517009e+01,1.162840648766722040e+01,1.799833800432847042e+01,2.139893492234857675e+01,1.130493947770160901e+01,1.799773153735463538e+01,1.801374287335907765e+00,2.325439354109833445e+01,2.804859489353803426e+01,8.585366888769062399e+00,9.834921858961985563e+00,1.647758065123919735e+01,4.762379589001677793e+00,1.080670041959377770e+01,2.959197144154896009e+01,2.113801805364915154e+01,2.341367350303600858e+01
1.393244279736964586e+01,2.324403524071867011e+01,8.451215277484834587e+00,1.424718605044468234e+01,4.236588253682641181e+01,4.731089517594506333e+01,3.290289850833457308e+01,2.194287520034308869e+01,2.777302611400225629e+01,3.129609747327098290e+01,2.532485327045049317e+01,3.811467133574395660e+01,2.133578295762858801e+01,2.055375226019262414e+01,1.637483193942017934e+01,1.598361449134368684e+01,1.679048976202588150e+01,1.161874717601418361e+01,2.914665994399508264e+01,5.871917838335690476e+00,2.633345339110987560e+00,1.907434486404154228e+01,1.777128054830453863e+01,1.214748715035334214e+01,2.289892009461155808e+01,1.659587634636272568e+01,1.576685897805338499e+01,1.333669331210465714e+01,4.389231055811068316e+00
6.796760170523077349e+00,1.464258407197882050e+01,5.213021382187546848e+00,6.340240096305640449e+00,3.685732201714198197e+01,3.974122753309829648e+01,2.655785960855836336e+01,1.564886113893486908e+01,2.497641570299164115e+01,2.684791810474145635e+01,2.011744704041881349e+01,2.957884501535430744e+01,1.599079790080735286e+01,1.218752970205304464e+01,9.519642686859006275e+00,1.072899504703417506e+01,8.194212233992312022e+00,4.077889307388337770e+00,2.084622333884207634e+01,4.447794972169849537e+00,9.004792257950500201e+00,1.058130963935958846e+01,9.283120575687100029e+00,3.785325209325975049e+00,1.484931839362394967e+01,8.244643990842568826e+00,1.506310170184564790e+01,8.188632349914851005e+00,4.393002184559794188e+00
