2.294957246876960255e+01,1.162747729975575162e+01,5.403586547582262867e+00,3.195174509441189414e+01,3.241085554015417358e+01,1.294134865597534123e+01,1.391605308579166511e+01,1.957311497816508350e+01,5.254555800929705534e+00,5.512923378771351857e+00,1.878605226266475015e+01,1.929739703227897607e+01,7.986535792367256192e+00,2.723472160093511008e+01,2.809659006056843111e+01,2.777973161035574989e+01,2.699691283651445772e+01,1.748564631604074293e+01,6.115718086229781747e+00,7.026708244401018710e+00,5.559743714863009778e+00,2.790454634364429509e+01,2.843672158156683949e+01,2.317292200167068117e+01,2.367762585901771644e+01,2.112702650970270923e+01,1.187999094765077857e+01,1.237696964049694870e+01,1.468654224244529516e+00,2.279494959502725493e+01,2.419101247070052096e+01
1.899083563650184558e+01,1.003059835173400138e+01,4.393698066351341858e+00,3.380130341504796831e+01,3.455792750346977726e+01,1.158683877919033556e+01,1.539101200435437988e+01,1.933856089911496667e+01,3.404784855825003120e+00,3.951070416519410156e+00,2.168168569204715723e+01,2.215413498788161561e+01,1.120061500057157566e+01,2.938194279432994449e+01,2.891066734494715718e+01,2.990850079891925972e+01,2.779871860333638267e+01,1.336322725707741732e+01,6.455674760163997661e+00,5.723849374206519514e+00,6.034973825996185148e+00,3.037111961791827497e+01,3.088081547685515460e+01,2.289492064178535102e+01,2.653913280858870394e+01,2.260923206664771357e+01,1.506141482099952000e+01,1.549638148028314966e+01,5.688432501090751714e+00,2.425170391048520102e+01,2.397646807745384478e+01
6.206914857743628744e+01,6.675802370102388750e+01,6.228455015698411756e+01,4.351432149050256015e+01,4.607488860880734194e+01,4.655571072554545964e+01,4.876565290846386347e+01,4.067110182889395986e+01,5.479612516153452617e+01,5.434581161369698066e+01,5.315509378728662426e+01,5.284891397047664441e+01,5.631461927165135251e+01,4.670728906074482012e+01,3.775801210655126994e+01,4.647175721645024282e+01,3.832678604414500256e+01,5.843135860183937780e+01,6.435384231076568540e+01,5.259966408768708845e+01,6.389832315750846448e+01,4.917676423512274653e+01,4.895311540665792904e+01,3.736844001277749783e+01,5.260778488812157150e+01,4.478279590408509847e+01,5.556029808977447715e+01,5.520028855094764708e+01,5.985793880486814800e+01,4.385164884058967516e+01,3.661640286382807119e+01
4.768576526886985789e+01,4.072243398300943085e+01,3.446174429929585870e+01,2.779871877094667987e+00,3.887505025366026601e+00,2.335639428865022893e+01,1.574761248219939880e+01,1.653461491333586864e+01,2.811225953175944170e+01,2.758503078340502057e+01,1.215950262024389161e+01,1.162669757079969024e+01,2.169365043913850855e+01,2.605793931460622659e+00,8.233381940842624758e+00,2.150908994234121074e+00,8.455641205961441642e+00,4.166475206845944967e+01,3.526293824842937852e+01,2.624905232368773866e+01,3.471075303421906710e+01,4.643196461501949202e+00,4.404034612527977899e+00,1.566787852905896194e+01,9.042785041852134498e+00,8.788907126526950719e+00,1.839735066024024945e+01,1.784294044451878847e+01,2.848468435293944623e+01,7.352674741393003366e+00,1.514624796819293273e+01
3.677534731394262479e+01,3.558647322442585903e+01,3.013413063534039438e+01,1.832637406538310998e+01,2.078336268147977606e+01,1.430955416790097345e+01,1.493223495871324680e+01,6.897343362486014762e+00,2.241240311123285878e+01,2.188910118288100648e+01,2.064261703371001744e+01,2.048478412054019415e+01,2.246231182011396044e+01,1.798934102854087058e+01,9.294599253076805567e+00,1.810068474293123231e+01,8.816720775223449991e+00,3.132139992451750743e+01,3.190830344106025152e+01,2.008963742818984954e+01,3.139559747497061082e+01,2.066622056168970900e+01,2.076321434234704810e+01,3.514617074656305462e+00,2.181749963066504350e+01,1.243802780437630950e+01,2.181757064774554777e+01,2.149643113155692120e+01,2.654426433789264195e+01,1.225022135054051375e+01,2.939939312520929438e+00
3.758047976693760006e+01,3.342076757929523012e+01,2.745399373423375522e+01,1.341238337845351580e+01,1.545985072592442577e+01,1.323194864427651218e+01,9.601271271080776160e+00,5.213893184066425768e+00,2.002656897852605411e+01,1.947092274219135177e+01,1.384882916517749507e+01,1.365779051375848674e+01,1.741927607163962932e+01,1.174915946117836363e+01,5.723352998812766046e+00,1.197069653665803024e+01,4.650688066140348020e+00,3.171399048343878846e+01,2.887163430121772123e+01,1.779117990146918160e+01,2.832580818888624208e+01,1.430181136496806893e+01,1.448435831673910457e+01,4.229835552443286240e+00,1.496137500517836827e+01,5.547570136956849751e+00,1.595544659912548369e+01,1.555322695162216995e+01,2.272380143722008938e+01,5.463351711121620546e+00,4.081063439104240409e+00
1.766189898452769214e+01,1.312511660534294222e+01,8.651787375004433400e+00,3.293615760597149489e+01,3.403958861607429043e+01,8.367327565273143364e+00,1.481354786428504156e+01,1.667923114292065279e+01,3.576145244131812451e+00,3.786073469377795764e+00,2.245830038112785942e+01,2.286072174293903814e+01,1.307584732971110597e+01,2.896382274589338479e+01,2.699673604321082010e+01,2.945589967581652147e+01,2.589809928683887819e+01,1.163410287625938366e+01,1.090032975020099215e+01,4.304082162070615780e+00,1.053990043222029804e+01,3.033463774399480783e+01,3.080482502329190808e+01,2.006126471118002996e+01,2.711923691482481402e+01,2.161286654436863586e+01,1.655788701755843206e+01,1.688142129813212478e+01,9.535193539415471875e+00,2.316603522708799190e+01,2.117078770524782172e+01
1.692594161438335121e+01,2.965184326240493817e+01,2.952904488508916003e+01,4.825300151283730798e+01,5.028023383395208867e+01,2.483034258894151591e+01,3.411055012506100326e+01,2.988855409440423117e+01,2.675932041430117536e+01,2.683429944226372399e+01,4.290610134019704702e+01,4.314676969169090626e+01,3.569702711205337664e+01,4.607720863626433783e+01,3.971586589093922726e+01,4.641474995493899769e+01,3.891390590938355842e+01,1.701611350395548783e+01,3.170853602530007365e+01,2.646213833446854835e+01,3.162556607144278331e+01,4.827259076128540727e+01,4.859488529131654388e+01,3.113563074109366369e+01,4.675628549287630875e+01,3.840201506821352240e+01,3.855718882064380182e+01,3.872916772050515277e+01,3.271322038780544261e+01,3.939140171684184111e+01,3.193933518283139250e+01
3.574030811089264859e+01,2.664535258438928267e+01,2.039802676625490463e+01,1.723520551735636985e+01,1.744813218928306497e+01,1.385287595573605124e+01,4.791350296785431340e+00,1.268378333624478316e+01,1.509050969727194058e+01,1.464349208185055495e+01,4.389166580667871465e+00,4.760773654704804514e+00,7.259554194591995468e+00,1.230660281310248294e+01,1.563963136217522809e+01,1.285932775750974066e+01,1.470238684670546903e+01,2.973300002179741952e+01,2.097129727853353387e+01,1.381055593318346197e+01,2.042621996165689069e+01,1.289269499237181016e+01,1.342130477047323822e+01,1.514624796819293628e+01,9.042785041852139827e+00,7.821208243702375995e+00,4.121978841366842339e+00,3.601709600569756642e+00,1.416265580203717533e+01,9.284880506901281194e+00,1.566787852905896550e+01
3.398369895300396593e+01,1.868384930105336039e+01,1.571465212816575807e+01,3.629414521372567037e+01,3.567862690458568409e+01,2.581562563902658169e+01,2.237437154115458426e+01,3.031877051704580239e+01,1.917066644142147425e+01,1.933922721681305745e+01,2.145979342036891424e+01,2.199331253519821061e+01,1.467603779643154205e+01,3.110925804656108085e+01,3.579753416672305377e+01,3.164614753632172395e+01,3.483474992084931188e+01,2.958000563757879320e+01,1.386758783851048804e+01,2.055646297224162566e+01,1.376691777209714829e+01,3.051015373456560908e+01,3.105740167158135279e+01,3.365006625974573495e+01,2.534838562694303477e+01,2.798433973694533350e+01,1.611274805421841805e+01,1.659473206907534504e+01,1.283112495391704044e+01,2.945351623272523156e+01,3.446688714676265164e+01
2.848486398505966122e+01,2.343984497612666473e+01,1.756721291327091805e+01,2.166140922154110271e+01,2.298546510385020980e+01,4.392525933681809214e+00,5.041546355832502435e+00,6.189713417867844569e+00,1.003050215187322891e+01,9.475875202847205969e+00,1.384882916517749862e+01,1.405927138148311784e+01,1.015527044304472781e+01,1.808912764818517616e+01,1.562646155398326364e+01,1.853642998695745803e+01,1.451904578533591206e+01,2.247271767415098509e+01,1.913637177427164460e+01,7.783641236299867039e+00,1.860399787878784394e+01,1.984226799907888861e+01,2.025088385568166771e+01,9.787062849704456724e+00,1.768801013481750317e+01,1.042452036536009530e+01,1.100190144710444429e+01,1.093143622509865054e+01,1.351055328044860993e+01,1.187968486636762400e+01,1.080767825845601848e+01
5.408460974500480489e+01,5.352582538285910374e+01,4.792152344657582574e+01,2.125785831332640541e+01,2.372311070304580127e+01,3.227680107108484009e+01,3.075965216474673625e+01,2.432206368010365338e+01,4.023346023713848041e+01,3.969591137535310565e+01,3.278730873653490363e+01,3.238415471402736756e+01,3.856610033650298419e+01,2.500197546512224633e+01,1.721907926330381855e+01,2.468469757912574636e+01,1.809440357801097221e+01,4.893066329579725249e+01,4.957032994621960142e+01,3.791016033730819856e+01,4.904057955604891106e+01,2.726485507417494603e+01,2.697420693236568567e+01,2.074217621729105332e+01,3.126859083613687318e+01,2.498798486496816906e+01,3.675856768978925260e+01,3.629737705291805128e+01,4.374565744793545008e+01,2.367306770919487846e+01,1.967137066891778829e+01
6.363044294737365192e+01,5.632304674505638076e+01,5.006299139948757215e+01,1.350778570273413415e+01,1.236618374811133236e+01,3.922602314373160226e+01,3.164999114576696826e+01,3.187799815128970238e+01,4.401133230954568631e+01,4.349205179011798350e+01,2.635054164750691541e+01,2.579930323595502273e+01,3.690276436935813109e+01,1.754224773221502431e+01,2.158376842563859910e+01,1.701449713918354689e+01,2.239900733618500794e+01,5.761953957901580736e+01,5.066164718036852577e+01,4.219765632470283379e+01,5.011876362432326459e+01,1.689901728199453856e+01,1.635051811099673102e+01,3.017177425786709932e+01,2.172549607206772038e+01,2.475522297996344889e+01,3.324961529603611865e+01,3.270124370169800443e+01,4.385377584980232513e+01,2.326837407082063081e+01,2.936179816710170343e+01
4.169152715762743355e+01,3.939659216118427310e+01,3.364458015868445528e+01,1.414335716199169646e+01,1.677298753789190400e+01,1.835975480490825618e+01,1.647164298628568702e+01,1.009958526239916843e+01,2.601390740826239423e+01,2.546752041312173276e+01,2.000987105465942051e+01,1.972201719048885948e+01,2.429080944504685391e+01,1.499707791729126782e+01,5.439746397348121043e+00,1.496612921072999036e+01,5.552231161810694537e+00,3.610780581522048749e+01,3.522528220941191535e+01,2.370473730875498575e+01,3.469032284412233480e+01,1.770861397426697792e+01,1.768241178076576148e+01,6.671692457084281713e+00,1.999057319608700922e+01,1.162182139310032625e+01,2.281947030859906533e+01,2.240251475978883278e+01,2.933479972666337687e+01,1.075141664560008081e+01,5.559743714236901724e+00
2.465054241354763320e+01,8.905398440991490361e+00,8.996239333028967167e+00,4.172022388502703194e+01,4.172020760496693015e+01,2.413449499526609188e+01,2.467727066593904794e+01,3.094548372984946738e+01,1.592450396647212685e+01,1.635541696667452882e+01,2.731885158079490594e+01,2.787330791922295603e+01,1.735534224176461393e+01,3.669430852161734435e+01,3.898567178470158723e+01,3.725028289292679062e+01,3.790833409758658945e+01,2.121098750613620254e+01,6.685932983489313308e+00,1.809003059219322651e+01,7.024123602621883400e+00,3.679476896465151015e+01,3.734924792931602866e+01,3.454069280744952408e+01,3.195153257040742290e+01,3.160633038668161277e+01,2.057105175632922212e+01,2.112702612739363062e+01,1.132299381629211865e+01,3.325059711631750758e+01,3.554625113850443796e+01
4.575383512118578011e+01,3.853850579044003410e+01,3.227558023269459397e+01,5.003769353911110329e+00,5.694094784627692363e+00,2.153872730045537054e+01,1.364425881290474329e+01,1.512884695178035344e+01,2.601052816385648825e+01,2.548833503225768382e+01,1.004336416328528081e+01,9.522006939764544597e+00,1.947096938722528137e+01,1.358102347526699338e+00,8.233381940842624758e+00,1.467497696092739501e+00,8.157949998441617723e+00,3.972012744272169016e+01,3.305495958389178668e+01,2.418992822079527372e+01,3.250330406891218615e+01,4.075972687988076437e+00,4.113716185507297673e+00,1.469040834830910924e+01,7.387184928327404698e+00,6.897142039819055270e+00,1.618035385580953189e+01,1.562641108199359330e+01,2.627179289709870602e+01,5.639688442791943146e+00,1.430664976084866424e+01
3.271198654614761381e+01,2.187859715711525865e+01,1.578248405831730317e+01,2.283543506025202774e+01,2.283540531665132534e+01,1.428727638915982645e+01,7.903519757034402460e+00,1.624763765919620084e+01,1.218578171505617469e+01,1.189049214575907243e+01,8.584971056322242333e+00,9.126010113404962709e+00,2.633925346218075614e+00,1.779117990134400173e+01,2.116359583526272203e+01,1.834715427228933038e+01,2.017661018250077021e+01,2.689157902523683319e+01,1.596542517448527754e+01,1.175054959558686463e+01,1.544383706897511743e+01,1.799746725415634074e+01,1.854725896658661810e+01,1.932113778128298875e+01,1.342117837703881911e+01,1.338682285147597284e+01,1.667923282654098616e+00,2.223897611982034395e+00,9.282864252767778268e+00,1.492619120183292836e+01,2.004355894839731178e+01
2.632091611772930406e+01,2.452017443083776982e+01,1.937046756318482110e+01,2.454383877053000873e+01,2.628868453913896985e+01,3.448547794210339301e+00,1.033488069274520704e+01,6.189934134644905939e+00,1.173057308258612075e+01,1.125999921345890620e+01,1.902483403586753852e+01,1.917856492608931873e+01,1.513007801245328743e+01,2.179872593823293059e+01,1.698782524958096829e+01,2.217131367599194647e+01,1.597506170657454128e+01,2.057720972625909184e+01,2.133093335332894114e+01,9.496818122153799280e+00,2.085465727637266298e+01,2.390111858119750465e+01,2.424141429499324829e+01,8.999055269586321515e+00,2.247661259936085898e+01,1.405115756137122496e+01,1.640151666492007010e+01,1.635433310781124305e+01,1.691562784667491925e+01,1.516216727552088273e+01,1.009961909476328401e+01
