2.394530565560986801e+01,1.678720953820293005e+01,7.818988511243532891e+00,1.269056723588594515e+01,5.299222221102354524e+01,3.856506689645409125e+01,4.239193997253271817e+01,2.940570178800854961e+01,2.160954103781581992e+01,2.304922177025678209e+01,2.420699593117315018e+01,1.851904514662501455e+01,4.812291208693006439e+01,4.834301730514430062e+01,3.448987315452228586e+01,3.679462157858729654e+01,3.369546279778919029e+01,1.897405445841985028e+01,1.389664936710996024e+01,1.317259834522082329e+01,3.939602145075123474e+01,4.123178326303688124e+01,3.057500681442694201e+01,3.060874570519878901e+01,3.781236183222674185e+01,2.041789712238251298e+01,1.468182438912105781e+01,1.127533324618384825e+01,8.998702211635578152e+00,5.597031976043794543e+00,3.744818943312210990e+01,2.815610365225784761e+01,2.635105742457052358e+01,3.379875808808593973e+01,3.564070597077837022e+01,1.754410860533146632e+01,2.510169777249802436e+01,1.336072227651566457e+01,2.316618152244637940e+01,1.592407580048606519e+01,2.074986267579348009e+01
1.089440205323610478e+01,2.742456598272445945e+01,2.798170841794814123e+01,2.539086764830470955e+01,4.295235295169435119e+01,2.800522665193314253e+01,2.371332725095087568e+01,2.667275252633065108e+01,3.192253736519431939e+01,3.073861726605533562e+01,2.992848974909894011e+01,2.774707639123805336e+01,3.660547854312685701e+01,3.403055713292708617e+01,2.177147371524709740e+01,8.777497081843906201e+00,5.248135586681391018e+00,3.125918668412982626e+01,2.366547672590222717e+01,3.013052812672039948e+01,1.745592172428640509e+01,1.579897949594925066e+01,1.774357158411357105e+01,8.167895688208739458e+00,1.217706637344453746e+01,2.992544689239857902e+01,2.848520992850394151e+01,2.927999313539717363e+01,2.368496179350363917e+01,2.964322846124627375e+01,1.787043752982066991e+01,2.324236019340213488e+01,1.384323940939385089e+01,1.510960390128871111e+01,1.237291836307728410e+01,2.079407104129428419e+01,9.653798322436994539e+00,2.050160754509966310e+01,2.003303445018927320e+01,2.730507804078036926e+01,1.615706795961120079e+01
1.771005909509482379e+01,2.950504301084394143e+01,3.449721043331388159e+01,3.021433259493941748e+01,2.928403453558422598e+01,1.723088123094958490e+01,9.539370405334977931e+00,2.152088879037898295e+01,3.125197759691406318e+01,2.929144624413262221e+01,2.784703072365812559e+01,2.885819589645243965e+01,2.314573739273001252e+01,1.981018480090002498e+01,1.302772663937096631e+01,7.021417921965733555e+00,1.078928703974682790e+01,3.190718117008216836e+01,2.848510667099018079e+01,3.364420877263486176e+01,4.062135786928086745e+00,8.335629315115511753e-05,1.288053399473277238e+01,1.132269396957569185e+01,3.909363814424421157e+00,2.986557130769507395e+01,3.147983105371716306e+01,3.379909397892914313e+01,3.250312640767974415e+01,3.670060421938043760e+01,6.513466749265010236e+00,1.907777752993735376e+01,1.502679675759396005e+01,8.245166748897858611e+00,5.601094220700318260e+00,2.461391503683456961e+01,1.680998517434677098e+01,2.787328354496093397e+01,2.020468653750395660e+01,2.986228817641585209e+01,2.057105174537869630e+01
4.058275592458861780e+01,2.728589605542916274e+01,3.491244849395678074e+01,3.216837106332080509e+01,2.846663999630930064e+01,2.772685055184681957e+01,3.677063536372824615e+01,2.398143015491617902e+01,2.114253454144486355e+01,2.114253454144486355e+01,2.129549305302575846e+01,2.587931715473277450e+01,2.886145099384778590e+01,3.238853684644448805e+01,3.140159096189879406e+01,4.649035595687364264e+01,4.684779472363506869e+01,2.332083403320113035e+01,3.271315984909848140e+01,2.857671351766013856e+01,4.027461066841483017e+01,4.432673031635115990e+01,3.350441738629325528e+01,4.263563840973255736e+01,4.411798288957682246e+01,2.316123312701189008e+01,2.818462019168365273e+01,3.068742569705332457e+01,3.985911443899131967e+01,3.612722483022189834e+01,3.785584843941485644e+01,2.731996367731582609e+01,3.662212276907801822e+01,3.774754369453969360e+01,4.180409357842650309e+01,3.274621474040058899e+01,4.151530836151474091e+01,3.744719460402635036e+01,3.081478313532288738e+01,2.800307604164269293e+01,3.591740028147560793e+01
1.075670195784100613e+01,1.922786486175379750e+01,1.512055481550510017e+01,1.494307349907199267e+01,4.819370170093407779e+01,3.223906447138805476e+01,3.227570216168091122e+01,2.603410933562250662e+01,2.524559264048367524e+01,2.514744972641090826e+01,2.520270214198238889e+01,2.045549320936582305e+01,4.221833522410229733e+01,4.097530735464656715e+01,2.633932679605783989e+01,2.181478708401396105e+01,1.811238954608641905e+01,2.343162614107649233e+01,1.387151162643637115e+01,1.971847697563472579e+01,2.736433397937769740e+01,2.778804686031239513e+01,2.142710321551633257e+01,1.647606246338992264e+01,2.392747350003069684e+01,2.316628592476533655e+01,1.901622659969110885e+01,1.806968826481752544e+01,9.520123203758723562e+00,1.603065460815831500e+01,2.627773879960028225e+01,2.308880574484038561e+01,1.565185661144277596e+01,2.238620996061054669e+01,2.245888687074799961e+01,1.363552629226609980e+01,1.125551561815556845e+01,9.105786968275822346e+00,1.741474576981381261e+01,1.864690420727261611e+01,1.196441464247873832e+01
2.194942818882733704e+01,2.838726254248017256e+01,3.542268788213578290e+01,3.063993828652566265e+01,1.977639924045712760e+01,9.473215704961775785e+00,5.560001432096016716e-01,1.717144910236729416e+01,2.820366885293208981e+01,2.601441246925911699e+01,2.437658616730802308e+01,2.724274428001690040e+01,1.363259912632702253e+01,1.035722567289192320e+01,8.895589943172298675e+00,1.559837129865088912e+01,1.868748771825028498e+01,2.959199452439245803e+01,2.915755527617350040e+01,3.286581089990635718e+01,6.510131091595512842e+00,9.517718318628380914e+00,1.236714450597290771e+01,1.721584455915571610e+01,1.202807932620039111e+01,2.737828115945642438e+01,3.064650886059191492e+01,3.360679783970251577e+01,3.499478720366726492e+01,3.774365204601020451e+01,6.514198798381286792e+00,1.613760445757601403e+01,1.741864233675022788e+01,1.033425935740991619e+01,1.161432307651785933e+01,2.538910280151574739e+01,2.153348064732849210e+01,3.010469192109013292e+01,1.988217424445133830e+01,2.898249467011197567e+01,2.266606211242923052e+01
2.109752397490285603e+01,3.084962123747258644e+01,3.679487358011125764e+01,3.225367744169675177e+01,2.520939512958293705e+01,1.493488897911270463e+01,6.113656092081484417e+00,2.116577476753233711e+01,3.170861692134251797e+01,2.961161370755707978e+01,2.805169127480038682e+01,2.996492216946885989e+01,1.926264586542954049e+01,1.567165349526501572e+01,1.237880221907946776e+01,1.161772616206065223e+01,1.528213291695948506e+01,3.272439494647205294e+01,3.060861617203353546e+01,3.519107024943728135e+01,4.499287988013819906e+00,4.644952141917524813e+00,1.396590908161932987e+01,1.516608475290180280e+01,8.265732027541648819e+00,3.057578656181227217e+01,3.297828019289370616e+01,3.560840848461532460e+01,3.542176583403618650e+01,3.906629209497997834e+01,6.706291677235663329e+00,1.934098173674223631e+01,1.756658382754583059e+01,1.009928184611911384e+01,9.122385143453165313e+00,2.672116904732306963e+01,2.036301557745978030e+01,3.063913876669585790e+01,2.172561078796076828e+01,3.131972024781538622e+01,2.315680313022859593e+01
1.236717147831409136e+01,2.802900553694186314e+01,3.043498494970981127e+01,2.705240340334087179e+01,3.800471608087519826e+01,2.385174446572446172e+01,1.836940730264536725e+01,2.442872718576596824e+01,3.158714307797691845e+01,3.006291614793673261e+01,2.897919382022422496e+01,2.797203285541278817e+01,3.168822894260428669e+01,2.881271510837300553e+01,1.798163051039426463e+01,2.937229242362649373e+00,2.325563002689182035e+00,3.142138968578576552e+01,2.525586609926074289e+01,3.140813430980428222e+01,1.202295356519274705e+01,9.867162778177906546e+00,1.490400348531738750e+01,6.453410991878064884e+00,6.505117153732244972e+00,2.976434896373469741e+01,2.949994034216064520e+01,3.094343333224346182e+01,2.699615694251055231e+01,3.236285308773968694e+01,1.295781068144662918e+01,2.117313077135710842e+01,1.293701831079261666e+01,1.109661686036341166e+01,7.472270304432604426e+00,2.180773564682507626e+01,1.109596241938555750e+01,2.306415082979622966e+01,1.943892555103048991e+01,2.809927796674792688e+01,1.708196700856407801e+01
1.264966529111221227e+01,1.964837120822946659e+01,2.589794154418747141e+01,2.122523425460017421e+01,2.584162836085104331e+01,1.033941941985580115e+01,9.286538057754261999e+00,1.127841614929993419e+01,2.086895188689332770e+01,1.887807279431342522e+01,1.742194735499227676e+01,1.879579811268770584e+01,1.956746844946982833e+01,1.778026847684311562e+01,4.080143593490589637e+00,1.174545813451335974e+01,1.295706471423543427e+01,2.166612340359991506e+01,1.964760914480065424e+01,2.399385137562001447e+01,6.976154594624826899e+00,1.042591238111299745e+01,2.779872641301663894e+00,9.659062302866026073e+00,9.316872245199014912e+00,1.956708467988088174e+01,2.177883475497054988e+01,2.446287243175411774e+01,2.521470106939581868e+01,2.820296350851313605e+01,4.499376124891783846e+00,8.654514361992923455e+00,7.747141026455272694e+00,2.936536252922454793e+00,6.967538310751744568e+00,1.580228264732626187e+01,1.249577416868093671e+01,2.032748596807768493e+01,1.056351306233302800e+01,2.011885820334545016e+01,1.287951153085784739e+01
3.871366588985785029e+01,4.067352771727854588e+01,4.914948375831512095e+01,4.426652814302743622e+01,9.130006442142798662e+00,1.839204588927276163e+01,1.770214822473430161e+01,2.779730367296762950e+01,3.808852728971238832e+01,3.595097871044711724e+01,3.435501196520230849e+01,3.911663128833415470e+01,9.547753427164538564e+00,8.649386430297111517e+00,2.325334045870900113e+01,3.276410487172744013e+01,3.605266218524315036e+01,4.027130796454044770e+01,4.314443424180557685e+01,4.503496935533183887e+01,2.384322772386652645e+01,2.605633490861194090e+01,2.803769250070895325e+01,3.456498680076259689e+01,2.921327081486926502e+01,3.815883415769403086e+01,4.298406313803497625e+01,4.635028544321953348e+01,5.008746651786687210e+01,5.143355133454885930e+01,2.382054290157361010e+01,2.881364375475191508e+01,3.374018317631649211e+01,2.742581388319440805e+01,2.902582947358673593e+01,3.983272068352843576e+01,3.848771812757620836e+01,4.527942584810342908e+01,3.416137402048384786e+01,4.145759104981897991e+01,3.831542498691994325e+01
