4.765138223795614891e+01,5.004246193435369605e+01,4.900108436089682584e+01,4.577157941141987862e+01,4.670868998429762797e+01,3.487969449441890646e+01,3.534749878922061583e+01,4.917232976296748603e+01,4.564930784177943934e+01,4.807549984185799730e+01,4.324410874680574324e+01,2.272195728352989619e+01,3.286566638761540560e+01,2.325310378051228355e+01,3.236068690229182465e+01,4.644176835405458093e+01,2.238545033357809544e+01,3.368607804122923000e+01,3.453002831047301413e+01,2.282981327664091253e+01,4.871242963271429005e+01,4.632733332989875663e+01,4.950934803600768674e+01,4.595302838802344780e+01,4.260184192862481467e+01,4.544681453219771328e+01,4.499343592486155785e+01,4.487854441967941455e+01,4.449867417324311702e+01,4.559382250870631736e+01,3.446101984491082959e+01,4.396918703742710477e+01,2.298147492130725666e+01,3.057305077233491986e+01,4.608697138126861859e+01,4.072787344579212743e+01,4.249775552492750563e+01,4.174807855733096318e+01
3.644966362701836715e+01,3.884616490185133131e+01,3.783065171038061436e+01,3.457726801328262667e+01,3.703439951689787080e+01,2.581961783632828400e+01,2.414687930237720792e+01,3.815153973491640471e+01,3.446085736434812219e+01,3.690254531455104825e+01,3.204513440784865708e+01,1.187941954731718575e+01,2.169362958483826986e+01,1.237642118492661680e+01,2.117063239957524345e+01,3.657888040935207385e+01,1.392988366607735529e+01,2.429722133763766934e+01,2.517367769981470005e+01,1.420455372380448544e+01,3.826747660563792408e+01,3.522327655626251897e+01,3.909555717563254973e+01,3.488062926435732436e+01,3.140006098057931183e+01,3.424605882206737562e+01,3.379806136441543885e+01,3.381982139587622527e+01,3.335846228552485115e+01,3.455837530696365434e+01,2.328571064165653226e+01,3.280951833779678140e+01,1.369964928663672055e+01,1.956415825013430521e+01,3.615291402223308381e+01,2.953697346378774569e+01,3.166325947630406290e+01,3.088068581418842840e+01
3.335721845490255788e+01,3.475732555441782523e+01,3.648945848349001153e+01,3.294010711028430194e+01,2.151778787841687901e+01,1.003051335216258622e+01,2.420283524851243939e+01,3.057516263314469995e+01,3.075635336219591665e+01,3.217330477485116802e+01,2.950183956972936272e+01,1.545153192174059420e+01,2.477448961388488513e+01,1.560084777355923435e+01,2.389739767296002881e+01,2.185308902482170623e+01,8.159535579872317257e+00,1.037053922135609874e+01,1.075858457929206580e+01,8.178455134124185122e+00,2.613964201492607131e+01,2.933319134186650956e+01,2.668676983043657103e+01,2.856822306505027598e+01,2.940324636425373228e+01,3.140975248754315530e+01,3.059112823604820974e+01,2.753106901613690738e+01,3.358336242860841026e+01,2.780828509605338894e+01,2.245725773299551875e+01,3.272992343089175904e+01,9.663993783501224399e+00,1.792060162889587005e+01,2.177883481685044131e+01,2.926357833934055108e+01,2.346167953612711443e+01,2.316603522708799545e+01
3.319347605168700710e+01,3.477805920093212677e+01,3.613609953274177400e+01,3.254777769236311968e+01,2.325615272229250863e+01,1.130543756941763078e+01,2.324413812796257162e+01,3.105831989710605257e+01,3.061866502961855474e+01,3.223367507643386887e+01,2.914739838855677689e+01,1.321665769906824295e+01,2.342134957658393901e+01,1.343700425192532322e+01,2.254614086131946848e+01,2.343549408425322156e+01,5.551493975532688196e+00,1.111948745393154958e+01,1.169531108872717517e+01,5.688991375347266732e+00,2.731905710730333325e+01,2.950400542640218049e+01,2.793155782197225889e+01,2.878631902199190762e+01,2.896256897732698476e+01,3.115657839431775145e+01,3.037162367252853912e+01,2.771307901837972310e+01,3.293778141979110785e+01,2.807657296229220734e+01,2.153522670847208431e+01,3.210547729714529908e+01,7.344816488175472280e+00,1.678623651463847466e+01,2.328692159167445652e+01,2.856292823155227012e+01,2.383007081548170447e+01,2.343392444175241351e+01
3.505549816496499460e+01,3.345347568657278003e+01,3.823779731214830235e+01,3.733501918917309581e+01,2.006138017902834392e+01,3.143473053228732539e+01,3.996220665207241041e+01,2.767693664735562109e+01,3.411242614833959408e+01,3.236827633643289914e+01,3.596068357582538511e+01,4.573986575506949492e+01,4.338057749358476656e+01,4.537006283452407018e+01,4.303049605072889250e+01,2.074989186162967769e+01,4.392325683197367425e+01,3.275520527338304788e+01,3.188784973175459569e+01,4.348830035792254733e+01,2.143172437871807645e+01,3.079783771710540563e+01,2.059014421428259567e+01,3.027627568953709769e+01,3.676401080865034743e+01,3.544086293809821342e+01,3.489610505495510040e+01,3.057767836373685455e+01,4.021081513137816899e+01,2.976689104581863177e+01,3.924732893728263861e+01,3.965796409416926593e+01,4.350756176505115036e+01,3.982643521721572455e+01,2.128981912812972865e+01,3.919269937217172384e+01,2.922089551232613047e+01,3.007229765787164411e+01
5.165703621748327201e+00,6.446360646688617635e+00,8.777560758077152414e+00,5.871763773541660569e+00,1.691458811407724738e+01,1.938925343181098526e+01,9.599826787493999092e+00,5.637695972249503029e+00,2.633667427456977350e+00,3.950681858285480352e+00,3.441831377701765948e+00,2.185246625834458101e+01,1.293880519197287349e+01,2.130091556583263568e+01,1.303001191279588866e+01,1.545637634082447143e+01,2.589784958832613171e+01,1.824612029874773356e+01,1.814753609884658658e+01,2.534896113545260832e+01,1.157052992975492600e+01,2.153384316582970914e+00,1.228792351310975839e+01,2.324342821422271665e+00,4.224924065583263832e+00,3.783755042643652367e+00,2.935920364898785717e+00,2.044614166002953315e+00,8.226031209354850660e+00,2.781098343169724707e+00,1.004285770355378204e+01,7.492095566577091859e+00,2.406093101738288098e+01,1.396555156577559842e+01,1.479894332015112823e+01,6.715845914051896237e+00,5.814155685864872858e+00,5.639688442791943146e+00
1.826891126516774833e+01,1.844174110485334239e+01,2.204001941518994556e+01,1.930976365899792313e+01,4.230885576494695322e+00,1.003051335216258977e+01,1.721779929300450718e+01,1.248557831298692733e+01,1.600079149262848688e+01,1.600533148366326586e+01,1.641504050351969468e+01,2.199006548555740181e+01,2.033405209346802067e+01,2.158573261354232287e+01,1.982522873946058439e+01,3.191701331057113844e+00,2.161437815567314402e+01,1.037053922135610229e+01,9.669095202180164605e+00,2.110058554725822333e+01,6.153407280581685512e+00,1.305787771993843194e+01,6.671692465481997125e+00,1.218487445424614890e+01,1.690862660336731693e+01,1.722337387328730429e+01,1.637513123995090325e+01,1.161029878101673241e+01,2.145157403041876165e+01,1.130859215267809148e+01,1.610947806589812359e+01,2.063568327640896527e+01,2.066951566103848847e+01,1.594931792832258566e+01,2.635735844037841336e+00,1.856003756571346486e+01,7.798982240963045598e+00,8.324340550612447487e+00
1.480909168500691386e+01,1.376675884224622592e+01,1.184228066372928723e+01,1.544219722148987373e+01,3.442966261400209049e+01,3.927735321650458644e+01,2.575445938849526328e+01,1.966906907852179742e+01,1.741471417442534531e+01,1.634892453986075367e+01,1.878419877081426037e+01,3.921839501103507786e+01,2.745341674167773860e+01,3.867473050341043717e+01,2.809561057223241320e+01,3.301628553377321396e+01,4.481876762537910253e+01,3.814874028932979400e+01,3.805230029476959430e+01,4.429499631678565663e+01,2.761819524461040132e+01,1.936149874125689507e+01,2.785892355307584367e+01,2.022221182330983424e+01,1.904291647709453983e+01,1.676717494511371953e+01,1.757116085490294211e+01,2.109229081322910204e+01,1.580237000889453824e+01,2.108738495438475269e+01,2.717783405400156127e+01,1.647675685327612527e+01,4.279916699969373184e+01,3.202269933017816328e+01,3.248690201593048954e+01,2.003108617930784874e+01,2.539374374329918993e+01,2.542842679236390779e+01
8.990496970819551237e+00,1.140942630889086118e+01,7.817166423229385153e+00,6.374374789123280038e+00,2.738938307718191467e+01,2.668013326762649484e+01,9.465128381360283782e+00,1.576046057902613740e+01,9.255300567471271833e+00,1.134932477539680384e+01,7.490188372043205867e+00,2.212667759839084880e+01,1.004266136261399467e+01,2.161076153032312419e+01,1.080487897992979285e+01,2.597372957797485782e+01,2.866616690467448691e+01,2.498890596138576825e+01,2.523647109472890193e+01,2.819320436489079995e+01,2.248526778074229782e+01,1.254017353647848587e+01,2.321045153041855613e+01,1.309745355924567178e+01,6.790183078040834097e+00,7.970349707343597601e+00,8.446959956023139426e+00,1.295856513062221360e+01,3.510033704652224973e+00,1.369307718581472244e+01,1.119666827827774647e+01,3.782337240946241241e+00,2.653572176781991843e+01,1.593489718190219229e+01,2.529739750122119801e+01,5.036833477495315847e+00,1.578558263574672438e+01,1.520409178072582002e+01
2.467656776369084781e+01,2.656012442897796078e+01,2.728590165210330909e+01,2.368619276391957129e+01,2.067198152211643958e+01,9.896299199716265704e+00,1.386222170438923484e+01,2.394558914784384029e+01,2.219855473777696631e+01,2.414712523014596712e+01,2.039725178057661381e+01,5.684608006699584770e+00,1.389835437158251175e+01,5.547001954338323770e+00,1.302248894723814487e+01,2.024305970250523501e+01,5.723531667476256857e+00,8.124761725123855527e+00,8.998945672377576699e+00,5.185149199076547255e+00,2.238962712257148624e+01,2.172537102070373649e+01,2.317257891815819448e+01,2.113787323774318594e+01,2.008703819355060816e+01,2.252864022013328693e+01,2.181501523780300644e+01,2.002640868713868372e+01,2.375880109377697380e+01,2.057105285182712251e+01,1.220494502677692417e+01,2.295641455946847387e+01,3.891820599965831295e+00,7.349712776022781391e+00,1.983908391086131928e+01,1.936624180163774156e+01,1.680398193880229485e+01,1.618080278509321346e+01
