3.671953442779835797e+01,2.039265235542244525e+01,4.651323616332012634e+00,1.469195491584055624e+01,2.637081884940813481e+01,3.976479459408545125e+01,7.779680123053832830e+00,4.931061992484696077e+01,4.185971029421119738e+01
3.775317237455691100e+01,8.895589942779043469e+00,1.771303046635001266e+01,3.511771457156294129e+00,3.488416258534415704e+01,3.650504531872819314e+01,1.405018467588089237e+01,3.933646558655769354e+01,3.692011183860714851e+01
3.976500067190387000e+01,1.730608973124909511e+01,1.054229578633560571e+01,1.033403900183150981e+01,3.189333031589755407e+01,4.116457067577527340e+01,3.602433113813876542e+00,4.791624234979992991e+01,4.260259647612852518e+01
1.864004571440458946e+01,1.361736904501304934e+01,2.588743973414480593e+01,2.001507737125285402e+01,2.594859393528565406e+01,1.440884992111699958e+01,3.218552158660502727e+01,2.065986230081391994e+01,1.451909278936641634e+01
3.005345009175762172e+01,1.983428326644963846e+01,2.607318075314231098e+00,1.635908255748825013e+01,1.921076062195570344e+01,3.403363564216042647e+01,1.470554148797705452e+01,4.563392519370276545e+01,3.656022900762609851e+01
2.842060102918826914e+01,1.209458012059786647e+01,3.025392492627901220e+01,1.919973610646254514e+01,3.538023039971424311e+01,2.239689164270720312e+01,3.293782597626770325e+01,1.933696242125759568e+01,2.084843601853961559e+01
2.506096735040807388e+01,1.223567193312337587e+01,9.497632948007405318e+00,1.162325380283225229e+01,1.976070902876390534e+01,2.699686228166599022e+01,1.784309924977408102e+01,3.700621129693928424e+01,2.897122326877195064e+01
4.131474637719859544e+01,1.126948602860209547e+01,2.582771055592876053e+01,1.092422505302300273e+01,4.130049884646518166e+01,3.813226592048569330e+01,2.149663460598827314e+01,3.679462786293619558e+01,3.762440467146105760e+01
2.937156582696108131e+01,1.638397843641494944e+01,3.442959643796881153e+01,2.345331973621206956e+01,3.814318026010438700e+01,2.213649747248564736e+01,3.721315898151072332e+01,1.562636063071154169e+01,1.983661993765027276e+01
5.272899309217842223e+00,3.530352773661925880e+01,3.581591718699687732e+01,3.938115762545641729e+01,1.801564822963545609e+01,1.365141995453838675e+01,4.687161068049141477e+01,3.264543924168381750e+01,1.768461539513105407e+01
