3.105791123017782951e+01,2.061589987131594981e+01,2.560246762133756704e+01,2.614603470804924257e+01,1.100792814215738602e+01,2.067942513027297480e+01,1.394101840746850307e+01,1.169522841474434571e+01,7.901363702417339319e+00,1.497607266266658677e+01,3.189990864596037312e+00,1.470294235259649795e+01,3.512804325317019138e+00,3.003817180338473847e+01,3.057364965073772112e+01,2.249471120118144540e+01,1.285046602492779400e+01,1.933764572353105748e+01,8.895589942779047021e+00,4.892696119916732478e+00,1.620896540088145343e+01,5.403082717339028562e+00,2.359656778663411814e+01,2.457198306129511423e+01,7.819989521360878548e+00,7.351378345287002958e+00,1.342140598355698344e+01,1.395213930386368162e+01,2.779871857118454415e+00,2.339069479132012574e+01,2.677303656147850930e+01
3.662952903398763027e+01,2.629301139387845510e+01,3.232613796355781943e+01,3.273944941939511466e+01,5.470747296837406459e+00,4.651421274146749774e+00,8.789220820308949911e+00,1.887615923480938918e+01,1.889889931424357528e+01,1.550176967905795955e+01,1.361540689141249771e+01,1.379488552108599109e+01,1.364941857090487431e+01,3.703831580295872072e+01,3.745739840391185993e+01,1.285989451312554799e+01,4.933944902579154856e+00,2.706784416504579838e+01,1.808407419330161048e+01,1.866234046079256714e+01,2.639431817889180465e+01,1.876969229892634417e+01,2.003364272738571827e+01,2.111535747200245439e+01,1.450859447377774636e+01,1.421806636147036151e+01,2.350443605500422350e+01,2.378550266099123434e+01,1.640824904170713694e+01,2.680238922414546821e+01,2.397707623992924653e+01
3.132441463100357737e+01,2.074989543595874153e+01,2.592511234874524817e+01,2.646205269717261643e+01,9.666465646693978897e+00,1.933911927425884869e+01,1.276402567759751605e+01,1.169522841474434571e+01,8.244616521930254294e+00,1.440985902100981875e+01,2.152014640366147091e+00,1.399437670478611651e+01,2.606706643278070334e+00,3.043524504266436992e+01,3.096385680892196035e+01,2.144236302336738831e+01,1.156228510388833008e+01,1.966912933385306061e+01,8.998853157974245676e+00,5.597183781721543738e+00,1.676910311333968906e+01,6.048412503700961729e+00,2.296122979897591421e+01,2.396252103049122795e+01,7.204834665383852865e+00,6.693292912825313579e+00,1.389475603234900092e+01,1.440806363733369544e+01,3.094434563972961794e+00,2.335092395772104368e+01,2.625005152227433314e+01
1.285940692324628465e+01,2.343396358567452609e+01,1.839740599536837706e+01,1.784299749899714627e+01,4.528949736052622654e+01,4.839843577703468469e+01,5.353605729184198481e+01,3.255994447431919525e+01,3.599511056077144389e+01,3.295686622259571408e+01,4.276956508632995480e+01,3.453924770272362821e+01,4.222770038639919221e+01,1.451901485716362217e+01,1.396557588633063318e+01,3.830928115783242305e+01,4.382669546648856596e+01,2.461339868153613608e+01,3.513361920372115321e+01,3.920770004645147111e+01,2.836283186356738995e+01,3.865588959264804458e+01,2.926572370369332532e+01,2.840819219225543080e+01,5.120551961462359003e+01,5.066236271832262616e+01,3.069914435266445096e+01,3.014539345078470589e+01,4.115089110027674479e+01,2.161368525540418872e+01,2.587836531627254288e+01
3.246760201365201937e+01,2.293863625017095842e+01,2.883726372781100622e+01,2.917295925875813722e+01,9.148413538891784214e+00,5.215644303470744703e+00,1.544636904143070666e+01,1.744460467408138271e+01,1.904346712677972420e+01,1.222254778972119560e+01,1.616680317731377770e+01,1.051290447115007609e+01,1.596478209806583948e+01,3.337534339274335338e+01,3.373002852374860794e+01,6.115718445644223955e+00,6.686873989740251822e+00,2.443728091259164259e+01,1.771953869829647488e+01,2.000325583269296459e+01,2.487273493060246565e+01,1.991808377805669750e+01,1.417853213337607698e+01,1.518897934748924428e+01,1.985097109470985544e+01,1.944984757825437782e+01,2.232880214801067709e+01,2.245992982840608931e+01,1.837888270025639059e+01,2.255484499942732413e+01,1.801406242686306314e+01
3.559323521312892069e+01,3.425058524162216855e+01,3.662054332393653766e+01,3.648100390319424946e+01,3.793973560484077723e+01,3.256214149431944804e+01,4.478935121247073425e+01,3.709494415436884651e+01,4.113488092486752379e+01,3.133729627656110495e+01,4.262881062306274771e+01,3.113163350853203681e+01,4.220248710017445148e+01,3.850057787515314089e+01,3.842423004028593425e+01,2.394617928408474583e+01,3.533058136325301746e+01,3.741323285274688715e+01,3.937943231852279524e+01,4.386646032029096887e+01,4.097470409819312209e+01,4.348783552157897248e+01,2.304745148311240399e+01,2.239443456989131676e+01,4.859708449639022376e+01,4.812730845167154570e+01,4.034305666694078241e+01,4.004698420109355794e+01,4.359998267353464030e+01,3.066782227583600573e+01,2.153188875678456426e+01
3.880494136626887780e+01,2.807798550569613028e+01,3.350418141600247424e+01,3.403053827152315591e+01,9.958371170134524775e+00,1.800714553203868817e+01,6.802526593223680251e+00,1.895425052945753208e+01,1.597371059054224141e+01,2.006132141028777127e+01,8.771730848531499092e+00,1.909789567121120513e+01,9.301913492994771104e+00,3.808963358696209411e+01,3.860952025738919247e+01,2.394136857791215434e+01,1.256758805718922645e+01,2.728738319671143842e+01,1.648989321134131814e+01,1.339953690188669455e+01,2.456888143922039447e+01,1.386437870060905375e+01,2.792201627230904037e+01,2.900793844876061556e+01,1.359101141174090976e+00,1.468422082924621508e+00,2.166071323219340883e+01,2.216152364677564890e+01,1.090451121278971058e+01,3.029790169061825367e+01,3.160643152546770551e+01
4.079031094604140151e+01,3.057859042841657882e+01,3.526277449081380411e+01,3.581507947085060550e+01,1.691550882702922820e+01,2.553198343177139762e+01,1.400325552729546708e+01,2.177864699134716275e+01,1.779117988868245703e+01,2.473528114802151023e+01,1.236728232337714140e+01,2.419022365426334886e+01,1.289345937436324263e+01,3.950667544996705516e+01,4.005448243138220477e+01,3.056609291341215595e+01,1.945043893631949672e+01,2.903806863308504305e+01,1.895193014530753572e+01,1.447128803655099105e+01,2.546681926646592231e+01,1.502667212079448156e+01,3.319565238543156482e+01,3.422267402864248709e+01,6.380053345784556740e+00,6.687561455186510351e+00,2.295631624893572464e+01,2.350847460726849292e+01,1.285944216050123856e+01,3.346938446156393354e+01,3.657860678674369836e+01
2.457813373856664185e+01,2.644392622056035336e+01,2.697642783510920594e+01,2.669422018266381968e+01,3.786654245658925078e+01,3.568647351972391135e+01,4.591375051903855109e+01,3.211440605376760971e+01,3.649677746701917158e+01,2.779480882932697838e+01,4.014407916881518190e+01,2.833587768505953264e+01,3.962872436236959572e+01,2.770763693825176333e+01,2.751171354429190785e+01,2.501884680206206468e+01,3.544595449892889150e+01,2.956587593673095427e+01,3.484398221461622569e+01,3.971412356209665973e+01,3.373356704753230417e+01,3.923252971194752803e+01,1.934246557184372861e+01,1.829112391798065929e+01,4.757670883492730241e+01,4.704422069489104530e+01,3.400523737514527767e+01,3.357989236557705937e+01,4.023337937921159835e+01,2.255484499942732057e+01,1.597705744943688444e+01
2.722210480921418352e+01,1.769570223240440399e+01,2.357071253135681843e+01,2.390278167539375787e+01,9.835221967589054870e+00,1.034059436241361674e+01,1.784309282642394479e+01,1.293331848704921327e+01,1.532730235571899868e+01,7.155628497017421097e+00,1.441340984447150220e+01,5.554525142613442767e+00,1.405509999214765493e+01,2.810244481071417866e+01,2.845767720578111692e+01,4.941702807866562353e+00,7.353412643099516366e+00,1.931511301830612481e+01,1.378165370856389771e+01,1.700316216570005423e+01,2.009631552995367798e+01,1.679279759582823317e+01,9.669465930040770374e+00,1.075891776588969506e+01,2.017893545132785604e+01,1.969049677745633176e+01,1.775585785299558239e+01,1.781668433260085038e+01,1.595422974617973111e+01,1.730222085307730495e+01,1.361810317636959233e+01
