3.240416066706033860e+01,3.360375143961368138e+01,3.145257587379585473e+01,2.908398344156949733e+01,2.870420631562926417e+01,4.966790696128746418e+01,4.006718927415843723e+01,5.043817542890753458e+01,3.808650633785589434e+01,3.397358556704524091e+01,3.169053931364846832e+01,2.343938818283018932e+01,3.446221871793328262e+01,3.004034680553975178e+01,2.393751586931499631e+01,2.356661915502411020e+01,5.136135287329722132e+01,2.990797011538004213e+01,3.929611828477380442e+01,2.938140260016169591e+01,3.874556709505512231e+01,3.310277084873016662e+01,4.285863373734896697e+01,4.230329819381925915e+01,2.310885375771092498e+01,2.262901874531886293e+01,4.325818072658610447e+01,5.202951584063139023e+01,5.148304425539614471e+01,3.118502361380240728e+01,3.064005515840819882e+01,4.059183100416623802e+01,2.561071387017124934e+01,2.505553596087908730e+01,2.727877978429063788e+01,3.677164153775657240e+01,4.622590007123412903e+01,2.631612514327298769e+01,2.450039417310235379e+01
5.010894000470631937e+01,3.163574692912492381e+01,3.171070106457394289e+01,3.669053656283885090e+01,3.709688532656038973e+01,2.245500793451536126e+01,1.772606239662855288e+01,2.312922411026316638e+01,1.743878598822342596e+01,2.217537272585299490e+01,1.555617013775821178e+01,2.344017189013472091e+01,1.635604032024966514e+01,2.159424274480825190e+01,3.753708527084631186e+01,3.799136353590462534e+01,1.349826836362309912e+01,1.913523446255702964e+01,7.901335061713696817e+00,1.966894507973389850e+01,8.449568823684746377e+00,1.850820562859405172e+01,7.251510050131035889e+00,7.564457054696717364e+00,2.771321410443971445e+01,2.824899402919461977e+01,2.000370648375847438e+01,1.431468708610257146e+01,1.415180744102435106e+01,1.907777752993735376e+01,1.954990890211258403e+01,7.748830665948189811e+00,2.130173520194932379e+01,2.185326520782018989e+01,2.272230527328640903e+01,1.090736235318113323e+01,1.468499844144994793e+00,2.489854911549361205e+01,2.240501490461548073e+01
1.846615280117610425e+01,6.045140871870061439e+00,3.898842249860687836e+00,5.266811306746788546e+00,5.524605764757835935e+00,2.399401560667265088e+01,1.681223249720678936e+01,2.461405556549297913e+01,1.569899024394357134e+01,1.029590271206057572e+01,1.886302641216841280e+01,1.839543353567920292e+01,1.550815833589963155e+01,1.054540937682068957e+01,6.266374690047159746e+00,6.810060520634372061e+00,2.932478711150384854e+01,2.655417327833817609e+01,2.742023042346575323e+01,2.643166398395549166e+01,2.708563630186374382e+01,1.335734517902368523e+01,2.504549376999082710e+01,2.459089080452377019e+01,2.796641087470363729e+01,2.801610438172768980e+01,1.839744867412483131e+01,2.969941879121474670e+01,2.915848768134113556e+01,1.318088595688697318e+01,1.283634048550212903e+01,2.411315908798783525e+01,1.799460603360621391e+01,1.789987887630018193e+01,2.734044560445260430e+01,2.697850705151332917e+01,3.056624512479231370e+01,8.626810895390114808e+00,1.782200034426825752e+01
5.025509957850299259e+01,3.814690558708606716e+01,3.672596348863716287e+01,3.901663424774778122e+01,3.908391709579638018e+01,4.205202135326020851e+01,3.236139637373094757e+01,4.292245422144335265e+01,3.043057432857837341e+01,3.076573085993817003e+01,1.908526878340041222e+01,1.566574118072457011e+01,2.559024271762699954e+01,2.620164555333699141e+01,3.632413757134347776e+01,3.645579930345741104e+01,3.722202569291257390e+01,9.029471811822306293e+00,1.893100921988633800e+01,8.804144687512463818e+00,1.850996022409943720e+01,2.631844661293381193e+01,2.692140253566407893e+01,2.654561973053298729e+01,7.557587749051245751e+00,7.897592045248280179e+00,3.639484319098588117e+01,3.809746926153631108e+01,3.771010410319901496e+01,2.455464237297760022e+01,2.442210483413638045e+01,2.442038499063371049e+01,1.634319248735302921e+01,1.631479752168663921e+01,6.811995577862427709e+00,1.594920473004471795e+01,2.633272338246912980e+01,2.582735869377405180e+01,1.630532154457410954e+01
1.440362310499126153e+01,1.825614772545189979e+01,1.635336944669667503e+01,1.210109837932008858e+01,1.159229871166476578e+01,3.730625402487316222e+01,2.984919973544202065e+01,3.790425696273347000e+01,2.846524859796057072e+01,2.315779037375395077e+01,2.803732169385438766e+01,2.336904397048645166e+01,2.702090408614045458e+01,2.161706503806796320e+01,7.355583718285182648e+00,6.810060520634372061e+00,4.236371353192780731e+01,3.234777890907957953e+01,3.708139371521480143e+01,3.201640802361775684e+01,3.663270747819515094e+01,2.497065222717941779e+01,3.680078262936717692e+01,3.628905612482441967e+01,3.001362053897945614e+01,2.981211541122720377e+01,3.171968350008851090e+01,4.279759013889474062e+01,4.224876908198799441e+01,2.396537245247188253e+01,2.346354191413437107e+01,3.534284432288012567e+01,2.430791491996360065e+01,2.392984298229035289e+01,3.161853391953657777e+01,3.573254490953837603e+01,4.183705469394330834e+01,1.807356045707859593e+01,2.355882547075114530e+01
3.628380467789813935e+01,2.512225928841583666e+01,2.346406442911924017e+01,2.520413099880828867e+01,2.523477277316934320e+01,3.361340453954943541e+01,2.327480202548724364e+01,3.448235028964224114e+01,2.112583033908591190e+01,1.944210880826143395e+01,1.132443679556084426e+01,3.020222723985496849e+00,1.635604032024966870e+01,1.450414796982885512e+01,2.233876195506282514e+01,2.246983151287258451e+01,3.217669892100646933e+01,9.043135318652499421e+00,1.784298481612534104e+01,8.605266343900165538e+00,1.728867648325462625e+01,1.603870334929383645e+01,2.252977231309859008e+01,2.199521227109905297e+01,7.554798616415312473e+00,7.656403832282526523e+00,2.722871563153585939e+01,3.296186980685864398e+01,3.245628380582937922e+01,1.390446886991519015e+01,1.353269030898887948e+01,2.003245013831866217e+01,5.214937228348149212e+00,4.749627119091767824e+00,7.829234602405708010e+00,1.525523235227249153e+01,2.505573936631103038e+01,1.284256616037991527e+01,4.305875085110154821e+00
4.815884854907309176e+01,2.938985017169624570e+01,3.058065260235424532e+01,3.595336829657013311e+01,3.648675279575876118e+01,1.120793622739891404e+01,1.613765397928225553e+01,1.128351152559808135e+01,1.780412274831088837e+01,2.283558960581186170e+01,2.525798674273734790e+01,3.370759624426347756e+01,2.111505517219010386e+01,2.571922018081803785e+01,3.896215348871540129e+01,3.950968675162756227e+01,4.391832300120777077e+00,3.314789998559449913e+01,2.255320553321519483e+01,3.358792172961246081e+01,2.294049274578047815e+01,2.249765084651209790e+01,1.464545918948018866e+01,1.509241854186956466e+01,4.112708636534163986e+01,4.159417832596607667e+01,1.448740582883135808e+01,3.600191630491377026e+00,4.120652533046161636e+00,2.437656981059920369e+01,2.492206870179869327e+01,1.724150242374905417e+01,3.139403606066271735e+01,3.190676711693912537e+01,3.662655177378807991e+01,2.547757032980479863e+01,1.595422974617973289e+01,2.959205611939824720e+01,3.242092365331907189e+01
5.136512460726004292e+01,3.545081614848866280e+01,3.467352710668928495e+01,3.849076483096773416e+01,3.873492655053499334e+01,3.332612021173860484e+01,2.520661879886845114e+01,3.413862633014846892e+01,2.379110418006265704e+01,2.631180573214891183e+01,1.448256434683678862e+01,1.764997307031070761e+01,1.990287014370233365e+01,2.309922268634706910e+01,3.743868283981030487e+01,3.774702684193688640e+01,2.639142454054697851e+01,9.281804360883379346e+00,8.448885504126460333e+00,9.784386784351529087e+00,8.319850584600569476e+00,2.153243140115985810e+01,1.678230838187474205e+01,1.658778517732442737e+01,1.680317174504394728e+01,1.735517612402482257e+01,2.881951866579529309e+01,2.726345905373439038e+01,2.697279586896718229e+01,2.063488696645451981e+01,2.080644209510588283e+01,1.478928738741287496e+01,1.653091483121880501e+01,1.690989511279973811e+01,1.198725086619747238e+01,6.815227524337930554e+00,1.440358534130873380e+01,2.468411283852517357e+01,1.729844430283044332e+01
3.076867504880430104e+01,1.402370289221738986e+01,1.324263747085144338e+01,1.745513856388232909e+01,1.777973115225567824e+01,1.984498845789515897e+01,9.604214726112482836e+00,2.069505782162360674e+01,7.489595135335614273e+00,5.693631347073679905e+00,6.998747514831904049e+00,1.107077477064564164e+01,3.950782332621990189e+00,1.757114009254646669e+00,1.765925555605760522e+01,1.810010467869812345e+01,2.067263781958617841e+01,1.639819322424585835e+01,1.512850969836630988e+01,1.646403636814078553e+01,1.480842574825171809e+01,2.325612808611787763e+00,1.364443368087552422e+01,1.312481363281825431e+01,2.090210844491544151e+01,2.117392535655975649e+01,1.335289595237969884e+01,2.130242232045805295e+01,2.075114777772910912e+01,8.783626580858356903e-01,6.800098951042163886e-01,1.220816223620403029e+01,9.289540257459947270e+00,9.568196576342296922e+00,1.836634282263615603e+01,1.490750019969799034e+01,1.872352042873569999e+01,5.185434144878948715e+00,9.870330706488402939e+00
3.446610860723037462e+01,1.557087618268720064e+01,1.595379539993890106e+01,2.122799232241507994e+01,2.169607442948404952e+01,1.215934559538382942e+01,2.116696286080273381e+00,1.303647546582527639e+01,1.304490760717341269e+00,6.694382275266513638e+00,1.131371544365453552e+01,1.850659305084203865e+01,5.168614114619114019e+00,8.999055269586321515e+00,2.317175858000946320e+01,2.369282356163907366e+01,1.280517742132638404e+01,2.125179677773898135e+01,1.499932538624759104e+01,2.150482803560903022e+01,1.496838132656605858e+01,5.922518708503321072e+00,8.999918282513178269e+00,8.703085749511807023e+00,2.757808014835530841e+01,2.793998017677011703e+01,6.114932125589000123e+00,1.334338663937096570e+01,1.278741234295606155e+01,7.987957941015714880e+00,8.494314252062684645e+00,9.267706946378144295e+00,1.636800351898521200e+01,1.678753635210095041e+01,2.407039497692008112e+01,1.640151666492007010e+01,1.481118648469227317e+01,1.285960122646501524e+01,1.721480262309357201e+01
