4.219296046872658223e+01,3.883595385254690768e+01,2.505838008193846633e+01,2.699930272444269264e+01,2.790405997421821382e+01,2.619469490293290193e+01,2.701477739574244552e+01,1.562651973555870732e+01,1.501130802867129788e+01,1.992189408578813570e+01,4.520793302619486553e+01,5.041554253882057424e+01,4.747523549544811594e+00,9.052545583168443599e+00,2.113708452977672181e+00,1.303179219970662883e+00,1.303222712700212949e+00,3.442324501736015119e+00,3.447657677976234680e+00,4.393388532402831892e+00,8.780396200191897815e-01,3.185773756184750027e+01,3.622365262640767014e+01,3.424857847584591752e+01,3.159974049208358338e+01,3.203100872475074112e+01,2.498978280123240481e+01,2.844480273878697218e+01,2.421139890149575535e+01,2.298143074875337533e+01,2.381494001531592986e+01,1.724356180277463935e+01,1.983204020154746772e+01,7.833865991985901722e+00,2.001361388876087233e+01,2.775215266036877182e+00,4.227416905955344362e+00,9.039998634458672910e+00,1.743767665533129119e+01,1.157570914653806682e+01,6.808834368804829396e+00,5.269012597300942069e+00,6.968857248782327929e+00,2.949799514270302936e+01,2.690244878407363061e+01,2.737800740416375334e+01,3.204541845190536975e+01,2.780703041406772158e+01,3.458804548028421522e+01,2.223897487258487349e+00,4.404728411654775577e+00,8.339615571772345248e+00,7.655674251823327836e+00,5.694373145915217371e+00,8.119529327649974704e+00,1.468499844144993682e+00,4.052434722051331306e+01,4.910141276976076341e+01,4.362673038337778308e+01,4.319779552267728917e+01,3.009518356003923856e+01,2.664596186572587655e+01,3.002261606626163726e+01,3.453054760876680973e+01,3.076688881292924904e+01,2.350868659101624658e+01,3.808583412410322211e+01,2.832576012544042499e+01,3.664750530631700798e+01,2.836282387641965386e+01,1.215209705071032964e+01,4.023003303327181612e+01,2.503207479490368215e+01,2.108907494997550458e+01,3.322380546299009296e+01,2.711618577152063736e+01,2.750571773837146949e+01,2.498978280123240481e+01,3.286910094418212225e+01,2.421139890149575535e+01,4.011074789406581687e+01,3.188498467591843966e+00,1.357851455753203540e+00,1.042917765528470042e+01,7.023478625253638974e+00,4.076722318887943786e+00,2.775215266036877182e+00,5.269012597300942069e+00,1.756466688161881340e+00,4.853235355003175044e+01,1.389935928584245062e+01,1.120220865278769651e+01,1.209507881826892550e+01,1.497296888939235515e+01,1.090761137900095967e+01,1.109711110224312591e+01,1.599488690789329226e+01,1.019692676407810339e+01,2.226510435095627471e+01,2.445424138923168300e+01,1.833629589940679949e+01,1.536559528985799084e+01,8.182618822564680983e+00,8.998903580435463567e+00,1.350778607455403346e+01,2.194504212555771971e+01,3.952144763687127949e+01,5.559743776785962543e-01,6.905478881600321195e+00
3.571809723898821431e+01,3.290743668725228588e+01,1.764642543436499267e+01,1.852555493121593599e+01,1.956984825936083894e+01,1.896693225810893324e+01,1.983656310739621276e+01,6.808767727762979227e+00,6.115718086229218642e+00,2.065323665013881183e+01,3.872632186955247136e+01,4.413887771860640896e+01,5.694771277868982295e+00,6.510209007421086547e+00,9.669060135712253867e+00,7.813252613471363794e+00,7.813259867779353662e+00,9.004980752426114066e+00,1.185221768967204348e+01,5.403082717339025010e+00,9.475965072653764310e+00,2.566755930399746077e+01,3.027367515595509317e+01,3.729043857074992729e+01,3.487341796196242427e+01,2.772738859913289744e+01,1.864212764003937650e+01,2.263545010013571712e+01,1.893907905709498252e+01,1.615788593251775751e+01,1.703499475866796331e+01,9.466793676698063820e+00,1.362312656576517256e+01,8.441616932445596078e+00,2.425865004302222516e+01,8.771653216421453791e+00,1.080673189425677450e+01,1.516882250266641563e+01,2.218129680963911099e+01,1.493385424895648583e+01,1.562654877242563245e+01,1.289351210893065414e+01,8.267275939596057555e+00,2.061593837349584035e+01,1.811309328715960021e+01,1.854740540394606896e+01,2.328579569444703523e+01,1.891534980355930529e+01,2.592463244285219304e+01,6.671692457605524318e+00,8.298122236339592561e+00,5.559743776785962543e-01,1.293890214977218278e+01,4.747045973145975317e+00,1.497296888939235515e+01,8.449649233463278009e+00,3.445600782411992213e+01,4.274755867666183917e+01,3.619123099202899851e+01,3.729960342200179468e+01,2.146171640604038089e+01,1.827929324965484170e+01,2.112702612743306219e+01,2.565581718165155678e+01,2.194775078910091892e+01,1.470881991890655982e+01,2.961126876394670404e+01,1.966998231890701732e+01,3.234650589420385103e+01,1.947094902497475744e+01,8.856262324116762841e+00,3.170467275536976359e+01,1.843239015913678358e+01,1.507107829795157983e+01,3.715886934431483724e+01,3.022140717708690261e+01,2.025744570328153316e+01,1.864212764003937650e+01,2.727762517249310292e+01,1.893907905709498252e+01,3.483122872467961884e+01,7.721639900087955866e+00,8.998626617765776103e+00,1.508194374776000579e+01,7.023478625253638974e+00,9.785253460968231565e+00,8.771653216421453791e+00,1.289351210893065414e+01,1.009948393553908019e+01,4.279185691525965041e+01,5.003769343508200684e+00,2.606184578168642574e+00,5.252965921746508116e+00,8.119529327649974704e+00,3.189066541162589807e+00,3.786823764605253384e+00,1.985740587158659309e+01,1.708551071678551381e+01,2.707636299522495094e+01,2.785777885780690255e+01,2.374284878752039418e+01,2.153148020569329546e+01,1.433301822883146848e+01,1.784306103055720882e+01,2.166361110699058301e+01,1.593994205309564371e+01,3.529049080975882191e+01,8.339615571772345248e+00,6.147698636926590687e+00
3.794498355351639418e+01,3.402816091628372419e+01,3.144951741630811171e+01,3.175287660910361609e+01,3.293975024931233975e+01,3.277800123220127659e+01,3.364806326366926470e+01,1.856814837400600027e+01,1.872347802990631394e+01,1.092473989661050027e+01,4.085785282890724801e+01,4.563640468894096358e+01,8.442626065848875427e+00,8.493979313443606571e+00,7.500327337636940150e+00,1.043821912411810615e+01,9.114760338290988528e+00,1.302334922684969776e+01,7.663404607949638958e+00,1.259418450407625301e+01,1.021370676874490258e+01,2.779641611548126789e+01,3.157575610627860030e+01,2.474958611222658433e+01,2.213645725392932206e+01,2.583757949807921150e+01,2.181711948968363401e+01,2.419378046517494951e+01,1.981527881999323526e+01,2.993388602300507628e+01,3.080911198080091040e+01,2.326890926473333820e+01,2.721872190000208036e+01,5.695369597246204840e+00,1.077025693677479445e+01,7.001585161004127755e+00,5.440414400818757379e+00,3.094544261212257563e+00,8.451539280468399085e+00,2.117664956926871511e+00,9.873433353528318079e+00,5.877399840024124522e+00,5.598704703362396451e+00,3.164844591129982376e+01,2.846425898384766739e+01,3.088260051035043219e+01,3.577394460375573715e+01,3.023171961932280638e+01,3.863839716638292998e+01,1.008648058958180549e+01,1.387697962649886385e+01,1.341421964219470730e+01,1.699983714878563745e+01,1.368021966620336194e+01,1.664950243940749885e+01,1.100528274241180426e+01,3.581405427495281657e+01,4.445909936292195397e+01,4.080122720485115195e+01,3.817132864223621169e+01,3.076707341997019185e+01,2.676462338104773053e+01,3.255699071964630065e+01,3.741183544433111763e+01,3.227611845183902517e+01,2.539039878584207344e+01,3.781240700060020288e+01,2.919717348532716983e+01,3.019577283909355714e+01,3.118146030949650083e+01,9.476007020068792031e+00,4.461886042123823870e+01,3.218292050114096270e+01,2.862487861794727806e+01,2.397715239464205794e+01,1.759265846482657025e+01,2.534988992116329598e+01,2.181711948968363401e+01,2.799571511868403562e+01,1.981527881999323526e+01,3.449610773496208083e+01,1.254821811387992980e+01,1.093351252313225785e+01,1.973962375796925173e+01,1.595467521748858708e+01,1.364108888685156096e+01,7.001585161004127755e+00,5.877399840024124522e+00,8.159285263953497847e+00,4.314785866716084684e+01,1.777494273825454485e+01,1.636872192771965118e+01,1.312499541080576471e+01,2.179529152259761204e+01,1.691339145923036824e+01,1.318186988027493101e+01,6.515477230299810962e+00,5.185192790888293324e+00,1.338724745980645103e+01,1.497084762012152304e+01,9.931262576185240221e+00,2.356049154741562290e+01,1.713566676877301376e+01,1.127648022868139321e+01,1.943362728689180230e+01,2.950217123319836077e+01,3.288262309825038443e+01,9.663911637564337909e+00,7.749805250704319803e+00
9.677106261192905734e+00,8.877456026913371545e+00,4.741705330095229698e+01,4.228201077086092852e+01,4.360621006537612487e+01,4.868873632167994714e+01,4.929639979974427888e+01,3.656020102960120965e+01,3.802862632627616080e+01,3.046943514116797047e+01,9.157481843742230510e+00,9.127565390191048067e+00,4.115624648219063886e+01,3.676727720524594645e+01,4.450910746218180236e+01,4.554484196468301604e+01,4.447587044532525624e+01,4.805226032559108518e+01,4.601160666418022771e+01,4.502672985689958551e+01,4.658161490982317332e+01,1.563564259161564962e+01,1.112781706115398528e+01,3.675126226814112584e+01,3.700323518445204485e+01,1.382559344375563093e+01,2.228703356303838845e+01,1.810953431946096970e+01,2.178616892932373617e+01,4.855301719478734412e+01,4.911523714002648688e+01,4.343651676731273881e+01,4.865576360403913014e+01,3.799784421631832032e+01,3.865081684490615288e+01,4.326525794988966567e+01,4.338478996860309422e+01,4.263712539994320139e+01,3.988005934410443132e+01,3.789989649373728753e+01,4.924108025326930971e+01,4.495242108465826192e+01,3.887585553983682729e+01,3.404245533344271024e+01,3.207507390823660387e+01,3.815219724161715220e+01,4.024961103313222566e+01,3.473556021282494299e+01,4.248621488107969668e+01,4.433021447708334506e+01,4.796237368941906709e+01,4.094084026389102604e+01,5.265769964000029546e+01,4.499275449952358485e+01,5.378501420779846853e+01,4.642251521562470629e+01,8.254002615673757148e+00,9.008906224983951105e+00,1.627312104083677724e+01,5.888907816884397128e+00,2.928429234079475307e+01,2.811716126047141984e+01,3.541431107832685399e+01,3.784523948228590484e+01,3.204232730040983768e+01,3.314822293530818342e+01,2.637154704502508196e+01,2.997948542306979647e+01,9.503609081720286511e+00,3.608097680349776226e+01,3.359372556169371649e+01,4.667277052257514924e+01,5.035609587781274854e+01,4.982769378279416372e+01,4.023853588990345287e+01,3.559023177437042307e+01,2.236223065083688155e+01,2.228703356303838845e+01,1.346638977427611472e+01,2.178616892932373617e+01,5.888907816884397128e+00,4.685002122670539393e+01,4.676312594626455876e+01,5.520441558975587526e+01,4.760028460884881696e+01,4.892901861812178055e+01,4.326525794988966567e+01,4.495242108465826192e+01,4.538653029838861386e+01,5.049979565606424359e+00,3.844897398420744850e+01,4.083580386903213366e+01,3.542952019253450402e+01,4.497089090291957802e+01,4.230161056245523810e+01,3.688472197972279787e+01,3.781633852349367686e+01,4.437081161293204445e+01,4.066835843808793527e+01,3.636471714648590137e+01,4.184680434827580342e+01,6.099815252891004036e+01,5.364345975462429550e+01,5.087133520358919014e+01,5.854292975020764089e+01,5.035415267174195009e+01,7.207469697576372347e+00,4.535386249905470635e+01,3.886212281848720096e+01
5.171010451187135004e+01,4.726273189561078425e+01,5.652893739933642792e+01,5.643451690867140513e+01,5.770204068798261687e+01,5.786789775378593959e+01,5.873924772898372026e+01,4.309202189256514259e+01,4.348620144993422088e+01,2.294080007944909738e+01,5.394673000688557352e+01,5.704016791523855545e+01,3.346422125481694110e+01,3.315557514384611437e+01,3.115490956369016828e+01,3.433548971704924924e+01,3.324049550301242562e+01,3.627663550398062853e+01,2.989932657276884598e+01,3.708912598980521835e+01,3.339072627634567425e+01,4.389759252139062795e+01,4.567123947480099844e+01,1.269894073548298863e+01,1.162981002020283228e+01,3.783072644614855307e+01,4.080241206094056849e+01,4.085592073852463102e+01,3.755422796708791111e+01,5.502365531286284295e+01,5.589791882800830081e+01,4.835210428438852404e+01,5.224649039377080584e+01,3.060374515351148972e+01,1.517052586930895508e+01,3.128739496067509052e+01,2.918901834594343114e+01,2.426113735011114869e+01,1.679534444870681043e+01,2.411936457492841157e+01,2.860601132301563965e+01,2.788929887244621852e+01,3.065603843050114818e+01,5.484825004697113116e+01,5.143723862598130836e+01,5.500602840799544424e+01,5.985067347705223995e+01,5.371574159973868490e+01,6.282113961760451559e+01,3.445594194357448004e+01,3.745103978839711090e+01,3.851010015991523971e+01,3.873617014858512420e+01,3.831137367354719458e+01,3.695615038567343191e+01,3.457398158757565199e+01,4.892574468528474796e+01,5.635574814197186555e+01,5.697045626662442430e+01,5.011188863478458444e+01,5.277172888754062541e+01,4.866156916494112750e+01,5.598707776480303977e+01,6.086575818505437496e+01,5.491665441165690709e+01,4.884310927419352311e+01,5.814365905800370626e+01,5.153091423928452741e+01,4.012286016283320578e+01,5.487801307271998041e+01,3.286325008829710725e+01,6.886727260513919191e+01,5.726223823886768827e+01,5.362898675505583412e+01,8.792306490184250478e+00,1.336063666179834009e+01,4.492333870343991009e+01,4.080241206094056849e+01,4.245118575934489513e+01,3.755422796708791111e+01,4.567131988713942548e+01,3.632285568545183452e+01,3.426303486112764318e+01,4.095810522447029456e+01,4.014451178818623589e+01,3.656146172370944214e+01,3.128739496067509052e+01,2.788929887244621852e+01,3.138824516789177821e+01,5.334700124666230181e+01,4.262468669845056013e+01,4.144926936633638803e+01,3.749403404709311616e+01,4.686830502423000411e+01,4.200600617015302873e+01,3.788975651002616019e+01,1.939939649463974902e+01,2.295171638864868058e+01,1.210369248125013186e+01,1.377098097041870162e+01,1.517081193833975838e+01,4.149158591328216517e+01,3.802339871687935613e+01,2.772808474351779395e+01,3.477124599402164762e+01,5.450571977931572576e+01,4.150174881795661008e+01,3.345918995359961912e+01,3.280220853589057839e+01
1.904793146061956222e+01,1.838736231203548854e+01,2.047563005173720185e+01,1.504429005560709420e+01,1.634833905112315833e+01,2.165029713388007337e+01,2.219315821825946955e+01,1.399421414214293513e+01,1.516837272317335561e+01,2.756392534686117202e+01,2.166422441516498054e+01,2.710906060526651373e+01,2.451794640833264438e+01,2.122529045082827537e+01,2.900749751846823798e+01,2.811223263819735507e+01,2.771494606714126618e+01,2.959226897562243153e+01,3.118487602983611495e+01,2.599079685127023254e+01,2.970021131074792464e+01,1.269540776138960858e+01,1.637345554957379790e+01,4.359849932111961124e+01,4.208197390762703094e+01,1.980944541799334147e+01,1.033838614258668009e+01,1.276909226525487107e+01,1.377789692934011434e+01,2.202511695992502538e+01,2.245608458310017852e+01,1.843974062302078210e+01,2.290539421377577156e+01,2.394554175839760291e+01,3.562230498607345908e+01,2.778051542015039388e+01,2.919715009598071731e+01,3.169053918009171156e+01,3.488497315644664098e+01,2.855825647107089793e+01,3.513452286058911511e+01,3.140076455204511063e+01,2.454778697863752157e+01,7.000530529794403378e+00,4.887081663682800503e+00,1.089093710410892690e+01,1.348817876634926272e+01,7.478773706125561027e+00,1.615396865991124997e+01,2.684461093469633042e+01,2.885345711810812119e+01,2.110019791941219935e+01,3.335553965438037238e+01,2.525694189382400623e+01,3.554414623272768381e+01,2.885750613370360540e+01,1.918952405528786187e+01,2.563729074744196268e+01,1.689523933283808788e+01,2.204004864344249981e+01,2.635088198005591131e+00,2.325417186326525609e+00,8.455560107785602852e+00,1.218452463281196074e+01,5.512201249656191848e+00,7.026578511845546160e+00,9.127018507491523991e+00,2.719872868664795718e+00,2.278480534011094250e+01,8.855179555374370182e+00,1.947098689375663838e+01,2.145464013410536808e+01,2.355787440858681592e+01,2.381891389256037073e+01,4.528257265256348063e+01,3.808760760168323145e+01,6.691847789772829458e+00,1.033838614258668009e+01,1.562049335570866049e+01,1.377789692934011434e+01,2.181449756816674324e+01,2.830384030489126701e+01,2.938251039133557541e+01,3.518527904217854996e+01,2.701980602498924355e+01,3.037222860863810325e+01,2.778051542015039388e+01,3.140076455204511063e+01,2.969936269898894565e+01,2.725245628742901971e+01,1.611688093988369630e+01,1.920361823710821270e+01,1.702216940265644141e+01,2.079676337552978183e+01,2.038027754026979466e+01,1.788014111508165982e+01,3.202154830425845233e+01,3.391443666520015654e+01,3.868578336976689513e+01,3.684933048651870990e+01,3.705066170762280109e+01,4.182913880235978610e+01,3.483776942750915140e+01,3.731886570491395361e+01,4.221089446731537009e+01,2.417315038838852459e+01,2.513466973904174750e+01,2.843815701155770626e+01,2.304706510566557398e+01
1.294847414894685578e+01,1.387052929488786468e+01,2.749735116530103696e+01,2.163684519737779510e+01,2.275302714838177565e+01,2.853393128610985485e+01,2.896881421374441601e+01,2.159594825054660561e+01,2.283865275510686388e+01,3.118617454261192989e+01,1.507315683533307471e+01,2.024642328154283888e+01,3.141182481365288481e+01,2.771589394192794487e+01,3.583103852903787612e+01,3.526718121452672960e+01,3.473901632512325222e+01,3.694510725621915981e+01,3.794276614739759168e+01,3.335984136068707073e+01,3.679844356651535975e+01,1.120112454533357926e+01,1.277395757805506449e+01,4.563756618717865621e+01,4.452556207698500401e+01,1.895256607630567913e+01,1.341269411001006873e+01,1.338869641309430492e+01,1.647847857076886413e+01,2.933016420487374631e+01,2.967548730154955905e+01,2.618654478920164763e+01,3.048792596340958383e+01,3.024159253484668852e+01,3.984935177062993006e+01,3.456042504444292263e+01,3.576152829540980349e+01,3.764565503139569103e+01,3.956840181278962376e+01,3.397565697136173668e+01,4.186005275322646924e+01,3.790976057539191402e+01,3.094098524656799398e+01,1.284511562331257117e+01,1.218927706985056147e+01,1.742747726859187196e+01,1.843255595100284339e+01,1.406655815338016779e+01,2.040154429971064687e+01,3.397568418159145409e+01,3.628764961187003735e+01,2.847680953408931259e+01,4.087677878770740136e+01,3.271549431253647100e+01,4.295610538770415587e+01,3.605289886973130820e+01,1.402042699075196275e+01,1.879635782427230239e+01,9.302253671980269090e+00,1.649432658306356458e+01,8.434059562978625024e+00,9.902733375403528271e+00,1.400341787852265973e+01,1.567754941258293222e+01,1.057426722540267150e+01,1.478413326674579764e+01,4.763273413034159631e+00,9.875920907925875625e+00,2.041384628665020173e+01,1.513141946280581962e+01,2.546805194240380033e+01,2.443168510378109204e+01,3.065826531287596524e+01,3.131763365974417468e+01,4.787292917348450771e+01,4.101275409565152330e+01,9.451564409328891969e+00,1.341269411001006873e+01,1.382025396869064160e+01,1.647847857076886413e+01,1.765300455004170743e+01,3.564524478118541850e+01,3.655893059781163856e+01,4.280286205190029136e+01,3.461535052613886876e+01,3.775301640191840846e+01,3.456042504444292263e+01,3.790976057539191402e+01,3.657950196833939316e+01,2.112227474125702287e+01,2.374116003688164156e+01,2.680243142200159667e+01,2.393227806185794648e+01,2.857476551939864962e+01,2.803434797829326897e+01,2.497352008763872533e+01,3.675108905450132113e+01,3.984749281536029031e+01,4.279928319197243525e+01,4.023590621409012869e+01,4.178728518340805920e+01,4.940978772959653043e+01,4.231472140058721010e+01,4.399154074930137170e+01,4.943650696432387548e+01,3.160697352355938250e+01,2.207473475283102360e+01,3.551040979328220715e+01,2.970135590190681185e+01
5.051191937759087480e+00,7.754648939844972055e+00,3.549169394401783251e+01,2.975521945639637522e+01,3.091739312549850638e+01,3.658807412036209428e+01,3.706139283379027205e+01,2.781925035574886707e+01,2.919885297289157577e+01,3.175630557641200724e+01,6.834577636431076186e+00,1.205394546041125459e+01,3.602750628868051308e+01,3.190182113467770364e+01,4.020121046059637848e+01,4.020892768238373804e+01,3.946614034896440160e+01,4.223219707472961915e+01,4.215297407503706495e+01,3.875412273024421239e+01,4.160310725759643447e+01,1.009976607006554516e+01,8.246717177022180323e+00,4.381281693671468247e+01,4.317222318914393497e+01,1.609527227537811456e+01,1.597780807265172776e+01,1.361850569888680695e+01,1.788192515693065232e+01,3.716298150913667087e+01,3.756748484502808338e+01,3.337842165302947706e+01,3.803512031704661922e+01,3.404672092258542193e+01,4.067673054074495553e+01,3.889884356314685476e+01,3.973765190523717905e+01,4.070506099569893621e+01,4.094903770962379497e+01,3.648338972925657941e+01,4.592647900318286958e+01,4.174074436122124609e+01,3.484707394857462504e+01,2.101443556383020450e+01,1.995097727164591817e+01,2.553218837606533143e+01,2.667086817051013625e+01,2.211998352420456371e+01,2.856804166410425694e+01,3.890699115873636060e+01,4.176171572805510124e+01,3.401080411553991922e+01,4.648702027039597340e+01,3.831365876167401296e+01,4.827474137944353316e+01,4.105038937807899657e+01,7.033916091452488750e+00,1.059168451967038749e+01,3.335846499667609599e+00,8.829460144963094947e+00,1.643152899596162086e+01,1.683315178941332135e+01,2.221868937244580877e+01,2.380673038220428950e+01,1.877869819790470629e+01,2.205842282374238295e+01,1.178061021738618486e+01,1.764119339362890315e+01,1.564855959373494798e+01,2.326693805051793618e+01,2.915522042633848798e+01,3.226736092301547387e+01,3.862067475174924169e+01,3.897302709973310897e+01,4.657696977049756981e+01,4.031339673158448278e+01,1.335263909770825030e+01,1.597780807265172776e+01,1.120268690937968792e+01,1.788192515693065232e+01,1.128789469831670900e+01,4.093438708428082862e+01,4.151015536626560731e+01,4.866056652394639315e+01,4.051529460186883114e+01,4.308418414755828962e+01,3.889884356314685476e+01,4.174074436122124609e+01,4.102039884388548074e+01,1.295822511955987189e+01,2.995136883640636682e+01,3.286633024704235595e+01,2.888996670618483265e+01,3.552710415226929541e+01,3.422270074224463343e+01,3.014956375091882634e+01,3.829944622570134527e+01,4.280741818444312941e+01,4.338728482026492372e+01,4.008231284217084323e+01,4.315423722361654768e+01,5.509146156217651225e+01,4.779515610174856732e+01,4.792889352625634558e+01,5.427030012901727929e+01,3.933136340406956322e+01,1.638411321969193324e+01,4.030019031128436779e+01,3.402421954343750343e+01
2.765474892796775919e+01,2.412039587723205614e+01,2.554582189546427884e+01,2.392224655377077625e+01,2.530591384338082861e+01,2.700452718950261399e+01,2.786614295553260234e+01,1.102469191576963681e+01,1.197494285869114883e+01,1.142442092196241532e+01,3.064813743616214481e+01,3.574662743321147218e+01,1.019786236767088106e+01,5.813269165514740600e+00,1.377451272056310749e+01,1.458574561320264884e+01,1.353394929677355485e+01,1.712174112048975871e+01,1.554565086997612156e+01,1.429255965175509679e+01,1.565887169528689071e+01,1.731322189661410960e+01,2.153041905819167567e+01,2.866279707720830672e+01,2.657921966567596783e+01,1.742123450588599098e+01,1.080853251903398693e+01,1.379627411132475068e+01,9.473648775790428189e+00,2.496443604650535519e+01,2.580444832968183633e+01,1.806047776595667642e+01,2.324613931828151436e+01,7.352166828737546567e+00,1.807815408550260727e+01,1.248705157962408840e+01,1.303440578669128591e+01,1.416302440363847737e+01,1.701963547150300116e+01,1.058556101041334863e+01,1.920477749187290684e+01,1.497660357049640112e+01,8.196200862116603147e+00,2.166295031980496333e+01,1.827960112224051414e+01,2.195330022126880820e+01,2.673233943819845138e+01,2.050753377397434463e+01,2.972968620542108908e+01,1.337709307593074826e+01,1.712418051767140170e+01,1.100652153715970805e+01,2.175052499185466459e+01,1.448905756516929344e+01,2.283136313061931233e+01,1.546341831507275266e+01,2.583752279830417464e+01,3.446482214906953345e+01,2.985623421606815242e+01,2.845760871990612628e+01,2.003304564683577738e+01,1.593434858104123286e+01,2.278048187401015667e+01,2.766348900644840825e+01,2.188904351579119023e+01,1.564098175097532994e+01,2.669539593043419146e+01,1.860451109226322686e+01,2.207095970503754501e+01,2.168453271613569910e+01,2.635606216785595812e+00,3.577338558640922628e+01,2.727157490668134443e+01,2.470299780556599600e+01,2.938821035083568844e+01,2.208154940648312348e+01,1.416355543246624293e+01,1.080853251903398693e+01,1.811579141870384291e+01,9.473648775790428189e+00,2.533142343298881372e+01,1.595074116190956381e+01,1.580833403139994076e+01,2.436190587258875340e+01,1.723644039845189724e+01,1.799553280867542071e+01,1.248705157962408840e+01,1.497660357049640112e+01,1.463795503724357516e+01,3.375971890732735403e+01,1.155455825270525949e+01,1.228875529710947845e+01,6.220695703625082729e+00,1.798450281011470864e+01,1.360897457534520250e+01,7.500411533904371097e+00,1.416822047004861496e+01,1.635110028777672753e+01,2.117015117181734496e+01,2.023950902354929227e+01,1.913966175248338075e+01,3.003905274254445601e+01,2.268953173047187377e+01,2.116494741175654326e+01,2.797261127105897316e+01,2.550911935042902101e+01,2.498926829202673261e+01,1.441157926177250559e+01,7.905588698285350269e+00
1.126707558490480565e+01,1.519233730537954763e+01,4.853732296972011540e+01,4.263021440746831558e+01,4.369004124329399019e+01,4.955648872110978687e+01,4.996847544371225069e+01,4.114100701541937610e+01,4.253862342465869517e+01,4.154214482649170748e+01,8.304182038142247535e+00,4.499807998208546600e+00,4.866997248572237567e+01,4.439726994378300873e+01,5.264010514204746016e+01,5.296142783751020744e+01,5.211618287313836362e+01,5.513271290486210319e+01,5.446408550988027741e+01,5.173383198893164803e+01,5.426728790762282273e+01,2.160789439692002745e+01,1.758390778281368583e+01,5.004233672350596862e+01,5.007944691965833073e+01,2.432432076142656285e+01,2.842780509604541805e+01,2.513919295822941180e+01,2.951921531167240786e+01,5.035249486484285342e+01,5.071238265854788807e+01,4.676611365163377343e+01,5.136230982053601934e+01,4.627111907258152712e+01,5.024923574779707991e+01,5.134038472014468368e+01,5.194342225200894347e+01,5.225175161496434839e+01,5.105536785651871412e+01,4.773111823271226228e+01,5.808705851480164029e+01,5.381401226749104438e+01,4.711305561956083210e+01,3.382152779341915050e+01,3.315311713316861386e+01,3.844094172688196664e+01,3.888876448177253309e+01,3.510512547656451687e+01,4.033515785752994276e+01,5.166992026353699430e+01,5.475038701994780155e+01,4.709093739863838124e+01,5.950256938721116740e+01,5.138044576651912365e+01,6.114276983722374581e+01,5.382156526194393820e+01,1.339143407415221709e+01,5.049843024555845439e+00,1.177220008245195260e+01,1.144873877810574747e+01,2.947085204008689274e+01,3.021284255280552955e+01,3.488454970727852356e+01,3.556978350668880751e+01,3.151450400837600441e+01,3.541798523638365737e+01,2.314737871653868240e+01,3.083074119405156210e+01,2.130215602616759440e+01,3.613030556882399935e+01,4.145054213737972759e+01,4.298993350556731485e+01,5.170041953488635755e+01,5.226146150235690868e+01,5.339093705926797639e+01,4.820521784092542816e+01,2.646162960806225328e+01,2.842780509604541805e+01,2.117321804139295693e+01,2.951921531167240786e+01,1.580414187023167116e+01,5.384750072427253542e+01,5.425260685407390326e+01,6.176783980164432819e+01,5.367872432730631971e+01,5.599799935787898164e+01,5.134038472014468368e+01,5.381401226749104438e+01,5.348820350426105108e+01,8.586765072538961263e+00,4.325917224359378110e+01,4.612341729373533639e+01,4.181415369411460858e+01,4.892036851922213003e+01,4.750428301830324074e+01,4.314022678761342178e+01,4.866595239655113403e+01,5.422581163960855832e+01,5.259837261317790080e+01,4.862717846737090355e+01,5.316704927077091014e+01,6.809484639985124943e+01,6.074417409917845845e+01,5.997219162338130616e+01,6.682640387467128562e+01,5.258766924982287350e+01,2.001507737125285402e+01,5.297260677256818440e+01,4.654724373073054977e+01
