1.684386030615559804e+01,2.343984478275563887e+01,2.841047997886254706e+01,1.744833985966696943e+01,2.068550408681817743e+01,2.023987985949159452e+01,3.130653432651110180e+01,4.793170978823292572e+00,1.507871330472048221e+01,1.807690918731473317e+01,1.856349098640730944e+01,4.071881666674169509e+01,3.367668103051938999e+01,3.340481256693751533e+01,6.671692589996411904e+00,1.792015772224041825e+01,1.756299078235522160e+01,8.452742406726079238e+00,2.194732519928800230e+01,2.199560661674303930e+01,2.260924799587849066e+01,2.030991570995357520e+01,2.956544691169592198e+01,2.741453569782785493e+01,2.735245117003223925e+01,1.647932743647307774e+01,2.143312930754486345e+01,1.647701375434651183e+01,5.185149026543781403e+00,1.174985528834950088e+01,1.155086519581780813e+01,7.388165156946339351e+00
1.516999129658674583e+01,1.598802433351375818e+01,4.447796865401849153e+00,1.769309163010440500e+01,1.139101903520069747e+01,1.188243629153817160e+01,1.766356059730223649e+01,3.014908062790715348e+01,1.949359066333081358e+01,1.895203206545225783e+01,1.680363737994085582e+01,4.267843394927795231e+01,1.530530649364906282e+01,1.567448195082360485e+01,3.775153207543213796e+01,1.555621467482234976e+01,1.609337527063717488e+01,2.625035491965562073e+01,2.165784224212789866e+01,1.282373055634799996e+01,2.220108138830236655e+01,1.558214202687948280e+01,7.822655029386820225e+00,2.522260808966532508e+01,2.573818362836911433e+01,1.595681411263769789e+01,1.285960122646500636e+01,2.357142827779620475e+01,2.713632789177197679e+01,2.325549242826636487e+01,2.378772027154412783e+01,3.397222880772694964e+01
1.906995219354950066e+01,3.093012667124392223e+01,2.557482141488327443e+01,2.543386705252734004e+01,2.074145140276430155e+01,2.020547385422958797e+01,1.946197814553909211e+01,1.321089091304759933e+01,1.209606571077731374e+01,1.120242153018154241e+01,1.349857024474208700e+01,2.279227779944025656e+01,2.312368695726234691e+01,2.264416626591023274e+01,1.798663498420361151e+01,1.555621467482234088e+01,1.502042334357190967e+01,1.102541429259996342e+01,3.271035178427093371e+01,2.705493371764628563e+01,3.357345094352559300e+01,1.447133511340289402e+01,2.370544419390487789e+01,1.163725939056543268e+01,1.132767997361613510e+01,2.132889068174650049e+01,1.728883409688017281e+01,2.868241817746165268e+01,1.832421810808100560e+01,1.033590807440157988e+01,9.923965597336612987e+00,1.235330015507832258e+01
3.676730133221423102e+01,4.878790544479784330e+01,4.080049795712760385e+01,4.348122511449868455e+01,3.776097571915397566e+01,3.727073241247909863e+01,2.949772397542286484e+01,2.989031333480993524e+01,2.979850113202581596e+01,2.799612245114514764e+01,3.027411787298224866e+01,1.164160337867007478e+01,3.336526108923998635e+01,3.280940192769804042e+01,3.155719546134729470e+01,3.272339074283028992e+01,3.224283554587398015e+01,2.883517191268391500e+01,5.081593327878653099e+01,4.467896077984344316e+01,5.168122102053633427e+01,3.066039182245229355e+01,3.759269002992409270e+01,2.019889798045034013e+01,1.964812578861818793e+01,3.923404182639334437e+01,3.347242479157022643e+01,4.676111068873071019e+01,3.586657443532835998e+01,2.845019024421687348e+01,2.803979782926644759e+01,2.713428175100431972e+01
2.279494922852430960e+01,3.310145144321977284e+01,3.218757950891161812e+01,2.699993150099779626e+01,2.571912275201531628e+01,2.516633649302883313e+01,2.887034206027051297e+01,9.599206235337135240e+00,1.702226953485573802e+01,1.801251298151881741e+01,1.986934669861425462e+01,2.997621049402550852e+01,3.230808065630446890e+01,3.186978652331072226e+01,9.769454082433849607e+00,2.097183323661095855e+01,2.042677022149078425e+01,1.120226933155138127e+01,3.319224375062133703e+01,3.021387315196778900e+01,3.397104183281599887e+01,2.136756620576016985e+01,3.139732805985244823e+01,2.151220724050688560e+01,2.120102445133910152e+01,2.406058241512774032e+01,2.378786337324498135e+01,2.815346414778639428e+01,1.611502315351340187e+01,1.341263429439907995e+01,1.285965419971827473e+01,5.637454325522790022e+00
1.248402615658364212e+01,1.865864473470855600e+01,3.511698956260401072e+00,1.789615575785220258e+01,8.818191714127717518e+00,9.043168837799628434e+00,1.091421926149891775e+01,2.583957286574030832e+01,1.433906916130063536e+01,1.289475588508774706e+01,1.108311300701884328e+01,3.556826461604738654e+01,9.465627153561563034e+00,9.675561737288516539e+00,3.358868508023048349e+01,1.076250546594159729e+01,1.119883281670467667e+01,2.159661244528715685e+01,2.385215664502240429e+01,1.432094977242677203e+01,2.457369858628577930e+01,9.524004486758661514e+00,1.362534428126644270e+00,1.801704697128732491e+01,1.853293120820480766e+01,1.449000524012421565e+01,7.353189094923697766e+00,2.410994974457403117e+01,2.424456379174052145e+01,1.824869313271331350e+01,1.872522172492748282e+01,2.915143272541019215e+01
2.123940428037298034e+01,1.154591748024546582e+01,2.720889839966769230e+01,1.366941441129634249e+01,2.274170828124559662e+01,2.291097953146643107e+01,3.951997588498311842e+01,2.784036369281315970e+01,2.729509659054141579e+01,3.015108546695280367e+01,2.846263309597751956e+01,5.925738181893798640e+01,3.933225582339414217e+01,3.943036945932566084e+01,3.149205457627078886e+01,2.588367934170010187e+01,2.613917517513112543e+01,2.753661533155279528e+01,6.333736653209641077e+00,1.578368577872764433e+01,5.543743633219828659e+00,2.918816739482890910e+01,3.144392739281366289e+01,4.181792363220819908e+01,4.208685762244354578e+01,1.831427581287191586e+01,2.749682559097862011e+01,9.464323550101509497e+00,2.132319846105409411e+01,2.779818359557646090e+01,2.817920206161441854e+01,3.205071641246107106e+01
2.978344316608282938e+01,3.608377263459635742e+01,2.042638542944891356e+01,3.573955635727095625e+01,2.646213833446854835e+01,2.658450719437599830e+01,1.342248198850834129e+01,4.039230693344605072e+01,2.904466608361537538e+01,2.614973271488964812e+01,2.558463718352015093e+01,3.227532603168096159e+01,1.045169695016380551e+01,1.075775193399358365e+01,4.783120208254150896e+01,2.669105240496600473e+01,2.691593340477272278e+01,3.602351629581516335e+01,4.150610093996861139e+01,3.200564643035265533e+01,4.218147019092785399e+01,2.386022515160886215e+01,1.649666236097563043e+01,2.181839010288086556e+01,2.230180630122608321e+01,3.213070068322918615e+01,2.333248136902247794e+01,4.195055798723610252e+01,4.058808582114168217e+01,3.252767130682312313e+01,3.283506339652661410e+01,4.253868747575096876e+01
3.697944311820197072e+01,4.868641694572088596e+01,3.709651391993666891e+01,4.445866620278086856e+01,3.660833619935468874e+01,3.623917668268452275e+01,2.327757262052374543e+01,3.545352093316510178e+01,3.078193501015828915e+01,2.790107554273248525e+01,2.974264164863640048e+01,2.223897487297564535e+00,2.650944542544625904e+01,2.599727570570724922e+01,3.948412137622159435e+01,3.237557006139439864e+01,3.204448656452993305e+01,3.287507403179196785e+01,5.201688276300371427e+01,4.413648697735972348e+01,5.289150629682018234e+01,2.936696430923447210e+01,3.296048428288408161e+01,1.655068984802836951e+01,1.618240222835011011e+01,3.983689960478319136e+01,3.172201321665042073e+01,4.908169608690497654e+01,4.019847325626388113e+01,3.110052000034104225e+01,3.088609269103773514e+01,3.414739204934729599e+01
9.667370192155557262e+00,2.031110767248124560e+01,1.009908941033026508e+01,1.706786092137759070e+01,8.127000686698744758e+00,7.836550748665024102e+00,9.555294156461886956e+00,1.916561947025645196e+01,7.567432443251237650e+00,5.214330017635988135e+00,4.064235592395894159e+00,3.020071983023973772e+01,1.114532796819081817e+01,1.093534283839957943e+01,2.682678785444868552e+01,5.470413791925158087e+00,5.554525142613440991e+00,1.478394892792540638e+01,2.434255665352317521e+01,1.568350852736652890e+01,2.518546873844934098e+01,2.324421087804129371e+00,8.246383645139482965e+00,1.208083230310921508e+01,1.249588158919913816e+01,1.254936266021338298e+01,3.191986946982380058e+00,2.276783397749537841e+01,1.909784512358867303e+01,1.127793267833478019e+01,1.166858530610161893e+01,2.195542229223437758e+01
