0.000000000000000000e+00,4.864113361267317970e+01,1.275996458250602572e+01,3.123072351050687345e+01,2.777429066583597361e+01,1.565341932903850264e+01,1.756531661952212886e+01,1.289272129337724238e+01,4.217855598277554208e+01,4.521858604952102212e+01,2.538048534108937559e+01,4.720018149108990002e+01,3.585758085518052951e+01,3.447041102826880632e+01,2.223897485694760867e+00,5.857561394335616711e+01,2.158574467596636026e+01,4.816730652406057800e+01,1.174121889920809103e+01,5.033193377108580080e+01,2.251836391551432826e+01,2.223897485694760867e+00,3.744882907597606447e+01,1.361730255035512371e+01,2.052366300199798488e+01,2.451313904652068487e+01,2.801806474516507350e+01,1.395250444379576216e+01,3.242076366139885835e+01,2.444033125644677895e+01,5.038787085174592306e+01,5.338931109906219064e+01,2.355699726226175272e+01,2.042620330515970295e+01,5.025838638004447745e+01,1.337498733585069566e+01,1.338434997832672479e+01,4.650737399573142028e+00,7.783641199931662591e+00,5.782765414169971763e+01,4.829387560815021629e+01,3.839591473387621079e+01,5.212282406754725983e+00,4.531230138181568634e+01,3.297978685760826778e+01,4.398662548092563185e+01,3.512029448036723345e+00,1.740358648201432601e+01,1.209738729478056918e+01
4.864113361267317970e+01,0.000000000000000000e+00,4.012251807179599439e+01,5.794867797435352941e+01,5.400580444442631034e+01,6.088802670265921080e+01,3.558235977111618809e+01,6.152636352309903600e+01,2.764190161814983071e+01,2.186171856032953187e+01,5.447321734267872984e+01,2.584530478833449507e+01,2.702995859798689793e+01,1.828948818543530308e+01,5.078017172363384191e+01,2.461875983167481863e+01,3.876299826042637875e+01,2.790114502631043436e+01,5.669890613419772762e+01,1.932223794143202511e+01,2.783199191280994000e+01,4.651005652570061244e+01,1.544639838886641137e+01,6.222231708124586191e+01,4.939674267212988212e+01,4.687254541281319575e+01,5.508255408319411117e+01,3.469034574225980805e+01,1.673462790583555204e+01,5.839521313304157957e+01,2.618666919016653694e+01,2.117103305226936882e+01,3.140109086370737757e+01,2.833402134431829822e+01,1.432256642340822950e+01,3.901320194427118793e+01,6.193022604416160704e+01,5.329150240488122847e+01,5.615661842923309166e+01,2.626122187573697175e+01,2.042058738593147993e+01,3.019593974806620906e+01,5.368866488918498447e+01,3.561321408622907825e+01,1.580327336439317598e+01,2.620164555333699141e+01,4.578920587017906030e+01,5.561408537515180228e+01,5.711573496873280220e+01
1.275996458250602572e+01,4.012251807179599439e+01,0.000000000000000000e+00,2.460959964645272890e+01,2.040712256690267168e+01,2.841026692181190327e+01,5.214024148406113390e+00,2.410221509704117793e+01,2.958419345608505324e+01,4.232441787638408215e+01,1.906062927915565197e+01,4.525770374469882285e+01,2.334607830363496106e+01,2.985086213335909733e+01,1.405121832208739541e+01,4.659694568787046620e+01,2.563739438170486196e+01,3.560857038911819927e+01,2.442130219739626185e+01,4.633212937733092929e+01,1.230685154898011291e+01,1.175108914153963546e+01,2.684646723035130123e+01,2.419524477725654421e+01,1.303365547479365105e+01,1.470280305648352304e+01,2.109238112720196057e+01,9.525832188578814197e+00,2.339051511187799193e+01,2.085819548179955518e+01,3.797771604644344023e+01,4.152202118577395851e+01,1.119903607148879665e+01,1.497584453747801803e+01,3.915286640245681582e+01,1.111948742847380434e+00,2.496766797998666121e+01,1.653344091007707206e+01,1.809038106399505352e+01,4.565324609723075611e+01,4.477589629514655201e+01,2.567949164408786800e+01,1.756273180134882139e+01,3.256462549531718764e+01,2.446287234264237398e+01,4.242331100812655365e+01,9.292249652082769984e+00,1.609346012220211364e+01,1.717101163870565728e+01
3.123072351050687345e+01,5.794867797435352941e+01,2.460959964645272890e+01,0.000000000000000000e+00,4.307316803231196367e+00,4.353228040026046131e+01,2.583752279830417109e+01,3.417628997008157654e+01,3.568659562632898030e+01,6.556984374593720588e+01,5.885474959674523276e+00,6.889263267404896851e+01,3.236143914652637932e+01,5.269569821893033890e+01,3.067145335326597433e+01,5.399654493257332888e+01,4.989699464394300321e+01,4.060616216172574866e+01,4.104490158856167170e+01,6.873333607169431048e+01,3.295533511498261703e+01,3.193539683848694821e+01,4.256038578532197647e+01,3.295609973467789899e+01,1.163670555557822439e+01,1.139490789863550368e+01,3.517218789014761260e+00,3.410696581373760949e+01,4.275408888717813483e+01,8.469869580491446115e+00,4.389825915701373305e+01,5.020445784577640325e+01,2.736166467779441192e+01,3.878839773532995849e+01,5.122217295470941423e+01,2.532763046464399181e+01,3.552840368956699990e+01,3.161037710172843518e+01,2.995768683604218197e+01,5.203215150496193786e+01,6.756493724490636055e+01,3.116437213757789593e+01,3.295609973467789899e+01,3.256409097893638460e+01,4.433627636767146640e+01,6.628583773964297166e+01,2.940252103854237475e+01,1.497865777538064869e+01,2.316698384093741225e+01
2.777429066583597361e+01,5.400580444442631034e+01,2.040712256690267168e+01,4.307316803231196367e+00,0.000000000000000000e+00,4.085374613495635998e+01,2.153020623118583998e+01,3.199160165396324018e+01,3.270390515206393189e+01,6.127230236197984681e+01,2.942425867782244353e+00,6.458691402299669448e+01,2.891066731403189749e+01,4.840365441298103377e+01,2.741584107560491290e+01,5.121191946849813093e+01,4.583065788048634914e+01,3.791419411371317238e+01,3.809452598910581145e+01,6.447380881110255757e+01,2.868242776435685926e+01,2.830345459748015102e+01,3.867910401158475509e+01,3.092524114265760815e+01,7.582525943409319069e+00,7.206449904258651173e+00,1.111948742847380434e+00,2.987536094588482882e+01,3.860510155518670672e+01,7.783905361901021891e+00,4.115127126448630435e+01,4.719625699192391011e+01,2.317774373376291663e+01,3.448594486540377346e+01,4.781379594243736619e+01,2.109238112720196057e+01,3.332129178247514290e+01,2.859261980144888682e+01,2.730286050671661968e+01,4.936241266125207261e+01,6.328551637953400189e+01,2.809763891201250985e+01,2.995032386150388248e+01,3.038515189224198920e+01,4.016609139517339599e+01,6.197856606295246706e+01,2.570093204985558799e+01,1.269969778716466635e+01,2.089427062618553421e+01
1.565341932903850264e+01,6.088802670265921080e+01,2.841026692181190327e+01,4.353228040026046131e+01,4.085374613495635998e+01,0.000000000000000000e+00,3.310606623492702028e+01,1.049416392434978107e+01,5.767742132165005131e+01,5.254296656680232758e+01,3.808517554348932066e+01,5.339079649481870860e+01,5.131709245953983611e+01,4.438298543434111565e+01,1.467498608276816441e+01,7.351079449214685724e+01,2.561081584845308257e+01,6.362441932201367933e+01,4.300980150849546213e+00,5.839241592572828665e+01,3.713170536353353413e+01,1.686995248676628734e+01,5.163952264701879358e+01,1.220353641311250925e+01,3.443563516512989509e+01,3.909444572572616750e+01,4.080832370043275859e+01,2.753501396086634756e+01,4.578092339721632698e+01,3.550244732569168349e+01,6.571791921184875207e+01,6.826511695972043015e+01,3.901966846339101380e+01,3.293318259140999515e+01,6.455891585861955662e+01,2.899184155499674631e+01,9.281722877797829341e+00,1.266923798488202912e+01,1.358103333187289508e+01,7.293279982973149345e+01,5.601033761533667388e+01,5.399668569660071427e+01,1.136412868981361868e+01,6.096540004211182406e+01,4.596534948920525920e+01,5.005610031231260137e+01,1.912631577542536121e+01,2.856107258605324617e+01,2.049878503846437994e+01
1.756531661952212886e+01,3.558235977111618809e+01,5.214024148406113390e+00,2.583752279830417109e+01,2.153020623118583998e+01,3.310606623492702028e+01,0.000000000000000000e+00,2.928527193768017867e+01,2.461324204990741649e+01,3.982180337995832531e+01,2.085959620655251712e+01,4.306916049858624262e+01,1.830194141774383709e+01,2.702152808846191334e+01,1.905107000248895588e+01,4.139957272328652493e+01,2.666936125663870172e+01,3.060615844302174082e+01,2.899690231580631306e+01,4.332260111346821674e+01,7.901651091010839068e+00,1.624896512711332264e+01,2.181709844314293889e+01,2.940440386432575792e+01,1.497850508477431219e+01,1.479011503418559847e+01,2.240265856021801127e+01,9.776441157012051519e+00,1.895202605466871049e+01,2.369105699142127008e+01,3.288463540052673295e+01,3.631334968343007574e+01,6.037405259707742111e+00,1.302937458590055897e+01,3.398108524037748879e+01,4.304769189297262599e+00,3.012451894998987711e+01,2.158792754451689078e+01,2.328573853701264085e+01,4.048740569075210516e+01,4.197899756423065298e+01,2.090468021014468292e+01,2.255054599518719272e+01,2.816934317606917659e+01,2.019917052479834396e+01,4.044878829907720075e+01,1.405328729870413973e+01,2.006127606839194399e+01,2.219468328149823222e+01
1.289272129337724238e+01,6.152636352309903600e+01,2.410221509704117793e+01,3.417628997008157654e+01,3.199160165396324018e+01,1.049416392434978107e+01,2.928527193768017867e+01,0.000000000000000000e+00,5.351969019639324188e+01,5.685557557396671768e+01,2.910001179874872790e+01,5.839255497193355637e+01,4.738201581850539412e+01,4.687938527102771502e+01,1.080578835994431763e+01,7.068314872469284182e+01,3.110853922765480206e+01,5.956140578792903284e+01,1.032911064872782703e+01,6.228394353571707853e+01,3.514943261308532385e+01,1.501901803285609915e+01,5.012691401036825312e+01,1.755563538214794272e+00,2.644553167819576700e+01,3.152690688105922945e+01,3.177832352897089052e+01,2.684311555967279972e+01,4.529377901497003478e+01,2.586431596262631061e+01,6.203235890297316502e+01,6.557801345757113154e+01,3.530023139276408273e+01,3.326137422065642113e+01,6.283008469100098381e+01,2.498383122780081678e+01,1.358352416304405841e+00,8.244287007679069745e+00,6.033001876604756397e+00,6.975497693138520106e+01,6.010665088977795989e+01,4.939288190217983754e+01,7.901306452686361226e+00,5.554545523282231301e+01,4.587154391191689484e+01,5.509130770016410139e+01,1.597243353499856333e+01,1.932453971952102734e+01,1.109792092655045970e+01
4.217855598277554208e+01,2.764190161814983071e+01,2.958419345608505324e+01,3.568659562632898030e+01,3.270390515206393189e+01,5.767742132165005131e+01,2.461324204990741649e+01,5.351969019639324188e+01,0.000000000000000000e+00,4.452242548133794031e+01,3.434549444636432014e+01,4.870429332861490934e+01,6.390277506044778733e+00,3.357725377768048958e+01,4.361964678289035646e+01,1.860815076346465702e+01,4.575927706080803148e+01,6.042183384400283686e+00,5.351743316339521073e+01,4.468388277126549468e+01,2.185827048574373421e+01,4.080783042718519482e+01,1.471213241393065019e+01,5.342442299463917976e+01,3.140269834934818860e+01,2.684953363230300738e+01,3.380081038365302248e+01,3.154602933240800056e+01,2.069605731435678209e+01,3.934571766578977048e+01,8.792620216549707379e+00,1.451945438301675217e+01,1.865781272288170101e+01,2.935332222961141824e+01,1.649387940603658009e+01,2.884353397577817901e+01,5.446109165986829481e+01,4.611747859313739895e+01,4.748743136219604111e+01,1.699442264686479120e+01,4.475561824688269752e+01,4.651914113420859920e+00,4.712872594150576333e+01,8.139594577784217577e+00,2.223519868086061280e+01,4.750915909606077747e+01,3.866652737739353540e+01,3.974348153196056188e+01,4.489448858493112482e+01
4.521858604952102212e+01,2.186171856032953187e+01,4.232441787638408215e+01,6.556984374593720588e+01,6.127230236197984681e+01,5.254296656680232758e+01,3.982180337995832531e+01,5.685557557396671768e+01,4.452242548133794031e+01,0.000000000000000000e+00,6.067585123290240290e+01,4.222117211282276905e+00,4.119314876961965410e+01,1.290671701520002834e+01,4.740775300960799399e+01,4.626641861463104988e+01,2.699580574107265818e+01,4.684350166008320571e+01,4.900104752380791240e+01,6.187772236943035686e+00,3.270677924932853387e+01,4.303298087827099749e+01,2.981638618773379790e+01,5.807602832767331336e+01,5.473902707576966264e+01,5.427598980063820022e+01,6.218368087649194109e+01,3.344980214241079608e+01,2.499237096485954623e+01,6.313461740010343703e+01,4.600454931150686377e+01,4.230799432175989239e+01,3.876933208022008159e+01,2.734886215824102962e+01,3.543261200020432256e+01,4.133419332858147044e+01,5.677439759756742177e+01,4.939490389462176267e+01,5.289334928334882591e+01,4.768202596696232121e+01,3.601678510949720913e+00,4.528689810602350718e+01,4.922648495633069388e+01,5.256616671372506744e+01,2.323981888428288656e+01,4.640642602696920527e+00,4.362953280064257200e+01,5.816150458520365873e+01,5.649860573392591334e+01
