0.000000000000000000e+00,5.096073537978119816e+01,5.698996620453661421e+01,2.411592443069879010e+01,3.356161611335490846e+01,2.876507165233498853e+01,4.085672924056977706e+01,4.577278011576337491e+01,9.887860521683826676e+00,2.961993380018128974e+01,2.910691030101758869e+01,5.368205087511925200e+01,4.655276933332477540e+01,3.678272074811168579e+01,3.763321379720290594e+01,3.488419295713975998e+01,2.081360637517655476e+01,5.509926680849425651e+01,3.836725079669921001e+01,5.508671587553097737e+01,8.473768674866944295e+00,3.360796876155718849e+01,1.550692113139217554e+01,3.414597833354960699e+01,4.398281634994070544e+01,3.616818058913144540e+01,3.581189795655255637e+01,3.934422787696881585e+01,3.636557824022980867e+01,3.101698402256777243e+01,4.244188080877194835e+01,4.323489226720052869e+01,3.937140219591178436e+01,2.670009901542275799e+01,5.562751706709810229e+00,3.515968921813534109e+01,1.639393239729405138e+01,4.327862664605059706e+01,3.790206319718813432e+01,6.370992334324739659e+01,1.128472727628344430e+01,4.758413991830678924e+01,2.799616316743849964e+01,3.140154938834739440e+01,3.732176862458080535e+01,1.660471832060031616e+01,1.699138343217205360e+01,5.237740739338400431e+01,3.787503926669457854e+01,4.735248406071415417e+01,5.767747345174389295e+01,2.992378648389202311e+01,2.755870356907283636e+01,4.720044066430271101e+01,3.471174750971545819e+01,3.138327403111012259e+01,5.956152585308472425e+01,1.009984545205848327e+01,4.884012456582716055e+01,1.860038013260900414e+01
5.096073537978119816e+01,0.000000000000000000e+00,6.030980338767824911e+00,2.705897294853932422e+01,2.903798305032425731e+01,3.404284130029594024e+01,4.366709364064062271e+01,4.044085382144495355e+01,6.067200447210798586e+01,2.418687904078943163e+01,4.279641302086828603e+01,5.010958153491489497e+01,4.641955018689526646e+00,1.821852095946579198e+01,2.313573664569176458e+01,4.449867670827471500e+01,3.017008349337874407e+01,5.559743714236901724e+00,2.561084224273339416e+01,5.175529958837480393e+01,5.839789341399087874e+01,3.959114809446533911e+01,3.557620762048939156e+01,4.678076855869447570e+01,9.574421395183652095e+00,2.130091564966538442e+01,1.852140318688012499e+01,2.449510811838476698e+01,1.463134018871195785e+01,2.003671441905729722e+01,1.227862240256499327e+01,1.931763781799133284e+01,2.682457547271637921e+01,3.149270693263149923e+01,5.563302415642324661e+01,1.982306764793499454e+01,3.629076205053128490e+01,2.289238854911960885e+01,1.392981042010143078e+01,1.395119223244907580e+01,3.968923706781992422e+01,4.979503794958419149e+01,2.495189470155085232e+01,3.176696418471937378e+01,4.338725396989637062e+01,3.512806366953530812e+01,3.551970982108196750e+01,4.640642602696921415e+00,2.006109518976958128e+01,5.433077226230408563e+00,7.901192135155254981e+00,2.861637279511801779e+01,2.354722716499908941e+01,1.301195674007445291e+01,3.135562124041120313e+01,2.116037303517764201e+01,1.698435512659653668e+01,4.539733689146346052e+01,1.220827395117139602e+01,3.368697099779868154e+01
5.698996620453661421e+01,6.030980338767824911e+00,0.000000000000000000e+00,3.305911805368238277e+01,3.404234396011855779e+01,3.933646558655770065e+01,4.762553579073253474e+01,4.375010289701179289e+01,6.669346115775876171e+01,2.994450388372035121e+01,4.794900383666087151e+01,5.288538393598366838e+01,1.053067985562504916e+01,2.348984076052845538e+01,2.774482489296351773e+01,4.922626490476211814e+01,3.620106307375525034e+01,4.222117211282276905e+00,3.014514616240577638e+01,5.445845812303952016e+01,6.440159368811107754e+01,4.421395360879724734e+01,4.159414113393012258e+01,5.159825646734957871e+01,1.467652476369983994e+01,2.646064341254666274e+01,2.393307186863445679e+01,2.873719108470621109e+01,2.065986230081392350e+01,2.604425331429042956e+01,1.722326766440841439e+01,2.312724410771427230e+01,3.116414591341042239e+01,3.704995095043032904e+01,6.164563931375205641e+01,2.517506346676000106e+01,4.226751140364377335e+01,2.672126678769570418e+01,1.973254163922748816e+01,8.895589942779045245e+00,4.571975251960120090e+01,5.325315493408125178e+01,3.073987802687507198e+01,3.673899205126663503e+01,4.789082839833805139e+01,4.110586878143244149e+01,4.145551527638465927e+01,6.671692457084285266e+00,2.505850727231299047e+01,1.049521727720577147e+01,4.301189639448723234e+00,3.402766628385906245e+01,2.955070930962826026e+01,1.630123304759059266e+01,3.597379861288822411e+01,2.701398271145816565e+01,1.554629980883730056e+01,5.132107714107615948e+01,1.498319861341781056e+01,3.966699668064745055e+01
2.411592443069879010e+01,2.705897294853932422e+01,3.305911805368238277e+01,0.000000000000000000e+00,2.087888506876045724e+01,2.066862875922345211e+01,3.134250311133429179e+01,3.279581397649775454e+01,3.368135080590657537e+01,1.175232576270864371e+01,2.798721237854747912e+01,4.306892727991623815e+01,2.254909685709256806e+01,1.361790246861601439e+01,1.689975566046807387e+01,3.277675687719295894e+01,4.447794971389528840e+00,3.099883172432404876e+01,2.309671067368401154e+01,4.479426150496370695e+01,3.134250311133429534e+01,2.392359508196998519e+01,8.610385279473144138e+00,3.388379443901101240e+01,1.991308695901461689e+01,1.798367902023943543e+01,1.253033828315026454e+01,1.933886114671937406e+01,1.276110343846576178e+01,7.027160803635704056e+00,1.856814837400600027e+01,2.117077694987604630e+01,2.475672419985623662e+01,1.636894350709329515e+01,2.859724183336393111e+01,1.230685154898010403e+01,1.223143617132119054e+01,2.619852552036349991e+01,1.379211307955086419e+01,3.959412089019958358e+01,1.303615312157528017e+01,3.912160926122446369e+01,5.723789811199900157e+00,1.637606413061070754e+01,3.356999325542687984e+01,8.129032392892019843e+00,8.820749340849509679e+00,2.899437126610017046e+01,1.915927523532269916e+01,2.324154646941462232e+01,3.356999325542687984e+01,1.688202487895968318e+01,3.513839311060821036e+00,2.368863409348625026e+01,1.899757160570436909e+01,1.093483930984023367e+01,3.602275585678290071e+01,1.860214884193122131e+01,2.521659059619070220e+01,1.009957399001756606e+01
3.356161611335490846e+01,2.903798305032425731e+01,3.404234396011855779e+01,2.087888506876045724e+01,0.000000000000000000e+00,6.032664481562797221e+00,5.202286188224116614e+01,5.271348379991613342e+01,4.294864891629295300e+01,9.521666194480026491e+00,1.395192035553717957e+01,6.321035628276805340e+01,2.672131742930212184e+01,2.866994520044140771e+01,3.447658335966827536e+01,1.562641836248134375e+01,1.888905294831999981e+01,3.457726148129839316e+01,5.265532551485818225e+00,6.496210573271959277e+01,4.203202770877988570e+01,4.476013583659752015e+01,2.353871472474670057e+01,1.779117988555808694e+01,2.861676783071608909e+01,7.783641199931662591e+00,2.772722971209635645e+01,3.707531250735096506e+01,1.904407331947331627e+01,1.979751912177777129e+01,2.938105189512983628e+01,3.613715273881189205e+01,5.869378212677144546e+00,6.883827197417751620e+00,3.912180040569204920e+01,2.848371122905636099e+01,1.770653187524991168e+01,1.052990881796385558e+01,2.418779566129046898e+01,4.279601740763538231e+01,2.447586736603593494e+01,5.975742152821780451e+01,2.530647665157691151e+01,3.689125892155219333e+01,1.501847642492193380e+01,2.536886997013658984e+01,2.698420620449928364e+01,2.753684550056128799e+01,8.998677122348098578e+00,2.903804528112537753e+01,3.691978115195453114e+01,4.224522534714578725e+00,2.003944998026536339e+01,3.468810260467235906e+01,3.908814443951242623e+01,1.209551476463478537e+01,4.466428294948195088e+01,3.408154954362394307e+01,3.542138220347734290e+01,1.634908567545991076e+01
2.876507165233498853e+01,3.404284130029594024e+01,3.933646558655770065e+01,2.066862875922345211e+01,6.032664481562797221e+00,0.000000000000000000e+00,5.193137549345244253e+01,5.340401776999267724e+01,3.780908625917962240e+01,1.144682573521607871e+01,8.895589942779043469e+00,6.372990871746446118e+01,3.125290903586561342e+01,3.088855538122362177e+01,3.613986545253624882e+01,1.237612860637283951e+01,1.756402385962541857e+01,3.950638930579575714e+01,1.126948602860209547e+01,6.545839557021706412e+01,3.716592839540013671e+01,4.436148846886210606e+01,2.101474632147242971e+01,1.395192035553717957e+01,3.236084755366937316e+01,1.289256341666371775e+01,2.985037559556337072e+01,3.873918242236043596e+01,2.240443753876375155e+01,2.161289728422568857e+01,3.270156205304354557e+01,3.868053703056566661e+01,1.161465921493884856e+01,4.302869833134275623e+00,3.431098346925698905e+01,3.037236279670947781e+01,1.399927867891710243e+01,1.652345973847746308e+01,2.723487119353223562e+01,4.794900383666087151e+01,2.087954894782758331e+01,5.971964263726607669e+01,2.588531565919353028e+01,3.704428168596686533e+01,1.290608676415487466e+01,2.323393390773927791e+01,2.496354035916041880e+01,3.297583300452993882e+01,1.440734116959664135e+01,3.338612034513153048e+01,4.194149406279045422e+01,5.559743714236901724e+00,2.085191239950363240e+01,3.819512551132430644e+01,3.960897848591553583e+01,1.470861957751563942e+01,4.892574468528474796e+01,3.066785666153822376e+01,3.913117860592959829e+01,1.343958398995370196e+01
4.085672924056977706e+01,4.366709364064062271e+01,4.762553579073253474e+01,3.134250311133429179e+01,5.202286188224116614e+01,5.193137549345244253e+01,0.000000000000000000e+00,6.901573070869546633e+00,4.558989845674260977e+01,4.256879918262534090e+01,5.855624923626952949e+01,1.289734146811013282e+01,3.985463061037440013e+01,2.701773526854785601e+01,2.090903646833566043e+01,6.376076779566864161e+01,3.449743095381072067e+01,4.359624888665167930e+01,5.340035738434416857e+01,1.441519509530048815e+01,4.225405222820046447e+01,7.825116032779981801e+00,3.296003006102376531e+01,6.457794736885857390e+01,3.431929589026253069e+01,4.759172875636845390e+01,2.735880971720320787e+01,1.919887063768955926e+01,3.697279893964657305e+01,3.310144749918870133e+01,3.162564868077267732e+01,2.451205566089274512e+01,5.514422379750389069e+01,4.765310269377803820e+01,4.123233120726512624e+01,2.607628027830610051e+01,4.060527397895512536e+01,5.524602675293989762e+01,3.287171435925497320e+01,4.865291419732157152e+01,3.615350147285384708e+01,7.788624964389459393e+00,2.678051120264291995e+01,1.514954123236729444e+01,6.478297628302438227e+01,3.035308067809667776e+01,2.868822094834382952e+01,4.793606136840637788e+01,4.821350495900082933e+01,3.825214466025941107e+01,4.511711830714109794e+01,4.816385167937040990e+01,3.204217877507868906e+01,3.133105814330023975e+01,1.346431688906354474e+01,4.065222248517073211e+01,3.872987882936271831e+01,3.078624856730123938e+01,3.274627521799830276e+01,3.962577441503297848e+01
4.577278011576337491e+01,4.044085382144495355e+01,4.375010289701179289e+01,3.279581397649775454e+01,5.271348379991613342e+01,5.340401776999267724e+01,6.901573070869546633e+00,0.000000000000000000e+00,5.131283323793181950e+01,4.319500492569954275e+01,6.068665486326829495e+01,1.055557537831946568e+01,3.708221334840838068e+01,2.554505921470769181e+01,1.916222780432724804e+01,6.557256541695588226e+01,3.650675082472800881e+01,3.959114809446533911e+01,5.341834692153939557e+01,1.231529602728610406e+01,4.798833236433200966e+01,1.223143617132118699e+01,3.603161512322509452e+01,6.663687645257336101e+01,3.156894289974149359e+01,4.744213065888415315e+01,2.614308322388388817e+01,1.688196182555741487e+01,3.601458936931069843e+01,3.309030744978247895e+01,2.900342441113045311e+01,2.116617017671550371e+01,5.517307153055973856e+01,4.910268916764814406e+01,4.672172895628946776e+01,2.502104476070777750e+01,4.333599530116092780e+01,5.462275822939626124e+01,3.135901909092411444e+01,4.375010289701179289e+01,3.974391464365243820e+01,9.543659985058940975e+00,2.756290780092515647e+01,1.660620795794494597e+01,6.630674502806131443e+01,3.346082468652168274e+01,3.193901299009701944e+01,4.492139383482650317e+01,4.782105482338307922e+01,3.516116108529053719e+01,4.082336318064523084e+01,4.912287106422160576e+01,3.275570564905720516e+01,2.758315930301252195e+01,1.380045188676237089e+01,4.085604091762621692e+01,3.333310163360312828e+01,3.568656989070048269e+01,2.877555538043101180e+01,4.199486024622088820e+01
9.887860521683826676e+00,6.067200447210798586e+01,6.669346115775876171e+01,3.368135080590657537e+01,4.294864891629295300e+01,3.780908625917962240e+01,4.558989845674260977e+01,5.131283323793181950e+01,0.000000000000000000e+00,3.947954549476362018e+01,3.674772759401611921e+01,5.796585308871472364e+01,5.621293551870731875e+01,4.581141818892131568e+01,4.593558103612247123e+01,4.224005382921539820e+01,3.060399632458748442e+01,6.466719631610015995e+01,4.789538846011188156e+01,5.918516551927542935e+01,3.335846228542140857e+00,3.913243819283940184e+01,2.510220924827051547e+01,4.106486823155345434e+01,5.339198319500198409e+01,4.596620231423521830e+01,4.489816506306242161e+01,4.737363142040919683e+01,4.612366329298065182e+01,4.066123165340921020e+01,5.170175484034987790e+01,5.176175918589712666e+01,4.880438735039609810e+01,3.616129451649894833e+01,5.216832151183742106e+00,4.412837125977620900e+01,2.618414214121269978e+01,5.290231866949668671e+01,4.739729002014026094e+01,7.319856724108267088e+01,2.110175239319936935e+01,5.143965224306206352e+01,3.709734456610841846e+01,3.868913744759714746e+01,4.491111125589934261e+01,2.584262671002063172e+01,2.590237692480073051e+01,6.220424839234517123e+01,4.768488681077142388e+01,5.689906528891688708e+01,6.722754084332392210e+01,3.948863323109159751e+01,3.716929690729575952e+01,5.622687352348511780e+01,4.186633931728538727e+01,4.127101674612991644e+01,6.851059933685111503e+01,1.699340775906840761e+01,5.790968747153666385e+01,2.845694192738147876e+01
2.961993380018128974e+01,2.418687904078943163e+01,2.994450388372035121e+01,1.175232576270864371e+01,9.521666194480026491e+00,1.144682573521607871e+01,4.256879918262534090e+01,4.319500492569954275e+01,3.947954549476362018e+01,0.000000000000000000e+00,2.019876582659583875e+01,5.368878724382843615e+01,2.073989766333687967e+01,1.957224453796054675e+01,2.512556509826132967e+01,2.368587753974087207e+01,1.087815612708823743e+01,2.938029729675568902e+01,1.136794322042709560e+01,5.544045298321596960e+01,3.789759810077470803e+01,3.540869380822839929e+01,1.647206338449666774e+01,2.538863466454242612e+01,2.112702611410023223e+01,6.883827197417751620e+00,1.856726759772181623e+01,2.773218232535205630e+01,1.111948742847381055e+01,1.042595585602029473e+01,2.130121302735182809e+01,2.728845950723401970e+01,1.300914157733993193e+01,7.783641199931662591e+00,3.496077660548412069e+01,1.920378348750865172e+01,1.337607382809249401e+01,1.494005177612649327e+01,1.580287079387301041e+01,3.808666375324366982e+01,1.889921127245890986e+01,5.028298115685581138e+01,1.580936648147946855e+01,2.742262003187547137e+01,2.375823005672452126e+01,1.768244062563544006e+01,1.907623572589648120e+01,2.418869469708392472e+01,8.449527333912376648e+00,2.260951807599796837e+01,3.192897959379787665e+01,6.188502961816767289e+00,1.053841329495835311e+01,2.682487889779551793e+01,2.957036793950804210e+01,3.335846228542148406e+00,3.790382443116509847e+01,2.757654222610543471e+01,2.783192660400089835e+01,1.102267203953450903e+01
