2.324555626950080978e+01,2.019867619704197992e+01,3.675550177174553568e+01,2.183010000003816486e+01,3.601866653621181413e+00,3.026121935610713365e+01,2.588319402755135812e+01,2.787041045209336687e+01,3.542161227065943763e+01
4.304980828300038809e+00,1.688202487895967963e+01,2.325600823380163007e+01,4.648548003078936119e+00,1.637543528617140964e+01,2.897320318973270403e+01,1.120239103528870928e+01,2.646450001590774548e+01,4.522021000923064804e+01
1.470777513573237805e+01,3.093280335455200714e+01,9.792449906018324768e+00,9.531212258001508175e+00,2.593908879458596317e+01,1.909827789097453632e+01,2.346586397396690060e+01,1.717208704905964822e+01,4.036024260714476952e+01
2.588637739106716751e+01,2.783191032703629020e+01,3.333704217778475964e+01,2.255344667305915607e+01,1.144674663178293450e+01,2.272500502831651659e+01,3.088902556649408027e+01,2.057090746271376958e+01,2.699648390359612193e+01
1.810042027716197310e+01,3.267752460454923380e+01,2.228069629744713609e+01,2.006144276262217119e+01,3.838882402673939964e+01,4.041497042080622748e+01,2.042292853098409111e+01,3.868769753748210150e+01,6.190414213788544373e+01
5.688328919827889507e+01,6.933098120322405578e+01,4.005334834342914974e+01,5.116780294052083633e+01,5.599521175232280967e+01,2.576836643728631060e+01,6.553274380685732581e+01,2.836083808685089380e+01,2.802783040604041531e+01
1.920552317059337710e+01,2.431975011841484857e+01,2.731622565398148339e+01,1.555842483842127244e+01,1.053608885368727677e+01,2.080697438356842710e+01,2.506038620889975022e+01,1.829446128076409650e+01,3.116423297170659623e+01
4.657521449231256838e+01,5.830376309336819673e+01,3.218986032877025849e+01,4.085511421390880571e+01,4.479107586818382458e+01,1.502147161810601261e+01,5.508172476450175736e+01,1.754595506530190008e+01,2.053115044123612520e+01
5.660723469263183460e+01,5.918325309988973970e+01,5.464455343401569110e+01,5.210776848882468215e+01,4.245010037626154542e+01,3.443750488650572805e+01,6.259103857126319781e+01,3.482332482991340328e+01,1.174491551016009083e+01
4.336471096928958247e+01,4.389462470474231992e+01,4.647894460622950419e+01,3.959968455673628540e+01,2.723420665297281928e+01,2.908967692354094225e+01,4.837697046693191538e+01,2.828416385209667183e+01,1.652788972525040734e+01
3.285257239693031295e+01,3.078125261661774914e+01,4.177142335917073268e+01,3.025392492627901220e+01,1.440709023758249963e+01,2.959533111281688633e+01,3.648841440889133025e+01,2.775463212962793236e+01,2.734886215824102962e+01
1.555748902692378621e+01,1.860324183517307262e+01,2.877905341970029696e+01,1.344506040477308240e+01,6.885471217952146894e+00,2.582861879143394290e+01,2.008875980704362973e+01,2.324746201605461238e+01,3.669430851396355564e+01
3.631476835703979589e+01,5.193137549345244253e+01,1.580420003996409584e+01,3.101746341963308140e+01,4.304302525643581845e+01,1.502725284059918387e+01,4.505722983596388787e+01,1.638519035906980292e+01,3.601284293265983649e+01
