1.857723070712233238e+01,1.459437198781878209e+01,1.422362100614721925e+01,1.509268530683954523e+01,1.722905591698967598e+01,1.342170760925081652e+01,1.283847418679498276e+01,1.555060564639884646e+01,1.371662713855436344e+01,1.649243504527562365e+01,1.728899946301257273e+01,2.228062940793383362e+01,1.949459438269138900e+01,2.148297753829939083e+01,2.454771667198378893e+01,2.344022497827539198e+01,1.778523658629367077e+01,3.290480509512219243e+01,1.735600251161400465e+01,3.128535814105850221e+01,3.187266123523248496e+01,9.602692419965475068e+00,1.173600165668424644e+01,5.050127084347680650e+00,4.176050441978065919e+01,3.646299785163949281e+01,3.272063978569346432e+01,2.844743932260568897e+01,3.183066139380326121e+01,3.320245446607373196e+01,3.112054511191163186e+01,3.318845178974182630e+01,3.584497153878496789e+01,3.358558366320171018e+01,3.146513723090581749e+01,3.478894286410913139e+01,3.597163959166152125e+01,4.397197188005623048e+01,4.225229353794475173e+01,4.215963736409591434e+01,1.969667947592164126e+01,1.538650748468787377e+01,2.508983416887353002e+01,1.766064757261571572e+01,1.625989176207395204e+01,2.162007210414170189e+01,3.472428848291495740e+01,2.929667135171107972e+01,3.230110093919684999e+01,3.224092378154613669e+01,3.297771729838483168e+01,3.561937815021940423e+01,2.641141300909158662e+00,1.065066967233352280e+01,8.789400581158094639e+00,1.609416193834707443e+01,1.230427720315111806e+01,2.188332926991193972e+01,1.945383199044614386e+01,2.196743273155440690e+01,2.445840114217826411e+01,2.589001937906043693e+01,2.497237192897982894e+01,2.325220651510698033e+01,2.234327594217833024e+01,1.647631531344694977e+01,3.200300439463252644e+01,3.503422546713191110e+01,3.530934283574880084e+01,3.428601327117598885e+01,3.265745640163633823e+01,3.399604227219871433e+01,2.756588965026586635e+01,3.332191993134053121e+01,3.219559892827073355e+01,3.132559386343453411e+01,2.843614297057523288e+01,2.934777068673167122e+01,2.654924236222785794e+01,2.965447290566234528e+01,2.432281465279665156e+01,2.269578659971407575e+01,3.613989509216123963e+01,3.467950913648341782e+01,1.857680819826664376e+01,1.945383199044614386e+01,1.190140146449163261e+01,2.419696758600205300e+01,2.248037502352751460e+01,3.064900048426082790e+01,2.970742642951659462e+01,9.464130724740085654e+00,3.795117202392290778e+00,9.129169603991844184e+00,2.522675088510363395e+01,2.757997955601921092e+01,1.744922872172200101e+01,4.696030883404152689e+01,2.497237192897982894e+01,4.017495925370742071e+01,8.438967423260804068e+00,9.300778032262499551e+00,1.920714087150575722e+01,4.674355462009415163e+01,3.652090923212048068e+01,3.471095695361087508e+01,3.127638468671381489e+01,1.421078703848227676e+01,1.810708368035405513e+01,2.832911347631655019e+01,3.401447127224614064e+01,2.716793257873901624e+01,1.980878351984517849e+01,1.635167225135716862e+01,1.249832710205044606e+01
3.065136260448200645e+01,3.163826010532496014e+01,2.986762629166307548e+01,2.997447344841702233e+01,3.205599972659278762e+01,3.323372181740045761e+01,3.147926852917175466e+01,3.638314029716080711e+01,3.154647350674023443e+01,4.058598303337961255e+01,4.607014325601898008e+01,4.839805799767999872e+01,4.373596170697223329e+01,4.102971343479791955e+01,2.735096615405863574e+01,3.110894977642251646e+01,3.820333116602500922e+01,3.991836841495382515e+01,3.061315262310730390e+01,1.744796375426501456e+01,1.198730738308494281e+01,4.253345855419026833e+01,4.445754996551662686e+01,3.708067982472221047e+01,4.743768638444382191e+01,7.509599400918913759e+00,1.127261692978336072e+01,1.008175643351293793e+01,5.808895721180316940e+00,9.049896771269848372e+00,8.120712730827444048e+00,1.253646321285434340e+01,1.424075659139378125e+01,1.033184553811961592e+01,9.315066364794800435e+00,4.122225807891911842e+00,7.721815796025079059e+00,1.236590987240153261e+01,1.334338491442790442e+01,9.784213773296437822e+00,2.470052046107575450e+01,3.045039441399284286e+01,3.720650846251660937e+01,3.547074871357920500e+01,3.059055721088398982e+01,3.320883894008508719e+01,1.549880995432709341e+01,1.625766622633731018e+01,1.177354915845057270e+01,1.580477974813197584e+01,2.930548719711965333e+01,2.392477631561802554e+01,3.627312077454212869e+01,3.929449130609111052e+01,3.191562099906804661e+01,4.137679669776399294e+01,3.188078775465827164e+01,1.984156990992299541e+01,1.545112519181400046e+01,1.219081566722216436e+01,9.443198876627890925e+00,1.092985927889115239e+01,1.301995556162304091e+01,1.359268883652798898e+01,1.130999338759650641e+01,2.009697599256665868e+01,1.975313744772209290e+01,2.359989685493262002e+01,3.297776467286112734e+01,2.289284173599398997e+01,1.933727742756720147e+01,1.860197773462213888e+01,1.341243938223855636e+01,1.787865634250273317e+01,1.430810742273834535e+01,6.377210132273591014e+00,5.267077139750030668e+00,6.215112279795719452e+00,1.576820263180932891e+01,1.798691483787915857e+01,2.245620560894965934e+01,1.569540768710335854e+01,2.188497317135565368e+01,1.828654506334867236e+01,1.507764229735944994e+01,1.545112519181400046e+01,3.013988460799330582e+01,9.919962841725052272e+00,1.249051782869404192e+01,8.697274936441447224e+00,1.074912593470156885e+01,4.297278703857872983e+01,3.580819164259417420e+01,3.480416918353801492e+01,1.058052302226022867e+01,1.056540551992801902e+01,4.696615623604130718e+01,1.744786025243116967e+01,1.301995556162304091e+01,3.894579054616268365e+01,3.023821041909576834e+01,3.017538521959093600e+01,4.449162896717940185e+01,1.447837438572064706e+01,3.160488283774311213e+01,4.183632526570865195e+01,3.747285405176031503e+01,3.499299058159528641e+01,3.224210485282168293e+01,1.280549176196674210e+01,1.754157779600486933e+01,3.915622287105400545e+01,3.713424540405836893e+01,2.589417652142979520e+01,2.246813892343194041e+01
2.980236919270172891e+01,2.558740628708686060e+01,2.602717501513564358e+01,2.676731606232960914e+01,2.791676987548604316e+01,2.369176788818183255e+01,2.407004004825562049e+01,2.397408484458223654e+01,2.482506562338002354e+01,2.207851547189354235e+01,1.771865603744918616e+01,2.326406071315827262e+01,2.339396117616302817e+01,2.787608030467392339e+01,3.288288515655545297e+01,3.011564661245130026e+01,1.988424430075371774e+01,3.645197294243198627e+01,2.458324483751811940e+01,4.518622044975909091e+01,4.613398550965023759e+01,5.277722227872102323e+00,9.333910260894514366e+00,1.295713402549916005e+01,4.392197534377129386e+01,4.980548637444945115e+01,4.538653029838861386e+01,4.149604510632757837e+01,4.533814799210667701e+01,4.623192143887883532e+01,4.433021447708334506e+01,4.563045912687486805e+01,4.804982530567114907e+01,4.641495029346497603e+01,4.447587044532525624e+01,4.847837714725481106e+01,4.925923546821828580e+01,5.736496978941039515e+01,5.519284711815971889e+01,5.576658381555379407e+01,3.268312520424269962e+01,2.684194163021208368e+01,3.404296131502822931e+01,2.672150239551064743e+01,2.759940058561212339e+01,3.190434226328483547e+01,4.662743596920839906e+01,4.099761410357512403e+01,4.487911707865703193e+01,4.401574459810895945e+01,4.095565453932183431e+01,4.552686891830394700e+01,1.190904560803628343e+01,1.618740251129590035e+01,2.046568324985890897e+01,2.091329932845906470e+01,2.339636783972856904e+01,3.322005241093300754e+01,3.284167736589883191e+01,3.571222991647687905e+01,3.834123454305943568e+01,3.906567844538301415e+01,3.779960621403826337e+01,3.622822938955862071e+01,3.643912313468059239e+01,2.901306306238972965e+01,4.567208684215022174e+01,4.830614977818709832e+01,4.679529503145995051e+01,4.762418934461567233e+01,4.638652133416297829e+01,4.783118821571121515e+01,4.179033517100008766e+01,4.721109590185422888e+01,4.634394261230808354e+01,4.477864058698338567e+01,4.254577311592012734e+01,4.297461432479753540e+01,3.852416312019212796e+01,4.092337308175547861e+01,3.450143618474231744e+01,3.690730206500207089e+01,4.968872278186064051e+01,4.856143229484735002e+01,3.265268386885090024e+01,3.284167736589883191e+01,2.389604413661956528e+01,3.844874364817223267e+01,3.680938391368663076e+01,4.378947341017111228e+01,4.254461983786112000e+01,4.899014994799260947e+00,1.190919329082126410e+01,1.510176784713350884e+01,3.956000579105187853e+01,4.061847824028050269e+01,1.680477494369779023e+01,5.979053445313189030e+01,3.779960621403826337e+01,4.563699738377996340e+01,2.112319998103308905e+01,2.179622657573199973e+01,2.233911543477062267e+01,6.021694185955917078e+01,4.844761301085272009e+01,4.340042997997596785e+01,4.096333885161558186e+01,2.344608787194891875e+01,2.870467501172572966e+01,4.257399662321883227e+01,4.794761892836600481e+01,3.558467440666788661e+01,2.816517668462164536e+01,2.627809606380068175e+01,2.558909413238218278e+01
4.425855938170110448e+01,4.252157933521234412e+01,4.094945038571707840e+01,4.159525285898588720e+01,4.444572256146937406e+01,4.289646324596686355e+01,4.128253650435290467e+01,4.619099938964195928e+01,4.189745910090785941e+01,4.894468562286352409e+01,5.124914748797026931e+01,5.586351585663577879e+01,5.230147045661046690e+01,5.237205300898939697e+01,1.009305152951024454e+01,1.336057086059956944e+01,2.457236514050890719e+01,1.575259604719128603e+01,1.839329856468506108e+01,4.092578756322858169e+01,3.662081356081743166e+01,3.814960413591218469e+01,4.525489172862586429e+01,3.908664686093746354e+01,2.133136203078808180e+01,2.140904499526866900e+01,1.567194140184392381e+01,1.730564642128394226e+01,2.094358597367470054e+01,1.799424685660718026e+01,1.864145498949049085e+01,1.454337833952131831e+01,1.414841879511056000e+01,1.686559839944778005e+01,1.743953608990573656e+01,2.350262186650373053e+01,2.078481880135286985e+01,2.612208887485472175e+01,2.186960635948641851e+01,2.667824469198462722e+01,4.026845419046987473e+01,4.214520114943132256e+01,5.229469184911824442e+01,4.694398287203240727e+01,4.279821568395021814e+01,4.780351016066816072e+01,1.220070992960375200e+01,1.079726528855398726e+01,1.508586900426409372e+01,1.102765354377285334e+01,3.457544235737646687e+00,4.118179558207552660e+00,3.612848236204992958e+01,4.425855026265951864e+01,3.891820599974865758e+01,4.900147851463426463e+01,4.123203682516255242e+01,1.349839291929406926e+01,2.061413204379394770e+01,2.197194419518589470e+01,2.289770895533625250e+01,1.809420124247141004e+01,1.647428987460823890e+01,1.757797488218152537e+01,2.490039913938377225e+01,1.956571951127653364e+01,4.312150627531578806e+01,4.741575174273589965e+01,5.451835754587607141e+01,4.656754109323070878e+01,4.307486113571981434e+01,4.303482609859776886e+01,3.538172598470981711e+01,4.217539962188439517e+01,3.874144552676546738e+01,2.039579520338695673e+01,2.588281496744810184e+01,2.129818898546298911e+01,1.256463863916898660e+01,9.055598348280824439e+00,1.000753871408087292e+01,3.385290053164176527e+01,4.647677429324345155e+01,4.304179261111696775e+01,2.496931719941951755e+01,2.061413204379394770e+01,3.962052570325694489e+01,2.726651915982652596e+01,2.929254677275966401e+01,1.810054112889452682e+01,1.617020084903442267e+01,3.989793427737740927e+01,3.329668140500593410e+01,2.807351690034993297e+01,3.024844547287568730e+01,1.724021639775049763e+01,5.148380531700006912e+01,2.452888704053887281e+01,1.647428987460823890e+01,1.220121159351466744e+01,3.725649532306456280e+01,3.783073569014991477e+01,5.237231972483191811e+01,2.868145631330068568e+01,5.403953907226188846e+01,6.013600118563225294e+01,5.569751694603989023e+01,4.452476677414941264e+01,4.510303624074472140e+01,3.532972009325875007e+01,4.217890979331935597e+01,5.461177337064412285e+01,4.922744328982208373e+01,1.771248196703294298e+01,2.336080824168365666e+01
1.779702429567429078e+01,1.420922074045620143e+01,1.341986215533296090e+01,1.429466324453909110e+01,1.679430915678305070e+01,1.351430259791752420e+01,1.249782398717090715e+01,1.621294133353073619e+01,1.335222778375544017e+01,1.799828802768506719e+01,1.988353419864974825e+01,2.450074626165813285e+01,2.122548372841894349e+01,2.241335304542007378e+01,2.224950275466904515e+01,2.165830567191855494e+01,1.771626540923657700e+01,3.166036278116964553e+01,1.575024891476584976e+01,2.860552589318973205e+01,2.882083294585961397e+01,1.270732315329583351e+01,1.509974235192238368e+01,7.990103566413146119e+00,4.068125844143273184e+01,3.295674286446629964e+01,2.929294132200456247e+01,2.497766127707001615e+01,2.831781501566326398e+01,2.972669935096100247e+01,2.762889277200930849e+01,2.979371707536271430e+01,3.248055948303402118e+01,3.013339017412565468e+01,2.799425566722291236e+01,3.127303992188958759e+01,3.246932959736927415e+01,4.046050085102838523e+01,3.877562114699603057e+01,3.864346181225077714e+01,1.785519779347350422e+01,1.468902798135484566e+01,2.499258832570306765e+01,1.790503696980828252e+01,1.556193922160381859e+01,2.113001456370062670e+01,3.141670195874730709e+01,2.605885384174397501e+01,2.888769784662331119e+01,2.896963269140076491e+01,3.058596317810923892e+01,3.272537650448118285e+01,6.157316551277367545e+00,1.285993034232100385e+01,8.789999643995924927e+00,1.784314387112223699e+01,1.210251201245113961e+01,1.881562396690750560e+01,1.596411049553709383e+01,1.845125654132080228e+01,2.094786618772952380e+01,2.241016287323891731e+01,2.154479872456843736e+01,1.980774534095700190e+01,1.886497704518908236e+01,1.318400666658823717e+01,2.949384863348048214e+01,3.275877062732019596e+01,3.393807815340740319e+01,3.197647942141518485e+01,3.010037819560157146e+01,3.135145765364967474e+01,2.458193808226210209e+01,3.063915445914796720e+01,2.928349035117671662e+01,2.781550458063881948e+01,2.496587314847943873e+01,2.583205033429623398e+01,2.327443063674769874e+01,2.650695550195995054e+01,2.151801052831276095e+01,1.975705144046542472e+01,3.368300368632569786e+01,3.199499730808836162e+01,1.508967021189144475e+01,1.596411049553709383e+01,1.120687118458973330e+01,2.079163416407172349e+01,1.918936527748823551e+01,2.716487511683437006e+01,2.626284619495804407e+01,1.284578381058097740e+01,6.157661336766727445e+00,9.331136204482493923e+00,2.195386943166414895e+01,2.411337582171468696e+01,2.020739442092285643e+01,4.349091151306810588e+01,2.154479872456843736e+01,3.830024004281232664e+01,7.752531699108852870e+00,8.611445310870202263e+00,2.113797498154761811e+01,4.322890594283853716e+01,3.493291368178159928e+01,3.444512489591561177e+01,3.072049219346141768e+01,1.468216669730576207e+01,1.765910959107431921e+01,2.531324890220990653e+01,3.129249408329405213e+01,2.719216896680186579e+01,2.018087165267773742e+01,1.389935928559226141e+01,9.125613566032525270e+00
3.786237261935999499e+01,3.393919547200071918e+01,3.347811138951067278e+01,3.435493207974057128e+01,3.657465137251467269e+01,3.273277449781313209e+01,3.218257234491352392e+01,3.455884911790685976e+01,3.306111105360864144e+01,3.450318031643733008e+01,3.246579574111077449e+01,3.815288688380788784e+01,3.687422776926442936e+01,4.005432732486179503e+01,2.096797940005940930e+01,1.706692971010638971e+01,6.121157245210069320e+00,2.040336952847545149e+01,1.388073473177131767e+01,4.772229531292192206e+01,4.667443700138374396e+01,1.441481180752110802e+01,2.393933071314756944e+01,2.240083583653112598e+01,2.727683845078554015e+01,4.344188262452721006e+01,3.783281003459687497e+01,3.518477802039439695e+01,3.980668924356611882e+01,3.938819419936653787e+01,3.809907119732547898e+01,3.761085930594288129e+01,3.937442858642837251e+01,3.910806116538964261e+01,3.775616396561903088e+01,4.324229135740632302e+01,4.279286654452334204e+01,5.065225105469333755e+01,4.748062115825840834e+01,4.977504293246658307e+01,3.815649107506173010e+01,3.468151549218266894e+01,4.437921735899260511e+01,3.687224633835232623e+01,3.555905855225693557e+01,4.096648563450922609e+01,3.755150729461410464e+01,3.217916474485303269e+01,3.719766104963366615e+01,3.497798839046230057e+01,2.759056094124636260e+01,3.376259850343281954e+01,1.899298411343462689e+01,2.805311578069261458e+01,2.813769616744132307e+01,3.371439646674689783e+01,3.165257238277314045e+01,2.507757007582947395e+01,2.865120826280332977e+01,3.204610342847947635e+01,3.479235303638357379e+01,3.335644706276014659e+01,3.148374859293644690e+01,3.047434113017909851e+01,3.404623608295103310e+01,2.389730985056652557e+01,4.896529843360445255e+01,5.257214286117200430e+01,5.428236706035919923e+01,5.174950997754855564e+01,4.946388380682263630e+01,5.049157016915383167e+01,4.290820018101580047e+01,4.969975796556388303e+01,4.768602992512544603e+01,3.914457757102756119e+01,3.954210886960161275e+01,3.803052464691186429e+01,3.049070712206314582e+01,3.144224399056161445e+01,2.447075026839680945e+01,3.848315647012312724e+01,5.318677186784275079e+01,5.102052826208187497e+01,3.072299209512812723e+01,2.865120826280332977e+01,3.117262757432936127e+01,3.679880389864283075e+01,3.635458371955654400e+01,3.744376780281374550e+01,3.564341888979345185e+01,1.673251149655382264e+01,1.567628551942807036e+01,1.114702802599506626e+01,3.899470804719647532e+01,3.438897258889276998e+01,3.191807350150928002e+01,5.158148157942903111e+01,3.148374859293644690e+01,3.011561506395712939e+01,2.766390800881473311e+01,2.854084385411632852e+01,3.616286999513588540e+01,5.358456246496331232e+01,5.526175984248322948e+01,5.402394367139594777e+01,5.062369473798874964e+01,3.337120007455202142e+01,3.745288180730815242e+01,4.348025095533033380e+01,5.023403260814737337e+01,4.639936450679490321e+01,3.892096213025138240e+01,1.813763211329066394e+01,2.258850212927781698e+01
3.242532014928472250e+01,3.114200641800333003e+01,2.946664168735695810e+01,3.003031615478307259e+01,3.283066961550370877e+01,3.180716458193015939e+01,3.009190274514410746e+01,3.519119159184738521e+01,3.060884205939030167e+01,3.841374678510983642e+01,4.175570449319246080e+01,4.579145429075132512e+01,4.181745908809011070e+01,4.119281583683759607e+01,1.045090577870513293e+01,1.433805525042012796e+01,2.295631011716591630e+01,2.312667999300019517e+01,1.514533281223815564e+01,2.884928863003674948e+01,2.494169908640527922e+01,3.193773065474506012e+01,3.711747484287945298e+01,3.015693460381786295e+01,3.109297790555245200e+01,1.454302536292281900e+01,8.814862794113562217e+00,6.889671623129227207e+00,1.161103175136326016e+01,1.043821912411810793e+01,9.518887572796083774e+00,8.702222864161893057e+00,1.090032975020099215e+01,1.008655929407592566e+01,8.908959872191749341e+00,1.496471016710249025e+01,1.387657169630592513e+01,2.163070859911599086e+01,1.858091208565001295e+01,2.086698988410820021e+01,2.807853152966066190e+01,3.058614312077285291e+01,4.039814957136371731e+01,3.558888098013576951e+01,3.116425483342685965e+01,3.589939515842200279e+01,9.470835081598849570e+00,3.910147173593387038e+00,8.189851813708408201e+00,6.896452054471673421e+00,1.378441976306786643e+01,1.175470662806522881e+01,2.785657916501042308e+01,3.456322331666714831e+01,2.832661154196690134e+01,3.867820024282277558e+01,3.014569489467050190e+01,4.065498133833917116e+00,8.449823935873567393e+00,9.602595637052376176e+00,1.079436837913601543e+01,6.381406107694560070e+00,4.392202030212010833e+00,5.213849516872808287e+00,1.256260136971242503e+01,9.007316077906905250e+00,3.098347523293753980e+01,3.528480211299560665e+01,4.214284686569202165e+01,3.442459943861407368e+01,3.099883172432405232e+01,3.110354533617634587e+01,2.324106447230875716e+01,3.023163946304388006e+01,2.692682744463740363e+01,1.093475638564633634e+01,1.450287943198759422e+01,1.073010564939470335e+01,1.469272458079580401e+00,4.499477032384718633e+00,5.556248771246677265e+00,2.147880281575926276e+01,3.451855374765088413e+01,3.119299053753723427e+01,1.269521057170384992e+01,8.449823935873567393e+00,2.842804509272527724e+01,1.506389278442915547e+01,1.694363767714516555e+01,8.839294994376134085e+00,6.822457682552940383e+00,3.316017148211025045e+01,2.585331379596576085e+01,2.233104168838019277e+01,1.807683094113637878e+01,6.343301405823423167e+00,4.221931472030293975e+01,2.292643688821065240e+01,4.392202030212010833e+00,2.370063535232790386e+01,2.656129209637073529e+01,2.699721651288610857e+01,4.208254426807569359e+01,2.456243189416854378e+01,4.170087357205812140e+01,4.791906838023935933e+01,4.345603715997906846e+01,3.353146727380418923e+01,3.342077777231649804e+01,2.326890926473333820e+01,3.031865094400237481e+01,4.269499360653917819e+01,3.780625728052213930e+01,1.132117565504611711e+01,1.312630120941872747e+01
1.508610973463894922e+01,1.879986038075360000e+01,1.944359083409925759e+01,1.857065973363398470e+01,1.616501356264031131e+01,2.006418155008794457e+01,2.055622384953098347e+01,1.893345004945949128e+01,1.967780990707348465e+01,2.114467133766057216e+01,2.748646415935915144e+01,2.451021411069347877e+01,2.119813602842498668e+01,1.579673124428241060e+01,5.143189124564838721e+01,5.249943130745186437e+01,5.057733764525539755e+01,6.319813918375822226e+01,4.742955926795431054e+01,2.235345981000661553e+01,2.777934065012977172e+01,4.065330504229076780e+01,3.385538925557940360e+01,3.104466825833572940e+01,7.232414106274862320e+01,4.615086572366768536e+01,4.701723817786709958e+01,4.279719330678689460e+01,4.230318954188776104e+01,4.571631650759199772e+01,4.355723936519930106e+01,4.820340880427252017e+01,5.088491577755831941e+01,4.687947218891412149e+01,4.473158285011943036e+01,4.283157128245649403e+01,4.614587283425244379e+01,5.104745582108955659e+01,5.233217586426476942e+01,4.829371187659236142e+01,1.749710148754989092e+01,1.817553288008933521e+01,8.811540117330405764e+00,1.626118479329014477e+01,1.730109494185212782e+01,1.177505028204740967e+01,5.114299898227315566e+01,4.811034731806194031e+01,4.710065891025971752e+01,4.984249345623883443e+01,5.841635010536052874e+01,5.703791349987339743e+01,3.401125471092704800e+01,2.666834681267997453e+01,2.459332260531759573e+01,2.246138787200422726e+01,2.107844619514647988e+01,4.451573089395724736e+01,3.710204022330062656e+01,3.612363998206555493e+01,3.610434980438448349e+01,4.085257329697429896e+01,4.184712155819237012e+01,4.040919359784513176e+01,3.349922444748474959e+01,3.893360106632198381e+01,2.039662798671371391e+01,1.838200710993880804e+01,8.646834760402725806e+00,1.856371846506022649e+01,2.113602043731244962e+01,2.264425013997410119e+01,2.561084661222377079e+01,2.293384459810478759e+01,2.575477498586169744e+01,4.234137694447405664e+01,3.560829685808376155e+01,4.017408587064914371e+01,4.559451472884160950e+01,4.952759396942066417e+01,4.838186426880992030e+01,2.469766946451918699e+01,2.098508960605729001e+01,2.341134952394284952e+01,3.276154846440674362e+01,3.710204022330062656e+01,2.167606483449109334e+01,3.195176636831300598e+01,2.929939871882438140e+01,4.362609922679575192e+01,4.444467425392434023e+01,3.899819338522998180e+01,3.708781779045067850e+01,4.210981765931501997e+01,2.953705956814960487e+01,4.236294745867967038e+01,2.883516909814270690e+01,5.641562775560124265e+01,4.184712155819237012e+01,6.779408673131186447e+01,2.518128072089220382e+01,2.430480657715063941e+01,2.255285360604381140e+01,5.257242252804496019e+01,1.126924586230674485e+01,2.862092517942933068e+00,2.152698482336353525e+00,1.972503925070098063e+01,1.528704738512339034e+01,2.621006716310406404e+01,2.368516190415415323e+01,7.558012536090504163e+00,1.469010194003180558e+01,4.384365277642906733e+01,3.614466068792454223e+01
3.447711777436668967e+01,3.353141631620806606e+01,3.180712877831753360e+01,3.231101059004359399e+01,3.505279865542656381e+01,3.434825465879556816e+01,3.259614459631966099e+01,3.775005600947525153e+01,3.305538219627720764e+01,4.114780667101520351e+01,4.478315848324308490e+01,4.864443285583784871e+01,4.455071065706727751e+01,4.362688367259529798e+01,1.293208956628898143e+01,1.705170870028920760e+01,2.626863615214526959e+01,2.489974832456016429e+01,1.848684687491929779e+01,2.894007527681337066e+01,2.454803975373287273e+01,3.542288315288712397e+01,4.041650210148037559e+01,3.336659672878852945e+01,3.229971049592087695e+01,1.156769641376582136e+01,5.551248732446607548e+00,5.269206647479176553e+00,9.445772914927584196e+00,7.478021934011951366e+00,7.152847530419932376e+00,5.253117069161050701e+00,7.390559044465663696e+00,6.888764164180317451e+00,6.218968799451587870e+00,1.254569479334548099e+01,1.088893821446145971e+01,1.836185156299031362e+01,1.514167786123873505e+01,1.780633609735848921e+01,2.974765614311389683e+01,3.286591469798620579e+01,4.234149481714234753e+01,3.795899601797466971e+01,3.338619513298822739e+01,3.786125287102616710e+01,6.049444135151843760e+00,1.303702422002012584e+00,4.887325334183470815e+00,3.602401567524858628e+00,1.426734899913374655e+01,1.029583585842253690e+01,3.118443175474729046e+01,3.757819685731247006e+01,3.111275885571855326e+01,4.148419919468997819e+01,3.270246504479016636e+01,7.568652697230546345e+00,1.065073447118730599e+01,1.075864803996561037e+01,1.108117350520140754e+01,6.189235891389029298e+00,5.049764470332589461e+00,6.671692457084285266e+00,1.342216588416574119e+01,1.221021832934389373e+01,3.116759019056084412e+01,3.544745228458883446e+01,4.297454040527265562e+01,3.460892939930856471e+01,3.108380767212710794e+01,3.098990085998960708e+01,2.345761944597516191e+01,3.013495946236252720e+01,2.667898755342060468e+01,8.813239167516860206e+00,1.381003741401818452e+01,9.318211645215836114e+00,2.152437438162421834e+00,3.018193122611243950e+00,8.239761636149767199e+00,2.241142664962311670e+01,3.443480771751856651e+01,3.098029489619866084e+01,1.447129582691801808e+01,1.065073447118730599e+01,3.094707093530291431e+01,1.547275975999307285e+01,1.776608715513727077e+01,6.510365807595755783e+00,4.407044509082334471e+00,3.661342824785330663e+01,2.928211670501115904e+01,2.584434593081720166e+01,1.838624934054668358e+01,5.167513793631563601e+00,4.529759947834493516e+01,1.943075674753256621e+01,5.049764470332589461e+00,2.408600847867301553e+01,2.932555595979070517e+01,2.970028185337694993e+01,4.488224620689457112e+01,2.128050948210802673e+01,4.232321962974623375e+01,4.943238137361761630e+01,4.494070071938841693e+01,3.610522788403768146e+01,3.558886815957429661e+01,2.335353422899220632e+01,3.012004220759252249e+01,4.460769078824904454e+01,4.012258619123623049e+01,1.481741144913988784e+01,1.627786346344224455e+01
2.011875648380467752e+01,1.986950141770837774e+01,1.807357353645440057e+01,1.841704462660375086e+01,2.097183323661095855e+01,2.110142620351018294e+01,1.930014624557525593e+01,2.444983826612051914e+01,1.956708467988087818e+01,2.835511140439979627e+01,3.324484243650423565e+01,3.614534329870912188e+01,3.166854025329593725e+01,2.986358730721077492e+01,2.130588173763795012e+01,2.382283559229258785e+01,2.768518241518563983e+01,3.427717942911100124e+01,2.101715352928782465e+01,1.655295644635931751e+01,1.413557804661260953e+01,2.941215086317241401e+01,3.111388208128857968e+01,2.372630398209788538e+01,4.300217044994473525e+01,1.741800693467069650e+01,1.580292821243891233e+01,1.120221868943320942e+01,1.269108978132461907e+01,1.521829998550558827e+01,1.289348572836853535e+01,1.680343439403029393e+01,1.964816300686499062e+01,1.609269725705209098e+01,1.376947022426506706e+01,1.506094038552684644e+01,1.708335890312527283e+01,2.453713023429390105e+01,2.376063029968736728e+01,2.239666988837203476e+01,1.507273054988132799e+01,1.895475419921005056e+01,2.779871857130998336e+01,2.414002063947544841e+01,1.933850799432021716e+01,2.336082046705148230e+01,1.947097521746004389e+01,1.593434858104123286e+01,1.570028462288514959e+01,1.784308013526570491e+01,2.690700613374552219e+01,2.485600490421524711e+01,2.293347096040917066e+01,2.626560933972047707e+01,1.899454726741139510e+01,2.896924001742698351e+01,1.957395156795154278e+01,1.335523813387550263e+01,5.638602603998682739e+00,3.950796723364815577e+00,4.892661115763865531e+00,8.895589949052508771e+00,9.669183433098453406e+00,8.245166966300962130e+00,2.151434500285654750e+00,9.662185190241972421e+00,1.843644853470437894e+01,2.266698996670806210e+01,2.880154366060735427e+01,2.179023706486243839e+01,1.862973441612048831e+01,1.913113870465822330e+01,1.101899943929429426e+01,1.826220608571315296e+01,1.552379573542545010e+01,1.237784832757941977e+01,8.122735310418949695e+00,1.008810769632623128e+01,1.342264831890664212e+01,1.734526455750958363e+01,1.721955480529518923e+01,8.194599658012377219e+00,2.235922575264816814e+01,1.943669553735042754e+01,2.040364306070609146e+00,5.638602603998682739e+00,1.777439091201604526e+01,4.115945841847289621e+00,4.061646862064594465e+00,1.269489740416854495e+01,1.285945978232881970e+01,2.971256216582791154e+01,2.268839545810433478e+01,2.257136561006937470e+01,6.340562016160307124e+00,1.058535627301250948e+01,3.404362669921019346e+01,2.847091357953843271e+01,9.669183433098453406e+00,3.669508081903695285e+01,1.724229414754159251e+01,1.731013360609380314e+01,3.224832370438957696e+01,2.711359011974581534e+01,2.848008550822881801e+01,3.472833807926293304e+01,3.023988445255153223e+01,2.290275340087516653e+01,2.139893492234856964e+01,1.135455627873781737e+01,1.857388706322181093e+01,3.003031237366284856e+01,2.614735461567367736e+01,1.616881742596995153e+01,1.020400051080808090e+01
