2.244511537457412942e+01,1.701829259133831229e+01,1.256709044169600809e+01,6.517900418751105818e+00,1.612691980701431405e+01,1.627293916490290826e+01,1.178509812900947651e+01,3.945061657440825797e+01,3.394700569515917721e+01,1.198844249632979597e+01,3.444437434882137694e+01,1.513422264440656306e+01,2.526440225185100275e+01,2.458793510331133803e+01,1.438652099373943827e+01,2.897839164269043977e+01,2.858640121761592567e+01,1.371215310155064415e+01,2.386508703118612829e+01,2.318762017950168541e+01,2.321416979222984622e+01,1.311976230833075796e+01,2.244405514499477050e+01,2.199189904811242613e+01,9.905739479884861254e+00,7.811410534600915945e+00,1.985088276041869548e+01,2.932757855569525773e+01,1.911838453419458261e+01,1.917613305161476589e+01,1.844189310281000971e+01,2.919891515109885205e+01,9.004909822521151241e+00
2.653481766744820192e+01,2.803678152432826565e+01,2.282357658555360302e+01,1.840152452936980865e+01,1.220799485125783690e+01,1.627551785137924512e+01,1.938822263259491052e+01,2.935426976731718796e+01,2.592443626688372049e+01,1.969449804601375931e+01,2.832492815303566758e+01,8.125251475328381545e+00,5.596425223237414315e+00,5.212238969026050661e+00,8.999501718338619227e+00,2.727664158422383878e+01,2.672137250313411627e+01,1.166724027380464257e+01,8.584792925953934173e+00,8.449434800854071170e+00,1.901280957314178366e+01,1.254087494322612528e+01,2.653543096164750281e+01,2.601189206249410546e+01,2.129917163094119203e+01,1.682540408220153694e+01,4.894888925720456641e+00,8.696845468700418635e+00,5.697284161142004422e+00,5.215112494483187255e+00,6.051509656322977548e+00,2.613079545691344663e+01,1.385568052742667788e+01
2.464431379066539662e+01,3.225589090918579416e+01,3.409392145724744694e+01,4.777551639768421410e+01,3.284427313837717577e+01,3.055454305796892100e+01,3.431704912584743994e+01,1.111948742878378837e+01,1.389429996378702725e+01,5.301715419479683788e+01,1.209486102787609774e+01,3.840302559444168651e+01,3.450734186129998449e+01,3.468734972757242474e+01,3.826700698649015209e+01,1.720959363329864189e+01,1.755634659001672304e+01,3.583118249970870295e+01,3.117870775201518541e+01,3.140723204864277562e+01,2.368217895182598909e+01,3.577181596338196812e+01,2.464588727888987663e+01,2.493888153752498127e+01,3.635896858783021912e+01,3.922387741172263276e+01,3.628268101994996897e+01,3.369540411227352905e+01,3.604902468124187465e+01,3.655514371097121540e+01,3.633596058694338637e+01,1.690585425944456333e+01,4.133266278321269738e+01
1.992491645795985988e+01,2.708167227510767106e+01,2.976949644278162310e+01,4.467579098019208317e+01,3.061879169852116789e+01,2.766266956809106503e+01,3.058421003711830011e+01,1.399012676059563987e+01,1.396538990926707235e+01,5.028523992825708433e+01,1.111948750822108423e+01,3.657754618592593232e+01,3.453067055442144806e+01,3.457742500848306122e+01,3.629063817502235878e+01,1.350891653985681806e+01,1.399222815183685498e+01,3.346456646315089500e+01,3.076688874023411557e+01,3.084930101500933119e+01,2.136537457462141276e+01,3.324377342943162006e+01,1.992623532051229418e+01,2.031795601516328631e+01,3.229145621931558452e+01,3.591836675651867949e+01,3.527254657934363280e+01,3.453058698319647846e+01,3.488228584733828086e+01,3.542278439670257484e+01,3.504738563333252443e+01,1.389478841648700502e+01,3.856351438585759439e+01
2.058223839536113431e+01,1.956827786333700558e+01,1.389766609210896853e+01,9.456816520567208784e+00,6.997066411492125049e+00,1.021333497947615143e+01,1.056991589515395091e+01,3.110371947736043907e+01,2.625303421418459848e+01,1.342159027570574814e+01,2.772849083721854768e+01,2.719203957342076983e+00,1.291560094299633121e+01,1.223642473484412818e+01,2.113223424124930361e+00,2.421131411557885826e+01,2.368860535293605096e+01,4.122473071460987626e+00,1.219374315027513234e+01,1.155212247464025666e+01,1.627582482719945745e+01,4.499350663980376197e+00,2.058217779984599716e+01,2.002651231147939725e+01,1.173253787421867500e+01,6.516521287644486904e+00,7.475185881834477186e+00,1.699240665933652750e+01,6.817465557172112334e+00,6.796009673682274155e+00,6.140801390114357439e+00,2.368044168480945544e+01,3.446775141113551211e+00
4.738332463613168954e+01,4.125735111424407364e+01,3.748084985562437055e+01,2.384108018306250543e+01,3.929350880312256322e+01,4.063707733144376988e+01,3.670758535898707464e+01,6.363905942222297085e+01,5.835370617979610586e+01,2.040023686131522496e+01,5.915955763413457191e+01,3.548915071867973126e+01,4.474661477530927556e+01,4.411711152444896555e+01,3.515919400780631321e+01,5.394379235339229695e+01,5.353829074343922656e+01,3.634720731694491747e+01,4.512397483700423351e+01,4.452055614637762204e+01,4.766083543783253162e+01,3.611075066209873796e+01,4.738218706924403278e+01,4.694635612847285699e+01,3.489471305951481384e+01,3.185704105677537257e+01,3.975003920514680544e+01,4.855340139801347021e+01,3.937362709902035363e+01,3.913458333961763458e+01,3.876411702670753101e+01,5.408504483119497053e+01,3.053397936108595800e+01
9.471700413517737616e+00,1.449549147174613140e+01,1.225580969417159238e+01,2.287113470660763781e+01,7.987672935026387755e+00,5.812653028062480409e+00,1.073344223565498012e+01,1.739247761654053193e+01,1.194567908151845970e+01,2.804029411234061797e+01,1.290840040324607152e+01,1.395348110778353146e+01,1.467805404110915823e+01,1.440831515236992111e+01,1.364507532856907623e+01,9.548828858353124005e+00,8.998865762454647310e+00,1.090555328078768049e+01,1.058067285201681607e+01,1.029328578147555717e+01,1.303179177009059497e+00,1.079802144612826531e+01,9.472890132272661745e+00,9.055824640313526075e+00,1.334752853962585739e+01,1.458859475137239947e+01,1.336045140179257373e+01,1.679074245359056405e+01,1.278741165886665243e+01,1.334338554115787545e+01,1.280571882193403077e+01,8.771627340489327906e+00,1.635828112401003764e+01
1.578557287532433229e+01,1.612325677150527881e+01,2.172568420322785698e+01,3.786150618547304703e+01,3.013481079602046719e+01,2.601254584736770070e+01,2.469835977872509147e+01,3.105964631618010330e+01,2.697249582135086143e+01,4.400642535787661558e+01,2.443438073265915023e+01,3.576179621925123797e+01,3.971250581725354323e+01,3.937966282954121056e+01,3.504837692038020691e+01,1.897978713210916979e+01,1.932676750396753818e+01,3.164963237707261001e+01,3.566721448746516643e+01,3.532239706842143789e+01,2.458933358943624725e+01,3.094122839551663873e+01,1.578470044396950556e+01,1.627640165059615995e+01,2.447233348005126530e+01,3.009195958372750823e+01,3.731102398490281757e+01,4.188665356078827529e+01,3.653933437139195917e+01,3.705640616720642555e+01,3.629203693793122198e+01,2.073563448482506644e+01,3.408470341155274497e+01
4.391554366720078484e+00,4.120834980636535860e+00,5.696169344270091806e+00,2.199773020671785773e+01,1.318256832170377635e+01,9.124346006192411096e+00,7.813339953401984062e+00,2.486776526232787177e+01,1.923430481237286926e+01,2.808054129605794103e+01,1.852840840877853523e+01,1.860441339462235177e+01,2.368619793693661180e+01,2.324342813791394136e+01,1.788043014158348853e+01,1.197615781587541939e+01,1.175472366762376986e+01,1.448603538824447234e+01,1.992563440525961482e+01,1.944476033352235333e+01,1.073248844304627347e+01,1.376984148977065558e+01,4.390129590398445636e+00,4.060944509024017712e+00,8.494884566315251462e+00,1.349863357926807694e+01,2.050591605389395866e+01,2.655471346168356916e+01,1.968771106746527977e+01,2.017680780123564688e+01,1.936856237534033554e+01,1.284399956355717087e+01,1.724863159597106588e+01
2.356081509257619899e+01,3.136562626893596573e+01,3.225271488471122439e+01,4.461286667261163785e+01,2.929831948979829193e+01,2.757158372897286469e+01,3.192253736519431584e+01,5.723136510970165070e+00,9.918309968825138156e+00,4.952242204627393818e+01,9.284641719031149876e+00,3.447145721429397014e+01,2.960673207925723815e+01,2.984725098856079839e+01,3.443664588737087229e+01,1.575927375834035260e+01,1.594452106280506243e+01,3.231608744729941662e+01,2.654958832205088015e+01,2.685195088467565583e+01,2.054614256846200249e+01,3.237450315434469417e+01,2.356256699543309807e+01,2.373900726567208963e+01,3.421629017037209053e+01,3.635621817057388228e+01,3.189055743198961324e+01,2.846246901445266886e+01,3.175116785875616188e+01,3.222882966271471616e+01,3.210530688333253124e+01,1.489754433181530757e+01,3.800895339609029122e+01
