6.516287655808789658e+00,1.776859444865208459e+01,1.294874768667223641e+01,7.979411201355959271e+00,7.901464099132540220e+00,9.126307884025960604e+00,3.017345845173995844e+00,0.000000000000000000e+00,1.303222712700212949e+00,6.706215498666799668e+00,1.635682164692992302e+01,2.177882676625837988e+01,2.466156741767599669e+01,1.353363463489554519e+01,1.684650082661973514e+01,3.017345845173995844e+00,4.303554615854548793e+00,1.850909270183176147e+01,1.237909625740786623e+01,1.857706549862701451e+01,1.481135612560570713e+01,1.596001747641570923e+01,1.226117059574691659e+01,1.090744530443238780e+01,2.467652652316641593e+01,2.836282387641965386e+01,2.680406545588711964e+01,2.933591774297900301e+01,1.565942686102565240e+01,6.145292653996599519e+00,9.046446333345318891e+00,5.601134670776499291e+00,1.618080278509321346e+01,2.130100040035977571e+01,1.364318288333794271e+01,7.565065121291910444e+00,1.111948745974833397e+00,2.166557275454298193e+01
1.997841655932571570e+01,3.063226668341957648e+01,1.478302622690830326e+01,2.455262907820786822e+01,1.769364683240566904e+01,1.833834829921461562e+01,2.144630833176449869e+01,1.856870068225150305e+01,1.867802328661144884e+01,2.205251847475950200e+01,3.423930828819835881e+01,3.565678664592711300e+01,4.198082489307287091e+01,3.191713965441366341e+01,3.444116564399354985e+01,1.951442083770460556e+01,1.981419557899205586e+01,3.635097877043919112e+01,2.955028624350660493e+01,3.658041346184619869e+01,2.927494158900990939e+01,2.991223181304219381e+01,2.974097911764903657e+01,1.368381531400342688e+01,3.434712918793908187e+01,4.039272821759571030e+01,4.412116502800958528e+01,4.521975671149035492e+01,3.398212344988786526e+01,2.433019388767700164e+01,2.706613204373300263e+01,1.730350697478418098e+01,3.062536307036621253e+01,3.295205837631346668e+01,2.456422544288670196e+01,2.608912045383158684e+01,1.912638684587102489e+01,3.744088566814860997e+01
2.547866430413780137e+01,3.533316940771930348e+01,3.094632618625130149e+01,2.503815356525265301e+01,2.684314090432174282e+01,2.811071191546968606e+01,1.789892931921552588e+01,1.904437039165578227e+01,2.032702592989385693e+01,1.268984444351908536e+01,1.771502600239569603e+01,9.654232230344225840e+00,2.058520302809160540e+01,1.918113549974427201e+01,1.677112058645347759e+01,2.187772181088370260e+01,2.317007699852926450e+01,1.865477803774064114e+01,1.393559406990959459e+01,2.929971902872695821e+01,3.185774925773582211e+01,3.315212852047132941e+01,2.644327899370341939e+01,2.864627299874068811e+01,6.153342762651395681e+00,1.220586242539123312e+01,2.220705519178405751e+01,2.004495299805054742e+01,1.972592308006919026e+01,2.153677688084830422e+01,1.616406848370336746e+01,2.451785765877593093e+01,8.326465976484758613e+00,5.268108815065299488e+00,5.403019805113117080e+00,1.856903605462672857e+01,1.800999296671367134e+01,1.387477326180545134e+01
2.198139153279927172e+01,3.295410197009809394e+01,2.611110815807827734e+01,2.267179951568756380e+01,2.277641974495459820e+01,2.407803229233121201e+01,1.528250938174642748e+01,1.549397655985326416e+01,1.678963016460496860e+01,1.043556129670411181e+01,1.971803705806153317e+01,1.492551624881394901e+01,2.457169466984984751e+01,1.999049143922897187e+01,1.910280764950373822e+01,1.850299796234426708e+01,1.979664420968370209e+01,2.118767089935219872e+01,1.499258804067951800e+01,2.943728513921944767e+01,2.970123140535800488e+01,3.094574310871585254e+01,2.523861099027724464e+01,2.378569394377916879e+01,1.215931668091649520e+01,1.838364584059886297e+01,2.644066396435369626e+01,2.532244572397045701e+01,2.113654762792391750e+01,1.951002564587304633e+01,1.576638746786606404e+01,2.050297153626367574e+01,1.154968959245576698e+01,1.119325558880600013e+01,4.787293244967246508e+00,1.746106696678001313e+01,1.463215178487998358e+01,1.831842321117963479e+01
1.702198596395907870e+01,2.596704932466205307e+01,2.399358182661889671e+01,1.578402686668726318e+01,1.895194809307605510e+01,2.011868030814150288e+01,9.126345180442219984e+00,1.111948742847380345e+01,1.225030572048232891e+01,4.499413981860459266e+00,1.033487849545858417e+01,1.075883791893577524e+01,1.656371956060031536e+01,1.043903568475805521e+01,9.916657153159983196e+00,1.349831755776143183e+01,1.470881991890655272e+01,1.203152989315250920e+01,5.440498458614107413e+00,2.017247785663109028e+01,2.244449090144589931e+01,2.374509758934383186e+01,1.692169037410844723e+01,2.185262146786848092e+01,1.417423927521256743e+01,1.724857894116654577e+01,1.864212764003937650e+01,1.945220725784302473e+01,1.157319960127809644e+01,1.220833004174005865e+01,6.689192108207153709e+00,1.669307374164951341e+01,5.186200680006977315e+00,1.036977416217747638e+01,5.039894672969102096e+00,9.053110538582016531e+00,1.000753868597391794e+01,1.164306407128425747e+01
3.666436812944225920e+01,4.063773791857106943e+01,4.512821880646425399e+01,3.314614691836781191e+01,3.934086598135387192e+01,4.023292932185999859e+01,2.961126799580797808e+01,3.242189895896173368e+01,3.321154056220221662e+01,2.668681715818759770e+01,1.735560726282438893e+01,1.317486164239119084e+01,9.549222522152390979e+00,2.122536281840258710e+01,1.635126733119173537e+01,3.382153269399619688e+01,3.469064405749898583e+01,1.558214202687948280e+01,2.008890164275578982e+01,2.792339544817707520e+01,3.725663534245902042e+01,3.838660273558635083e+01,3.057859157571373387e+01,4.325464999667237720e+01,1.934705688624248054e+01,1.302649677812768125e+01,8.246078866552272402e+00,3.093698302702785785e+00,1.947099274271113600e+01,3.009548947135788666e+01,2.378750528311658030e+01,3.741322798326243770e+01,1.764924069002368157e+01,1.740244074478725977e+01,2.420576511729834479e+01,2.629705635371255212e+01,3.139501075260088925e+01,1.090580359723692183e+01
3.017627988664111083e+00,9.275539373882294214e+00,8.996101095554115190e+00,5.404060173127557043e+00,4.078974009838886694e+00,3.576542622484684575e+00,1.056905496648922593e+01,9.495333966407896398e+00,8.194938928745703066e+00,1.569670727720428793e+01,2.111480984021301310e+01,2.966187542979224290e+01,2.950659291484516444e+01,1.734542522685596921e+01,2.206363922298327651e+01,6.516505390802485032e+00,5.213282685982663978e+00,2.306607647315505716e+01,1.890312874384046182e+01,1.669609182391953084e+01,7.510349190918818252e+00,8.188314845611797566e+00,9.930624601005005658e+00,8.616599764705050291e+00,3.373081229495448241e+01,3.665246269842945281e+01,3.149717184019619864e+01,3.544694447601631992e+01,1.934140508099072164e+01,8.367429577353439285e+00,1.501130817380222027e+01,5.252738698130330341e+00,2.425170391048520102e+01,3.003889604734962404e+01,2.295848609807647378e+01,1.225037997298475645e+01,1.042626060207570760e+01,2.838732663285155766e+01
2.473681247057203691e+01,1.742221886108176321e+01,3.239038409650117956e+01,2.011931315815217047e+01,2.734666925619979239e+01,2.709556341971891769e+01,2.520410186058904500e+01,2.724154314198554516e+01,2.663217864042351835e+01,2.844702589200413101e+01,2.063922878866100774e+01,3.251311796505981278e+01,2.375004573388047646e+01,1.871487181572722847e+01,2.183575655362466605e+01,2.539957067851161554e+01,2.490034686454858459e+01,2.057304735819957742e+01,2.396762366777423026e+01,9.006727489623049365e+00,1.654608594062648663e+01,1.657080940879013653e+01,1.506291064443467143e+01,3.213250820566533861e+01,4.038246525041886059e+01,3.899309850095861663e+01,2.442460448369266501e+01,3.081710957655054628e+01,1.829033691927438809e+01,2.110607279791886981e+01,2.262074626176196901e+01,2.736491730940304734e+01,2.989717456375253946e+01,3.601041626794243911e+01,3.403968716786008031e+01,2.136149076952853676e+01,2.721875645199650862e+01,2.820672127198968937e+01
2.798207949107959891e+01,3.897451093333565098e+01,3.164819813566869655e+01,2.867654048735774097e+01,2.866616690467448691e+01,2.996938957188318042e+01,2.128508220824065944e+01,2.151119640854727422e+01,2.280326261714508007e+01,1.633045732412621476e+01,2.410007144660633926e+01,1.640678838509316506e+01,2.746388641594674240e+01,2.502503239715156624e+01,2.327005429911541867e+01,2.452399489108467989e+01,2.581475077200423485e+01,2.524235236303607266e+01,1.982059447790314621e+01,3.484449649557047479e+01,3.569948186918481525e+01,3.695074720376739208e+01,3.105466114772785247e+01,2.933013380310132234e+01,1.039389157779345751e+01,1.740294015021892804e+01,2.908353632843748926e+01,2.664986598883832158e+01,2.587726107021509137e+01,2.546025873086749769e+01,2.124328795819984705e+01,2.642034645787499159e+01,1.495813580752679250e+01,1.174245260235746180e+01,9.648211667826553040e+00,2.319152961070416552e+01,2.066101078217374010e+01,2.075174733832410112e+01
2.626620765073727171e+01,2.575655596941795267e+01,3.529828715496490332e+01,2.154515197113678582e+01,2.928162701015724778e+01,2.970986007255807948e+01,2.206834953612993644e+01,2.500872970010880536e+01,2.513047343638512388e+01,2.247809685550974024e+01,1.034380043393082005e+01,1.973798372475185658e+01,9.149660159328343312e+00,1.162424148363515819e+01,1.090296888974661371e+01,2.481130331013815749e+01,2.508829852370988078e+01,8.848001502591184675e+00,1.533457371613604359e+01,1.185233173188618139e+01,2.293683137367688829e+01,2.378759898597002120e+01,1.708546804395458452e+01,3.406936825706021210e+01,2.815642430187210365e+01,2.525570941917663248e+01,9.499122244473182874e+00,1.594521298618058225e+01,9.666095290869749945e+00,1.993318661434242145e+01,1.662108446459033217e+01,2.810344704830711038e+01,1.911729796007283255e+01,2.406789707224375618e+01,2.521895419467105626e+01,1.744447415211022445e+01,2.438283017060398450e+01,1.491970365352770678e+01
