3.364786712849311101e+01,3.241483163258062916e+01,5.571465488778932951e+01,5.642232528060642949e+01,5.560372916973299340e+01,1.680414850955838091e+01,2.067246539286492535e+01,4.337663239518533942e+01,3.009192263513511989e+01,3.259371719755237251e+01,3.252879059804860162e+01,2.963655333927498248e+01,5.236826438043186016e+01,5.750465169430299284e+01,5.839764568145336199e+01,5.748074946427988863e+01,2.190361564181511866e+01,2.728321008225958266e+01,2.541204937620361903e+01,2.589612671267231292e+01,4.295308470892354791e+01,4.214579845449533479e+01,5.120748164352872323e+01,4.203520890847454439e+01,3.979222491825589003e+01,4.085391503699699456e+01,4.396682807673538207e+01,4.502076779223476422e+01,3.375910522169097305e+01,2.265265680555443595e+01,2.760085674259074295e+01,3.988101542654514020e+01,3.246367460089847157e+01,2.886528256829814154e+01,1.167650700348144710e+01,1.725342138530368530e+01,1.336461705985135673e+01,2.113959692034828208e+01,1.387625655829133109e+01,1.702800228907828739e+01,2.336229779992516242e+01,2.204428561369061867e+01,3.478763556988500483e+01,2.669720845185859659e+01,3.266992160178045879e+01,3.256982994279672994e+01,2.723785403403269711e+01,2.549049570312362789e+01,4.359119898134134985e+01,4.413678422127760825e+01,5.021223216157243030e+01,4.358158452649345094e+01,5.101237439328867396e+01,4.290505784063623906e+01,5.012810329818840671e+01,4.823716436440788868e+01,3.560625046202531507e+01,3.686588670257084743e+01,3.393189298046679170e+01,1.080349318952469240e+01,1.396606577079048606e+01,1.035051363672487135e+01,1.648434713793236739e+01,3.844204577037878323e+01,3.961062872656702183e+01,4.026758724657382515e+01,4.402371825308402720e+01,3.702096401571664330e+01,3.225606419465854202e+01,4.149029156538697549e+01,4.153457294849464176e+01,4.274824499247300480e+01,4.907563633025925043e+01,5.541703949676228547e+01,4.152515222229423131e+01,3.859396799167005554e+01,3.937487971890757876e+01,3.535940839119684398e+01,1.934080341373358181e+01,1.957172828271749054e+01,1.906807129148811342e+01,3.094536261223868223e+01,2.529011869218907549e+01,2.380983292843697896e+01,3.898027360689111731e+01,3.658311624630619718e+01,4.095860462203410890e+01,3.131492106441664802e+01,4.218380441080359589e+01,3.641373496667917919e+01,3.826800563102523967e+01,4.082795078183939808e+01,2.009284956847099934e+01,1.542293610014424310e+01,2.153486946162203353e+01,3.235179172297525696e+01,3.078254983278682033e+01,2.725249414388575886e+01,2.908951613296017769e+01,2.584998981017641029e+01,2.627552968137739242e+01,4.274289341371738971e+01,5.144291345179088637e+01,2.987534013943666622e+01,3.234752585227730037e+01,3.046454751841219988e+01,5.606233769073925544e+01,2.606061901951001758e+01,2.406404629726482725e+01,2.994196382302745008e+01,4.434357001928433561e+01,4.633840689718228845e+01
2.372889899358941079e+01,2.358829318021504307e+01,2.435549039242954805e+01,2.541501195919357770e+01,2.423414610758463539e+01,2.793953266327697094e+01,2.805545834552699347e+01,2.030377323917116072e+01,4.064235592497821514e+00,1.303396937420004953e+00,1.360019955377094414e+00,3.335846229589784606e+00,2.118568438628638262e+01,2.610735840969912402e+01,2.754035434795793691e+01,2.617819230995868907e+01,1.609352389091563040e+01,1.950656598561589661e+01,2.113796962116095912e+01,1.890312862840547226e+01,1.174985315243575457e+01,1.074680500607396993e+01,2.561095718308543212e+01,1.918186902328687182e+01,1.568041089390656495e+01,1.539452211966424855e+01,2.117652235138912076e+01,2.389348244177112690e+01,1.724308130074440726e+01,1.801123850551520178e+01,1.051222101807917042e+01,1.852913775298499033e+01,1.692162569624705526e+01,9.575104557005497341e+00,2.006511675589218413e+01,1.468821255072493059e+01,2.833185526523225306e+01,1.734567795637050835e+01,2.620655418202343512e+01,1.509300435634973603e+01,9.124739041935429285e+00,1.502058258011438596e+01,2.631477926138565238e+01,2.058228257625187041e+01,1.904559052627590532e+01,2.467737402571326299e+01,1.839748614139202232e+01,2.169367926502198429e+01,1.248508640534317671e+01,1.340004920770913621e+01,1.884821468468803474e+01,1.218487162809388202e+01,2.023922378004229472e+01,1.166595484481947764e+01,1.879536313612410581e+01,1.966986696915900623e+01,6.671692457084281713e+00,7.813288929703649188e+00,3.404450562166354111e+00,2.165329040838479102e+01,2.751227742234323870e+01,2.188756571812606921e+01,1.926254817176060286e+01,1.003061534074881322e+01,9.522929216150638254e+00,1.090796492741563561e+01,2.548408408028875982e+01,2.369641834605804576e+01,1.604521688938375235e+01,1.033458814042672458e+01,1.216031823045432247e+01,1.220765952295118240e+01,1.805396787207588005e+01,2.408107741949037717e+01,1.015527044304472781e+01,2.685540263194375399e+01,3.216935907559176400e+01,5.601175210413678940e+00,3.193675129792784517e+01,4.085566001133769731e+01,3.345805854335051066e+01,2.589794153119558828e+01,2.002662850947428907e+01,2.350887991782677844e+01,1.897220467315734282e+01,1.550083948023711322e+01,2.079586326167867938e+01,1.807266862872001312e+01,2.372761752908372657e+01,2.497137014012722389e+01,1.135769888609877221e+01,1.087548477063374541e+01,1.909331046555621114e+01,1.617387715674808391e+01,1.033822096475790886e+01,6.895117995104261155e+00,1.111948745990310572e+00,4.794256955548684473e+00,5.256679569142376884e+00,6.223330632190567258e+00,9.922277871911608926e+00,2.476106399565047411e+01,2.787353385897198876e+01,1.656976899834440431e+01,7.352770743988525481e+00,4.393174076501615843e+00,2.500425224383634415e+01,1.114026606285673537e+01,2.122533868102865995e+01,2.682480266219604559e+01,2.335638014777286031e+01,2.531391044155720493e+01
1.936809971129197194e+01,1.970413901295555448e+01,2.132392439264176431e+01,1.971662728481267379e+01,1.998390543768508110e+01,2.965690283862949883e+01,2.857941677394549274e+01,2.625268613404986695e+01,7.488909878370947126e+00,7.813288929703649188e+00,8.998954089731514117e+00,1.223143617160690511e+01,1.615227110637752972e+01,2.243988061832830638e+01,2.148785508137833844e+01,2.139613589835146712e+01,2.480107564527786224e+01,2.838728657097790276e+01,3.003031804989810283e+01,2.779871857118451572e+01,1.174985315243575457e+01,9.263881350562499506e+00,1.673458711145855204e+01,2.539496841367957813e+01,2.198339935251049226e+01,2.108818513817085005e+01,2.711635780221770275e+01,3.011988487732032738e+01,1.220459962217921479e+01,1.855229345957182119e+01,1.051222101807917042e+01,1.076224068828780567e+01,1.255996399298270916e+01,9.043848031884905936e+00,2.549303653493555899e+01,2.197299409244824275e+01,3.629116842381262842e+01,2.601436652715107556e+01,3.422665693183485303e+01,2.246684450487079587e+01,1.734567795637050835e+01,2.370499658033808643e+01,3.488142672576162084e+01,2.947448317558485087e+01,2.753892010673128965e+01,3.336819191305777821e+01,2.727666655819271568e+01,3.058616358061788532e+01,8.176455348441301396e+00,7.801540753205017609e+00,1.631662453806727342e+01,1.043577195889654519e+01,1.420936093178336002e+01,8.176455348441301396e+00,1.465556258443009874e+01,1.138974210360706252e+01,2.223897485694760867e+00,1.303396937420004953e+00,5.601175210413678940e+00,2.657554414871055570e+01,3.008815397744371012e+01,2.695090971394586532e+01,2.235250506695534156e+01,1.303396937420004953e+00,3.399214677796000394e+00,3.190275578438495518e+00,1.769546776955677103e+01,1.800349080431851689e+01,1.177929133616526691e+01,6.888764164180317451e+00,4.391425596210556392e+00,6.342011545003064299e+00,1.721253716814204182e+01,2.124404784838856841e+01,9.655986625799505063e+00,3.500965714293012354e+01,4.059725294484115210e+01,3.404450562166354111e+00,4.041318308174636798e+01,4.890051205137245205e+01,4.186279786314865703e+01,3.471082163326315140e+01,2.891866545713827819e+01,3.236107905615551772e+01,2.619851278096180280e+01,2.295926362388583541e+01,2.772682619100573831e+01,2.669058848096309688e+01,3.080204531687921587e+01,3.329038734093411733e+01,1.723809168386081936e+01,1.405018467588088882e+01,2.058890829686392365e+01,2.299267674136853401e+01,1.801361967786755258e+01,1.501960629091428068e+01,1.000753868597563745e+01,1.058337659916047357e+01,8.197465480724803299e+00,1.173218840179235301e+01,1.131927198757515463e+01,1.722162037894260678e+01,1.901297997499028369e+01,1.362109702537444988e+01,4.938513688588572315e+00,6.998163946902265842e+00,1.944033510332115355e+01,2.002662850947428907e+01,3.009188004424588669e+01,3.568600118920949171e+01,2.969561340392015936e+01,3.141646803389493670e+01
3.948006605983843542e+01,3.838642703785890120e+01,5.337198444390964625e+01,5.552981648530123948e+01,5.391302114511433530e+01,2.549024718805726764e+01,2.909732256202279288e+01,3.716191500709613393e+01,3.027364359402334060e+01,3.149176142292142444e+01,3.100879179098333438e+01,2.755864988711640606e+01,5.122422333975360687e+01,5.540581002893758722e+01,5.769696364819724010e+01,5.601293220901753500e+01,1.626235012511500599e+01,1.970146106460911284e+01,1.733932259622756789e+01,1.854836003937144895e+01,4.064637944080774901e+01,4.048483364014634844e+01,5.354328910976497014e+01,3.589769046141295661e+01,3.433972344809286881e+01,3.572089839274289602e+01,3.760367357649115405e+01,3.805955035265756692e+01,3.775098134614440681e+01,2.779871887693131427e+01,3.004305765057265276e+01,4.309736709536512222e+01,3.654653735981833051e+01,3.096997811399197076e+01,1.501130859463740919e+01,1.578891268609237919e+01,3.403483127709710843e+00,1.509512983080845494e+01,5.049367342118012303e+00,1.530174814283421725e+01,2.110626982182451528e+01,1.689625229765659498e+01,2.585776393665475581e+01,1.878296270709956062e+01,2.538557758905096762e+01,2.382024745159739254e+01,2.001279261241437979e+01,1.724050031252154014e+01,4.264467740420946740e+01,4.358672283876283871e+01,4.802467657036601878e+01,4.180072344072800661e+01,5.042816095087028572e+01,4.176580791156685990e+01,4.866540083582511755e+01,4.915062781654866342e+01,3.581189795655255637e+01,3.711464939366666727e+01,3.332308986518671645e+01,1.570118033343979569e+01,2.267558175161686407e+01,1.515012050350750883e+01,2.172594818290475871e+01,3.906237064517699764e+01,3.946864856521219878e+01,4.054160453484834647e+01,4.839673634038343408e+01,4.230342375654600318e+01,3.610619537470980589e+01,4.049432643659394415e+01,4.184471889707684511e+01,4.235524281053117335e+01,4.623739749905547569e+01,5.299127891229704090e+01,3.965166496513673877e+01,2.993475563022804309e+01,2.977386397945763008e+01,3.519967384596305493e+01,8.787581357961945727e+00,1.175468779834647570e+01,8.611444891083827713e+00,2.180210247350957076e+01,1.758712933207369389e+01,1.501610677988846554e+01,3.238031052049654335e+01,3.068317492191041751e+01,3.414526283913438931e+01,2.423605411525695885e+01,3.476306346489694477e+01,2.794139084610801760e+01,3.400876423008941885e+01,3.761294458502158733e+01,2.561124338929765898e+01,1.492885196741579001e+01,1.992040960507742398e+01,2.883441544752961860e+01,2.929835463192857858e+01,2.718120021054901514e+01,2.965520579773865606e+01,2.606116256898023664e+01,2.844161985518057278e+01,4.719545607494335826e+01,5.455585767286576271e+01,3.415966109554989316e+01,3.347211830380112474e+01,3.076486509186912244e+01,5.509672273493984562e+01,2.162337066701744348e+01,1.600643838509271077e+01,2.053407250261734873e+01,3.740478009271476623e+01,3.923368741696070572e+01
1.323322210852329128e+01,1.448776185373334435e+01,3.925165796546385621e+01,3.317425539870789208e+01,3.632177500604537812e+01,3.167694432640527680e+01,2.816992737330860663e+01,5.035908141536728522e+01,2.806998441879310136e+01,3.093778198371668609e+01,3.224096610899265869e+01,3.454703530077326690e+01,3.253894841615786504e+01,3.906123675684157348e+01,3.331310281320763522e+01,3.624856642272509077e+01,4.471230591674559207e+01,5.000010111715089778e+01,5.097024928873449312e+01,4.904285430064962981e+01,3.483275095318876424e+01,3.220224132050687160e+01,1.648201630469323931e+01,4.950831152235560495e+01,4.608688624252733490e+01,4.519655518382770509e+01,5.121990357382815517e+01,5.423223967232603826e+01,1.539237984330302034e+01,2.461454943708828225e+01,2.397766683343086314e+01,1.335340808939413115e+01,1.635154638404266692e+01,2.378978067127404827e+01,3.735006687784936474e+01,3.865710482824530203e+01,5.226600488789027565e+01,4.563462610160409128e+01,5.063484744119676151e+01,3.920889817930952148e+01,3.701804175753439807e+01,4.363467875297368437e+01,5.765916201901846705e+01,5.083888391501847792e+01,5.052055144807724929e+01,5.584119356541487633e+01,4.895048509627707745e+01,5.150401925619378574e+01,2.952218941407393160e+01,2.796712577028456437e+01,3.626234705281266457e+01,3.285948635962192554e+01,2.960463551182288100e+01,3.022578846000438801e+01,3.312767805991394710e+01,2.226394585851998542e+01,2.589382664896731612e+01,2.540799071903517259e+01,2.904126019052473140e+01,3.700309371724361540e+01,3.398094372601837421e+01,3.755449696601658616e+01,3.085085532315114065e+01,2.369575387957990742e+01,2.635911801992437375e+01,2.469852506973910877e+01,6.518114837491207680e+00,1.003068358925250436e+01,1.702300619831278539e+01,2.957233975559505268e+01,2.444271898589464698e+01,2.723676811060228431e+01,3.861938135028187702e+01,3.947545795343633301e+01,3.296121275579760379e+01,5.842604217134235967e+01,6.361550067790048502e+01,2.719438679009489235e+01,5.796517136455340591e+01,6.406752453817158255e+01,5.899604399584185899e+01,5.667113942065130772e+01,4.990387662267441726e+01,5.259623819396234268e+01,5.016250657380751932e+01,4.681458669433087749e+01,5.177552565692444375e+01,4.944271677735103054e+01,5.483102092180032372e+01,5.650764402100053019e+01,4.134486455099681024e+01,3.795818304665449006e+01,2.699831041859372149e+01,3.845879082864250620e+01,3.650766343726103713e+01,3.841445449046752714e+01,3.255707614862133426e+01,3.013668363557955132e+01,2.753685935572413257e+01,3.023434014304051232e+01,2.560479573660922625e+01,6.898385192881337780e+00,1.293040698115737186e+01,1.839760383964237533e+01,2.426381606893175658e+01,2.756438358858058280e+01,3.332764271313137527e+01,4.145919171640845491e+01,5.060565751427092351e+01,5.728499998568670293e+01,5.380914452663101599e+01,5.552118708717475926e+01
4.868900567706934623e+01,4.857551883184783748e+01,2.669539613776332843e+01,3.353074877686169941e+01,2.949790311388008845e+01,5.010941889632898238e+01,5.128313806968680666e+01,4.759290842038139679e+00,2.905002143921464963e+01,2.511055100137265939e+01,2.389188989408837216e+01,2.321862366595053473e+01,2.996333271687129596e+01,2.894251759249725708e+01,3.568585569977676641e+01,3.169780910303457944e+01,2.448986244364466458e+01,1.966994200273881077e+01,2.209426376217034971e+01,2.086242929819851000e+01,2.115932655779221960e+01,2.358970958938945373e+01,4.432018750281338981e+01,5.806513069422704731e+00,9.311795588572040927e+00,9.917113663124386136e+00,3.886168308618957123e+00,1.358019813222577810e+00,4.198791612288679431e+01,4.203327930406335611e+01,3.538076758917333109e+01,4.175333170234867453e+01,4.180451521135112358e+01,3.454786445307056653e+01,3.840974088651459795e+01,3.083505007990573432e+01,3.609007267076201941e+01,2.524285289797769494e+01,3.434039034950421154e+01,3.076982151245689323e+01,2.601475317284361566e+01,2.446460570910386778e+01,1.615782484783276729e+01,2.063027109056642416e+01,1.398867693027618664e+01,1.711166418085222674e+01,1.941687869708593794e+01,2.226893161755608475e+01,2.685138158783222906e+01,2.864626997167009037e+01,2.425181652331351856e+01,2.345465194044097501e+01,3.164578336925286095e+01,2.586632236892482695e+01,2.737771486364158946e+01,3.655302940233816855e+01,2.935658884374488764e+01,2.971147073039958286e+01,2.654666781341360249e+01,4.050781155641116271e+01,4.877602802814041638e+01,4.043525385796160521e+01,4.113540240744783461e+01,3.141069266233809287e+01,2.887399210886310996e+01,3.062569333417439665e+01,4.863145556257554603e+01,4.835663847528968518e+01,4.092541340492221025e+01,2.605967808901473148e+01,3.116486665417765067e+01,2.879939921540263015e+01,2.084951879188070478e+01,2.613960524362432736e+01,2.262659758491800943e+01,1.247931933049239817e+01,1.789626000680563678e+01,2.808563355975223530e+01,3.493345511515538249e+01,4.500805490550627042e+01,3.664892563799538294e+01,1.973529496698358443e+01,2.178430079480255799e+01,2.475680229698198076e+01,7.490188372043205867e+00,1.055922121954822757e+01,5.432495827162870938e+00,1.520138472537810159e+01,4.932790803798106083e+00,1.316505423837482702e+01,1.389609776904541860e+01,1.730160395954394659e+01,4.240454226022129802e+01,3.286177056592513424e+01,2.799339689511833740e+01,1.857337845390365416e+01,2.436200741393681923e+01,2.873061243607663329e+01,3.017468505756944452e+01,2.967511834567435969e+01,3.451844075811514045e+01,4.821104694127616597e+01,4.783539733229435598e+01,4.155757649002913467e+01,3.196380925831265074e+01,2.937276465063015962e+01,3.297767913054367739e+01,2.132540459196301796e+01,2.339480241204194044e+01,2.148628390063174720e+01,2.037112870579119939e+00,5.559743776171433005e-01
5.357791081966642821e+01,5.327215210309184812e+01,3.564057763065657980e+01,4.230312542178251789e+01,3.836223162823463184e+01,5.194391324681235034e+01,5.372538126356543842e+01,1.239987276415248019e+01,3.401525653737851940e+01,3.057735254433145045e+01,2.928003965160810651e+01,2.761450655281564082e+01,3.857809768021016339e+01,3.790362778941648969e+01,4.449868177880332354e+01,4.059180589018864538e+01,2.438267274326111433e+01,1.808878959176215773e+01,1.983029032360100530e+01,1.953809993184038163e+01,2.896868998107272120e+01,3.117821754871255990e+01,5.201714700025318905e+01,1.269385007698673995e+01,1.569443543863135915e+01,1.701393918584389553e+01,1.175416524749958924e+01,8.895589948978615880e+00,4.734853320800042553e+01,4.539702004026752746e+01,3.984811016623645941e+01,4.810726388259813291e+01,4.695619122752546559e+01,3.928378701707203646e+01,3.926700820301677197e+01,3.190542385013174354e+01,3.333567356323801079e+01,2.470492664499310820e+01,3.195950697742546964e+01,3.168668858497140306e+01,2.842819378028913135e+01,2.476007229807228427e+01,1.099605475856612458e+01,1.855468098037293601e+01,1.343207373616953326e+01,1.291881715344697668e+01,1.836016745426908869e+01,1.977615827285303851e+01,3.455585750786794108e+01,3.635310334692041323e+01,3.291489743488543240e+01,3.129392050072199183e+01,4.005411566295710912e+01,3.350215437422377107e+01,3.589856637960834718e+01,4.438474256733223200e+01,3.554309980485450637e+01,3.613728670827811129e+01,3.238404003886113003e+01,4.137413528264539764e+01,5.018676363838886800e+01,4.118318331310687341e+01,4.328639479853461580e+01,3.807005872619319575e+01,3.583302889298580851e+01,3.763057767660670550e+01,5.509582372983147280e+01,5.380700771721136988e+01,4.608810734678797161e+01,3.344925448001931301e+01,3.835369030647053989e+01,3.628722672201666199e+01,2.953707091767849846e+01,3.508552580671269538e+01,3.012950197340497738e+01,6.813734775852460679e+00,1.001593509793925207e+01,3.423987514449414249e+01,3.065032835625218155e+01,4.017259323492577039e+01,3.222984815532347369e+01,1.511141573982391328e+01,1.998555889515985129e+01,2.174572632126626459e+01,1.125551561815556134e+01,1.463790946985220387e+01,9.784456126171127366e+00,1.490027927199782809e+01,6.692174689255530495e+00,8.846529992511356966e+00,2.036099346142539801e+01,2.473220325775782769e+01,4.526561529579760901e+01,3.378619270279407516e+01,3.015758915579766608e+01,2.323650678039204109e+01,2.926652785463639717e+01,3.294588943429211270e+01,3.492777082134764299e+01,3.357094536918519623e+01,3.870299214313600089e+01,5.452709670834441624e+01,5.531781699237747318e+01,4.627133486933001194e+01,3.744612973318769633e+01,3.443522433439208896e+01,4.174780458535978056e+01,2.319273000542472829e+01,2.118269583325840699e+01,1.664501227752294099e+01,8.921498696375927295e+00,8.449395152405775988e+00
1.981749927475794237e+01,1.907444081826660920e+01,3.553853529161637681e+01,3.565874669435709876e+01,3.508992965105102257e+01,1.717579305058168515e+01,1.809597067285440275e+01,2.894077655636502300e+01,9.323447841075021003e+00,1.239192359629648266e+01,1.269241629203829191e+01,1.088610243598278693e+01,3.168772060095450627e+01,3.716192867090047969e+01,3.759935772760392325e+01,3.686359015288667251e+01,1.399669493218181948e+01,2.024665215653141104e+01,2.051073877234891896e+01,1.899603452841012441e+01,2.311180189382906036e+01,2.187085827838489038e+01,3.139739234096603582e+01,2.763512828301458057e+01,2.443989938906976533e+01,2.478598981977974347e+01,2.974631065254244788e+01,3.191094211449956930e+01,1.613764339964454919e+01,9.535956997849368122e+00,7.901780987114781496e+00,2.097243625287974567e+01,1.507299523222279625e+01,8.772769097281233996e+00,9.155599561262658170e+00,7.259632535530245789e+00,2.139978861121592146e+01,1.468171212847588336e+01,1.956609583454349988e+01,7.813332649790896589e+00,7.568991357062872183e+00,1.303619725546706221e+01,2.885772087019791954e+01,2.075633234714885944e+01,2.284022211001313707e+01,2.668930708123664175e+01,1.937283880486857512e+01,2.099457432605261076e+01,2.293863625017095842e+01,2.337080830990613123e+01,3.004988141114137790e+01,2.333692097734309101e+01,3.021906947195488158e+01,2.233785067704187455e+01,2.958407677073189745e+01,2.758734693488992562e+01,1.478715243147795810e+01,1.604431023699425651e+01,1.335246683391675582e+01,1.045611377387009888e+01,1.635888703825275314e+01,1.076204315115839094e+01,8.193602803946408386e+00,1.765850535228259233e+01,1.880640062499842813e+01,1.945013969848119473e+01,2.669542356390217819e+01,2.165795403151056675e+01,1.447137853547119768e+01,2.088991676253625940e+01,2.072248984052505705e+01,2.196269913290812426e+01,2.943166501364417442e+01,3.529853506990148304e+01,2.141381707509614074e+01,3.094697378000285326e+01,3.486796947173966288e+01,1.459138138556467723e+01,2.668677014525503566e+01,3.380504502490553165e+01,2.783218915989425568e+01,2.680495360023682139e+01,1.955405520037266598e+01,2.161665340322883111e+01,2.603846353475116260e+01,2.267179388659925010e+01,2.812768466183036153e+01,2.143974878047312771e+01,3.054030736820523728e+01,2.869002857643064175e+01,2.114812090171527004e+01,2.201586215688147519e+01,9.306390251578559258e+00,7.354789304985787979e+00,6.037178738411814294e+00,1.512875589233233775e+01,1.111093813652068896e+01,6.725655179815102969e+00,8.270619111377142119e+00,5.256603815988628803e+00,6.265387469449201774e+00,2.557482112074935543e+01,3.236666193972425276e+01,1.307423593727361855e+01,1.164609403177608726e+01,9.665295504045689157e+00,3.531468141127151483e+01,1.283547403084608440e+01,1.986886212315617684e+01,2.702468601936513792e+01,3.127530575911144695e+01,3.337753737333459014e+01
3.121630420486118496e+01,3.211623025854102309e+01,1.253200784742256069e+01,5.248361239163589431e+00,9.138859410895340929e+00,4.589902328410219923e+01,4.414483440988416163e+01,3.259507311452387768e+01,2.453185786076044295e+01,2.311064553062533733e+01,2.376127884632852627e+01,2.735158286794401050e+01,6.691499798777535091e+00,1.161363891500673340e+01,5.432744951258646537e+00,8.422814474335153179e+00,4.015823340050602752e+01,4.201764907493670620e+01,4.418351654737863043e+01,4.185795271141802232e+01,1.673447869411213418e+01,1.539092020352735268e+01,1.174861779506951898e+01,3.242483938278619604e+01,3.003028788085274670e+01,2.838720277111990242e+01,3.324937050326391841e+01,3.622452980971353753e+01,2.522035842007548823e+01,3.482180876103107892e+01,2.741631477451799270e+01,1.943060562650242318e+01,2.624369852742292508e+01,2.600057340356957880e+01,4.279114950841394460e+01,3.883087520285526040e+01,5.274540470630809352e+01,4.145093296502385982e+01,5.061969689603102296e+01,3.928592918225196229e+01,3.353644943110948162e+01,3.914480501181128602e+01,4.632570301253992540e+01,4.326929829064438593e+01,3.929608371621045393e+01,4.544731852697714203e+01,4.094459516591535220e+01,4.471565209008476671e+01,1.236670500989892219e+01,1.108031414518906566e+01,1.236549921959124454e+01,1.459830703501522642e+01,5.003769353889219396e+00,1.342150710425979909e+01,9.125768729516050115e+00,7.150469215182855720e+00,1.893757079506274721e+01,1.765062422784633966e+01,2.121378552699309594e+01,4.386127801009307348e+01,4.673122324504746672e+01,4.424369363380266407e+01,3.938174007429237378e+01,1.603563579459704158e+01,1.508855417207551852e+01,1.421675130047819557e+01,2.255060923775680237e+01,2.808527167511415712e+01,2.581991714749273470e+01,1.440809486774361581e+01,1.293764284965954836e+01,1.220598742391100267e+01,1.574562563683532623e+01,1.293258552043246823e+01,1.647727116058671726e+01,4.503392408539583158e+01,5.115415551927783611e+01,1.938656483191566693e+01,5.613400889383518688e+01,6.525732723484337328e+01,5.771294963688409041e+01,4.740867015214424640e+01,4.312135067444538095e+01,4.692476866573422001e+01,3.503296792218412747e+01,3.286574372353201312e+01,3.568587466024238353e+01,3.895962325685776761e+01,3.857792207791576544e+01,4.396923714527686400e+01,2.621015773252738867e+01,2.117066975977839149e+01,3.714814938661283605e+01,4.004563535316522405e+01,3.461613378254070028e+01,2.790525322607925318e+01,2.538205990099186593e+01,2.755030428067830783e+01,2.542115033116862932e+01,2.883686087987702251e+01,2.846182765798723935e+01,2.314842102349216191e+01,1.575716170441162767e+01,2.835885022848396630e+01,2.217094497887438109e+01,2.410605416670252055e+01,5.507019449019086466e+00,3.473637632857520430e+01,4.460013497656875359e+01,4.875162224151238632e+01,3.610339084096548845e+01,3.704561821110419828e+01
6.121799004230659591e+01,6.073214903532021225e+01,4.682502208968811175e+01,5.337786072608041366e+01,4.950034633852969534e+01,5.648669576902872080e+01,5.886886586215415207e+01,2.336079381083618856e+01,4.231285059188377318e+01,3.942931089253228549e+01,3.813312076019961694e+01,3.579798465287879594e+01,4.955628643287954560e+01,4.909498610926222995e+01,5.559743714336195097e+01,5.174571401749058452e+01,2.881579545414334476e+01,2.216456082408484463e+01,2.268635794950798967e+01,2.354722716499908941e+01,3.950638930579575714e+01,4.153562207867205558e+01,6.222021827388034154e+01,2.343961309716811670e+01,2.601297761979876100e+01,2.754581365241792312e+01,2.279494922852266114e+01,2.006106146739558227e+01,5.556950097070195937e+01,5.176996209971390073e+01,4.747673298752408755e+01,5.720357310000247253e+01,5.499446968117101164e+01,4.717462603320207393e+01,4.332157175056761389e+01,3.672110435372980675e+01,3.348948696630470323e+01,2.862853825643842143e+01,3.274876508308800993e+01,3.636159192492425518e+01,3.486044757100396652e+01,2.955715002990348950e+01,1.340859988310361395e+01,2.194912523379314351e+01,1.990839698589221385e+01,1.565142420220080233e+01,2.293224360398940576e+01,2.236428393817593729e+01,4.493967755127896879e+01,4.671469310941237296e+01,4.394302883934318515e+01,4.181496544652564040e+01,5.088458673662113796e+01,4.385354122404229571e+01,4.682518479216720664e+01,5.475656343836290318e+01,4.477504109481619565e+01,4.554087351250863236e+01,4.144730773339792762e+01,4.531554295151241263e+01,5.432603353266699742e+01,4.500410703855249039e+01,4.851028131881253103e+01,4.761149274419581445e+01,4.565289469536509159e+01,4.744985047122403898e+01,6.418919887035821148e+01,6.197955632633781420e+01,5.415816263308035872e+01,4.362953280064257200e+01,4.830122981801217463e+01,4.649109623883418152e+01,4.059183650022323775e+01,4.627052777869759126e+01,4.044978295341569208e+01,1.187884845772075693e+01,7.559536506361966168e+00,4.348539432140140804e+01,2.890183936780571727e+01,3.676306113174583601e+01,3.010338270694299467e+01,1.624170876602046221e+01,2.335768796737384889e+01,2.322301333460453066e+01,2.111323130311290441e+01,2.398808801089941412e+01,2.019864260812222412e+01,2.113322262839937338e+01,1.728872871526564126e+01,1.386127931814001712e+01,3.039903992420911649e+01,3.513313641289440881e+01,5.113767151086626939e+01,3.829418582584082031e+01,3.620805440428503630e+01,3.194508205894589636e+01,3.774813354309389979e+01,4.066025251681586639e+01,4.300688311074799230e+01,4.097281720206457578e+01,4.611937761915474709e+01,6.349275308509193394e+01,6.531350736631701182e+01,5.392022073103678537e+01,4.604623407148007885e+01,4.279589493087525653e+01,5.282193183585738439e+01,2.969664204938002428e+01,2.380005196176554350e+01,1.685442076982820581e+01,2.002657203637557259e+01,1.964765645764605395e+01
