3.578454871492172629e+01,3.494697951842250916e+01,4.589166625542517863e+01,2.328281472994008539e+01,5.259205341280298995e+01,3.236079160940169430e+01,1.395206624494235292e+01,4.088883391881336848e+01,3.929551959661655047e+01
3.799668769540697610e+01,3.279171738343058706e+01,4.187951025916526504e+01,2.339049566047044593e+01,8.895589942779045245e+00,1.380923246218618772e+01,3.003925798344136311e+01,4.919475647855453104e+01,1.797729009324706695e+01
2.995768683604218197e+01,2.741584107560491290e+01,3.954210886960161275e+01,1.162229680718006186e+01,3.976376609282569774e+01,2.006115152301852333e+01,1.111948742847380434e+00,3.809040723146367213e+01,2.833010146100155424e+01
5.598634857832081480e+01,5.084913898690769685e+01,6.046267866416823722e+01,3.813397610771908575e+01,1.511371967051491971e+01,2.181460040971106551e+01,4.060237219103581197e+01,6.717469655805695083e+01,1.470825077411668502e+01
2.325696176357217126e+01,1.811630135520210771e+01,2.846476410600829254e+01,1.139137845887633382e+01,2.325588343182697315e+01,1.665473234058389451e+01,2.158920061799359047e+01,3.445513678193207596e+01,2.643440490019130351e+01
1.783903243922626913e+01,1.639393239729405138e+01,2.780388895753302592e+01,1.037073658046458924e+01,4.245062911701458574e+01,2.702068774907417037e+01,1.302041940941278320e+01,2.540670538726005034e+01,3.707061435306111719e+01
2.940252103854237475e+01,2.538630178155014150e+01,3.757631697595535059e+01,7.572747966455370516e+00,2.941773243040629282e+01,1.080616543467805002e+01,9.301620893536213686e+00,3.948316120078362701e+01,2.068062502712828277e+01
1.366312310378733130e+01,1.222971502671571464e+01,2.358349899664069582e+01,1.119852744435602965e+01,4.194402459712439679e+01,2.840927702323788751e+01,1.665669671867466661e+01,2.186534004891457528e+01,3.876721962049207804e+01
6.391427525188680292e+00,1.128911448509361293e+01,7.825909939032281493e+00,2.816053886885064372e+01,5.120748164352872323e+01,4.414552759426973694e+01,3.582294347405125023e+01,5.724469821045660822e+00,5.463636709648096002e+01
2.576779757680887784e+01,2.059340358738361942e+01,2.860625345427439825e+01,1.825000256996855086e+01,1.991674234026905665e+01,2.052116965925893766e+01,2.844166654639163028e+01,3.679007950223518009e+01,2.889431119520845215e+01
4.392596634461151694e+01,3.878415258496821139e+01,4.852350217001747978e+01,2.684433176833148949e+01,9.524640255884547102e+00,1.252975855926691295e+01,3.116421114676576920e+01,5.511883676986053615e+01,1.220708864432352492e+01
3.277609634363611235e+01,2.862921571144446276e+01,4.072816573788779237e+01,1.102166289632691409e+01,2.790544784667966027e+01,7.901363716570960705e+00,1.111948742847381055e+01,4.295695863538733761e+01,1.730224367114436035e+01
