0.000000000000000000e+00,2.444033125644677895e+01,2.146832329720992760e+01,1.782605689266539883e+01,1.303702831885601121e+01,2.615894387301991131e+01,1.825392533233071291e+01,5.423991680720515518e+01,4.657641817385324856e+01,2.604792042199402147e+01,1.033954433444434251e+01,2.932593342191697872e+01,3.369754181869277687e+01,1.054540937682068957e+01,3.278626624508004284e+01,2.800506665855212418e+01
2.444033125644677895e+01,0.000000000000000000e+00,4.650786088323074274e+00,9.785600631363974955e+00,1.495838567516161177e+01,1.755821249156733543e+00,3.388832429081947595e+01,3.295150893753164212e+01,4.656053588631620244e+01,3.511513606285249445e+00,1.532583348687303726e+01,8.119249899957766914e+00,1.689927165084247918e+01,1.430664976084866780e+01,1.580281342464347638e+01,7.022511917878686560e+00
2.146832329720992760e+01,4.650786088323074274e+00,0.000000000000000000e+00,5.212803863399027904e+00,1.430823780864061234e+01,6.188502961816773507e+00,2.940774175907448296e+01,3.756879534309207003e+01,4.910268916764814406e+01,4.643708105362557959e+00,1.364475060555577102e+01,8.151612855113576472e+00,2.117070184751670325e+01,1.223867795153614146e+01,2.006117410491748743e+01,6.793426740400493102e+00
1.782605689266539883e+01,9.785600631363974955e+00,5.212803863399027904e+00,0.000000000000000000e+00,1.405432262974415636e+01,1.138882590972205300e+01,2.419993964812809395e+01,4.273701580165691638e+01,5.120212727269025521e+01,9.522854830797477632e+00,1.221896944586014122e+01,1.174491551016009083e+01,2.561092171874184231e+01,1.050789996988730302e+01,2.450061144096466492e+01,1.050049219665019606e+01
1.303702831885601121e+01,1.495838567516161177e+01,1.430823780864061234e+01,1.405432262974415636e+01,0.000000000000000000e+00,1.635508083999379281e+01,2.903851446105942458e+01,4.142289116126332971e+01,3.814773099855898408e+01,1.781527337054594184e+01,3.335846228542148406e+00,2.220108138830236655e+01,2.068861543744068854e+01,4.651274601925317498e+00,1.980308911567669483e+01,2.087220462873422733e+01
2.615894387301991131e+01,1.755821249156733543e+00,6.188502961816773507e+00,1.138882590972205300e+01,1.635508083999379281e+01,0.000000000000000000e+00,3.555060502191984284e+01,3.138802965462679495e+01,4.668373582225488150e+01,3.601929442979280083e+00,1.691257281975543236e+01,7.774079288088710626e+00,1.609231686782284498e+01,1.595647468954886072e+01,1.501928933049028103e+01,6.893541238549911299e+00
1.825392533233071291e+01,3.388832429081947595e+01,2.940774175907448296e+01,2.419993964812809395e+01,2.903851446105942458e+01,3.555060502191984284e+01,0.000000000000000000e+00,6.671132424787865034e+01,6.482785955261208244e+01,3.358949377814738568e+01,2.571925564858625535e+01,3.460278985046091549e+01,4.798231111918519076e+01,2.480119967692784044e+01,4.692708546025391314e+01,3.365591083358027191e+01
5.423991680720515518e+01,3.295150893753164212e+01,3.756879534309207003e+01,4.273701580165691638e+01,4.142289116126332971e+01,3.138802965462679495e+01,6.671132424787865034e+01,0.000000000000000000e+00,4.510063715100061188e+01,3.402724182871097014e+01,4.390085925476819284e+01,3.513249406805783082e+01,2.106444980446052284e+01,4.389638465827371760e+01,2.178581638894062422e+01,3.542000474210178851e+01
4.657641817385324856e+01,4.656053588631620244e+01,4.910268916764814406e+01,5.120212727269025521e+01,3.814773099855898408e+01,4.668373582225488150e+01,6.482785955261208244e+01,4.510063715100061188e+01,0.000000000000000000e+00,5.003646675929083898e+01,4.118680895200298409e+01,5.445781264529652788e+01,3.366646401260548060e+01,4.275499283415059892e+01,3.426708317516703772e+01,5.351658663244220548e+01
2.604792042199402147e+01,3.511513606285249445e+00,4.643708105362557959e+00,9.522854830797477632e+00,1.781527337054594184e+01,3.601929442979280083e+00,3.358949377814738568e+01,3.402724182871097014e+01,5.003646675929083898e+01,0.000000000000000000e+00,1.771086319881455751e+01,4.642392947399725855e+00,1.966915221081684351e+01,1.646610346714845008e+01,1.860304702113407771e+01,3.510998324256900727e+00
