3.382268678196639655e+01,3.492087661299538581e+01,3.719766104963366615e+01,3.161585177002023883e+01,4.848177410372728247e+01,3.975024110918942455e+01,4.022947922167286094e+01,4.047842618057434549e+01,4.383978316412959231e+01,3.783639532551375595e+01,4.197271667174448595e+01,4.221331697654117932e+01,4.789869303288129743e+01,3.650239496010324558e+01,3.664185291956193424e+01,5.852517451290548678e+01,3.775616396561903088e+01,3.792362489224345268e+01,4.563784968526973529e+01,3.721930979670161577e+01,3.698441656751983686e+01,4.036819637610983591e+01,3.452183055025312797e+01,3.470490155740639437e+01,3.447451470019382214e+01,3.763475025568919818e+01,4.877157297887143983e+01,3.799848673904811847e+01,4.790165368664906254e+01,4.152821032564339276e+01,4.161946745905216716e+01,4.108543046479713468e+01,4.971619626015527871e+01,4.187851028936129438e+01,5.091091034929933556e+01,5.003536992219918744e+01,4.224960924938615392e+01,6.030700365974767152e+01,5.219837713682333913e+01,4.589962370277865489e+01
3.276061395987354530e+01,3.043563569624485510e+01,2.496591721568909961e+01,3.166335858685913252e+01,1.090771509258321359e+01,2.136499551579107248e+01,2.032702592989385693e+01,1.981105197969101894e+01,2.464155074643162635e+01,2.929418156314756416e+01,2.657716758485872077e+01,2.729586854790669648e+01,1.579060812577923301e+01,2.896983766358346202e+01,2.843676935919518201e+01,2.037445473660947748e+00,2.664453386282721681e+01,2.611134623328466375e+01,1.539101214994018108e+01,2.022630614688358364e+01,2.025183757193359924e+01,2.113682294176507881e+01,2.779039310536423457e+01,2.727961081646508390e+01,2.254915740022539694e+01,1.932062610814898207e+01,1.026091563730798129e+01,1.897353342523868491e+01,1.100669142177359205e+01,2.051651994100457443e+01,2.114187377716083205e+01,1.956476504391947202e+01,8.771343071720579587e+00,1.512621632332295540e+01,7.509735003331715397e+00,8.244534051909880645e+00,1.480608279417222484e+01,3.446573893033582969e+00,8.326465976484758613e+00,1.842972710302601058e+01
3.593200957295137954e+01,3.581236593360960541e+01,3.516434012979298274e+01,3.259785289687965815e+01,4.147171465972569138e+01,3.615011254136840790e+01,3.609877209453863856e+01,3.608592556978969412e+01,2.805144990386520121e+01,2.155700688810069465e+01,2.585932750220260345e+01,2.584454863423497173e+01,3.435493207974057128e+01,3.678918520350251953e+01,3.664185291956193424e+01,4.894128989072916625e+01,3.691165110173203345e+01,3.679842502758285150e+01,4.025404950290148065e+01,3.072249191299193782e+01,3.009023506599115905e+01,3.682852491174573117e+01,3.359611367699658047e+01,3.347167386989060844e+01,2.733288589620360653e+01,2.913508286797341640e+01,3.729287807965759782e+01,2.924627004010865861e+01,3.643734568626976511e+01,2.790561408946546251e+01,2.766390800881472956e+01,3.676552236334846668e+01,4.191710422601008901e+01,3.256028854734385902e+01,4.283953347647279486e+01,4.204595568247904680e+01,3.271655449220975953e+01,5.001891586438052428e+01,4.039389124332632974e+01,3.183977591184201472e+01
1.209465179188200423e+01,9.785843935912865277e+00,4.762081879185044997e+00,1.162104083274379640e+01,9.834207949926208059e+00,2.038861132712103341e+00,2.322366191022414927e+00,2.634183409256804165e+00,2.970657634082636633e+01,3.006010095362323398e+01,3.024777889669334030e+01,3.112084548802867801e+01,2.446577587686272892e+01,8.244753968980408132e+00,7.722050599656743231e+00,2.136450032893606021e+01,5.921799125813102194e+00,5.403208524068031871e+00,5.402674246514235001e+00,8.701290174232292784e+00,9.571113213429406130e+00,1.359185156839899822e+00,7.777400645625415443e+00,7.390190678910474098e+00,1.175240322409143978e+01,1.229759929576627187e+01,1.949454901863288470e+01,1.265681895216764730e+01,1.913793941827841039e+01,2.324530954725227261e+01,2.410925019619877219e+01,2.151592853142439310e+00,1.198745818086513992e+01,1.303335992561091672e+01,1.323072699808184360e+01,1.252959601145341040e+01,1.351080599073938870e+01,2.398850271383973976e+01,2.185326520782018989e+01,2.523992184551563156e+01
5.678475270068251035e+01,5.446949317009108427e+01,4.888797099395795698e+01,5.524854604806236580e+01,3.526285151547968155e+01,4.534641463032468067e+01,4.425629163513877984e+01,4.371164245980765628e+01,3.373414350885892077e+01,4.024282843303170409e+01,3.601497875329460641e+01,3.620005708522896981e+01,2.798723914150547287e+01,5.312017440150252412e+01,5.257328052948466279e+01,2.447229639067341367e+01,5.081121994876003356e+01,5.026380238183892146e+01,3.975965643758526369e+01,4.249828527042188142e+01,4.221118987947763657e+01,4.521894615643777371e+01,5.151107292920014658e+01,5.097117216149401742e+01,4.375729753414410794e+01,4.015752348036980379e+01,2.806560653476515199e+01,3.965014009251892446e+01,2.885455756099882407e+01,3.442992291626537593e+01,3.444005899766107603e+01,4.357939258649153658e+01,3.305479516703625364e+01,3.602137157378037102e+01,3.187210894162453911e+01,3.250313686151180548e+01,3.550711784074336919e+01,2.169363218633017354e+01,2.470151741442688476e+01,3.013619698926546420e+01
3.287352635440540638e+01,3.128515274399029522e+01,2.712166452008828088e+01,2.965308423618648348e+01,2.457986748110942088e+01,2.557055337016106833e+01,2.480975351445353638e+01,2.443944612401888250e+01,5.184290375701321452e+00,3.451332310829188899e+00,3.951536122116993344e+00,4.652455459160054652e+00,1.113415676367031537e+01,3.109487266981680520e+01,3.063922851018352489e+01,2.796641087470364084e+01,2.970846261420189549e+01,2.927348336395916917e+01,2.583013619076470491e+01,1.857810625571116958e+01,1.770569393910194478e+01,2.606303228987211185e+01,2.773574914836152772e+01,2.726932082361788190e+01,1.639546696191510122e+01,1.478592260403436676e+01,1.567939266615026739e+01,1.441543425269234113e+01,1.497114840610136710e+01,5.444769058481091939e+00,4.796753854857628951e+00,2.495425773962195848e+01,2.391755969746601806e+01,1.515405932175202608e+01,2.432182391503037877e+01,2.378147187090343451e+01,1.491764195134540039e+01,2.832334946333042680e+01,1.810591737047689165e+01,8.437478382331626392e+00
3.635439944402586576e+01,3.402981907644277726e+01,2.856673431373771521e+01,3.526336258205812868e+01,1.448493049292802404e+01,2.496547500122909113e+01,2.392867133297375304e+01,2.341285585162054872e+01,2.584857898846158264e+01,3.101136044605998165e+01,2.793297248399024113e+01,2.858511081476871496e+01,1.702791772597541353e+01,3.255518651260086216e+01,3.202388540111509485e+01,3.404267533703642545e+00,3.022972036946693564e+01,2.969844980707120286e+01,1.895355991352503722e+01,2.368584459459378877e+01,2.366836928058380352e+01,2.473319052832627207e+01,3.139182306353472640e+01,3.088055185030271232e+01,2.587694090739289976e+01,2.254982696331854441e+01,1.238505860773209832e+01,2.216965907458231300e+01,1.322137392505117681e+01,2.245321042339663009e+01,2.298558026649325825e+01,2.316500789557940720e+01,1.236659526416313604e+01,1.828551981272540772e+01,1.109634460239209908e+01,1.184311069182178322e+01,1.791838754601916861e+01,8.776530534498372393e-01,9.661118970716012555e+00,1.978288720502917286e+01
1.949320258492058855e+01,1.754385011870491340e+01,1.269209600839562846e+01,1.680352563625025297e+01,1.234751115388975151e+01,1.079442550408207246e+01,1.002227678104227770e+01,9.661084790911417031e+00,1.778163085448643699e+01,1.777357762907140071e+01,1.808593690669734144e+01,1.894925404205273978e+01,1.447133510951849722e+01,1.698732307706081102e+01,1.647932743567056235e+01,2.093511534618490799e+01,1.529642025447670406e+01,1.481392655654154034e+01,1.188492360117765045e+01,3.909754828747637134e+00,3.094213877500153753e+00,1.127599635590523164e+01,1.395301676484121245e+01,1.342231814035792503e+01,3.602591010458982446e+00,3.011216316139325375e-03,1.209248487182441245e+01,5.559825258977749707e-01,1.132164025584120992e+01,1.139185853956279715e+01,1.220983985609354683e+01,1.019632439619250697e+01,1.283898731787377301e+01,4.303501457406086139e+00,1.384953084373972487e+01,1.301830280312004007e+01,4.747475362309517166e+00,2.267179729244373121e+01,1.547147718750530743e+01,1.430945464619320084e+01
3.071595147363395739e+01,3.131509774956642644e+01,3.247424049781633926e+01,2.791546546639781567e+01,4.229625306039002908e+01,3.452022481193169057e+01,3.482334319361859798e+01,3.498717205980931055e+01,3.565695903187180704e+01,2.960239464672079279e+01,3.375857300581893128e+01,3.398459046059080180e+01,4.005188800158821749e+01,3.269353148951874033e+01,3.271715969891874920e+01,5.170396314310612240e+01,3.352077371864664457e+01,3.358065913913172551e+01,3.992803704485208272e+01,3.093982011477773142e+01,3.057610942976986124e+01,3.517738217462891015e+01,3.013991611228037826e+01,3.020650494143832532e+01,2.791112710412714293e+01,3.078277260768888368e+01,4.136220875602447933e+01,3.108753201878784012e+01,4.048572036639640714e+01,3.361068296172229708e+01,3.364998930025249990e+01,3.563571950075228045e+01,4.330782323721356875e+01,3.490326110345202437e+01,4.443842954232284370e+01,4.357465566326064277e+01,3.522502637725605013e+01,5.330819255160746906e+01,4.474839720458657411e+01,3.794918330319785582e+01
4.970284573370283709e+01,4.786632064245474538e+01,4.303522718271094050e+01,4.671692139588044057e+01,3.580870393922114658e+01,4.068543646934257652e+01,3.971661680301532016e+01,3.923505355636618219e+01,1.307304809293582082e+01,1.735605197369760688e+01,1.391585250542791385e+01,1.334338525697340216e+01,1.766026205778339886e+01,4.736508965361456092e+01,4.685659030632243116e+01,3.312538616083079290e+01,4.562754752360974919e+01,4.512686882858493220e+01,3.875181199190294024e+01,3.425667778941371466e+01,3.346983438967819779e+01,4.101931516930277866e+01,4.426390847292731934e+01,4.374762611334163154e+01,3.298373460324771145e+01,3.037661013046068703e+01,2.381704224280423787e+01,2.986865916561522027e+01,2.373766785650034095e+01,1.904872816922659595e+01,1.829157339862002019e+01,3.958116855056966443e+01,3.422006898568436384e+01,2.867884093765300335e+01,3.395288285400150130e+01,3.383399154315375768e+01,2.820609091811633462e+01,3.191345790377107861e+01,2.357713515949435390e+01,1.647662948359996093e+01
