1.615480335992455352e+01,1.427828809075858629e+01,1.293674192135583567e+01,6.204197049197684066e+01,6.020720835485379041e+01,4.578548673200455710e+01,1.056731638592725986e+01,4.493869263595244234e+01,3.907302454312228690e+01,3.886622848348589088e+01,2.940964727852256644e+01,3.808367411361577837e+01,3.409869771216791889e+01,4.296700256361642545e+01,3.944664684602349780e+01,3.420132245385555336e+01,2.794786355416723467e+01,3.654843251752951971e+01
3.415848195699102519e+01,3.453058207403642399e+01,5.504564573293986030e+01,3.897335437742477637e+01,4.190321564066347548e+01,2.717204148073447900e+00,5.469239927945770319e+01,1.467806119074920757e+00,2.706299676734874637e+01,3.382806265507949917e+01,5.225169646904826237e+01,5.940316219642257778e+01,5.386031388539351639e+01,5.907286143176954596e+01,5.347261333668879502e+01,2.625313449711890712e+01,5.069171326811784439e+01,3.319222488889365508e+01
6.814812541942135482e+00,4.882132109196040126e+00,2.177853006138836633e+01,5.089300445398279749e+01,4.967126247932705496e+01,3.379806136441543174e+01,2.122497042579223958e+01,3.305458996362968804e+01,2.786362589594101635e+01,2.897523507205983861e+01,2.783691028553524305e+01,3.685283102498358687e+01,3.175795074301943544e+01,4.010277341088261238e+01,3.544274823576759559e+01,2.292518947131451768e+01,2.609785460257637624e+01,2.667719217073868165e+01
2.076789255847347349e+01,2.287483753433625822e+01,3.547801617037610811e+01,2.978901231588304555e+01,2.627563437989485351e+01,3.707825373357675858e+01,3.811499936421401458e+01,3.745261837707924713e+01,1.289483551653540694e+01,6.671692457611739790e+00,1.811364332823858803e+01,2.220126797903841265e+01,1.728899269029172814e+01,2.051508358487377137e+01,1.498003034982236592e+01,1.248967699054736613e+01,1.734604586645370716e+01,5.922778643331254145e+00
1.307298269775551169e+01,1.312348301348755797e+01,1.119733387652780188e+01,5.343918605250351561e+01,5.045414263466180671e+01,4.687939976659309593e+01,1.392489910527659092e+01,4.646483302112301317e+01,3.194962577806696657e+01,2.929056684862945659e+01,1.432302319727709339e+01,2.300232406947881358e+01,1.905325690088331569e+01,2.791941348031318526e+01,2.471705932018986474e+01,2.781022495721947507e+01,1.291919008748978293e+01,2.718831796282649549e+01
5.003769353900158201e+00,5.921483651013195626e+00,2.655975189340994191e+01,4.278131109064828763e+01,4.158194770899102366e+01,2.894256045353029094e+01,2.705574211344092816e+01,2.848458105210148261e+01,1.974604201010571458e+01,2.114442851478821339e+01,2.542142635472148271e+01,3.395741721438852068e+01,2.846483510010793694e+01,3.598075299836497720e+01,3.081030551865714884e+01,1.480752857304752546e+01,2.368636185603623900e+01,1.888971449329550722e+01
4.114458939763411927e+00,6.115000080929370974e+00,2.238656678162472247e+01,4.327815142516546132e+01,4.114998208726738227e+01,3.489631633650605380e+01,2.381502997921588261e+01,3.458829057930267226e+01,2.068881368262844589e+01,1.975080779590739155e+01,1.857385517897926164e+01,2.723852871310664980e+01,2.182455018990745543e+01,2.970379497426448268e+01,2.478323358300025703e+01,1.611696549907622611e+01,1.682978742616061396e+01,1.743885124208592430e+01
2.037410082342191586e+01,1.986051132704759326e+01,3.884586417512485923e+01,4.732804859504948780e+01,4.815809831501316296e+01,1.919817144946605225e+01,3.786106010854626192e+01,1.806500768145499336e+01,2.720513194904537713e+01,3.196913340245662383e+01,4.178133030702973372e+01,5.025246175316410557e+01,4.471717901657201111e+01,5.186470884876619891e+01,4.649498787324898785e+01,2.342612050842361882e+01,4.004631615842053094e+01,3.024225620224259359e+01
4.093283465923160236e+01,4.261746115874884566e+01,6.134585758014983270e+01,1.058948893856918616e+01,1.482998101015328274e+01,2.586715734841039449e+01,6.291672528344123094e+01,2.720769633504837159e+01,1.857153458105219102e+01,2.261095175944479507e+01,4.729821478430694981e+01,5.059829749057131920e+01,4.622607719704181761e+01,4.710246646278993410e+01,4.234175878940459370e+01,2.299343580815997612e+01,4.644053195108295284e+01,2.414118960419978777e+01
1.278741054708325109e+01,1.349811614370246993e+01,3.424603572940384311e+01,3.874726050764545704e+01,3.855798353073159745e+01,2.117064839558524980e+01,3.450693718373296548e+01,2.074972085701440605e+01,1.665506062592842795e+01,2.052125305813150291e+01,3.164023277153837554e+01,3.960488184719058324e+01,3.400657641042245416e+01,4.061366762874234126e+01,3.514100535991087781e+01,1.224838038539406426e+01,2.997647627406552573e+01,1.865921497789173600e+01
3.526273599740544284e+01,3.564065359663199928e+01,5.615751165096534692e+01,3.910004848439569258e+01,4.216794067948898572e+01,2.935920364898788826e+00,5.580022499604184816e+01,2.151119433372663536e+00,2.780661763414034482e+01,3.460497526779840172e+01,5.327109154577348704e+01,6.037350494684037017e+01,5.483854841633779387e+01,5.997643177383658042e+01,5.437828930359890478e+01,2.713321601246653003e+01,5.171794992677362046e+01,3.402004032004204248e+01
1.832458885887651689e+01,1.993734642003322577e+01,2.464794658877632472e+01,4.254053253541648161e+01,3.864468382063671470e+01,4.580208952987563720e+01,2.796272765851455944e+01,4.583706464474600750e+01,2.446287234493718543e+01,1.933909112078435655e+01,5.601226025351884630e+00,1.294959718815788108e+01,7.395551827679926582e+00,1.534081291478058695e+01,1.094816636729684767e+01,2.206379397669989828e+01,4.499502311805888333e+00,1.790791080109482891e+01
1.389413714581328740e+01,1.376870961840683982e+01,3.392124494795065459e+01,4.368077430443025833e+01,4.376756738982134465e+01,2.151650618060209652e+01,3.353074876855812647e+01,2.074965550039458151e+01,2.200562612844890253e+01,2.592968132990286634e+01,3.486189568738863187e+01,4.326199055407105476e+01,3.771580607098814397e+01,4.485203509127038757e+01,3.949818906142104424e+01,1.767824293456629192e+01,3.313684067923244925e+01,2.402506496947834691e+01
1.655822889072910442e+01,1.798756713007999508e+01,2.174960710968800370e+01,4.476287586539199026e+01,4.106329492655507352e+01,4.587203377990367414e+01,2.502999390419253700e+01,4.581284919064859196e+01,2.571922018956979983e+01,2.114007453592627783e+01,5.599467071002051100e+00,1.426503216305746413e+01,9.046875171673139704e+00,1.759070322440232559e+01,1.361276364692812813e+01,2.283549970973473009e+01,3.910714728536364149e+00,1.949385650729091424e+01
2.195211117698510250e+01,2.368432250560166352e+01,4.252516686249744993e+01,2.467837126231143330e+01,2.425374907633866428e+01,2.240156678439415217e+01,4.395646348308856943e+01,2.293639427672614417e+01,2.939939389083213062e+00,9.529475822373214555e+00,3.131983838783490270e+01,3.688888218559709031e+01,3.165043246736795624e+01,3.548254620358942901e+01,2.995815444879362488e+01,4.122693810069774756e+00,3.009191410539213507e+01,9.125088488013668453e+00
2.024013155511368822e+01,2.195296978377944441e+01,4.094188136996601912e+01,2.641917506321336262e+01,2.589197168662673221e+01,2.239025630712676573e+01,4.231039985236676415e+01,2.281750034180783260e+01,4.081900631227996179e+00,9.877927377842627976e+00,3.039792857114628788e+01,3.629695845701047574e+01,3.096858431568732328e+01,3.520173335869990439e+01,2.963554857201487280e+01,2.779871858376865124e+00,2.911006918019581136e+01,9.055484981782534248e+00
3.890872486692700960e+01,4.101675625424721972e+01,5.359659429931105024e+01,1.735607210683076218e+01,1.167546180020248947e+01,4.357091415056341788e+01,5.647987155487700761e+01,4.450440915691942934e+01,2.070070299764272548e+01,1.649790926947861180e+01,3.320012983231885784e+01,3.269723054003588913e+01,3.012241889155819052e+01,2.738233757709928540e+01,2.419841590881161864e+01,2.451827644059640221e+01,3.316220356406208225e+01,1.868923871538106951e+01
2.931643137908973884e+01,3.133141779558586393e+01,4.735509828918726072e+01,1.725113842585641066e+01,1.482998101015328274e+01,3.137514113117244108e+01,4.956058779138288628e+01,3.220251452096518108e+01,8.167321787663736288e+00,6.898832288727455797e+00,3.094214059866198241e+01,3.392134285790738346e+01,2.959208688437844614e+01,3.064208364199773271e+01,2.571946891425716331e+01,1.256061655524968934e+01,3.023426617508826908e+01,9.057752634311464490e+00
