1.766306530392790819e+01,1.744962348192324697e+01,6.049861202759545975e+00,4.073731976055021420e+01,5.217480177410106279e+01,4.168809337966743556e+01,3.838116883973786031e+01,4.123882295843021240e+01,5.262607137079277209e+01,4.222956230389829813e+01,3.890510511776752622e+01,1.851741413099622591e+01,1.811026034568704546e+01,6.997508173618225413e+00,3.685825334962583355e+01,3.287770176568381686e+01,3.658468056954995262e+01,3.281653357488278289e+01
2.452042972191447490e+01,2.710810053430916255e+01,3.534644838371189479e+01,1.362110045310808371e+00,1.282004555717846195e+01,1.029755358538271182e+01,6.152629350169469546e+00,1.471207421547546357e+00,1.307076224339692416e+01,1.052027672492638466e+01,6.127457908373326489e+00,2.346396904770870506e+01,2.601416737591996764e+01,3.435303964667605925e+01,2.243510224936907349e+01,3.550660605092875244e+01,2.289200767849345297e+01,3.602086709055970459e+01
2.520442697259108655e+01,2.812450615614944738e+01,1.896388538720064432e+01,3.907046915751129745e+01,5.284766014257609612e+01,3.575231906871095333e+01,3.500011615328052983e+01,3.940527500006615469e+01,5.315384718175744183e+01,3.617775506381276074e+01,3.536472894541347500e+01,2.522894308177409428e+01,2.801438374288623834e+01,1.850186284904317446e+01,4.587236361297205889e+01,4.723312828850582434e+01,4.581505119403626480e+01,4.734751493454801619e+01
2.705732242747852467e+01,2.917039991823226330e+01,3.828105149148530018e+01,5.553623475002805066e+00,8.696202782099600626e+00,1.389379628465598593e+01,1.034190133605076412e+01,5.469498258255717893e+00,8.993262497890089691e+00,1.401562548436566047e+01,1.026690731117256661e+01,2.605632757422998580e+01,2.811275797676796628e+01,3.733263937768124663e+01,2.136995149891560430e+01,3.522309569040678667e+01,2.187741894477690252e+01,3.575872890249581815e+01
1.576162522584567860e+01,1.528881404815206579e+01,2.700854318500662998e+01,1.856818598328434788e+01,2.274145886556630458e+01,2.626561664367165605e+01,2.066437490336744887e+01,1.906916590499740494e+01,2.328543877555932440e+01,2.670328969056657442e+01,2.110103629554815541e+01,1.532410192102937785e+01,1.458521596976658330e+01,2.640670795085316058e+01,6.337667322147653159e+00,1.749600113711819560e+01,6.506133997849876671e+00,1.800964736992813542e+01
6.516580237110000340e+00,8.916516679398840850e+00,6.449308744272684635e+00,2.835536588463642005e+01,4.002949549969786602e+01,2.974693108239407380e+01,2.611316178036203794e+01,2.885781994724896293e+01,4.046343605837458313e+01,3.029776248339898714e+01,2.664631308117950681e+01,6.974809532904249210e+00,8.846911307754693254e+00,5.406411306195026967e+00,2.748685561718789927e+01,2.814269791778938412e+01,2.734592372142756389e+01,2.829058763329786430e+01
2.507010087038160506e+01,2.369951056580325144e+01,1.430927326898740226e+01,4.890292205228106326e+01,5.960780909144784090e+01,5.038952047783693899e+01,4.685284671638286369e+01,4.942164023005177853e+01,6.008557058473594736e+01,5.093558693867247911e+01,4.738748535428634767e+01,2.606153464258433061e+01,2.459556568354986084e+01,1.539163674406572113e+01,4.200095096767835656e+01,3.506158687509213223e+01,4.164248376989974787e+01,3.486265963210544783e+01
1.930056793216641609e+01,2.165679254029646472e+01,3.046144467347606266e+01,5.724167532797529212e+00,1.603389592682082565e+01,1.342480578060705376e+01,7.910970108334639761e+00,6.265568727482981437e+00,1.642434857645806900e+01,1.382187298472314296e+01,8.273843761329047197e+00,1.828066170289945092e+01,2.057349636996116971e+01,2.951311287014857143e+01,1.817233094566746132e+01,3.044475277353202358e+01,1.856775873867984927e+01,3.094324827983969683e+01
1.079680096663624944e+01,1.209580222141360828e+01,2.247310724615195454e+01,1.562675990385182700e+01,2.407891298098831712e+01,2.166910316140172554e+01,1.621373211643707535e+01,1.618069073582427464e+01,2.456817713985645568e+01,2.216972404967522436e+01,1.672979443197021254e+01,1.002483521190244531e+01,1.108224982807538339e+01,2.168917953978183988e+01,1.320770347759820318e+01,2.194921795924247121e+01,1.333580195078793551e+01,2.238843321065969860e+01
2.652845152131311934e+01,2.419591066348434438e+01,3.594279344318583469e+01,3.016811705914538067e+01,2.878515149961378228e+01,3.870782983376984276e+01,3.320672239012543514e+01,3.058027132859314534e+01,2.932242835314623974e+01,3.908530802104135660e+01,3.357239795617190481e+01,2.650513742865598843e+01,2.401639196024824230e+01,3.566653221707998256e+01,7.244974519008173353e+00,1.187820224962674764e+01,6.962130296054367840e+00,1.237525277513783273e+01
3.094258079909337411e+01,3.520322303786259965e+01,3.581785641038126755e+01,2.203499367829599365e+01,3.476608231320662412e+01,1.362068737470885438e+01,1.745507251632314194e+01,2.195770397569073396e+01,3.480606911048384688e+01,1.365468590135243865e+01,1.733958358866383165e+01,2.998884953099381789e+01,3.425983248495746381e+01,3.473125649063187126e+01,4.207272449086082844e+01,5.153035494884265688e+01,4.236193620122430303e+01,5.192177350470406338e+01
9.902940169788879032e+00,1.162791720381695804e+01,2.154780255619382601e+01,1.556728254017285096e+01,2.476014767114109461e+01,2.110609792507387894e+01,1.575016931211741777e+01,1.612325690675828582e+01,2.523620792286494208e+01,2.161975953247597104e+01,1.628093197433008044e+01,9.055088841036285530e+00,1.056959263033088092e+01,2.072891108603046817e+01,1.454007632014232065e+01,2.281635254939633839e+01,1.465653444420075679e+01,2.323918493114986106e+01
3.683196687209022713e+01,3.743642473942229998e+01,4.850506516092078613e+01,2.050582854295894464e+01,8.181935144956675288e+00,2.860523705100438008e+01,2.530339086726572262e+01,2.045300104438148381e+01,8.423921903609789652e+00,2.864303299680244308e+01,2.524835879550404627e+01,3.606874593556529618e+01,3.658453179866754112e+01,4.773421776736243061e+01,2.145953303309824278e+01,3.544504979181663629e+01,2.199305846453904678e+01,3.599455802559209872e+01
3.404500676553779304e+00,3.401807008579140312e+00,9.009680121553445886e+00,2.753962143166856791e+01,3.779542573367306346e+01,3.060931722729912252e+01,2.620992931278362192e+01,2.807871393533855908e+01,3.827087383489110550e+01,3.116474344203570368e+01,2.676425988591336491e+01,4.499514963159276348e+00,3.578927343539964667e+00,8.442919864534802699e+00,2.266456853123270321e+01,2.259697613226657964e+01,2.246594198243698415e+01,2.275374261216964911e+01
2.933434637217402496e+01,2.971627973227984043e+01,4.097302476330405341e+01,1.690686124939172075e+01,1.056851833539323771e+01,2.586439327268123378e+01,2.143296733111036190e+01,1.706155868714059665e+01,1.109642092603294827e+01,2.604897640821990734e+01,2.154086119777117148e+01,2.863043287938419823e+01,2.889353752770730566e+01,4.024226780304228157e+01,1.404788360517735235e+01,2.838720277504979705e+01,1.459820250477055126e+01,2.894255265288173717e+01
1.366489611460421472e+01,1.025966670994526631e+01,2.144949971341705108e+01,2.861845242022867097e+01,3.391400715114718167e+01,3.504935558611301616e+01,2.959622270043040615e+01,2.915880101442048655e+01,3.446101984491083670e+01,3.555284362318980129e+01,3.010877016418620045e+01,1.406617417364807743e+01,1.043887211432914874e+01,2.127586562082866450e+01,1.204924516243435839e+01,9.565708984863745101e+00,1.161825122077366323e+01,9.867919279920277731e+00
1.881611489335936227e+01,2.290456443840727374e+01,2.621087649787249063e+01,1.344864495273736615e+01,2.750713335416724092e+01,1.029218172144197396e+01,8.999568595299651363e+00,1.368785259272131327e+01,2.773654255549560332e+01,1.080498806783159438e+01,9.320154367467480938e+00,1.776842281891626030e+01,2.188312504795683822e+01,2.510247530578629238e+01,2.944156810234336419e+01,3.849596589048825024e+01,2.968726974485664627e+01,3.889140049558451295e+01
2.628552795493861538e+01,2.766391625790719289e+01,3.788507758324463737e+01,9.775060535112771731e+00,8.491878072463855176e+00,1.871771138598254680e+01,1.438112127992583034e+01,9.916338839523330506e+00,9.004227381975173472e+00,1.890667057066314882e+01,1.445615446028767792e+01,2.540041475293708828e+01,2.668568478483449624e+01,3.702681113921414635e+01,1.680986737376434803e+01,3.105773633269386025e+01,1.734384570165063977e+01,3.160528308364930083e+01
2.503634569606003879e+01,2.119128001722479482e+01,3.073026739653796469e+01,3.813487004903072375e+01,4.017407171261316989e+01,4.550910312216942799e+01,3.993012440232668325e+01,3.863815150038179524e+01,4.072808153735921621e+01,4.597873867036553008e+01,4.040340403347125431e+01,2.554963083791507827e+01,2.162444909978584917e+01,3.085073604151193649e+01,1.625146929195892298e+01,2.150961886533354850e+00,1.570003587740249351e+01,1.755306106899674479e+00
3.672031153145016447e+01,3.682716827448980013e+01,4.830388436824534892e+01,2.312650372953955014e+01,1.217637308362581727e+01,3.166924474659377253e+01,2.787065018786582726e+01,2.315989447861985795e+01,1.248966568862619653e+01,3.176183409930189327e+01,2.788728140926299304e+01,3.605773854118803001e+01,3.606384578515155681e+01,4.760775172908235930e+01,1.936355020937252647e+01,3.272090726784531256e+01,1.986003145306494844e+01,3.325966228217191656e+01
3.063755484764578085e+01,2.634612764823364728e+01,3.238094967955985481e+01,4.797952665721198429e+01,5.119027779850113546e+01,5.461865872037985525e+01,4.916169993717632281e+01,4.850812010403320329e+01,5.174581556897632595e+01,5.512284574669600090e+01,4.967149346946191457e+01,3.145398857566426543e+01,2.715499019134819392e+01,3.287359247671151508e+01,2.725120899804854702e+01,1.278741054274487432e+01,2.669541092008821082e+01,1.223143617132118344e+01
2.626000527466328549e+01,2.555033058638958821e+01,3.741984744626535075e+01,2.148984674900864178e+01,1.841577289942557982e+01,3.045846517356388361e+01,2.529093728927955809e+01,2.181108321178652076e+01,1.895343449331586783e+01,3.075638865875384198e+01,2.555236058649982667e+01,2.580883001799318777e+01,2.493809621654785502e+01,3.685385139538738031e+01,6.995043109947777005e+00,2.074960107780778173e+01,7.485993631353637490e+00,2.130091564966538087e+01
