2.313271159295594970e+01,2.689905332831990847e+01,1.715962946892897634e+01,1.973975668614903611e+01,4.568260282672704875e+01,4.308243594924885400e+01,4.350013637929984611e+01,9.125534876574780796e+00,2.325458279405199136e+01,2.066992860706698920e+01,5.184089522103920267e+00,6.264110810034122068e+00,1.221060869140115379e+01,2.018845146979269956e+01,2.961154710579966576e+01,2.947028706093026074e+01,4.432288513673418606e+01,4.479805659372164683e+01,2.438259010441682051e+01,3.534454972484281399e+01,2.495893808547474890e+01,3.339075653927254450e+01,3.317249718797205560e+01,1.365977521235773118e+01,1.361444192192331037e+01,2.313049426789162766e+01,2.313717512097462858e+01,1.993817237528448771e+01,3.186520323758195161e+01,3.230355955657642397e+01,2.072867332564421972e+01,2.814767185704880603e+01,2.785513836589326075e+01,1.811624469461223441e+01,4.183469674388927473e+01,3.689883852688565469e+01,3.725316660736344687e+01,1.830194141774382999e+01,2.670328979816211046e+01,3.506158687509213223e+01,2.591015579493556586e+01
3.131956605077310840e+01,2.614650276863790523e+01,3.897166751577808697e+01,2.676467437872459953e+01,8.155279958459082934e+00,1.050298473182153280e+01,1.027988695228098059e+01,3.259516755880802918e+01,1.933854324060828134e+01,2.146257444106174717e+01,3.629855555250036048e+01,3.533192684841348807e+01,3.219224087627126352e+01,3.002261608664952774e+01,3.043610508445505047e+01,3.096470216857231961e+01,4.227819648431209387e+00,4.406812508839108133e+00,2.454755118627736366e+01,1.529544080700839714e+01,2.343961985515022306e+01,2.605269771218904751e+01,2.655215990697362471e+01,3.819579134242241025e+01,3.709552083235440989e+01,3.691988149051297086e+01,3.747250921671722068e+01,2.328680186353619419e+01,1.169518473233098632e+01,1.114019471797819172e+01,2.219950316477370933e+01,2.219830446479998187e+01,2.274168449663913094e+01,2.432140793683630164e+01,6.107698776654351569e+00,1.638828023732263617e+01,1.593887312698300995e+01,2.506067660216136161e+01,2.370381836158566813e+01,2.750010237279387937e+01,2.534853176926658946e+01
3.691583914382888310e+01,3.818926220373295877e+01,3.437337125578738295e+01,3.082719968196227001e+01,4.704615575853392073e+01,4.624171062113487096e+01,4.647175721645024993e+01,1.628604424586808008e+01,2.894994831471718655e+01,2.671025166634818149e+01,1.715077591161788106e+01,1.663848233092351592e+01,2.570929595492791719e+01,3.335941675956499353e+01,4.256616355034514498e+01,4.264234441174654222e+01,4.416054733299403523e+01,4.447094004402339351e+01,3.474178547003123185e+01,4.139174142611832252e+01,3.472398634429741549e+01,4.424003869026573454e+01,4.424353207891396522e+01,3.084291663525675276e+01,3.033767882355868295e+01,3.910848061993448255e+01,3.930164785326577004e+01,2.793150701212681142e+01,3.534950705828045159e+01,3.553701270275342239e+01,2.797573848858916179e+01,3.747915741955250724e+01,3.745853311825221255e+01,2.588493919125082954e+01,4.332088905705791859e+01,4.337186138236454269e+01,4.350350948295095321e+01,2.726839315838869737e+01,3.676176458539674030e+01,4.628115650493857203e+01,3.679958291811539084e+01
3.225368096000327256e+01,2.672133008601135984e+01,4.049523037389904800e+01,2.846434872829735241e+01,4.225165080521411376e+00,7.775418122377272923e+00,7.388104252504394509e+00,3.579094432556423300e+01,2.161440965431091499e+01,2.396259233161729085e+01,3.937431319344734248e+01,3.845287504291361813e+01,3.449959852640553493e+01,3.140080801667517463e+01,3.051071699761547151e+01,3.105795500981508539e+01,8.343863161280751640e-05,5.559743776847748675e-01,2.565620184927809433e+01,1.484931841245607131e+01,2.454793969009428878e+01,2.557920197647963789e+01,2.611141783594021604e+01,4.006569405241198467e+01,3.898648701072988132e+01,3.780625747788291591e+01,3.836223184610265946e+01,2.548888478917713485e+01,1.323173368963857222e+01,1.269523291861625758e+01,2.444899154390035179e+01,2.280497576098596468e+01,2.336071150668564300e+01,2.677361406979996872e+01,4.122390727603311156e+00,1.544354389204285916e+01,1.492442847682201368e+01,2.728927546169834528e+01,2.446287268429905737e+01,2.676602598755235718e+01,2.613079577676225895e+01
1.484945200669849363e+01,8.998941361669931638e+00,2.393085781672747814e+01,1.335158356528498125e+01,1.673439754401564628e+01,1.252959601145340329e+01,1.307289615142060057e+01,2.628526060938223452e+01,1.110315273929827740e+01,1.349265504261532200e+01,2.873113707038688602e+01,2.816613315992528754e+01,2.081843878951703886e+01,1.497569334776173200e+01,1.252959601145341040e+01,1.307289615142060768e+01,1.799769372447567761e+01,1.854747872378424489e+01,9.123952822797644302e+00,3.404317312126548867e+00,8.195909042033029834e+00,8.193147923162431567e+00,8.651899238480535104e+00,2.441590609474262763e+01,2.346036146734859784e+01,2.019940623794005319e+01,2.075044240463246581e+01,1.307665905948222118e+01,7.904165867497363607e+00,8.267338180625595001e+00,1.259502727629995000e+01,5.404531540910364917e+00,5.923006306649894803e+00,1.514782320122367665e+01,1.396565690687529049e+01,4.302396478429619364e+00,4.746473741573126404e+00,1.450414796982885868e+01,7.205842798036115937e+00,9.919164010192748293e+00,8.772791919684767237e+00
1.789257399264675286e+01,1.904539261303306574e+01,1.765910959107431921e+01,1.162044149714767372e+01,3.358124835337358860e+01,3.132090175273451393e+01,3.169858300040879584e+01,4.072890556045063448e+00,1.163092819817267376e+01,9.004441885957255920e+00,7.358653043065445765e+00,6.464168511186697330e+00,7.767027508139955572e+00,1.431491927300961464e+01,2.336183905943737216e+01,2.344768478466249562e+01,3.201567298477347379e+01,3.248055948303402118e+01,1.568439009429208753e+01,2.437563081603098780e+01,1.580219550094503234e+01,2.525906720150901918e+01,2.521619962204037080e+01,1.470721623883754070e+01,1.379627411132474535e+01,2.088829760694263271e+01,2.118948759373581225e+01,9.273377336724580644e+00,1.993240519688362866e+01,2.032400697496514397e+01,9.665097375070585528e+00,1.877084712340577255e+01,1.866350192778491390e+01,7.160006040087829149e+00,2.970463399449074515e+01,2.615828138451910689e+01,2.642282200233876566e+01,8.242002711085595124e+00,1.782200034426825752e+01,2.724984854679292212e+01,1.769144097426488216e+01
2.670521047680658100e+01,3.163098783574501383e+01,1.827617694502795942e+01,2.543295962773696672e+01,5.309300109244770027e+01,5.008923368219183203e+01,5.054689257134939595e+01,1.790725964724355990e+01,3.060119643209685947e+01,2.816432549539093344e+01,1.396528786266469879e+01,1.507237357756921092e+01,1.808714697187432918e+01,2.460492580406114982e+01,3.308255436301268304e+01,3.280576261242179470e+01,5.211782411929543457e+01,5.261660155040163289e+01,2.985387582564069220e+01,4.175894153280029997e+01,3.065085108239000533e+01,3.783475523887076264e+01,3.751065463774980913e+01,1.568241369096914362e+01,1.626298094678507766e+01,2.478207589180210491e+01,2.458798391399669470e+01,2.690628624393569268e+01,3.923821479401971857e+01,3.971973971375270906e+01,2.785459207604444387e+01,3.374154461274203953e+01,3.334992796410305971e+01,2.539142381898566114e+01,4.932191414941788565e+01,4.308243594924885400e+01,4.350013637929984611e+01,2.513372756419739318e+01,3.208725241844360454e+01,3.919119181482187031e+01,3.095461088233613722e+01
2.579972026776981053e+01,2.074057510419650896e+01,3.342081861319968539e+01,2.122534671458595668e+01,9.870123675458232881e+00,9.579469618725150681e+00,9.659802052033882092e+00,2.800443173275973763e+01,1.395338323470314990e+01,1.621151752807051949e+01,3.156126317894751310e+01,3.064698277386656500e+01,2.685238762051343642e+01,2.446287237917858448e+01,2.521498445632717633e+01,2.573071275296543803e+01,7.819815165005912228e+00,8.299228684453494154e+00,1.901258577712491160e+01,1.079303751695091407e+01,1.790743498412814816e+01,2.121328609243566632e+01,2.168168569204715368e+01,3.270233973521025206e+01,3.160643152546770196e+01,3.140010345880983067e+01,3.195145763363225910e+01,1.788065266767452499e+01,6.153287364145947791e+00,5.601043460863241563e+00,1.681144965850416639e+01,1.680986674455157015e+01,1.734384509180992140e+01,1.904708200189277179e+01,6.107698776654349793e+00,1.229287917855829093e+01,1.194859723788833605e+01,1.967062938616208001e+01,1.825188904403787404e+01,2.283273810206231857e+01,1.988119869408138030e+01
1.593406331283566857e+01,1.138942334009441915e+01,2.343991774072542000e+01,1.130518073276578228e+01,1.757409663447709036e+01,1.463464413101136330e+01,1.506141482099952000e+01,2.095910839706586160e+01,5.270564750319694625e+00,7.906430261143065685e+00,2.394272898298338248e+01,2.320849480178402402e+01,1.758748215875673537e+01,1.445533371884645923e+01,1.638828023732263262e+01,1.684404929698728992e+01,1.717075363765120244e+01,1.771130537502501312e+01,9.125878939617898311e+00,7.800660775851989470e+00,8.045819804082331217e+00,1.393063155239241802e+01,1.424874075128150785e+01,2.289492064178534037e+01,2.181643006845009936e+01,2.151642638500771199e+01,2.206259010204408000e+01,8.654744276492621680e+00,3.950595558241892125e+00,4.499313035342182410e+00,7.750318600602388308e+00,7.746884455057033492e+00,8.192904936507176217e+00,1.033684291240872355e+01,1.389583265562192516e+01,9.771157976219489782e+00,9.912491902208925509e+00,1.042769911992920129e+01,8.785809142296262308e+00,1.594569057099366383e+01,1.029259150754043972e+01
1.797858653804510354e+01,1.398867693027618664e+01,2.686750638067189811e+01,2.152786630651055333e+01,2.475225879993665856e+01,2.017248525911912793e+01,2.066449005271062589e+01,3.646893230699999577e+01,2.334291632890274570e+01,2.519962347842136907e+01,3.791970334473013082e+01,3.765794765577140879e+01,2.862419278537273470e+01,2.055484542552034100e+01,1.161527270669986933e+01,1.194329299619690588e+01,2.772332293787489377e+01,2.819320436489079995e+01,1.713054529066746312e+01,1.457524439390053139e+01,1.702193561071858596e+01,7.551837150901174134e+00,7.653481682354181359e+00,2.899690231580631306e+01,2.841543126068962266e+01,2.079407104129427708e+01,2.118433591263675808e+01,2.379008869738567356e+01,2.116800538713464874e+01,2.145086582483980564e+01,2.379008869738567356e+01,1.427836733902627309e+01,1.426753890362638089e+01,2.584855309767828047e+01,2.373165626274505513e+01,1.302054531266503190e+01,1.340653377255293144e+01,2.456472639013507120e+01,1.498910101845521226e+01,5.682063717672424907e+00,1.520409178072582002e+01
4.350518545469912368e+01,4.065327166644783574e+01,4.723051233623515799e+01,3.669705493276747887e+01,3.147568410040326370e+01,3.357261238146845272e+01,3.344808514057223903e+01,3.173098530811341789e+01,2.929084725982416160e+01,2.934744620250797809e+01,3.544677565928373042e+01,3.434843874505736494e+01,3.757635470114106369e+01,4.059962870377661659e+01,4.589523796036431946e+01,4.628756253179705027e+01,2.731279872690835475e+01,2.727315936566291654e+01,3.750756709995569338e+01,3.486811734422475695e+01,3.669104140561296390e+01,4.377239288782111970e+01,4.411355581665038983e+01,4.478878579751778233e+01,4.376957782210584469e+01,4.840700885970834122e+01,4.886777153183349753e+01,3.194883266358510454e+01,2.815723513757478003e+01,2.786480204493900814e+01,3.104596798710983308e+01,3.747347714283301912e+01,3.784693213230507780e+01,3.129250852784680248e+01,2.922852587961030579e+01,3.667058744142266846e+01,3.642107412885989959e+01,3.295650782798970369e+01,3.811835387192861191e+01,4.573363530367394958e+01,3.930411975740615560e+01
1.627850730971750792e+01,1.209790342656913431e+01,2.336083994555582422e+01,1.114029670477411926e+01,1.824503257786473043e+01,1.555322695162216817e+01,1.595544659912548013e+01,1.987055952633827260e+01,4.304557670371685241e+00,6.907264986451955302e+00,2.295558418797947198e+01,2.218870895800962728e+01,1.699729817109963648e+01,1.451904578533590673e+01,1.721353504961547998e+01,1.764800432022439480e+01,1.754364291889306315e+01,1.807304524611457808e+01,9.522214066993953452e+00,9.112493081598469047e+00,8.492709263648405837e+00,1.507771308718490921e+01,1.537210296245071994e+01,2.261033129969442257e+01,2.151758144448084664e+01,2.181491088323783600e+01,2.235378300138404128e+01,7.987779767291396382e+00,4.393581647043419913e+00,4.892869527632663917e+00,6.997675723417838611e+00,8.648600352261178514e+00,9.050290635762561209e+00,9.497297230453806804e+00,1.448228262711641356e+01,1.109980125784054827e+01,1.122441782359683771e+01,9.787062849704453171e+00,9.493375308445843430e+00,1.711966186645895149e+01,1.090280571244146479e+01
