4.048604061642943464e+01,3.827698914528201612e+01,3.924150833945994066e+01,2.062485952650042975e+01,2.414704318840083985e+01,2.283542514287498548e+01,2.729915383907322735e+01,3.191996451661566780e+01,3.709084453281800364e+01,3.366376168747052589e+01,1.161734128337960392e+01,8.151280416066757795e+00,1.119733387652780010e+01,1.088169887949742609e+01,2.221680035487029770e+01,2.065980776871513314e+01,2.251166453869303652e+01,1.740182939558402708e+01,1.137886363710866711e+01,1.886048666478648173e+01,1.686396673064731999e+01,1.484916585412803336e+01,1.525585653587501511e+01,1.342148178591444463e+01,1.689920464410337431e+01,2.832505581827452090e+01,2.139839144800628645e+01,2.187634377018342846e+01,2.289808566234038878e+01,3.310096226752911264e+01,2.702660534093484301e+01,2.187229148142159119e+01,2.260985063205688661e+01,1.994511868465212956e+01,2.590478720094404608e+01,4.093571782224613997e+01,4.909884457998178675e+01,3.685296142466820868e+01,4.123965974274565838e+01,3.884735962846205837e+01,4.014217714884543398e+01,3.274439701265006875e+01,3.397171706572288485e+01,3.488260338037839858e+01,7.202508970140067746e+00,2.325905280355360816e+00,1.221725901253762281e+01,6.687018094991660888e+00,4.390843937391132101e+00,7.661366529094798317e+00,1.009899095626551535e+01,4.303765513380323426e+00,8.123433502504902037e+00,1.218689840717559925e+01,4.227256064159222504e+00,8.233132366136036495e+00,6.509345859484454877e+00,3.445096902144766826e+00,1.990721502158354284e+01,1.492145477989226876e+01,3.571566970980009614e+01,3.314768695777856067e+01,6.515418198721560472e+00,9.564574222485330068e+00,4.784576565307508389e+01,4.802845741132423285e+01,1.880214334367553164e+01,1.430850250647227639e+01,3.685121709596813133e+01,3.853763297288956835e+01,3.169786094209702298e+01,1.516792361993887539e+01,2.298804309591471906e+01,7.354417652435810915e+00,7.748523020431936636e+00,2.163785079652849319e+01,1.973478798466049966e+01,9.126121666146264744e+00,7.986926237573486631e+00,3.950710525331092793e+00,8.266719906250203920e+00,8.855178815287633398e+00,7.832923808937345633e+00,1.433332125496667686e+01,1.416219245802367688e+01,1.440756105886597460e+01,1.635006470036019621e+01,3.583028383441007492e+01,1.405283558722248394e+01,9.872121794203799539e+00,1.790757764448723677e+01,1.944154565237924714e+01,6.895216747372615806e+00,5.875621725524659666e+00,3.575749399818675123e+00,7.559993360641718674e+00,5.921971468253738990e+00,1.827622488395090272e+01,1.708145095733290475e+01,2.251184480254337572e+01,1.929636562197820027e+01,1.806643315643476555e+01,2.113612771290252468e+01,2.644303597170052100e+01,2.604164880465201293e+01,2.147137171641190534e+01,2.654604514603704857e+01,4.149945269394274305e+01,2.373685316889176278e+01,2.766473559911808522e+01,2.970011199358668108e+01
9.476471449584428441e+00,9.475928669220346379e+00,8.274967886274307460e+00,3.519133748928111771e+01,2.380886705301481854e+01,2.177144686865211654e+01,1.364712526602026799e+01,9.533672159536971336e+00,8.871655960098232541e+00,9.884797808933862839e+00,3.140228142427707425e+01,3.688828454962555981e+01,3.166205893871299182e+01,3.936405364755887604e+01,1.895211036398716686e+01,5.167017432505497254e+01,5.338663656534203028e+01,4.833573884517969077e+01,2.216655097191346258e+01,1.448693245522166251e+01,1.649210241739951144e+01,2.541047992121996302e+01,1.955244200664027332e+01,2.666365402541313756e+01,2.406636538539867587e+01,2.622039836301813764e+01,2.390604030100622879e+01,2.942515181984449057e+01,2.931991489734064871e+01,2.926254718357091988e+01,1.109865250096734357e+01,1.391601234003356957e+01,1.728891333835519362e+01,1.570059991429014268e+01,2.984977607716303893e+01,9.930631690693548563e+00,1.809163671438281185e+01,6.519974185359464158e+00,1.175475590334989917e+01,2.072208947492363151e+01,1.492784099177408663e+01,8.655874228290105776e+00,1.167227480065493950e+01,1.429442427923792991e+01,3.789262593206493079e+01,3.229721878304203386e+01,3.043976583937255143e+01,3.108364940888430539e+01,2.669064009695298267e+01,2.816147605985259972e+01,3.982892477350025473e+01,3.201530423147211479e+01,2.329160129406905000e+01,3.171020671375925559e+01,2.758878256009305474e+01,2.538851017616396888e+01,2.929519939682810303e+01,3.444393100217676107e+01,5.079760865095153122e+01,4.579204851747919491e+01,6.154140951632022016e+00,2.326276903480223535e+00,3.744836081044251586e+01,4.024262063932065558e+01,1.684408386550983039e+01,1.777129399191265335e+01,3.610576793026078946e+01,2.561040877030590934e+01,2.728734072448460068e+01,3.140257662002117556e+01,2.141466916491741301e+01,1.617381384781281639e+01,9.046268633732701403e+00,3.602489494664077085e+01,3.336352833035174115e+01,1.447134693225357260e+01,1.625201419099693467e+01,2.669591965669027189e+01,2.343462199178923200e+01,2.770850665720614714e+01,3.224839754554324855e+01,2.655841879579623210e+01,3.045217982761606379e+01,4.520253835927568531e+01,4.384255484078229159e+01,4.487939386045357537e+01,4.734939467512464972e+01,1.377816662983777540e+01,1.731211514948008556e+01,2.159931776694625327e+01,2.312214702618922146e+01,1.342374358369817067e+01,2.414736014930894115e+01,2.589126069320008483e+01,2.979371707536271074e+01,2.766864369823977299e+01,3.425106447383348041e+01,2.866409389069444202e+01,2.974903962765093368e+01,3.293224221416912911e+01,2.842586055866432559e+01,2.945666883192102148e+01,2.740123681472428885e+01,3.838646578572936363e+01,3.039874396313984661e+01,3.453057598278334694e+01,3.948009507941797835e+01,3.137218190824580333e+01,7.353980630614349145e+00,7.568269025888542778e+00,1.260332006492152601e+01
2.823658053709992188e+01,2.372104978331833181e+01,2.752143914680724635e+01,3.336137007449875824e+01,7.747499349791487688e+00,5.694412915575671086e+00,2.488602621633619449e+01,2.588028580477754659e+01,2.834550843179606971e+01,2.721917674916377194e+01,1.253482041747465914e+01,2.017362231067414413e+01,1.293531099176894550e+01,2.204789262787259929e+01,2.438289997201127690e+01,3.655194027687933556e+01,3.912797053601011044e+01,3.273705603062319369e+01,1.730843201866100145e+01,1.712936181273794745e+01,1.688606198792966495e+01,5.809577648274285799e+00,3.095351474089031552e+00,7.388165156946344680e+00,4.225888290676440562e+00,1.209598249166217876e+01,5.809441327031566793e+00,1.042917765528470042e+01,1.072146895714803705e+01,1.693967965576871748e+01,2.300173965041992474e+01,2.017033742750402681e+01,2.351162049537019527e+01,1.973073169765096679e+01,3.374336829159943818e+01,2.884555907537788855e+01,3.628590459754357056e+01,2.635093323525185838e+01,2.671305052924627077e+01,2.111480969153697274e+01,2.374125582802200896e+01,1.741432121797743449e+01,1.765098790015663965e+01,1.790177171247981391e+01,2.479962194204293269e+01,2.002655498425992064e+01,2.521687492082264370e+01,2.206326845784480994e+01,1.514923715345532074e+01,2.039832702066188830e+01,2.793100585976051065e+01,2.117076078754059765e+01,1.440910190719766071e+01,2.601086835115400930e+01,1.689943270388261709e+01,1.801156656062092054e+01,2.057295512302695073e+01,2.084917974269816909e+01,3.657456364961285544e+01,3.014497374799513096e+01,2.590730823035661246e+01,2.120861922833772439e+01,2.383038756368024735e+01,2.469936569504302781e+01,3.541943343172445680e+01,3.359458205036697365e+01,3.268485352790828813e+01,6.145696866358428601e+00,1.949230644161398018e+01,2.187691472492509348e+01,1.391588196667129829e+01,8.441414934226630251e+00,1.100693501371626759e+01,2.501884671629003876e+01,2.414727780209415897e+01,2.040649025411887862e+01,2.001846025264799067e+01,9.522304065468894407e+00,1.075861634753293750e+01,1.391596330200045095e+01,2.383087038768782406e+01,1.981278311207890397e+01,2.235463521864112479e+01,3.129462494747607693e+01,3.195145822179323503e+01,3.186711335585274085e+01,3.268639781659711474e+01,1.907889490511167097e+01,1.302907012180926749e+01,1.399384897977719788e+01,3.397629508067621096e+00,1.661640803596273486e+01,1.253004808507097678e+01,1.609288778278694210e+01,1.901280957314178366e+01,1.986870336069945253e+01,2.336082774674471807e+01,8.900439485420452712e+00,9.908013877736097541e+00,1.362979271382533497e+01,8.830707391082075475e+00,9.655206832302020814e+00,8.449207646876754296e+00,3.863377846451537323e+01,3.413952630469079708e+01,3.354281347151258785e+01,3.923573137512929776e+01,2.431907525647000767e+01,1.497247326714502158e+01,1.334710433909036809e+01,1.294289824549154133e+01
4.396751823280666827e+00,1.022960630233356660e+01,5.602376206668077785e+00,4.685578661779835130e+01,3.465168705785661274e+01,3.303425606351098054e+01,2.328831242277013658e+01,1.690039160379820160e+01,1.058545322109392828e+01,1.562678241678920088e+01,4.470062725789335900e+01,5.063386494503791369e+01,4.500729546305393569e+01,5.306128122391411495e+01,3.004390381008247246e+01,6.548289773854845919e+01,6.715064695513564175e+01,6.215871172170459147e+01,3.556276832662670273e+01,2.751413761912693801e+01,2.963928201399479789e+01,3.832423152372465580e+01,3.282609177962913094e+01,3.975353944286663932e+01,3.667118073591740313e+01,3.581003066618187347e+01,3.551077834662626742e+01,4.100274475619364978e+01,4.065448545224756316e+01,3.742960412795871861e+01,2.146516107645487637e+01,2.599819960303867461e+01,2.844251365720790403e+01,2.807313413242455979e+01,3.976112047145100803e+01,3.892894967078143864e+00,4.396584672538875971e+00,8.496399789487091070e+00,8.340831222243954457e+00,2.434043111483937594e+01,1.547770400615570985e+01,1.613725934223960223e+01,1.778037280944197107e+01,1.974224931192421195e+01,5.165976158736282287e+01,4.606756903500744471e+01,4.333566400075553560e+01,4.458672365683185035e+01,4.049104093627806122e+01,4.161057184281682453e+01,5.347987057881346828e+01,4.568893947135112654e+01,3.703284234573065703e+01,4.463372824001064032e+01,4.133640385878729973e+01,3.891449758999574016e+01,4.282105338496408820e+01,4.825373624762561775e+01,6.456837103844880232e+01,5.961438225621353837e+01,1.004668139432286544e+01,1.178806385035163729e+01,5.124484467926464504e+01,5.406165081388823523e+01,3.021491225763339727e+00,7.488867189912769007e+00,4.820481005867031143e+01,3.860149141548767915e+01,3.350425671508914149e+01,3.767654064900999344e+01,2.930697114048379248e+01,2.996111908507840482e+01,2.250650984703144175e+01,4.963989851853180113e+01,4.682292079717765176e+01,2.651035147344519061e+01,2.858055033888146923e+01,4.026275045083778537e+01,3.724637800823715850e+01,4.152706524031871282e+01,4.563065946819672547e+01,3.994404281016609559e+01,4.385412677186001673e+01,5.897607715391967531e+01,5.744344964842431978e+01,5.858717525988593877e+01,6.115391632382369380e+01,1.838971496425608620e+01,3.101266095334219486e+01,3.531669918367644101e+01,3.556694935853648332e+01,2.655367599113202814e+01,3.796879511553235886e+01,3.961970132374584352e+01,4.350518545469911658e+01,4.114357472642696223e+01,4.788646077991253946e+01,4.096185279204684093e+01,4.227987327963045772e+01,4.457488268487951899e+01,4.052180788121921040e+01,4.180935211560416320e+01,3.908128025134142547e+01,4.905517118088291539e+01,4.031313773307005732e+01,4.595889758203030340e+01,5.026727591873138579e+01,3.622125955026983490e+01,2.110562501398262114e+01,1.920584151847847565e+01,2.168797341938900303e+01
3.303922430176697844e+01,2.589389744658911852e+01,3.349913409520888052e+01,5.534565997064190412e+01,1.514902394904028426e+01,1.663050331314272867e+01,4.172305981960435872e+01,3.950489509913299457e+01,3.825802001036859679e+01,4.004079265705083657e+01,3.009163715593901145e+01,3.901287651232475184e+01,3.064635939892054495e+01,3.984622965984299015e+01,4.391085736802939721e+01,5.509129543311742339e+01,5.821861976067178546e+01,5.114196538749779108e+01,3.914397001645482277e+01,3.662818863951260084e+01,3.722001237171706123e+01,2.454760685835459455e+01,2.525975397106478226e+01,2.616608577034475402e+01,2.240436683273330942e+01,1.111948742847381055e+01,1.790753024859057874e+01,1.920558866731607850e+01,1.811221813683746618e+01,6.975814420845765973e+00,3.921858046604600645e+01,3.874659784531081641e+01,4.261405134090859548e+01,3.918850814412430594e+01,5.445070639911805443e+01,3.369878966236883144e+01,3.745836393917372931e+01,3.464227295591526712e+01,2.748042143127198500e+01,1.156861618445320694e+01,2.046346944853940997e+01,2.186339785264536317e+01,1.909459732092258122e+01,1.659273331686720354e+01,4.567104367772143547e+01,4.159425712990282875e+01,4.737545854680204371e+01,4.416920106307902216e+01,3.720237199547229068e+01,4.259074021150685496e+01,4.909549047069795336e+01,4.303369093554435665e+01,3.657659667620367117e+01,4.819592192346547677e+01,3.898485716906203180e+01,4.017557156253143091e+01,4.273334222453980402e+01,4.183647415517712886e+01,5.586219846068534878e+01,4.875430371302393695e+01,3.531827463664063771e+01,2.969026375797862727e+01,4.452461755743323835e+01,4.400588248767131461e+01,3.756960116297416619e+01,3.199342052960602345e+01,5.481753361741836983e+01,2.510170452622400816e+01,3.016500938302380863e+00,2.320977509344765988e+00,9.468300521893247890e+00,2.945474382538342084e+01,2.628745037843542320e+01,4.664341404818678427e+01,4.617305513263931971e+01,3.917107794363082718e+01,3.963165803056861591e+01,3.021416392658867167e+01,3.289874709544199050e+01,3.555610813202869025e+01,4.595386523244441435e+01,4.197526931317774768e+01,4.452346134122077359e+01,5.119019828845566877e+01,5.288751949717534728e+01,5.226159091919022615e+01,5.192365939122208118e+01,1.771582898623656632e+01,3.416875087952078616e+01,3.602152785010371616e+01,2.139832534565406164e+01,3.573975157527380020e+01,3.468851404675444172e+01,3.827148746408745694e+01,4.099322722311737266e+01,4.206132286514947083e+01,4.510160976892325380e+01,2.233202012310320583e+01,2.406065852964500706e+01,2.113548624095568229e+01,2.122494646675490770e+01,2.295615883805355750e+01,1.895177513213829457e+01,6.040249099533635757e+01,5.491141912331887909e+01,5.541072576998048760e+01,6.109887906060236418e+01,2.223897611732897683e+00,3.071634322063616906e+01,2.336312678615740879e+01,1.775682686403802180e+01
1.801660183805192661e+00,6.152050142666999122e+00,3.404685295775232046e+00,4.480493302375138853e+01,3.041580861948668613e+01,2.880681412110435602e+01,2.169367926492590826e+01,1.562678976350626492e+01,1.004668142251786023e+01,1.470998352383862162e+01,4.069189904968547467e+01,4.686295845016340422e+01,4.101347078598190166e+01,4.923825896975639438e+01,2.809741861666941887e+01,6.197851328610520483e+01,6.376689654281154418e+01,5.857675617638511056e+01,3.255846536258845703e+01,2.470758353155443388e+01,2.677848581826643581e+01,3.423606356694975261e+01,2.884726533357685696e+01,3.569932995113786944e+01,3.253670235264063137e+01,3.160275266889683721e+01,3.129241484403584295e+01,3.677683312811137029e+01,3.642211450193182998e+01,3.332547341066412372e+01,1.956606077466976856e+01,2.360438187800158616e+01,2.644833926603881835e+01,2.558367977109015357e+01,3.836826847138883778e+01,2.153605146324813813e+00,7.915276839858716329e+00,6.706376976035910431e+00,4.940939422817534066e+00,2.065892410134534529e+01,1.198712064004199185e+01,1.190250063510498357e+01,1.362570572663214996e+01,1.569408014458041123e+01,4.827727299717728471e+01,4.268292117560452681e+01,4.066374392493158041e+01,4.150618567478591103e+01,3.704699144891937124e+01,3.857264027409259199e+01,5.025676246235018851e+01,4.244147148039416351e+01,3.370284556656984876e+01,4.194871249287198367e+01,3.799342038511893804e+01,3.581185664613280295e+01,3.972023780789707814e+01,4.477266901764071605e+01,6.117291335536919661e+01,5.601293220901753500e+01,8.367389065938187542e+00,8.198732742017101671e+00,4.780047399207896319e+01,5.043691915741587906e+01,6.981530625586716887e+00,7.813803519235103856e+00,4.595900177961296862e+01,3.452824982777757867e+01,2.958640069705616682e+01,3.378606115268363652e+01,2.517799895001097710e+01,2.630179919193263771e+01,1.867784190222023355e+01,4.645586520695764676e+01,4.377978033623834619e+01,2.414172252516309669e+01,2.611580437741109506e+01,3.637575696841355466e+01,3.361754443886719201e+01,3.791694988186279147e+01,4.264732755898567262e+01,3.695304387169662874e+01,4.085448635146565977e+01,5.557765008343439206e+01,5.427360407577582890e+01,5.529324629085193976e+01,5.768064649336822924e+01,1.439068379551246224e+01,2.773972990473597022e+01,3.202048773903098322e+01,3.141490133735115009e+01,2.368559654515683022e+01,3.444303341987517086e+01,3.630584592460640181e+01,4.021192113693108894e+01,3.808464817379645240e+01,4.468118361146918005e+01,3.678140906658545362e+01,3.812247745564644674e+01,4.034851176060399069e+01,3.632476349189432341e+01,3.763283655472539380e+01,3.486141379240586247e+01,4.743396164803159820e+01,3.892415661547578054e+01,4.400726937699106855e+01,4.860385184253978963e+01,3.252746169799883091e+01,1.778185430064623063e+01,1.509541685537921651e+01,1.745465021262944560e+01
1.956609590384736208e+01,2.220032994246094660e+01,1.790814063717612825e+01,2.399361259751092490e+01,3.067990425065112703e+01,2.836433877475799292e+01,8.795979606576751486e-01,6.191484661820800817e+00,1.261174869929622844e+01,7.824235644729800043e+00,3.204021385660239218e+01,3.448414467434924546e+01,3.208359816934403597e+01,3.723618271315746853e+01,7.206322773685926109e+00,4.649491995097191221e+01,4.742788901979238858e+01,4.379466256812344227e+01,1.568030291182788361e+01,8.338112880624812817e+00,1.009762502197704137e+01,2.808693314710546218e+01,2.211542642426916672e+01,2.861612504205677254e+01,2.777092856965493439e+01,3.426020832207872502e+01,2.962919990456589758e+01,3.448801960719170268e+01,3.479141857614140321e+01,3.831451517628388359e+01,1.801533021841411175e+00,5.049604933385907657e+00,5.697132200739814856e+00,6.976505048696782119e+00,1.724867804166921914e+01,1.964891760310985802e+01,2.718449472367325725e+01,1.459904416378861391e+01,2.406142258365172637e+01,3.285804920222310699e+01,2.781458313014288208e+01,2.099726471286287222e+01,2.394334036397588150e+01,2.643569200583716494e+01,3.250572728266372025e+01,2.729369549869358380e+01,2.152866880671852101e+01,2.425612870529414522e+01,2.268097923906073632e+01,2.128310982491943193e+01,3.338286209133008242e+01,2.613351523969078727e+01,1.890939548148176641e+01,2.282104052973530628e+01,2.273372402752234933e+01,1.915528543965322328e+01,2.270731812683893835e+01,2.994684862069603426e+01,4.497754748267738734e+01,4.149519932427115521e+01,1.294964430975982950e+01,1.485050548465462228e+01,3.249515976191514000e+01,3.640704110693857842e+01,2.558535529209606452e+01,2.898312245955536426e+01,2.548593119852626288e+01,2.802633816772166142e+01,3.783926703829276761e+01,4.163933866716017462e+01,3.146534701552838342e+01,1.641816363803824075e+01,1.482087753384568884e+01,2.952422366155363420e+01,2.620008443908606566e+01,5.259492608135794889e+00,7.258789170125501400e+00,2.662224712405123483e+01,2.144816772936630045e+01,2.488410075931344068e+01,2.481465267451544321e+01,1.952791448543308306e+01,2.320323617461781396e+01,3.958429579683435406e+01,3.696143477888985984e+01,3.865168086623034327e+01,4.212132550481594961e+01,2.620750574526992338e+01,1.379248161515119975e+01,1.725354687878055060e+01,2.735541337892197333e+01,8.188483766644571560e+00,2.115613688231465161e+01,2.102680362209752474e+01,2.438236545025742075e+01,2.095364498556869393e+01,2.796907603250109986e+01,3.244238661534146928e+01,3.287297327813132597e+01,3.753207465346329030e+01,3.265132737536416840e+01,3.302307999261267213e+01,3.252320120811129556e+01,2.627216474859350370e+01,1.780423171021428530e+01,2.306652025073199752e+01,2.745436645299045963e+01,4.238959524967519599e+01,1.020510492832865168e+01,1.766213036147400928e+01,2.328239912687024571e+01
3.794404258038827749e+01,3.755251629597280782e+01,3.646092414136769833e+01,1.120547172400606506e+01,3.014897032940175592e+01,2.830412844649948312e+01,2.093472084473734540e+01,2.671730548214109291e+01,3.274988464191520166e+01,2.845445815243339638e+01,2.093471055171529827e+01,1.798122164922511246e+01,2.061481223081746705e+01,2.057395591140132041e+01,1.451304655118123144e+01,2.613880618261814703e+01,2.674103301553423506e+01,2.392229139902562451e+01,6.809118460982617194e+00,1.448467803768261142e+01,1.237994192061453802e+01,2.198462378486220814e+01,1.956577895824786850e+01,2.108947501876172836e+01,2.345875000957390810e+01,3.453910285329332908e+01,2.766270817620651101e+01,2.969700354144583088e+01,3.057905344561209304e+01,3.943056810411544433e+01,2.154596016635656852e+01,1.636151895127931155e+01,1.547176518219528774e+01,1.420885549691942096e+01,1.589962376407378741e+01,3.825437392105080647e+01,4.639030040264549370e+01,3.354680369474552037e+01,4.027079835153591603e+01,4.183627096305850301e+01,4.094941696784022156e+01,3.314633916235234778e+01,3.513191280746859491e+01,3.670062126881776265e+01,1.267831616268151862e+01,8.906227973771807527e+00,2.607361501721318753e+00,4.117683226213083358e+00,8.651255545085160037e+00,2.635217616423911391e+00,1.275740798178548907e+01,6.798513618520926727e+00,8.245277259945016368e+00,3.404584300577501388e+00,7.026384634578089816e+00,4.651103288311399631e+00,3.577336725933811135e+00,1.156611800803534251e+01,2.436395924697063009e+01,2.193398427218581048e+01,3.212053027465083943e+01,3.113989154043297702e+01,1.310492351814480827e+01,1.774763165758188777e+01,4.493832276828969441e+01,4.658682021036647569e+01,1.009000034429127091e+01,2.153717507836370970e+01,4.206193753381430867e+01,4.451222363948627958e+01,3.612384449199540626e+01,1.618052195090985990e+01,2.295680074935259896e+01,9.039018083825938632e+00,5.512201249656191848e+00,1.593077100511690958e+01,1.377811242394321845e+01,1.682709133411066915e+01,1.220778534008355187e+01,1.141722855238510981e+01,4.062695150683895307e+00,2.861855136314482184e+00,2.776360866179200304e+00,1.917803156119550678e+01,1.616318453719174641e+01,1.799213551829034330e+01,2.185572565331834127e+01,3.730618965584421431e+01,1.230693482500346825e+01,8.998966725191001714e+00,2.408107253929449953e+01,1.547514840047105622e+01,1.042682700324450451e+01,6.895760004544484012e+00,6.510915484110102902e+00,3.017853926721457913e+00,7.802101343081937479e+00,2.625338928724669785e+01,2.547154975076226791e+01,3.110191317318779625e+01,2.711066873605951244e+01,2.628380617288966548e+01,2.848294938740176363e+01,1.692369108288528423e+01,1.600619312508691294e+01,1.178591915907141185e+01,1.724538972060108932e+01,4.692391842883549202e+01,2.166693793009288171e+01,2.800603858693821735e+01,3.169783230406012109e+01
1.974694626252276919e+01,1.493871633859147785e+01,1.919930907816852184e+01,3.612576706993655762e+01,1.156802904289459910e+01,9.532859504574298981e+00,2.128438469810609135e+01,2.019200932562360151e+01,2.110925446632260361e+01,2.116406563683039366e+01,2.128948514852247342e+01,2.848237501951464878e+01,2.167083005974153309e+01,3.055313796396898951e+01,2.329258038723570223e+01,4.457874213376450712e+01,4.691321214663099681e+01,4.087088885270804184e+01,2.019922690380855457e+01,1.611950611108440512e+01,1.698869558880310748e+01,1.458237143802276492e+01,9.955403746917586005e+00,1.616362349811526045e+01,1.275875534502357134e+01,1.430189043148459049e+01,1.176672887689915470e+01,1.731216736590553751e+01,1.713268773052043414e+01,1.798408801309457417e+01,1.888351749527435075e+01,1.808287598373475902e+01,2.196060878637575087e+01,1.861458869875085753e+01,3.402631534279459657e+01,2.038238748109340293e+01,2.758605943896032286e+01,1.851076548762710772e+01,1.793234588211197433e+01,1.514894487954965818e+01,1.547478029907450825e+01,8.653502727489975399e+00,9.284662087182505630e+00,1.021351879283767872e+01,3.193031329633031135e+01,2.664521248946403631e+01,2.903845949558855821e+01,2.737817315271787066e+01,2.111432005217269747e+01,2.502808631261468264e+01,3.468856051345084524e+01,2.723525433171159094e+01,1.895199003326738918e+01,3.009190273954314776e+01,2.260999947982885772e+01,2.223897485710476118e+01,2.565604908691960162e+01,2.804829336182545418e+01,4.432115294453252829e+01,3.826550217690470390e+01,1.838509794406130737e+01,1.312009408845036873e+01,3.113417532195457582e+01,3.271037550469888799e+01,2.678444544195336618e+01,2.482081214116031731e+01,3.610519946811744063e+01,1.492803082499166045e+01,1.765095208206158262e+01,2.128972926949326450e+01,1.120022602146365287e+01,1.056351305738095547e+01,5.639510622858194822e+00,3.132513844538253878e+01,2.966211453904246653e+01,1.851364055038364853e+01,1.908198207785085643e+01,1.768934397902655320e+01,1.681088190365274215e+01,2.084652253023329038e+01,2.898253584633373237e+01,2.391656952586449947e+01,2.727666655819271568e+01,3.886386789955173526e+01,3.880482529371548850e+01,3.913071828198438595e+01,4.052852452572189890e+01,1.109775198096059867e+01,1.470925275022369760e+01,1.779117988575452713e+01,1.161337016198177885e+01,1.517116202220550036e+01,1.825283965606995551e+01,2.130128756586284311e+01,2.492150962858889329e+01,2.447231720743303285e+01,2.955096788163324817e+01,1.699356924510425770e+01,1.831708731085013042e+01,2.086242929819851000e+01,1.658857033062930242e+01,1.783832019723910634e+01,1.531736675317011454e+01,4.070545443030285782e+01,3.450890665447190742e+01,3.595076532762828236e+01,4.153822080294307284e+01,2.238899099259220904e+01,1.020040667907822929e+01,4.889686284794524163e+00,5.049798256605836144e+00
2.844593229119384148e+01,2.702137998813855191e+01,2.712770882358169544e+01,2.084874332513754069e+01,2.065799383537515865e+01,1.853765315862796115e+01,1.589962376407378564e+01,1.980764020470081377e+01,2.480072260181951549e+01,2.152802329214225807e+01,1.702617118079445646e+01,1.930755117220608952e+01,1.699891710000009581e+01,2.202519380573707863e+01,1.269532669638551070e+01,3.284653392373135716e+01,3.442275772350964047e+01,2.968810414054529900e+01,4.651397003191290125e+00,7.004998000124050606e+00,5.442422372969798694e+00,1.453647417648301676e+01,9.921733956191580717e+00,1.448600204646539780e+01,1.512749649692630349e+01,2.498383122780081322e+01,1.856984710107239067e+01,2.205117722912515887e+01,2.268683114374603349e+01,2.978418199958757384e+01,1.514287615393617159e+01,1.034231122716238360e+01,1.236225777852086161e+01,8.845822395930765580e+00,2.093472084473735251e+01,2.885858313681456266e+01,3.705548633082788257e+01,2.461884309449666119e+01,2.987044519094659023e+01,3.076676882167732785e+01,2.996504373052912484e+01,2.219975442596058812e+01,2.406124256870464251e+01,2.558387769189946681e+01,1.893590509577217418e+01,1.335047928946317342e+01,1.341262595249119371e+01,1.236780562147636431e+01,7.904424231983507632e+00,9.669253971031158912e+00,2.085104457556252910e+01,1.303314191180321302e+01,4.304346271453034944e+00,1.447135084692918383e+01,8.608059082478030533e+00,6.808917823923164470e+00,1.056937739832883949e+01,1.565419389111390025e+01,3.184318942054645163e+01,2.721672220278679077e+01,2.344185919469724766e+01,2.122244666214486841e+01,1.856984710107239067e+01,2.181087642271134897e+01,3.574345883088347620e+01,3.646312401239776335e+01,2.057376748908581021e+01,1.428984285935007037e+01,3.166417510266417068e+01,3.449670779988902325e+01,2.548772719016616151e+01,5.185324418693638471e+00,1.198838598654198506e+01,1.708499192455502325e+01,1.469179579305034444e+01,1.026732019618991032e+01,8.863277123165577365e+00,1.160945312924420314e+01,6.144210470416084924e+00,9.657132473762681357e+00,1.376973829918972214e+01,8.367300350605512804e+00,1.198813915494965698e+01,2.625392725497230373e+01,2.489604860880691461e+01,2.588276149080867583e+01,2.848699432455945058e+01,2.621043080163872219e+01,1.757567631842039457e+00,2.606837493573907594e+00,1.528717281779727699e+01,7.349538557530086003e+00,5.876471811588706018e+00,6.895760004544487565e+00,1.079712095164340369e+01,9.126513174603998024e+00,1.529617554516496725e+01,1.917729509916748754e+01,1.908981260148949843e+01,2.442130219739626185e+01,1.971770669816323007e+01,1.953793656592387862e+01,2.038678011984560712e+01,2.587865185731456918e+01,2.130790978563497973e+01,2.087225651521501391e+01,2.655984504534939816e+01,3.655616385798840895e+01,1.164560421155264791e+01,1.702252022014144472e+01,2.058228533516087211e+01
