1.811298356153175959e+01,1.677687827991342218e+01,8.986436064692375325e+00,9.106030180960502207e+00,8.806839375079105636e+00,3.338606265788624228e+01,2.728304096010160151e+01,3.710468806761598159e+01,3.561756093389616495e+01,2.631591792656357498e+01,8.320422796739830318e+00,7.972221430530277431e+00,3.581499144877917473e+01,3.310141347374376863e+01,2.560260913223035573e+01,2.165583871648071579e+01,3.171986291590018325e+01,2.710884952909322365e+01,2.437715753582916278e+01,1.801339784436911629e+01,2.702422089052725340e+01,3.094434563972961794e+00,1.801090488370184817e+00,3.720226734498567112e+01,3.656129116537044155e+01,3.590000509472832846e+01,3.314678343773855573e+01,3.499829306449041155e+01,1.223143617587470366e+01,2.008901461432105151e+01,2.807740008298720724e+01,1.787958603625528653e+01,2.399402182450571175e+01,6.446650486908938049e+00,5.185105460717735149e+00,1.303222712700216057e+00,1.269454023526398423e+01
1.021326825689512141e+01,3.792857804467279692e+01,3.117876243748338538e+01,3.170472724709647139e+01,3.255462793055713178e+01,6.188026784607996156e+00,9.920109925515836480e+00,1.306546427778771680e+01,1.131737165138596524e+01,7.346672909190109735e+00,3.096357623327353892e+01,3.182834221157283849e+01,1.141387060487275562e+01,9.890407196287815950e+00,7.342191302184504664e+00,9.050797899493669973e+00,3.891822749642900980e+00,3.582501041547161869e+00,5.171474769181904740e+00,1.238056710545386530e+01,1.302639078425655761e+01,2.516614688871463912e+01,2.621024201840374701e+01,1.009244815814194141e+01,1.469729829249158293e+01,8.496055204342791711e+00,6.052734203815990810e+00,1.302639078425655761e+01,1.562650521977712970e+01,1.042739396036517086e+01,8.173542413945002139e+00,1.220644690447384662e+01,3.951358587849308268e+00,2.194771202788266251e+01,2.295651356716902569e+01,2.676456611497548721e+01,1.627789759502482170e+01
2.710805619922026821e+01,3.445984664277360388e+00,5.039736696682328265e+00,4.883995133442156522e+00,5.435407092826441300e+00,3.867835008572521360e+01,3.745238485678017071e+01,4.624759111284133439e+01,4.456765749545464672e+01,3.573340375710577632e+01,5.684687380156359993e+00,6.139393887867797162e+00,3.884602096802660043e+01,3.610341890224781025e+01,2.950271659037160887e+01,2.600755532239275425e+01,3.808331918110166470e+01,3.518693901485941922e+01,3.284707466229302497e+01,2.857149655873360317e+01,3.809762765656618910e+01,1.367090003269683329e+01,1.384238119183106619e+01,4.462067513796589679e+01,4.649315788062825305e+01,4.302778126476533771e+01,4.053075865234344377e+01,4.478113303690359714e+01,2.066226967044760343e+01,3.016890236313463802e+01,3.132358434487879961e+01,2.238577889822571620e+01,3.140747344151376907e+01,1.492203415806343791e+01,1.480009213593600492e+01,1.365125230634167686e+01,1.860498188699955691e+01
8.046433264016163989e+00,2.341681933253379100e+01,1.549673072473228963e+01,1.591980796765778727e+01,1.638562160542874580e+01,2.350843589613081974e+01,1.777695874206314031e+01,2.728387582276694800e+01,2.573364847818083234e+01,1.647984478134806707e+01,1.505909987932807681e+01,1.554062559048991687e+01,2.653262077712637534e+01,2.392925567352256522e+01,1.647784738066749810e+01,1.269048710836392146e+01,2.168300087136350385e+01,1.702335558043529318e+01,1.431048819069239286e+01,8.610860666772792271e+00,1.810938700575774973e+01,7.722138700278680545e+00,8.585307410351802559e+00,2.710921749636747435e+01,2.702527446472916139e+01,2.580056893288940500e+01,2.304794121022509401e+01,2.538653145753854901e+01,2.606358396979721270e+00,1.042739396036517796e+01,1.906698710350764614e+01,9.468300043259365140e+00,1.391614729935810679e+01,5.166799859289400665e+00,5.694691604614551927e+00,9.126326527268272315e+00,5.251227363569368478e+00
1.107710590347063473e+01,4.136981455346268177e+01,3.356853867369882494e+01,3.400311752394492260e+01,3.447629322782793082e+01,1.625001750970015379e+01,1.468806542099257983e+00,1.056351326484530517e+01,9.548840408235136579e+00,4.119423894617569637e+00,3.314667155300776358e+01,3.362723410163190607e+01,2.236761053065646365e+01,2.119686918094130590e+01,1.768650188412952318e+01,1.732240187982168322e+01,1.306031163240598225e+01,7.800339128800894528e+00,7.497244693826044859e+00,9.495284923442261160e+00,1.757762961933526658e+00,2.559571778581574009e+01,2.620250617612358468e+01,1.367483567049412585e+01,9.303015362949652811e+00,1.339934965471868544e+01,1.120039099207770761e+01,7.901795425907903514e+00,1.730487672903377572e+01,7.779621961861032275e+00,1.923867625420036021e+01,1.847128126487715249e+01,1.021396103701745872e+01,2.324982805304893319e+01,2.374116003688164156e+01,2.668758611319562135e+01,1.985431055558060365e+01
1.951848728232312880e+01,3.058612281563145885e+01,2.683639992379731964e+01,2.737804911840114386e+01,2.861668903096140681e+01,1.623955015596198237e+01,2.583186550132307602e+01,2.916757809019994596e+01,2.750105881165806565e+01,2.311035369094790681e+01,2.699911435704567708e+01,2.824881835633146210e+01,1.293750888899043083e+01,1.078778932291096382e+01,9.523878923140534525e+00,1.071949240993547647e+01,1.783726086068922001e+01,1.983386972690309236e+01,1.971663703116136190e+01,2.309805877212545155e+01,2.856840611803448482e+01,2.558685853070589644e+01,2.689000584957587847e+01,2.436329503506241423e+01,3.120323875607947173e+01,2.262917738206297358e+01,2.140060410817592285e+01,2.958889096345964731e+01,1.931146068968970297e+01,2.244327265492356105e+01,8.609742971487671426e+00,1.249047745408882903e+01,1.699567620784778654e+01,2.243102929426741099e+01,2.373170400080797648e+01,2.736290074589428656e+01,1.682028409625793586e+01
2.979620311504541164e+01,6.031582719275344573e+01,5.276509392209143101e+01,5.322878196402999151e+01,5.379746921423470951e+01,2.351511650595231373e+01,1.969361647240004842e+01,1.090559535400783098e+01,1.266236188574353072e+01,2.114531947871789797e+01,5.239199408614222619e+01,5.296670419899341198e+01,2.880617673321474115e+01,2.962612834552630758e+01,3.106589764222767514e+01,3.285910358536147413e+01,2.177994873485291194e+01,2.207067306493606296e+01,2.411207990928373235e+01,2.896932144663252018e+01,2.009148226160854023e+01,4.507916228604770481e+01,4.573863907517165472e+01,1.532754090044883988e+01,1.043010470256095523e+01,1.700840405399974742e+01,1.827857752145144943e+01,1.210331434239389381e+01,3.630325425260220129e+01,2.702788945013479349e+01,3.107210194487891997e+01,3.548702463029549392e+01,2.596117226066495931e+01,4.254350777635930569e+01,4.314510285554958813e+01,4.623269305584279465e+01,3.831675140729149831e+01
3.832617592475908452e+01,4.327894812383549805e+01,3.756819833086961324e+01,3.741567249516431559e+01,3.647419883865622836e+01,5.380728929777553304e+01,4.067652782648172405e+01,4.957473643712466327e+01,4.895342602975264867e+01,4.184438485002564789e+01,3.691731584996572479e+01,3.595843554886091908e+01,5.862722868766314832e+01,5.641044455337662811e+01,4.953933792975156081e+01,4.621063348778766766e+01,5.096867932043871718e+01,4.493271018000362460e+01,4.254763072705955551e+01,3.539428344026243423e+01,3.809967812483439076e+01,3.228380532273835968e+01,3.117220695311149825e+01,5.327990654237581936e+01,4.720896095427541184e+01,5.282500135649216588e+01,5.032271857134337267e+01,4.651633215427276014e+01,3.659865775312012204e+01,3.723474703426611399e+01,5.210937194406007222e+01,4.348493903448698461e+01,4.404517646060590153e+01,3.453740355881058832e+01,3.337592334688435614e+01,3.092830772521016058e+01,3.919184309282415768e+01
1.433558066898989480e+01,1.641954652977784690e+01,8.650299201164871832e+00,9.119954978783214372e+00,9.783728640104857988e+00,2.793150056714078744e+01,2.454485874574518078e+01,3.368484879115468544e+01,3.205903949216536830e+01,2.298724263184421446e+01,8.296773403223294707e+00,9.003913654163225644e+00,2.966178009736526633e+01,2.690208003474955589e+01,1.950646720102227860e+01,1.558208015702077454e+01,2.669128596854357127e+01,2.290291535026639025e+01,2.036689393219003463e+01,1.555755099199216041e+01,2.508245962167989873e+01,3.887970982272995091e+00,5.166415895171333261e+00,3.276412518331760282e+01,3.369532122241984240e+01,3.129775988811946874e+01,2.864191702119808980e+01,3.201230049252257004e+01,7.819249416998248492e+00,1.721532786964611716e+01,2.185263182858022901e+01,1.169520420777966763e+01,1.934108742839831407e+01,2.113064694571856972e+00,2.774561534394729190e+00,5.597183731759975522e+00,6.706257734656975167e+00
1.056937739832883416e+01,4.065615934416327093e+01,3.335514992169165538e+01,3.384731199044147587e+01,3.453780638485137189e+01,9.871157865003878484e+00,4.939413708266363834e+00,9.048864016422530909e+00,7.353375275523923449e+00,3.095022234515781623e+00,3.304253742196695498e+01,3.374485242344825764e+01,1.599922806261217367e+01,1.495055219458734008e+01,1.254715920029132370e+01,1.334341604814520288e+01,6.685253568078615594e+00,2.318256859296423666e+00,4.391372500855905692e+00,1.111948818383821269e+01,8.128611969907522550e+00,2.631550330871611365e+01,2.718001145777816419e+01,8.920979056372614124e+00,9.878482127235107768e+00,8.045057811366470801e+00,5.401443556590442618e+00,8.128611969907522550e+00,1.698722288958846960e+01,8.895589974632656549e+00,1.360572141254561807e+01,1.565665290091935624e+01,6.145695143202778432e+00,2.341509022166504650e+01,2.421097629184812661e+01,2.771494606714126618e+01,1.860954683741784166e+01
