5.306363503369742318e+01,6.018914662076691258e+01,5.436269432336174390e+01,2.753972435248380535e+01,1.207243352883079091e+01,2.561093943998820066e+01,1.890735656570130985e+01,5.971051214598161749e+01,1.902043766527576452e+01
2.086242929819851000e+01,2.003944998026535984e+01,1.394697008016524187e+01,1.933864914455081063e+01,3.709561901312581256e+01,2.042660325024177936e+01,4.169851057691075624e+01,2.152564475665776556e+01,5.050821655751680339e+01
4.236062782690715522e+01,4.335974875080448498e+01,2.370564680137257696e+01,1.245243549284287710e+01,2.278660218146900718e+01,2.068363797944846283e+01,2.228064481969738964e+01,2.682549081166056482e+01,4.780613870629542106e+01
1.905523974087715189e+01,1.687799426626851940e+01,1.401064912701461118e+01,2.289492064178534037e+01,4.060390868150169297e+01,2.350875418362727132e+01,4.530028776006601987e+01,2.148026683643584889e+01,5.300079936862751140e+01
4.086375883755768257e+01,3.707806088970061609e+01,9.304614489121661336e+00,2.670815408450241435e+01,4.170116241765704501e+01,3.308807167326383336e+01,4.150139485214418045e+01,7.901998274091800667e+00,6.374704285731277764e+01
3.826938225853067621e+01,4.591265223035293275e+01,4.459050963472724760e+01,1.905107000248895943e+01,1.560564584098966456e+01,1.338543270301059174e+01,2.538048534108937559e+01,5.100889493898021954e+01,1.809597227184503865e+01
1.209364655547276790e+01,1.895187044143460398e+01,2.858906156243941155e+01,2.214514485091656582e+01,3.649206887228024954e+01,1.730480622577157135e+01,4.391681844768814358e+01,3.617180556936131097e+01,4.085091218918744715e+01
2.106753982367717271e+01,2.475401256980043030e+01,2.255925764847540904e+01,1.291303923167509460e+01,2.938407941290907743e+01,1.111948742847380345e+01,3.555687939641835982e+01,2.987756760941086753e+01,4.072314371662268684e+01
4.765974570107461261e+01,5.574661583844589785e+01,5.411479286432103208e+01,2.773019955416259563e+01,1.723841609440986389e+01,2.325417415318428738e+01,2.606113535638631262e+01,6.022690293228544078e+01,1.136539955895728582e+01
5.380371912746338836e+01,6.228394353571707143e+01,6.130906480291084648e+01,3.483847003528141073e+01,2.262560487863188996e+01,3.043560960320125730e+01,3.026633058472116744e+01,6.737351946949705450e+01,8.804067698526099051e+00
2.681779266676559459e+01,3.094324827983969683e+01,2.513009453475473265e+01,7.027678750001200569e+00,2.325588343182697315e+01,6.189235855155847510e+00,2.941331781172793214e+01,3.186412569607061585e+01,3.721179068483827024e+01
2.857472609599033220e+01,2.936353654419218628e+01,1.597741461721277823e+01,1.120243169972414954e+01,2.891066731403189749e+01,1.550043223775815981e+01,3.256029620530499358e+01,2.240367901716902566e+01,4.656369450485411932e+01
3.002261605687927926e+01,3.929542770868400936e+01,4.587578154970872646e+01,2.535727790669247739e+01,2.811671996019012454e+01,1.722515786350183831e+01,3.778830013254743392e+01,5.311939554156482757e+01,2.006106147294292441e+01
2.684159943162652340e+01,3.457731374273962643e+01,3.704229193881475624e+01,1.646610346714845008e+01,2.355373699771436691e+01,8.230074003166544472e+00,3.250634141623044826e+01,4.414241870622186781e+01,2.624497721166200392e+01
1.904155299293594084e+01,2.368622138364356644e+01,2.459869613901769725e+01,1.478222561098824706e+01,3.037418001208028073e+01,1.144706333495251371e+01,3.708473313025044860e+01,3.202930973225079470e+01,3.961984462362698167e+01
2.903792089601878246e+01,3.790370513362059768e+01,4.317714699613842555e+01,2.244771187787686628e+01,2.614639384208057749e+01,1.429713831460495577e+01,3.569635415212198382e+01,5.036808264589967621e+01,2.151606553636047892e+01
