3.424832805606034469e+01,2.856795409583691381e+01,4.230320962439034815e+01,1.188067732577996694e+01,9.445460821187131373e+00,1.248454111356218732e+01,3.851227921333580184e+01,3.418496566821793436e+01,3.720130453425398542e+01,3.624042327021478371e+01,3.679485509584732483e+01,4.020371681986848245e+01,4.531230138181568634e+01,1.391595923150593528e+01,1.525544010938915207e+01,1.514910240332616453e+01,2.919517258651424640e+01,3.533450609044926694e+01,3.022373932875153457e+01,2.970603515400878436e+01,2.798502148601878403e+01,2.651672033470659429e+01,2.288353269043729910e+01,2.163548678604884046e+01,1.667923114271070517e+01,1.312291019717438623e+01,8.449582227723119843e+00,1.287768393476740236e+01,1.341242255045339071e+01,4.122198385252720421e+00,5.635103900892557860e+00,3.239204460544569741e+01,3.582302684287794392e+01,2.911168427160838235e+01,2.777635163943942942e+01,3.658551484569809986e+01,4.583754374968373213e+01,3.568605850103899257e+01,3.819465175978268690e+01,3.781236332935466748e+01,4.003015474250570804e+01,3.810452287427620632e+01,4.309467942522641692e+01,3.195183021614765906e+01,3.242482196156112195e+01,3.297802196574569678e+01,3.415591910977414614e+01,3.505274033937450184e+01,3.003030482165874915e+01,3.058070812808478678e+01,3.702041561924917801e+01,3.675646065681664965e+01,4.021019255821840943e+01,4.057108781254765972e+01,3.835173773008686737e+01,1.801103111484973240e+01,1.229539893367582160e+01,1.807800867992504124e+01,1.790761560180211021e+01,1.039939929605735891e+01,1.484931839362394967e+01,1.497485930737834181e+01,1.957214056960789250e+01,3.063942153276506275e+01,3.250333547275914725e+01,3.326213063653807467e+01,2.676780452038095959e+01,2.745389041169765321e+01,2.277960398402159825e+01,1.292956194581288365e+01,4.370560591697145014e+01,4.583754374968373213e+01,4.439793174296743672e+01,4.977877683447592005e+01,3.415278318587868966e+01,2.809585169720709885e+01,3.353108595725945662e+01,3.418611336258469890e+01,2.057291661105216463e+01,1.784301654498297296e+01,2.335092359979499577e+01,1.034011548876056175e+01,1.549508735994924713e+01,3.242126908083898229e+01,3.602367064725911661e+01,3.781236332935466748e+01,2.717537079829257074e+00,4.646417432379357670e+00,1.189013203427987087e+01,1.722719811123720035e+01,1.588495021520085437e+01,1.033025886229034462e+01,3.965555324921549385e+01,4.214917511573455755e+01,4.245981440688955644e+01,2.437876881557683362e+01,2.020254419343001473e+01,1.776568484215741961e+01,1.467885306713547600e+01,3.835173773008686737e+01,1.824572783282067334e+01,3.371120965525750535e+01,3.793031250520686370e+01,4.646417432379357670e+00,7.566838698765384841e+00,7.022254534276562765e+00,2.716221430180863550e+01,1.917163629190314111e+01,2.246333004667552302e+01,4.204278770861102288e+01,2.848471618830045671e+01,4.487255973135905407e+01,4.268237043820472820e+01
4.786780099562344759e+01,4.222084909547864839e+01,5.352207741986734391e+01,2.542714895743891645e+01,2.268467367429109416e+01,2.628145222149424853e+01,4.875441839277118561e+01,4.341380948471337575e+01,4.615086939963810408e+01,4.773819349773826559e+01,4.827583320055753546e+01,5.279857077067170223e+01,5.864862148229143912e+01,2.598720169207318520e+01,2.784665563862448323e+01,2.755499458049005312e+01,4.296851091879003803e+01,4.906694628616683929e+01,4.396930449955568321e+01,4.346930090725002316e+01,3.605917849831988775e+01,3.335817548008047595e+01,3.061242044105235038e+01,2.925174902901687091e+01,2.833010146100155424e+01,2.274147629152398409e+01,2.007574834617227211e+01,2.206266790713992876e+01,2.575596450765470635e+01,1.611241108212342610e+01,1.492351922410143317e+01,4.084262514985049108e+01,4.511720228745199535e+01,3.834316678828803049e+01,3.699108412231657184e+01,4.574505411263113785e+01,5.739874700697863119e+01,4.720104340790280872e+01,4.798716377897897445e+01,4.888715540510892765e+01,5.093311033628061324e+01,4.989689593147556224e+01,5.558101331531874223e+01,4.385565874054364599e+01,4.269390665957972431e+01,4.471326976861833202e+01,4.684834443392058034e+01,4.632662929163574717e+01,4.130627276682299964e+01,4.312992779025982770e+01,4.846659907681998902e+01,4.721638087489405677e+01,5.250396944572871405e+01,5.328807686253898623e+01,5.040055743772983732e+01,3.127387162464246728e+01,2.604863624990272442e+01,3.186533158487564421e+01,3.010162189474180749e+01,2.419844655056459715e+01,2.765874061985285692e+01,2.848046691133126274e+01,3.293706748074477986e+01,4.297168783898816713e+01,4.438461486056510807e+01,4.579806732839517025e+01,3.985994063779259733e+01,3.942296670957033200e+01,3.628940423121252934e+01,2.478944264908213313e+01,5.542676639287142137e+01,5.739874700697863119e+01,5.666294383741145424e+01,6.254431685356669846e+01,4.281002659970467050e+01,3.819466357032504789e+01,4.524586341492040731e+01,4.657371785241243600e+01,3.324001528384498272e+01,2.984749284204663411e+01,3.468714417428855512e+01,1.865870454336777939e+01,2.169362438665880433e+01,4.555594909579792784e+01,4.913796597333489302e+01,4.888715540510892765e+01,1.209411320325487260e+01,1.828236179669175243e+01,2.546083469182181247e+01,2.747751687433455814e+01,2.616630539600085470e+01,1.799739189048921872e+01,5.260547345602296332e+01,5.556743562830318695e+01,5.550595108782115972e+01,3.794674884265336345e+01,3.394230097799199797e+01,3.092494151756459075e+01,2.809686738691001651e+01,5.040055743772983732e+01,3.187516184106167927e+01,4.220482003435240870e+01,4.710354963574123133e+01,1.565955913751416517e+01,1.361711989031534387e+01,6.892853063830019167e+00,3.539805999842475615e+01,2.959267684283326005e+01,3.158760961828343383e+01,5.475640209113104362e+01,4.026363710591665779e+01,5.803843342817366135e+01,5.573375158110045646e+01
4.452668748569408308e+01,4.118281527155168220e+01,6.388190262497975880e+01,3.763927624950662221e+01,3.077910870862061188e+01,3.481011483653596628e+01,6.374957933137130794e+01,6.257363341696906645e+01,6.553539799288903112e+01,5.836953016383628068e+01,5.883107906830358047e+01,2.516702785038224377e+01,3.471228345398389337e+01,4.344604237516423950e+01,4.253862342465868807e+01,4.306282934181056277e+01,3.449505631517675397e+01,4.303325306364658331e+01,3.398036626504158164e+01,3.944617119329614496e+01,9.462793137392081277e+00,1.159423079557523373e+01,1.468892339969238670e+01,1.601794338735863121e+01,4.569681841791292953e+01,4.700958826268827551e+01,4.211362645115969627e+01,4.730720528077198139e+01,4.256873254693054065e+01,4.012915114951716333e+01,4.263075349427749217e+01,5.644862422457948448e+00,6.671692457618022765e+00,9.535656820209091222e+00,1.055159324009377642e+01,6.153611869842929849e+00,6.543346163322729581e+01,5.790949927217833704e+01,6.457710634953055262e+01,6.089754420714562855e+01,6.311613433838663667e+01,5.866857699607377441e+01,5.923656763406152237e+01,5.393994616123562480e+01,5.901304030143057844e+01,5.524008944699444612e+01,5.193526296605264037e+01,5.823515166919064256e+01,5.468221883352037338e+01,2.199852670275688382e+01,1.673486050363242228e+01,1.175479531106056541e+01,2.304844232640522961e+01,2.627270582050942949e+01,2.067246539286491824e+01,4.066099673315290630e+01,3.270943375066170944e+01,3.536463307922664256e+01,4.487300426483358251e+01,3.402527021853934031e+01,4.166062315829591967e+01,3.836093643728800373e+01,4.053285890339017072e+01,5.140284509982471661e+01,5.439361988913876900e+01,5.215246490463689355e+01,4.535349181454572687e+01,5.080947481295333290e+01,4.050523926317724488e+01,2.585490230819751289e+01,6.315172537366086658e+01,6.543346163322729581e+01,6.132249151422124100e+01,6.268150072093687442e+01,6.359102410963568985e+01,5.621240986904894754e+01,5.569427263988445276e+01,5.345577442718439443e+01,4.447548536877265235e+01,4.538042520730802920e+01,5.018442842016058592e+01,4.632034193023253010e+01,5.146580083330852773e+01,4.818033002260502684e+01,5.052980802905933899e+01,6.089754420714562855e+01,4.002132846198433214e+01,3.448513913424079647e+01,3.116508387230197386e+01,2.067438466897032256e+01,2.189422959731088980e+01,4.668850659149035209e+01,5.406629877572171949e+01,5.190261941869565021e+01,5.534861812118619895e+01,2.964204540512777442e+01,3.187383624223472722e+01,4.114176599012156998e+01,3.887016462272963935e+01,2.067246539286491824e+01,3.797554085081578990e+01,4.751272306245065913e+00,6.448617163593936219e+00,3.286972741774104634e+01,4.496169043623132211e+01,4.155837385289748909e+01,1.030199881985277344e+01,1.916674668300980855e+01,1.517026638368802693e+01,2.699847702118953663e+01,5.210167847566842880e+01,3.259777977612125710e+01,3.021551432806415605e+01
1.336073096722068065e+01,9.006872918071238132e+00,3.164292740942219950e+01,1.449533438730345303e+01,1.592932197812512385e+01,1.248519373183686021e+01,3.198535003708172297e+01,3.192911859221824145e+01,3.464031706669562283e+01,2.626050487463173511e+01,2.669826172050447610e+01,1.927593205100973961e+01,2.149943940559528244e+01,1.843754782303914297e+01,1.633263769182312686e+01,1.701193549301135732e+01,4.749969946507454743e+00,1.294952492237712249e+01,5.641876996988937520e+00,7.813194022165094843e+00,2.558444308718008742e+01,2.765658801835053637e+01,2.454797504438085198e+01,2.447234047786756506e+01,1.907389822550648262e+01,2.402837656302698832e+01,2.164274599757873574e+01,2.478203435235608509e+01,1.782165757239044268e+01,2.350501424744647494e+01,2.589790124403807070e+01,2.686659073757927629e+01,2.671314329486348882e+01,2.317878150694535933e+01,2.265271751964517222e+01,2.757079491808907079e+01,3.324703952518522954e+01,2.582713884355124634e+01,3.306924495278031628e+01,2.883978510494978664e+01,3.100014978613291561e+01,2.643066713078562557e+01,2.737503267440467170e+01,2.199699590739785293e+01,2.795759741522084951e+01,2.327592465760735507e+01,1.969053824420723586e+01,2.629306745203158613e+01,2.336916501177125127e+01,1.220226796049637663e+01,2.091208537667540313e+01,2.395061007661865204e+01,2.038018606045966763e+01,1.914721484728953982e+01,1.976172643592482103e+01,1.229475090161033535e+01,1.229967083700739217e+01,7.665609540801276545e+00,1.714750393480628432e+01,1.425768414044846288e+01,1.568304847145896908e+01,1.244468520103292164e+01,1.110897035721534465e+01,1.939073107731831769e+01,2.240770339747462714e+01,1.991669667214402750e+01,1.341819697682976376e+01,1.951979324583537334e+01,9.297464355952950399e+00,1.621237129937707522e+01,3.094878988021183375e+01,3.324703952518522954e+01,2.938521850670304048e+01,3.187250954081871868e+01,3.334885166819908164e+01,2.615325814154303430e+01,2.369055595110532408e+01,2.121947642597284300e+01,1.495964713480774400e+01,1.782165757239044268e+01,2.057090746271376958e+01,2.617223926735060857e+01,2.948673126787600296e+01,1.597613028496955501e+01,1.860517213236330392e+01,2.883978510494978664e+01,2.675433039267756286e+01,2.004749124887241152e+01,1.294454949186721393e+01,1.846022162690979229e+01,1.865982906407160868e+01,2.698045112696488346e+01,2.235518405457282753e+01,2.169368718703816157e+01,2.414759536843422083e+01,2.607537039575859694e+00,4.392525357168132416e+00,1.297178709253817175e+01,1.311398301029475810e+01,1.976172643592482103e+01,9.524826113203539890e+00,2.751538718474787260e+01,2.843306480138301851e+01,2.324611937778522019e+01,2.858264689454724916e+01,3.161732316474481763e+01,2.485758917903711662e+01,1.779117990157952534e+01,2.130177943951946062e+01,2.046837314572982081e+01,2.073537188129353481e+01,2.158326998093053106e+01,1.988097882324945687e+01
2.336831104783903612e+01,1.827348621913989746e+01,2.787338101166664472e+01,6.686475394043738696e+00,1.420323416465732969e+01,9.569190481268066151e+00,2.414693780407511170e+01,2.032616893640802402e+01,2.341175718539030015e+01,2.185272509921116679e+01,2.240448809712935940e+01,3.815236487111372554e+01,4.023950452177339088e+01,8.779751047924573282e-01,2.774561534394730522e+00,2.113064694571858748e+00,2.233246785365357212e+01,2.525333438056012980e+01,2.366126448629572465e+01,2.040378425777469928e+01,3.534537508792803351e+01,3.535022659445374416e+01,3.146093102448977774e+01,3.056515010600610083e+01,2.223897485694760867e+00,5.248662806551659621e+00,6.264843146347542913e+00,6.102951976289837432e+00,1.756014724018361672e+00,1.065054271159596588e+01,1.132236443937415160e+01,3.872086099465268916e+01,4.065687917431434073e+01,3.488814602610823812e+01,3.378192242023876446e+01,4.152428275866297014e+01,3.149607437406202592e+01,2.130121303786015474e+01,2.397465261993098906e+01,2.336080832818972297e+01,2.557482108548975930e+01,2.383080377728646937e+01,2.933579399550688649e+01,1.771105559580684741e+01,1.811235835853001319e+01,1.865917438566679110e+01,2.066982501655379068e+01,2.061589437622576781e+01,1.558210557338288638e+01,2.978185587489530306e+01,3.809040723146367213e+01,3.969971865440769676e+01,3.899253832523413621e+01,3.811994340558696592e+01,3.793031250520686370e+01,7.151657873178358216e+00,1.162339214045874947e+01,1.157286985942318047e+01,3.909537681375975016e+00,1.039939929605735891e+01,3.397879576965700643e+00,6.887446574372421360e+00,8.813085431146308935e+00,1.672593669367359226e+01,1.825254127302822837e+01,1.957186195922607652e+01,1.421831481033745526e+01,1.323128321791220507e+01,1.221547320653651525e+01,1.897515884410226050e+01,2.941762452835578401e+01,3.149607437406202592e+01,3.043670460767566865e+01,3.634044766987271657e+01,2.066464263719931083e+01,1.395184752494082936e+01,1.920611859193006410e+01,2.032809909297108319e+01,7.317945468235258488e+00,3.602086584846100337e+00,8.895589942779050574e+00,8.647011515326523678e+00,1.055978274367387293e+01,1.980205785342713298e+01,2.328617857864097473e+01,2.336080832818972297e+01,1.470855801619944181e+01,1.289385534827126456e+01,1.317279089514917345e+01,2.420952243098290069e+01,2.327350993966872394e+01,9.520538749176431281e+00,2.654409611917528622e+01,3.014264583973193012e+01,2.950538280383300815e+01,2.043318080971242523e+01,1.572917324635690228e+01,6.509111031912946821e+00,6.217655217653293320e+00,3.793031250520686370e+01,9.581374266721473631e+00,3.983097009698307289e+01,4.271387091846455064e+01,1.717091221924478717e+01,1.302966532588775017e+01,1.966869214204880123e+01,3.446514773250522268e+01,2.531408046116051835e+01,2.956845901962286050e+01,3.947960647189477612e+01,1.416271983089442088e+01,4.054446996613896914e+01,3.894080808822955930e+01
3.146465781866579192e+01,3.278308118684168448e+01,1.043570241422400002e+01,3.920650986365763657e+01,4.714409477699226869e+01,4.117210361564642085e+01,1.004325159961265612e+01,1.447127242659047042e+01,1.185178820977860426e+01,1.505899310792873891e+01,1.463215178487998536e+01,5.695278339968099601e+01,5.286946402763540220e+01,3.472781804912674630e+01,3.415347827867238806e+01,3.397047840047648037e+01,4.024309490521261523e+01,3.399655916561508917e+01,4.122036482279012404e+01,3.508864393058512121e+01,6.577679790007012173e+01,6.689818471075325590e+01,6.319054573284836351e+01,6.260180138846118325e+01,3.186691802008510876e+01,3.564069640054321297e+01,3.984642241863718937e+01,3.616389746400888328e+01,3.542117145974789594e+01,4.425682299465736236e+01,4.400594923446423934e+01,6.785468225481538695e+01,6.802953977842469158e+01,6.402860183266892591e+01,6.328664668715346409e+01,6.888873239037604890e+01,1.176304647602744424e+01,1.549418133234327399e+01,1.009946116056666732e+01,1.248932196904234360e+01,1.033075065809449811e+01,1.528314015229238265e+01,1.870292556574183962e+01,1.944548341341902642e+01,1.593356544039476574e+01,1.814355337651994304e+01,2.216818548859820126e+01,1.516465167843810669e+01,1.929659074609763891e+01,5.304991830973467160e+01,6.145538221888060093e+01,6.508293665518986870e+01,5.887334342978884649e+01,5.627575744984998352e+01,5.928073227619432117e+01,3.397117547711449248e+01,4.322554592066050105e+01,3.856149181987124308e+01,3.129457795863413949e+01,4.302162900013821911e+01,3.488026327515942882e+01,3.705251508988724396e+01,3.353891416163661177e+01,2.198139153279927882e+01,1.898704025344119728e+01,2.158290022115409457e+01,2.802876229586547652e+01,2.295700614149142282e+01,3.293903337913518925e+01,5.120345278942792078e+01,1.301407146926478475e+01,1.176304647602744424e+01,1.690484479176938137e+01,2.243997277256471889e+01,1.525499549146230827e+01,2.019868738851127077e+01,1.768631763645530341e+01,2.031191324437595469e+01,3.010302802992119453e+01,3.110960665167350925e+01,2.538841196457280347e+01,3.948002990166578741e+01,3.629742830463533210e+01,2.605204698172404321e+01,2.499502672492670285e+01,1.248932196904234360e+01,4.798713551230400043e+01,4.686837265603823965e+01,4.502628924584861636e+01,5.590952407508844857e+01,5.534376584466085092e+01,4.003015474949400954e+01,2.296681729855492193e+01,2.854168526087294566e+01,2.393308292739902399e+01,4.390676840883887877e+01,4.159436193403569604e+01,3.370503750061511283e+01,3.680866289485789622e+01,5.928073227619432117e+01,3.613624956989457360e+01,6.862929135996323282e+01,6.974515600771084678e+01,5.120523681945928018e+01,4.447794972018470361e+01,5.227924500173200073e+01,6.495200168713282096e+01,5.631348057740967050e+01,6.053295319493202697e+01,5.704299764723005239e+01,2.165913926970300452e+01,5.456603776243407111e+01,5.458781052325443284e+01
1.579995294571992659e+01,1.321676414156293511e+01,1.558210193678405098e+01,1.635090582151389427e+01,2.413923640583707808e+01,1.807289447813294458e+01,1.317966343856481437e+01,1.217964147643482420e+01,1.492242076797801253e+01,9.451564314570672920e+00,1.000753868597392149e+01,3.802878258386634513e+01,3.702941273171523306e+01,1.294890509500834952e+01,1.167546180019534674e+01,1.169522356834229626e+01,2.037173369266458778e+01,1.844146487516490041e+01,2.164999970187173872e+01,1.599603530121059869e+01,4.281676795163194527e+01,4.377715849339865883e+01,4.004244811375203739e+01,3.943650779487864355e+01,1.037012349788117405e+01,1.627249198231527316e+01,1.879467401068827215e+01,1.708164976101130605e+01,1.341242255045339782e+01,2.315667100778049914e+01,2.378574149969714213e+01,4.520809285306349068e+01,4.590442212392944299e+01,4.133346950016348131e+01,4.049559885008421389e+01,4.678027930712992344e+01,1.901289910807820149e+01,8.895589949033949395e+00,1.378718210894264473e+01,1.130483416255264828e+01,1.361743558033813351e+01,1.130509005819525825e+01,1.708770820008624014e+01,5.185214832191609169e+00,8.263883161156908130e+00,6.153388818549043293e+00,9.146670505744415536e+00,8.449649233463281561e+00,3.909494191236155380e+00,3.195157057717051430e+01,4.065573389963309836e+01,4.359453873782162248e+01,3.951833755623333388e+01,3.763660431879713997e+01,3.926584608925324460e+01,1.080685798504317496e+01,2.008892987124626828e+01,1.554627028215888629e+01,8.921498746360191134e+00,2.003258896164225078e+01,1.225030572048233601e+01,1.395289467932168037e+01,1.042669640053166624e+01,4.762260461768980768e+00,5.723591126897451531e+00,7.777400328597990686e+00,7.000368298396489664e+00,8.784916341634479986e-01,1.053925370177361742e+01,2.805077926211357564e+01,1.689949987056970215e+01,1.901289910807820149e+01,1.801153500440609179e+01,2.429307828001426728e+01,1.367082577626760731e+01,6.883910107860881311e+00,6.706240861383048646e+00,8.194890524786092811e+00,6.976642515840518755e+00,8.998815373943461537e+00,4.303080394028966360e+00,2.036193192695017018e+01,1.979625468260119803e+01,1.008782293577796274e+01,1.276288528131927791e+01,1.130483416255264828e+01,2.723473812286220408e+01,2.450072726387041655e+01,2.188827254756916574e+01,3.274589388817228297e+01,3.217531866429690268e+01,2.116056056444286071e+01,1.516630364972613521e+01,2.001817513559538853e+01,1.817975112337151700e+01,2.215388253428453780e+01,1.897834742723941659e+01,1.056908184139253137e+01,1.376955269402042603e+01,3.926584608925324460e+01,1.303309795769839852e+01,4.608211510947838718e+01,4.776182380440896225e+01,2.894270543243630556e+01,2.521322439559991579e+01,3.218416975713958550e+01,4.197547359786012322e+01,3.320090365527696719e+01,3.745125371616116894e+01,3.874285446172572023e+01,1.667923147630573810e+00,3.803300312286953044e+01,3.715991012465055832e+01
2.811412614548056510e+01,2.253086256122607267e+01,4.072261787761183882e+01,9.283927236291695806e+00,1.303309731232559443e+00,7.354494868931598539e+00,3.837607275333856194e+01,3.546775059605661085e+01,3.855859210270951110e+01,3.458910986882597172e+01,3.513440968942484943e+01,3.048778840691050362e+01,3.603301318690634503e+01,1.464278539557165359e+01,1.448224347797184208e+01,1.481346281037174606e+01,2.114395969296842992e+01,2.857664178251928533e+01,2.196066085359714393e+01,2.290417673098482254e+01,2.032778569742815478e+01,1.993576864163890860e+01,1.604497478854792547e+01,1.509289087440965993e+01,1.730673204183650782e+01,1.743010255706999700e+01,1.247703351824977247e+01,1.768688559854879827e+01,1.379087797188276809e+01,1.100255993973093460e+01,1.369389657698670071e+01,2.420963903559216490e+01,2.701781608194690776e+01,2.058734959117394325e+01,1.933366057848091657e+01,2.783288518496756936e+01,4.362627208379133492e+01,3.404410539415545145e+01,3.859531294175226179e+01,3.666332067313391008e+01,3.898563056563845208e+01,3.589910726730145285e+01,3.949779255425791291e+01,2.996436057555373722e+01,3.268162092561407661e+01,3.118472853615795870e+01,3.057859057642090761e+01,3.380162552128826547e+01,2.916956479105952482e+01,2.083854470258641101e+01,2.732626687655191944e+01,2.737712236382155595e+01,3.044565342555465293e+01,3.089067564944062383e+01,2.857941677394549274e+01,1.470892796525019897e+01,5.559743875155025883e+00,1.185283695449602170e+01,1.727016500830648127e+01,5.403428914711348341e+00,1.367651906498640635e+01,1.144722199589264200e+01,1.562651242364632331e+01,2.800583547955969266e+01,3.051126689243754697e+01,3.005340083737632639e+01,2.279494923082432578e+01,2.575608101207599887e+01,1.784310562625116603e+01,3.787949848029640076e+00,4.134379455048680541e+01,4.362627208379133492e+01,4.114210348535308981e+01,4.544838767289819259e+01,3.601390706665404196e+01,2.896225663688690943e+01,3.173008393560188622e+01,3.120131126747345007e+01,1.841650502751146234e+01,1.757514141850553813e+01,2.317148107605868645e+01,1.678354892318001035e+01,2.185354688576301285e+01,2.793165566457074078e+01,3.140099290116087616e+01,3.666332067313391008e+01,1.243465465983012130e+01,5.436991437012562933e+00,3.950796737566841799e+00,9.003327957183699937e+00,7.907662220082427140e+00,1.723012622830461993e+01,3.526368336199183773e+01,3.648292003111313875e+01,3.775030064231477667e+01,1.556129411768324111e+01,1.221021832934389018e+01,1.484962395353504405e+01,1.162745290670879150e+01,2.857941677394549274e+01,1.334338491416856343e+01,2.544326551976694617e+01,2.913640752243820842e+01,7.024511085738697425e+00,1.634634300637405246e+01,1.637177966404493645e+01,1.945188057934389647e+01,1.051282913165602650e+01,1.451184418105388474e+01,3.236337146661696096e+01,2.700060327569607210e+01,3.543489566491302867e+01,3.316201154098680348e+01
3.595472693815703735e+01,3.113741544778911319e+01,3.525982509902144102e+01,1.766958440339557512e+01,2.209196182869754566e+01,2.038795610796309887e+01,2.969699066642811403e+01,2.382955794923898907e+01,2.635032751288906638e+01,3.010117562704220973e+01,3.058506149723483247e+01,5.041626345345184035e+01,5.313030081034284535e+01,1.347733263791369218e+01,1.575753821366360086e+01,1.511458174712041469e+01,3.527804836367018737e+01,3.802663829407605789e+01,3.659153883572842147e+01,3.337008613785957323e+01,4.312136219445260110e+01,4.205274140648700154e+01,3.829768990183513466e+01,3.711958331622955853e+01,1.392586700129074906e+01,7.793478406446826767e+00,1.099218877712896258e+01,6.992439531526828844e+00,1.398641353046926916e+01,1.246788892716791430e+01,1.018812774405310861e+01,4.723278557712810510e+01,5.009294907321442025e+01,4.366854728193479218e+01,4.239917174498760488e+01,5.091472911423431924e+01,3.942705221270539084e+01,2.961994688158009836e+01,2.861609682131471999e+01,3.064736500338282355e+01,3.241567161720560364e+01,3.257540289086489338e+01,3.921951833370994223e+01,2.712735870408132755e+01,2.392704453712957857e+01,2.763418115623522553e+01,3.150209013453088147e+01,2.846809301434559103e+01,2.381376806865921480e+01,4.149687923862632033e+01,4.929049374647554060e+01,5.010219388120460593e+01,5.102453871618868675e+01,5.048978313132452911e+01,4.968571099589798479e+01,2.015691539370644847e+01,2.185509054000230478e+01,2.409950512156199665e+01,1.624815991709354535e+01,1.989602428433150649e+01,1.624241131890436662e+01,1.931107526803215890e+01,2.181678175242858586e+01,2.714738916965974980e+01,2.757377527457229860e+01,3.016507333733001417e+01,2.641959515020126403e+01,2.326157759370006062e+01,2.517514021881858355e+01,2.685918926048783106e+01,3.774540635842630820e+01,3.942705221270539084e+01,3.981743468096350824e+01,4.651876393666756826e+01,2.295609991832985841e+01,1.956839341760471029e+01,2.809455268935711914e+01,3.055121210537996390e+01,1.971139137266974473e+01,1.565493416511511882e+01,1.809597227184504575e+01,6.334217830880348288e+00,2.632252322613188422e+00,3.160699468293230296e+01,3.481447828675412381e+01,3.064736500338282355e+01,1.380280899427902774e+01,1.806608095895193244e+01,2.275567587594502683e+01,3.190023282245345726e+01,3.065766358320107443e+01,5.869455581202384309e+00,3.753752963780429042e+01,4.198467610870399369e+01,4.055483689244795897e+01,3.279667087240405721e+01,2.800249115161056324e+01,1.951684591371849820e+01,1.864198659581091988e+01,4.968571099589798479e+01,2.243996097797206701e+01,4.849191792089088437e+01,5.220964775370190836e+01,2.038151715891720173e+01,8.603270833511151849e+00,1.597045283524469994e+01,4.226397873984101494e+01,3.357326329747423443e+01,3.738357640113664360e+01,5.189424296628000377e+01,2.366194939226901539e+01,5.333248555693383253e+01,5.161164858517886955e+01
2.149154072803775506e+01,2.198085967564115606e+01,4.246713631317173565e+01,3.213836515519753334e+01,3.143612386000072689e+01,2.978682905455377394e+01,4.511179959914446158e+01,4.688379327589998269e+01,4.913555867772880248e+01,3.866431285901526138e+01,3.893121230417017387e+01,5.186251349876250138e+00,5.217361576465742168e+00,3.628207959359684764e+01,3.414730892870370127e+01,3.482477290900528288e+01,1.508009646672419635e+01,1.889654273950581498e+01,1.372783160455075979e+01,1.921177696232669518e+01,2.857630810687152945e+01,3.218442431708139395e+01,3.094649781099722574e+01,3.165767765546599932e+01,3.676907290809968742e+01,4.187719466086510067e+01,3.926553488539191505e+01,4.262633422809574313e+01,3.567153230203880554e+01,4.056651760257957307e+01,4.312866876940369565e+01,2.669353157180976055e+01,2.339068633921613127e+01,2.474104246475231150e+01,2.522378518793341939e+01,2.391661016122269601e+01,4.238373385439153651e+01,3.840338619489429561e+01,4.669267270353334709e+01,4.125344051386522182e+01,4.295695863538733761e+01,3.773877930481078380e+01,3.522500425049618400e+01,3.550783578182016953e+01,4.267110116178157853e+01,3.657653127295984063e+01,3.109589322425448188e+01,3.936665525890516903e+01,3.809003889295576784e+01,1.163146048992468273e+01,1.334338491416857053e+01,1.834715425698178137e+01,7.511561159326452852e+00,4.123804434055306167e+00,9.476121793645569724e+00,2.997579226475565406e+01,2.901477399284011582e+01,2.549158360093775499e+01,3.471347783482796245e+01,3.112261880612534881e+01,3.352077371864664457e+01,3.028356934049523730e+01,2.859489054915704642e+01,3.298684564666438490e+01,3.572913215422936872e+01,3.204157718313619796e+01,2.817800726305757664e+01,3.466717583808114256e+01,2.597074417965331605e+01,2.941331295714885385e+01,4.043099051707488911e+01,4.238373385439153651e+01,3.736108423127559774e+01,3.624899481038467286e+01,4.863523662759859434e+01,4.203618336404087330e+01,3.680819952883062740e+01,3.315704209035634875e+01,3.207113751127103995e+01,3.539315381070016997e+01,3.717040546836189208e+01,4.389490206260110483e+01,4.733629693211732814e+01,2.739583144675038540e+01,2.790051967681904443e+01,4.125344051386522182e+01,4.329423306627358414e+01,3.619171166018558949e+01,2.900883542310220520e+01,2.851777041851346084e+01,2.947716278604489659e+01,4.467929780678116458e+01,3.024319306202637492e+01,2.585876725628446593e+01,3.026316511205490656e+01,1.694355963732352421e+01,2.169664398427424956e+01,3.065501082020229262e+01,3.095603557446460030e+01,9.476121793645569724e+00,2.732626687655192299e+01,2.644876869575868383e+01,2.391661737931921294e+01,3.831583267729094899e+01,4.588077476567269741e+01,4.768918694625590859e+01,2.831380689270206830e+01,2.672543530558576919e+01,2.774708140545452650e+01,4.308864441770648313e+00,3.563540090444303843e+01,4.070433723432109296e+00,2.045407520749140673e+00
