1.175456119404256050e+01,1.701791656646190987e+01,5.600230796642932773e+00,9.548840408235143684e+00,9.905272263467727711e+00,1.318505807818134201e+01,7.395304363921384017e+00,1.746943369776055732e+01,1.595422974617973111e+01,1.772414261026950300e+01,2.507832520592378600e+01,2.189642677052516362e+01,2.809705235900360520e+01,3.024046462583445916e+01,2.172569471107555827e+01,2.616623342849853273e+01,2.669210644668672217e+01,1.950653671758249885e+01,6.897356892045698018e+00,9.788671379732964084e+00,6.349443479289872627e+00,1.379894448121850914e+01,1.044474416681116047e+01,4.762245146886445291e+00,8.653739614345264286e+00,9.450386267376471139e+00,3.238045134657541269e+01,3.488517559425704917e+01,3.431790493573568313e+01,3.713808235772787469e+01,2.521827653779232037e+01,2.399324571370400960e+01,3.278365091094544681e+01,2.634195259448455673e+01,3.232814351024453714e+01,2.757073305466516189e+01,2.841002748022185997e+01,3.301817989255832941e+01,3.508373385471288231e+01,1.132534349020546927e+01,5.003769399665938700e+00,1.058544235326798777e+01,5.169716863665588136e+00,1.225029168374999067e+01,1.139424773173733385e+01,9.475952907721763907e+00,2.394562739269709439e+01,2.451917302758121053e+01,2.799064390066894958e+01,2.410476499378098225e+01,2.921900886582497847e+01,1.481132684881556294e+01,1.772414261026950300e+01,2.088439654304406545e+01,2.031417851746492431e+01,1.954646275347835527e+01,2.367311548513704622e+01,1.256364227709929260e+01,1.421611996657015808e+01,1.454851745158570253e+01,1.909730556390466560e+01,2.542142833802654422e+01,1.265782346743282893e+01,2.099673616484876604e+01,2.186220093627044392e+01,1.344506040477308417e+01,3.753958695660269029e+01,2.728904337864439000e+01,3.545417609416651317e+01,8.186639025570471517e+00,1.220954584397309794e+01,1.784315031031843191e+01,1.184497979710616988e+01,2.240505695375831507e+01,1.445259120448558399e+01,1.229863315104464050e+01,1.322484808064264783e+01,1.887283369019201373e+01,1.799243073687516059e+01,1.595984209446974234e+01,1.429128335730470667e+01,1.788478340688545742e+01,1.395379934855358250e+01,2.113948157433035746e+01,2.506468814151320856e+01,8.494985297069298724e+00,5.403712548648433867e+00,2.325514770042174550e+00,2.857251453179487655e+01,3.196757419938161249e+01,3.518325903259144383e+01,3.707888195264803244e+01,1.663195731731192950e+01,2.373535896839268844e+01,2.214861032351206305e+01,2.118564199017791339e+01,2.408355915078246667e+01,2.588743973414480237e+01,1.131694812031832775e+01,2.601854043670866901e+01,2.860380042731372541e+01,2.480848254239175787e+01,2.299831474795129438e+01,3.026527316685054814e+01,2.265528996022977637e+01,2.608026483932382433e+01,1.513134943005823629e+01,2.059375697636524194e+01
2.843931674751881999e+01,3.378627043161551313e+01,2.925174902901687091e+01,2.522091448171648764e+01,3.383327206251507135e+01,3.530420182512092708e+01,3.236601838714707213e+01,1.508115638695540639e+01,1.690585425944455977e+01,1.549563440252397406e+01,5.042260388198488386e+01,4.733900692424730750e+01,3.864087494918615562e+01,3.232609721883190446e+01,3.280036003639589381e+01,3.548035032960832069e+01,3.869888773096172230e+01,2.930276315475442672e+01,3.293654653040034219e+01,3.042492702231246682e+01,3.199766768858382093e+01,3.946193875788765837e+01,1.713062247476612043e+01,2.132795590205580538e+01,1.990031109891057781e+01,1.698565589979034840e+01,2.690184905976831331e+01,2.959153497062419902e+01,2.669540880263496518e+01,3.002261605871618499e+01,3.830663820031782052e+01,3.858206057262793820e+01,2.745346809598951054e+01,2.727801774209853036e+01,2.450054678067057878e+01,2.504700025718228673e+01,2.611044124826242552e+01,2.390689798289695034e+01,2.780702020640263328e+01,3.298298473662146790e+01,2.714145877177566746e+01,2.993166767752484247e+01,3.011092092636464557e+01,2.957662339770994464e+01,3.732383828974048612e+01,2.821266096421200231e+01,3.409418893283117313e+01,3.743210348203037086e+01,5.228848471012653221e+01,4.899025629088062317e+01,5.279857077067169513e+01,1.791459524859877206e+01,1.549563440252397406e+01,1.659436398766889198e+01,1.563528592598310674e+01,1.423842172645724879e+01,1.853237380439372473e+01,2.035299822000125047e+01,1.413245574179243746e+01,1.156062256090737073e+01,9.032398974194116192e+00,1.789720418394551871e+01,1.705605670018862696e+01,7.247711182920230755e+00,8.647835423502499452e+00,1.376683542933099424e+01,3.057859043010647682e+01,2.757771802234933745e+01,2.683603985419759752e+01,2.246987878345298384e+01,2.411403912332821875e+01,2.841801546587317517e+01,2.309702583728084946e+01,3.424134524718806460e+01,1.160066017521418225e+01,1.690130890290719279e+01,1.368802415348991453e+01,1.723341132352496530e+01,1.591874078276680216e+01,1.404405907087327243e+01,1.187714502883919820e+01,1.253329588882328594e+01,2.740571773830021485e+01,3.012014745883098499e+01,2.928477977778924313e+01,3.127413295235947288e+01,2.520704294130607437e+01,2.575503513412508028e+01,2.689341269291757186e+01,1.728863726306557069e+01,2.406058358470790637e+01,2.787321074014176858e+01,2.918104355223391266e+01,2.266231936774677891e+01,1.856375491465977490e+01,1.708085518187776231e+01,2.831888020969790531e+01,2.676815993404837357e+01,1.654082978770929557e+01,3.404267517342633109e+00,5.723116813837049399e+00,4.913330619360676366e+01,4.438641137982157403e+01,5.319342827461258594e+01,4.751967322548041750e+01,4.961985786522588171e+01,1.828180367177582966e+01,1.611236896206029101e+01
4.604982142375992993e+01,5.192095019041391879e+01,4.097732406051216003e+01,4.282548080732860996e+01,3.390777010767781263e+01,3.162970044694866800e+01,3.520345921469996853e+01,2.165567401690705296e+01,2.166402851951049868e+01,2.111362485459438432e+01,4.641855085659582869e+01,4.461413978748313269e+01,6.176706049891421912e+01,5.994011080633727317e+01,5.507332746547500335e+01,5.918542726611843108e+01,6.080537290501998626e+01,5.198072403397456043e+01,3.889397377775031117e+01,4.503991732456790231e+01,4.047781683353338167e+01,4.611185983477975014e+01,3.635500896459248565e+01,3.286668583355297812e+01,3.782274437574402270e+01,3.425368704255376429e+01,5.921311866988450134e+00,3.886807061393946050e+00,7.314697100144412545e+00,5.869686017664858646e+00,5.959966758910520213e+01,5.874465219250846815e+01,5.402674494564600138e+00,9.044437927716812098e+00,8.785464646833748503e+00,8.585109391053782346e+00,7.509599400918911982e+00,9.952495759107687689e+00,6.509513474757504525e+00,3.059139396182578352e+01,3.142512903495628507e+01,2.794331875917798769e+01,3.452965062108621908e+01,2.582464899627206734e+01,4.041230266206386545e+01,2.770148793524718656e+01,5.712308972183961941e+01,5.879988055102563749e+01,4.458434492867637289e+01,4.389690201278286708e+01,4.323762554125796242e+01,2.212851828347294614e+01,2.111362485459438432e+01,1.799747981401838004e+01,1.909742050324479834e+01,2.074973175093085231e+01,4.756937415016912496e+01,4.174935295647109967e+01,3.704673499774305157e+01,3.227509045071698068e+01,3.624044198174689058e+01,4.793436104403551923e+01,3.880475446244980731e+01,3.614476428934374752e+01,3.836828907356544249e+01,3.542161227065944473e+01,5.682381669178037775e+00,5.556034528275265671e+01,5.838126262314855097e+01,2.726170780480959266e+01,2.324500779252545968e+01,5.043185994155597029e+01,4.322667808316365523e+01,5.613145554309055285e+01,3.172936047121224590e+01,3.827136881753228437e+01,3.488080264481159531e+01,1.895349714512218497e+01,2.057231894750584544e+01,2.397512402416631971e+01,3.009442079294393935e+01,2.359666773372991955e+01,2.254915740022539694e+01,1.624484481421677984e+01,1.107017469300069656e+01,3.182303118086363014e+01,3.014049661358345489e+01,3.317950579180779158e+01,5.574651249876692560e+01,4.964916756138531184e+01,1.165896969044047182e+01,8.692914414544697266e+00,2.072780949670630335e+01,1.236654029944679145e+01,1.580264152769424868e+01,1.744808032564502653e+01,1.177379963397166662e+01,9.493424210353300197e+00,3.667523780451102056e+01,3.589844523624960004e+01,3.841117733463215700e+01,4.248478513502340093e+01,3.399395851889180875e+01,4.213462227441304719e+01,4.284488584932806532e+01,4.100159134231216740e+01,2.161264615449387350e+01,1.854727115414008409e+01
4.346762660807317502e+01,4.949398970367896311e+01,3.958045066848677607e+01,4.003726754598763904e+01,3.507141241695055811e+01,3.365464464068286787e+01,3.570801405110060500e+01,1.768487909010058345e+01,1.851171760131117239e+01,1.723341132352496885e+01,4.956939894507382149e+01,4.733900692424730750e+01,5.829627652941449156e+01,5.509654138165446824e+01,5.165641748294581248e+01,5.548765835213617237e+01,5.759886180737628081e+01,4.834689459045533511e+01,3.887652826150480934e+01,4.317553195287141676e+01,3.990749980392384089e+01,4.641594880832420955e+01,3.257731205219364767e+01,3.063210465487976109e+01,3.452945563082365510e+01,3.070153057912412820e+01,3.572426202265339246e+00,4.745759926604416812e+00,1.302918752599397489e+00,4.447794983788667444e+00,5.658718785765933035e+01,5.601761354247641833e+01,3.782560836130965498e+00,1.088378006659396746e+01,1.755306043438059849e+00,7.654699131393038591e+00,7.491432358281665316e+00,1.667923281659540624e+00,2.325368483970920774e+00,3.210921210224708489e+01,3.105095659551335530e+01,2.896599643804216484e+01,3.451154097659729558e+01,2.706634812524915645e+01,4.130236913760306550e+01,2.821266096421200231e+01,5.356012629056253616e+01,5.574437891270159184e+01,4.862502505163257638e+01,4.721671177156267873e+01,4.770541953115601075e+01,1.943729670582387925e+01,1.723341132352496885e+01,1.378619765169393219e+01,1.469776431409513684e+01,1.611236896206029456e+01,4.201598965338827441e+01,3.792108360935149136e+01,3.244785062111868967e+01,2.755506446002286225e+01,3.057320617576333888e+01,4.207900088505245151e+01,3.465431510080489375e+01,3.009428553775180504e+01,3.227496433409219634e+01,3.094105350357874684e+01,5.003769353834674583e+00,5.051848781443585068e+01,5.206558696370447592e+01,2.599082133120099414e+01,2.290439046410731194e+01,4.691524507654096254e+01,3.982052910555847092e+01,5.285290401810367200e+01,2.705126632426840771e+01,3.416473089931717766e+01,3.044252205788813015e+01,1.549563440252397584e+01,1.678821605363357961e+01,1.990730585157310983e+01,2.555285887759148267e+01,1.887190337296939902e+01,2.349485334428551297e+01,1.915472187229925538e+01,1.426628378656483243e+01,3.260958543719204528e+01,2.937512783089299973e+01,3.214054148220372298e+01,5.043094899130125697e+01,4.283156600872700892e+01,3.186515235421823800e+00,3.015434096662543251e+00,2.258934751033523369e+01,1.074477812530127352e+01,1.206431786093419944e+01,1.334181596058244779e+01,1.430955216229782856e+01,1.092422505302300273e+01,3.270871404371573732e+01,2.891864194272939415e+01,3.116415314371956313e+01,4.614870394679732613e+01,3.818732109479176984e+01,4.694579031400046176e+01,4.599923795764072310e+01,4.511720228745199535e+01,1.904369280491347638e+01,1.423842172645725235e+01
2.059590995948914127e+01,2.643917198670516555e+01,2.000226582414355647e+01,1.712724698159678027e+01,2.414385688473600666e+01,2.583238613115802451e+01,2.260759652200270509e+01,8.921517794096214260e+00,9.834668210087629703e+00,9.475971048173073896e+00,4.068005279393022988e+01,3.758571133992262503e+01,3.359253945243417405e+01,2.991081382008018963e+01,2.712511509197318915e+01,3.063570449418211794e+01,3.316071678235881137e+01,2.367301143961427456e+01,2.323306065744724691e+01,2.183838123756150296e+01,2.245258326167642338e+01,2.995844433814686525e+01,8.700070002157556104e+00,1.161036681784996105e+01,1.135829827594828068e+01,7.800901099347644418e+00,2.521521409886708653e+01,2.807679558575102874e+01,2.600749868220433925e+01,2.937981285673834009e+01,3.238919476930548313e+01,3.220131272953661039e+01,2.575495272178192963e+01,2.283554925851852957e+01,2.368541956297634243e+01,2.177853784500831225e+01,2.288584520910805509e+01,2.367592163216434287e+01,2.705593228858513655e+01,2.350726337185098913e+01,1.742826160940814617e+01,2.062341315038603540e+01,2.034700163845522880e+01,2.055845025202706466e+01,2.757531215303483663e+01,1.887304331325180584e+01,2.884810928426577448e+01,3.151666474965116294e+01,4.268237043820472820e+01,3.929306944012515146e+01,4.331269037526239885e+01,1.029414475703107890e+01,9.475971048173073896e+00,1.230668554345054488e+01,1.120220866277081129e+01,9.548745793965876416e+00,1.728872888963825361e+01,1.341356897303896822e+01,7.350405906462266437e+00,2.634118891914246419e+00,6.264572348007371616e+00,1.780411031369001407e+01,9.921676173511666974e+00,6.994517918835463810e+00,9.003913654163229197e+00,6.034015196699226813e+00,2.990640836286838322e+01,2.539033189154859116e+01,2.855741072997425078e+01,1.305933395221705595e+01,1.550127866758732686e+01,2.240424186440708354e+01,1.580846181010744012e+01,2.844217204272576893e+01,2.322293010870870589e+00,9.524283204001754655e+00,5.636730157529063590e+00,1.169522840996144630e+01,1.003059269757341809e+01,6.808717790169065864e+00,2.113225573217345055e+00,6.706198610612640110e+00,1.893956601392914507e+01,2.317151541254591507e+01,2.383070379605698363e+01,2.163548678604884046e+01,1.553361396304321396e+01,1.599112568508120269e+01,2.546800398894524164e+01,2.109700895255616260e+01,2.489113845834241445e+01,2.805987479582696409e+01,2.113771034844527819e+01,1.834715425717094561e+01,1.451906158771731370e+01,1.285940693193014894e+01,2.274222533394412693e+01,2.228046080806609908e+01,8.440272385663385890e+00,1.043401239315155138e+01,1.336631630109347135e+01,3.951021763714257418e+01,3.521141587818193841e+01,4.382825925545528634e+01,3.782095216920401981e+01,4.012115120431615622e+01,1.080685795398039417e+01,1.175427098943767135e+01
1.164780904342095624e+01,1.416366857963236647e+01,5.259111888369170984e+00,1.195932223963600727e+01,1.021385407932706180e+01,1.404863598928580259e+01,7.723672358037989127e+00,2.582600756124025310e+01,2.419726770835042018e+01,2.604649005365977743e+01,1.956566024961893646e+01,1.644622501878808052e+01,2.589902337912991470e+01,3.108288845396577571e+01,2.061543298319123352e+01,2.485717518409420634e+01,2.406152716869703667e+01,1.969361647240005908e+01,3.603002604969625544e+00,7.822304541711677217e+00,2.116534830988330285e+00,5.449895155584439266e+00,1.733471699744429984e+01,1.312075176673257815e+01,1.481162000351037022e+01,1.704702241823261133e+01,3.988129417556027789e+01,4.221917026428769049e+01,4.200134181146836454e+01,4.462687054584663571e+01,2.233257681722879084e+01,2.058231857783756169e+01,4.024008726101143907e+01,3.326242372897071675e+01,4.013124682544625443e+01,3.497452260933316381e+01,3.570920458415436372e+01,4.093057994357449303e+01,4.268726729195741854e+01,1.342407564142161824e+01,1.090659956016585319e+01,1.481832481409371383e+01,7.753357049097022724e+00,1.694831290949328562e+01,6.192225421408482866e+00,1.464940434226949506e+01,2.272645809583444532e+01,2.185337111612110306e+01,2.370859363137973119e+01,1.938457934868050003e+01,2.561004521848264659e+01,2.298076874061330699e+01,2.604649005365977743e+01,2.908781234419445028e+01,2.859480611608538325e+01,2.792208291137819032e+01,2.819378370948180645e+01,1.713616534997202123e+01,2.101475971906099005e+01,2.245601210902381339e+01,2.632534405762461915e+01,3.019173815182599796e+01,1.871808855651021020e+01,2.832763920303768046e+01,2.880376022267430258e+01,2.068115781271130160e+01,4.498904158116896923e+01,2.929395685121036763e+01,3.898351549502773139e+01,1.596272465591380652e+01,1.917695721262298747e+01,1.825245312350959281e+01,1.513947644975445428e+01,2.074268270628345334e+01,2.244912854297342619e+01,1.854388259437810405e+01,2.059878894391099635e+01,2.702498296757339702e+01,2.627688788043432666e+01,2.440341510527261448e+01,2.251100486104660803e+01,2.634349410616555787e+01,1.980955979455051619e+01,2.680873972219589518e+01,3.142783158607844385e+01,1.108437496532014066e+01,1.250839704092746807e+01,9.903555736470789128e+00,3.099438008651357279e+01,3.744154655100282980e+01,4.321277596186566683e+01,4.483913484447560904e+01,2.206119777496821044e+01,3.127795014135247342e+01,3.017275571306844384e+01,2.934701168012493966e+01,3.057028144970136552e+01,3.286656488445673574e+01,1.811383722705933863e+01,3.361285647659995135e+01,3.597806534795525835e+01,2.076569811593615000e+01,2.206530289036005144e+01,2.718716402866998294e+01,1.810496192267334337e+01,2.279114515032168242e+01,2.324157749540827567e+01,2.883700356125984143e+01
1.441492588471557745e+01,2.042604591297546079e+01,1.311530170323629818e+01,1.090289771266009922e+01,1.857497214935688490e+01,2.093014448958855311e+01,1.662160860061090872e+01,1.172900467199258578e+01,1.132353442157109313e+01,1.220682301656670532e+01,3.467136731248526615e+01,3.151637641706554049e+01,2.896888521022616558e+01,2.737871352393811009e+01,2.229606938081896672e+01,2.626780902326254008e+01,2.820586700839493588e+01,1.907056160324764349e+01,1.666686258266627263e+01,1.515496167400788607e+01,1.565881166790233792e+01,2.314104130445374352e+01,3.404534016342635638e+00,5.254101063608539235e+00,5.167788587182989168e+00,1.303614902751235372e+00,2.864867058300560387e+01,3.144295103529807633e+01,2.997077871337945609e+01,3.319150978993265255e+01,2.719284395742789329e+01,2.669298707357362943e+01,2.914606875429013400e+01,2.451705827622917511e+01,2.772507355337767976e+01,2.444703064127758552e+01,2.548700389331393978e+01,2.802580615252704277e+01,3.092489943924170959e+01,1.867197646627564822e+01,1.195538386569216271e+01,1.635937743745960304e+01,1.429921069301762060e+01,1.694568884586262669e+01,2.116091465106336500e+01,1.464636840878996615e+01,2.426129696309666173e+01,2.634736558262006412e+01,3.716700233125685315e+01,3.350658606625044200e+01,3.809252324434562098e+01,1.090754891185348718e+01,1.220682301656670532e+01,1.563841193372631366e+01,1.470108967574705083e+01,1.334547919513273051e+01,1.701542882049957939e+01,8.772352828955259696e+00,5.694890814486068820e+00,4.790355306684964454e+00,9.567130365133301950e+00,1.827772319935728618e+01,6.115718094785632886e+00,1.135321175738133093e+01,1.249387359291660360e+01,4.303712794009289411e+00,3.367688539356915101e+01,2.335092379337633162e+01,2.908732225256153825e+01,9.284221002404830614e+00,1.323169073430161014e+01,1.757704219130911838e+01,1.042752471554240934e+01,2.346389703945549599e+01,4.757982394104124602e+00,5.559743724274447629e+00,3.888670890527964108e+00,1.417521034905715815e+01,1.269100944461477454e+01,9.494903837209054842e+00,5.041861162083355552e+00,1.079251725014310992e+01,1.649058218351622784e+01,2.240469070194720658e+01,2.454769679039961261e+01,1.634675041971164688e+01,1.040306537597183123e+01,9.898165901701714731e+00,2.399333377390927069e+01,2.366499820211750205e+01,2.968810542925636753e+01,3.238210604237821144e+01,1.913679933436343816e+01,2.061192630091345279e+01,1.757425071399480032e+01,1.611540242721949312e+01,2.343977234156596623e+01,2.397570995914562886e+01,3.891820614305171677e+00,1.624681455667743890e+01,1.888094488164237816e+01,3.397083871993372384e+01,3.073360965753794716e+01,3.886106111204232860e+01,3.203857943213990467e+01,3.490153611334489625e+01,1.144682557873557016e+01,1.516680174690613825e+01
1.618058527877960628e+01,2.075048781749326565e+01,8.921594344192625314e+00,1.448629468138813792e+01,4.765965767431567635e+00,7.989100538844484234e+00,2.779398210419945059e+00,1.866234046079256714e+01,1.678079070490666780e+01,1.876969229892634417e+01,2.085231591899396619e+01,1.774919519291431769e+01,3.227523720285326192e+01,3.522512494146329232e+01,2.616620725787471002e+01,3.060885694750636787e+01,3.069958904360061780e+01,2.425284139337687961e+01,5.273939484594960980e+00,1.341278793160367933e+01,6.999346739643672599e+00,1.277660980271486402e+01,1.529324032751438800e+01,8.706322266891900696e+00,1.377741273492077845e+01,1.393977903340208613e+01,3.146585936923516513e+01,3.372759744336129017e+01,3.367657447875854615e+01,3.618910580061160687e+01,2.911036317496714076e+01,2.765641423194531967e+01,3.180296721157323248e+01,2.469103729626839794e+01,3.189964789170139881e+01,2.653846533040312039e+01,2.722834997377924893e+01,3.278742260312744605e+01,3.431279938998264356e+01,6.265405697343810587e+00,2.777672492641351631e+00,6.447364636191548648e+00,8.788815130255194230e-01,8.494481838238304050e+00,8.248079085804524979e+00,6.050525514941996974e+00,2.838733067621191708e+01,2.848513975274926580e+01,2.323608464773525739e+01,1.957634963770617631e+01,2.427289100247107712e+01,1.546042443321766591e+01,1.876969229892634417e+01,2.146355432818910813e+01,2.114434757388382380e+01,2.076821975373740159e+01,2.884903161931136495e+01,1.777740704079627321e+01,1.897985291588112133e+01,1.847512757604754086e+01,2.350393014028618666e+01,3.056369602634903160e+01,1.770430281357137048e+01,2.529188996627330255e+01,2.639233749358305658e+01,1.800192320314484817e+01,3.653339686210328097e+01,3.242246908136011996e+01,4.066517991266924525e+01,8.333182516770971660e+00,1.075319958269003173e+01,2.261069417409998650e+01,1.698923228317223533e+01,2.668676983901809052e+01,1.826479267359016845e+01,1.730700726697232028e+01,1.769888348040988291e+01,1.935347744249938629e+01,1.889280184413032870e+01,1.771728502359720991e+01,1.772368129941957093e+01,1.975220833925632391e+01,1.119949414597044957e+01,1.824995893672575775e+01,2.281553306385083246e+01,3.404584449347215713e+00,4.794756054625822550e+00,4.064516196446007257e+00,3.374838465654467257e+01,3.695041914518011339e+01,3.517759211062902125e+01,3.655310794796943696e+01,1.351345836329177175e+01,2.293669241677545045e+01,2.225543090095722576e+01,2.164282449083586002e+01,2.195949040345323056e+01,2.430772424541412136e+01,1.617134125026111136e+01,3.000710578101986314e+01,3.274921901574571592e+01,2.003956163359277554e+01,1.778415465538749984e+01,2.520593130711230501e+01,1.810596207317663087e+01,2.110181777083903754e+01,1.560965522298405261e+01,2.129729306415456591e+01
2.847780842478017860e+01,3.436725952218949232e+01,2.369132908871565846e+01,2.525928232259722961e+01,1.919080738305201450e+01,1.844338107182429809e+01,1.955463255620749763e+01,6.515852695299784614e+00,5.185127323874379357e+00,6.048412503700958176e+00,3.479125738364733422e+01,3.222902058728036678e+01,4.426270332566096499e+01,4.315483952148075986e+01,3.757513214806221669e+01,4.175229092810673137e+01,4.325547908433349420e+01,3.456045205833707001e+01,2.263770506414688910e+01,2.758858602807621807e+01,2.372188966640353058e+01,3.018431050182523023e+01,1.920639923574444907e+01,1.529666533901649927e+01,2.039855247567231089e+01,1.702216940265643430e+01,1.428315341276558215e+01,1.678326632756520453e+01,1.633216731249048692e+01,1.904250337151592376e+01,4.203200477747375885e+01,4.117316072125450432e+01,1.467806012301202756e+01,8.770878283682884913e+00,1.449500197682436387e+01,9.467600340222924515e+00,1.034144459426570783e+01,1.538827156465429269e+01,1.703594095368170258e+01,1.656025102581406117e+01,1.481305353973791128e+01,1.321831752618577838e+01,1.827799387939082365e+01,1.161560927910567464e+01,2.520827411790227401e+01,1.219968099994603783e+01,3.965635455785012908e+01,4.123601738635618830e+01,3.487999054427616130e+01,3.267976747356515688e+01,3.458337948803671935e+01,5.003769520906397261e+00,6.048412503700958176e+00,5.873690925178667754e+00,6.378275246344074390e+00,7.388655675677687107e+00,3.180690026114815439e+01,2.451811343974035751e+01,2.057105174267654490e+01,1.625164680069292800e+01,2.127694080121002429e+01,3.259535242511590525e+01,2.185288083540685378e+01,2.188599544903733118e+01,2.398829584025160599e+01,1.890312862840547226e+01,1.943613135982862516e+01,3.901329508022995185e+01,4.345758654092114170e+01,9.923220438987209846e+00,6.721007445822090531e+00,3.298110958441582596e+01,2.578792292271932496e+01,3.860110532759726709e+01,1.570021962071596100e+01,2.130134087744559324e+01,1.834715425698177427e+01,4.390133679154647695e+00,5.597183781721541074e+00,8.244698971619246919e+00,1.404808895798995927e+01,9.122167666638723915e+00,8.159702704644528737e+00,8.607900598077206311e+00,8.921562325561746221e+00,1.660312447816779269e+01,1.317647887307652432e+01,1.604111356125464383e+01,3.948011353437687632e+01,3.605147744170865565e+01,1.783161973643908382e+01,1.917562613808846805e+01,8.620234090219501155e+00,5.636669888454725275e+00,5.436407366786152551e+00,5.686518493135008789e+00,7.813310708533525606e+00,8.244726456349148691e+00,1.964822079245908171e+01,2.381579687426207670e+01,2.679340423816235628e+01,3.203662697520048397e+01,2.525175466175772243e+01,3.438318735585158237e+01,3.133114248153298220e+01,3.162573223340320894e+01,4.447795171744354015e+00,6.105916196579013189e+00
2.775616122272819553e+01,2.883138252914483601e+01,3.412896430255045033e+01,2.722163992926410714e+01,4.527535663655444864e+01,4.848318799029002690e+01,4.263722298445272685e+01,3.700120622383288094e+01,3.786483245619427151e+01,3.755263718758037328e+01,5.865636428057094065e+01,5.552860159339014956e+01,2.450411690318314939e+01,1.360940060972662735e+01,2.292577903783306326e+01,2.193353287205758662e+01,2.598958325358785970e+01,2.125307175130353343e+01,4.051333011396612704e+01,3.162094854701515345e+01,3.802065983857696096e+01,4.323339190978011715e+01,2.605269800464564867e+01,3.286668583355298523e+01,2.689464683295005187e+01,2.806330190680733594e+01,5.230129127375666798e+01,5.510845856632052175e+01,5.247730869950418509e+01,5.586217423909283042e+01,2.689179282526127324e+01,2.854584710412404291e+01,5.285684805888305959e+01,5.088498708908375079e+01,5.020328756505124801e+01,4.952368560785223650e+01,5.063471276496174056e+01,4.977894640070325494e+01,5.358475175880833064e+01,4.644810255722899228e+01,3.957509289955680742e+01,4.474842913350434515e+01,4.052600763041324683e+01,4.562223606387775021e+01,4.493239776093474802e+01,4.313208272002420784e+01,2.232464746292108515e+01,2.632049501413779424e+01,6.258270226829606031e+01,5.835844664105467672e+01,6.418562825645790326e+01,3.813248912231531307e+01,3.755263718758037328e+01,4.012226921105864363e+01,3.901294600728780892e+01,3.734925398153337284e+01,1.187987649378060162e+01,2.283452705104201996e+01,2.316535968748094021e+01,2.683672226362221025e+01,2.185275613028548847e+01,1.056857212773889287e+01,2.326786547256793014e+01,2.169371570270032024e+01,1.947104210083055520e+01,2.473352001552951762e+01,5.641553969037645544e+01,1.137591279259670785e+01,8.779105609788632192e-01,3.808462519545889791e+01,4.197526931317774768e+01,2.204434090606598318e+01,2.413831997295578091e+01,2.406170998513242409e+01,2.737836508110725475e+01,2.376082124581379773e+01,2.525908054544735037e+01,3.975962651571801132e+01,3.810420019458275220e+01,3.489627738697194559e+01,2.900654758004378309e+01,3.463735457032455400e+01,4.529380915584975043e+01,5.077885342952893666e+01,5.190687027466482562e+01,4.373587038610623523e+01,3.856291974498735442e+01,3.685182554482668138e+01,9.264918745019489421e+00,9.281621981608854099e+00,5.014801000210916726e+01,5.389358604132463881e+01,4.789758382909635515e+01,4.632554899631814038e+01,4.234132883648321410e+01,4.067698457836150538e+01,5.081149526533710770e+01,5.033200568739722058e+01,2.525539752555221540e+01,2.274128506014584161e+01,2.113548624095568229e+01,5.950550140452396164e+01,5.836001908853612008e+01,6.544315432369808150e+01,5.701017603138482315e+01,6.114368343323644694e+01,3.867578362994460406e+01,3.956758918489259003e+01
