3.070632842057871414e+01,3.144652116467428726e+01,3.037343956395842781e+01,2.736972513949564600e+01,1.969321495592092219e+01,4.557608429763008928e+01,4.609871063994177121e+01,3.132573686421917003e+01,3.148030734050401946e+01,3.241206365633963316e+01,3.500965577594799072e+01,1.774047958266350733e+01,1.416010101982648095e+01,2.883404214845455726e+01,2.539840935333515404e+01,3.107399599440783788e+01,3.109542696767542580e+01,3.253021688340572126e+01,2.798537504406147747e+01,2.687175428668066246e+01,2.453169679097610256e+01,2.511702696712384508e+01,2.035821730226810899e+01,1.195052573793972606e+01,1.772075233674737049e+01,3.084743757958173660e+01,3.236499637538211971e+01,3.143916203552565847e+01,2.795454707924340809e+01,4.534751053597918968e+01,4.201881612667608579e+01,4.117641576448292540e+01,4.328000114930301123e+01,3.861184113829040143e+01,4.094579280223529594e+01,5.006505701496180194e+01,4.249999423478819693e+01,1.983625561285747807e+01,1.869173316863822976e+01,2.503230984210081189e+01,2.259175541840246026e+01,2.332522807642683205e+01,8.895589943173074943e+00,8.268327499392627900e+00,1.209570360375223963e+01,7.901651091010831962e+00,3.889781496064547373e+00,2.995070583969310363e+01,2.929999538464929998e+01,3.394188675206930128e+01,3.131965671215211700e+01,3.118197928274342701e+01,3.023208607329439346e+01,3.111194668536920815e+01,2.521699504174241824e+01,2.677290100562990816e+01,3.379924196353730537e+01,1.407787036609209608e+01,1.811550700625898358e+01,1.683784351133317259e+01,2.758166025539607702e+01,3.259973620242828929e+01,3.113456479983923941e+01,2.941808779582841993e+01,3.039770583278651728e+01,2.461371235302679850e+01,3.342082372806993362e+01,1.000753868597667307e+01,8.655815416449014421e+00,6.909518539874555998e+00,1.230349753667686663e+01,1.532330858891330827e+01,2.125173214853975878e+01,1.307503892792357902e+01,4.302406416995754057e+01,1.393896258365830754e+01,1.972390727534436294e+01,1.636961013029772616e+01,1.984575567741705271e+01,2.088008752636291376e+01,3.841309439902381229e+01,3.969492245490009452e+01,3.865652653600128019e+01,1.492765760772470429e+01,1.342371807326246369e+01,1.790582326885174069e+01,2.725523197975396528e+01,3.504252621433018788e+01,3.886618327522644023e+01,2.602526519454415066e+01,2.433748248047008289e+01,3.763274926707795487e+01,2.670944230195619795e+01,3.426100619804976333e+01,1.162190145850213163e+01,9.053505934781892250e+00,1.312520764829807263e+01,1.216130152460636538e+01,1.470915985638829682e+01,4.748576642262959169e+00,3.700928247050376285e+01,4.019606064668346335e+01,3.141089812552117166e+01,3.223481118840799553e+01,3.129712157210681767e+01,3.380233131774566147e+01,1.364589384060077215e+01,1.735584380861614662e+01,3.364620115216527552e+01,2.777327369516907751e+01,1.881464316438478335e+01,5.185346326747351853e+00,7.663976006049100675e+00,5.060240850696111181e+01,4.753116792628114951e+01,4.774122722281034470e+01
2.032711790793680251e+01,2.206305259714358868e+01,2.130117047700160882e+01,1.734432541556362395e+01,2.524881429389340681e+01,3.665217036761969638e+01,3.720046606397688294e+01,2.406105356354428437e+01,2.399373768347150815e+01,2.516619198216967490e+01,2.800576451339887285e+01,2.523340456328435621e+01,2.330133429754902608e+01,1.789855912706773466e+01,1.467808851399151315e+01,3.730121459535956063e+01,3.694445854768972026e+01,3.739906140098538145e+01,1.694033083040892507e+01,1.528144005375784431e+01,1.367510117951646542e+01,1.352722338783909706e+01,9.528115339261121974e+00,5.559824857419738420e-01,6.338953302559335867e+00,3.645721973738950084e+01,3.698060032295231281e+01,3.425139382315473568e+01,3.561524242163629594e+01,3.654495477703467543e+01,3.394163831411338350e+01,3.186743287450123319e+01,3.320701489493662706e+01,2.974741588891584243e+01,3.283061088440020825e+01,4.183629146003104893e+01,3.369593267231045530e+01,1.352734864259656788e+01,7.556117062287248665e+00,1.365180349574337804e+01,1.224071950701268108e+01,1.202127134363106187e+01,9.776522689483742923e+00,3.577336726048221838e+00,6.514320873851677796e+00,8.235035672894861491e+00,7.834373215461300610e+00,2.042593723989613608e+01,2.274259217916748455e+01,2.933681845540765210e+01,2.521683284762396227e+01,2.280507493947523301e+01,2.224936123913571606e+01,2.339046652826508321e+01,1.811301491758440463e+01,1.784301018965996732e+01,2.699676129637931510e+01,2.248116703635430724e+01,2.277197347166434582e+01,2.181233092997801748e+01,1.698555388293898361e+01,3.681025218857776338e+01,2.625008188793947994e+01,2.261010500461532402e+01,2.383105388570645289e+01,1.904618643763380703e+01,2.771508133484101677e+01,1.008774236048828854e+01,1.565546575023572196e+01,1.438202909519054096e+01,1.908099806731056347e+01,1.138846817417099189e+01,1.492351581316680686e+01,1.294855086051903825e+01,3.424642881177765474e+01,2.718453752291155823e+00,8.849271990995763559e+00,5.723432630512849784e+00,8.787009139391676271e+00,9.287198200116487001e+00,3.125308303225809681e+01,3.169781620670377364e+01,3.204591373108294761e+01,1.661866942372419587e+01,1.491550420806710342e+01,2.040837296242513688e+01,1.565767709508374672e+01,2.560260913223035928e+01,2.955041532702274054e+01,1.478623384958547859e+01,1.320306152905018848e+01,3.619208468169232162e+01,2.962733012985557224e+01,3.568250292510711574e+01,3.018531192701312538e+00,3.400133533379761541e+00,7.318759902331713363e+00,1.385810010171638318e+01,1.033519261678720014e+01,7.345666997544757493e+00,2.606015611333864612e+01,2.964373635655478267e+01,2.283544002918956295e+01,2.391655291377325554e+01,2.336081560701743598e+01,2.616614204748683647e+01,1.553799392640101651e+01,1.566171313177603253e+01,3.117820632561632266e+01,3.507881950614063982e+01,1.162747729975574984e+01,8.328674140030654982e+00,5.403586547582262867e+00,4.239045312192760662e+01,4.003592872067811470e+01,3.956767502358538025e+01
3.114197721275539976e+01,3.415851174287508485e+01,3.379838255669782399e+01,2.910951356026444969e+01,3.745233378789723133e+01,4.841267973822141357e+01,4.896816692739874810e+01,3.773856303157337067e+01,3.754835949620687785e+01,3.880468425501678809e+01,4.166388300661719057e+01,3.611375282902570660e+01,3.268492351843523380e+01,2.780701412452690846e+01,2.565589662121967152e+01,4.926571617035654782e+01,4.915999830372829393e+01,5.020944874932675361e+01,2.669541092008821792e+01,2.249663012106579885e+01,2.454762068177518941e+01,2.122502624304707908e+01,1.285934538716214703e+01,1.516734124120192106e+01,1.404798015495036445e+01,4.882029716080749893e+01,4.992338007718605297e+01,4.797660917492940769e+01,4.644402835108648020e+01,4.844603057167208249e+01,4.664347479298023558e+01,4.338727739447187304e+01,4.349860350754156002e+01,4.189683290759329992e+01,4.554367662159427965e+01,5.413879817660792071e+01,4.571625461986896255e+01,3.908843066512175835e+00,1.336068833642564435e+01,1.734332133735735582e+01,1.236599198121900223e+01,1.593329943193609033e+01,2.283245826011573598e+01,1.603533671030163887e+01,2.109376634055236011e+01,2.107527956448285877e+01,1.712133727221047153e+01,3.250327269796536456e+01,3.680977401962207551e+01,4.382553089853144002e+01,3.937274744636494717e+01,3.581493933056993484e+01,3.558423354495188562e+01,3.683210521076674837e+01,3.216873006428224357e+01,3.078187729648853832e+01,4.079550372061929409e+01,3.256451307293978914e+01,3.539651860131272798e+01,3.423191983721375209e+01,2.783191032302401524e+01,4.995854261909036609e+01,4.072881972734059275e+01,3.657684820211146359e+01,3.785306531575739797e+01,3.354025159430943148e+01,4.194066178985115556e+01,2.355217103329040285e+01,2.650883660647432549e+01,2.480077444662117259e+01,3.029859155481498334e+01,3.511835906005199792e+00,4.388201055784349158e+00,6.142381819170985580e+00,4.627071076011134920e+01,1.338465426612874154e+01,1.280538144666608247e+01,1.904448940553612957e+01,2.042590398765343096e+01,1.667923115951579049e+01,4.470825616243615030e+01,4.455341862282980259e+01,4.578079849065621687e+01,3.021772818602791588e+01,2.846074543956691727e+01,3.390763870976469008e+01,2.073917843692362695e+01,3.734927821616484778e+01,4.119255074747619716e+01,1.724258853069797226e+01,1.574595158351189284e+01,5.087477602443048852e+01,4.323445214140274118e+01,4.988393363241199552e+01,1.768862403941604455e+01,1.682548821145658735e+01,2.198354631623696420e+01,2.722654046087773594e+01,2.498388128950400855e+01,1.768963171172032744e+01,3.489573355605035943e+01,3.920730681037327514e+01,3.567927646851735091e+01,3.690313536384783788e+01,3.666241627886834920e+01,3.952419576905047194e+01,2.898371923011563212e+01,3.013887666764486184e+01,4.587758420808057025e+01,4.620831192567560919e+01,2.605254981788411328e+01,1.943502553389054555e+01,1.249584263699936670e+01,5.469264512560238956e+01,5.300287986799747131e+01,5.199049644926208913e+01
4.007125892788008770e+01,3.570543756496852694e+01,3.488965144970016752e+01,3.918928832183811295e+01,3.505287692276152711e+01,3.236438700537036084e+01,3.228310268088905843e+01,2.885344267152996167e+01,2.940140751971211230e+01,2.820333763577761488e+01,2.612496031487965453e+01,3.948005879640170690e+01,4.400639944204929321e+01,4.310017929889132660e+01,4.236949308907479406e+01,3.329908519791754884e+01,3.203296273525735671e+01,2.864752497923124963e+01,4.376914056629870231e+01,4.866960814856832229e+01,4.310721372308665167e+01,4.836804139905373745e+01,5.383648941748624139e+01,4.812267289660809411e+01,5.079976482616779521e+01,3.130284421643107251e+01,2.791195433588217867e+01,2.359842070212075882e+01,3.845312043329438723e+01,3.169338681873612629e+01,2.816138404653344907e+01,3.415357996305322530e+01,3.872251843440848518e+01,3.213312917206742725e+01,2.846706116743396819e+01,2.926264963849479273e+01,3.159039832368394585e+01,6.167181320730114180e+01,5.209150495038556983e+01,5.337890485629909421e+01,5.647471153138764066e+01,5.318571254261924963e+01,4.220898345507011840e+01,4.785214235711708852e+01,4.232822767403726516e+01,4.376869482917944509e+01,4.890136238789518330e+01,3.664011449271315257e+01,2.832904609494003978e+01,2.043108976761646645e+01,2.584254720195838928e+01,3.226354650508110211e+01,3.148566337922298075e+01,3.027828538882912213e+01,3.239947156937024886e+01,3.586241369412282154e+01,2.614056735456029301e+01,4.239109169352091300e+01,3.471182674445174143e+01,3.590034116721092516e+01,4.147735960480742534e+01,2.665100899171437376e+01,2.334883889169892512e+01,2.883890883245173598e+01,2.759950474967769907e+01,3.014223876611432118e+01,2.338338653762571795e+01,4.118597593655772471e+01,4.293079778126230650e+01,4.434712501704407828e+01,4.060544147847772933e+01,5.996392285984664028e+01,6.292148853382155238e+01,6.071717595848663507e+01,3.145802542601258267e+01,5.009362662205693084e+01,5.339212123352837835e+01,4.479901126013935908e+01,4.482202111247928400e+01,5.003311174510586312e+01,2.521157553235903492e+01,2.817148773496358771e+01,2.312039700242894824e+01,3.562143063079408023e+01,3.710853484919491052e+01,3.310536865647975446e+01,5.165974094532702310e+01,3.520471020112338323e+01,3.423467863495058339e+01,5.474986272616746419e+01,5.453905847919378402e+01,1.289619217235977366e+01,2.668676991140550925e+01,1.901344063649749927e+01,4.562834220426750420e+01,4.687318292650723350e+01,4.136799375831927250e+01,3.838393682887219427e+01,3.841973361331212544e+01,4.787931539667896885e+01,4.374034407532860058e+01,4.137302851489308608e+01,3.282497177641720754e+01,3.164444142136964189e+01,3.083090670427950997e+01,2.873297343805567650e+01,3.688961882707570794e+01,3.375561637340901910e+01,1.742680130247465797e+01,3.720873251989684860e+01,3.749423422220747426e+01,4.632463584360983333e+01,5.193087831330537796e+01,2.927849016548393024e+01,2.520410186058904500e+01,2.862657360680226049e+01
1.431669689148785096e+01,1.100387981664177772e+01,9.582203916184639070e+00,1.202807932620038933e+01,2.250333972748028444e+01,2.065809793167064257e+01,2.109488925672787119e+01,5.638481642434870267e+00,6.148280480663564695e+00,6.456308177730829989e+00,8.493878876771704611e+00,2.596929060682766988e+01,2.804395348290205803e+01,1.625250553961452482e+01,1.453632624260547956e+01,3.113162782764725378e+01,3.012393492100319747e+01,2.858294804658879329e+01,1.659131719833237284e+01,2.089969418248729127e+01,1.507907061853677178e+01,2.030537797737649797e+01,2.539114312902121284e+01,2.061178910377170226e+01,2.243683065227863693e+01,2.930366862658433291e+01,2.780067646404937420e+01,2.257879826714723137e+01,3.283403662734784945e+01,2.024033291642891541e+01,1.611654321681530888e+01,1.756266737533251643e+01,2.145336108752413296e+01,1.440956180768475647e+01,1.516801388113152527e+01,2.396109889827612349e+01,1.765198977975434147e+01,3.353353110377126001e+01,2.368649721052028667e+01,2.511323178879817775e+01,2.802156793335207396e+01,2.479639958388000309e+01,1.799804725696850127e+01,2.139872249002467441e+01,1.570033883810984499e+01,1.895201404013759117e+01,2.390689797136501227e+01,1.087548707632580758e+01,3.017627932871314034e+00,8.302521847247422926e+00,4.499338113408039241e+00,7.978705639979096098e+00,6.511072364072994390e+00,6.381120884866096965e+00,4.062695150683895307e+00,8.455962415023696721e+00,7.204803166195046238e+00,2.629469615153747952e+01,2.005617761784480280e+01,2.032818917971125217e+01,1.430315964694728237e+01,2.692709183391882988e+01,5.214067841072114184e+00,3.512998126157494294e+00,3.910016416186068877e+00,2.223897487267778139e+00,6.706274770749983460e+00,1.689971523001957010e+01,2.239253561661676528e+01,2.293879942057113297e+01,2.252495904789873649e+01,3.241991367454562578e+01,3.471226807385260571e+01,3.397164914276164183e+01,1.807592351076066706e+01,2.216281309243012743e+01,2.495969838422633202e+01,1.659862197512408244e+01,1.636805567921850724e+01,2.158486486594970799e+01,1.184440331365753707e+01,1.386518927320168970e+01,1.185234704761104929e+01,1.517206404411771636e+01,1.547570141228797524e+01,1.604588078908068027e+01,2.377319120424283128e+01,1.321897212689146173e+01,1.568199033348818894e+01,2.652653515372995585e+01,2.618001117192381244e+01,1.741632293377443830e+01,1.985656403749135990e+01,2.122222070871023902e+01,1.841648341617161933e+01,2.030166037437461668e+01,1.459852833165123798e+01,1.621240317576380718e+01,1.223143617160719465e+01,2.279494922852476790e+01,2.050549265644635355e+01,2.080415533465569666e+01,8.619126998855842103e+00,8.430796150409133105e+00,6.969663791302592948e+00,8.184859997512951679e+00,1.578640614844173662e+01,1.058416824878423412e+01,1.190018038790659105e+01,3.170036030191593213e+01,9.523197587500888517e+00,2.172565269779894592e+01,2.546752042856250853e+01,2.446535822434829655e+01,2.092963503245059442e+01,2.166203248891282129e+01
2.476092877975433737e+01,2.573139109504223043e+01,2.473472999043485032e+01,2.147761365453002469e+01,2.080268587282688486e+01,4.006463342930664595e+01,4.059730033583799269e+01,2.627195700471603246e+01,2.635100382217160231e+01,2.737817315271787066e+01,3.009184035738595497e+01,2.011914509056650857e+01,1.770457367609897759e+01,2.280816111776333344e+01,1.938686332939569468e+01,3.279362982812135385e+01,3.257756360229898718e+01,3.342675625219784763e+01,2.195183097979608533e+01,2.093301936314372469e+01,1.850586014135066293e+01,1.918173354795252195e+01,1.520719683935395850e+01,6.105619038681667554e+00,1.219247538516651375e+01,3.217801499619124428e+01,3.310761521689607889e+01,3.111967159876378020e+01,3.058065932666928077e+01,3.987401389996512791e+01,3.677210398348381659e+01,3.553111152167118547e+01,3.743435259585177732e+01,3.308859305014301810e+01,3.567991186847403640e+01,4.480213977166691564e+01,3.701437481887758452e+01,1.699448671765230756e+01,1.333685253094412637e+01,1.952146232826546779e+01,1.774572224997159609e+01,1.787486943291314745e+01,6.036442851770357443e+00,2.322438828825899026e+00,6.706206976855993318e+00,4.304557670371687905e+00,2.152278835185843953e+00,2.418910777887847274e+01,2.447230792195403026e+01,2.996565258715532565e+01,2.669545985915740971e+01,2.575616027659979324e+01,2.492154150481282926e+01,2.589815189777760196e+01,2.011874801568491122e+01,2.113805639640785827e+01,2.894262306291897247e+01,1.705086928020550019e+01,1.859890777429307818e+01,1.748127637621218611e+01,2.159149953166902236e+01,3.310448817238967933e+01,2.699702661527407344e+01,2.450060677741871018e+01,2.558384657023505326e+01,2.006124768917694468e+01,2.898257703139575980e+01,6.896848002034571046e+00,1.034189905012053323e+01,8.863362048342226629e+00,1.401235833372612305e+01,1.337329197564880623e+01,1.846168271658422100e+01,1.294106706351691294e+01,3.754915193381968663e+01,8.455237110232561193e+00,1.453909667577968179e+01,1.033436869720423523e+01,1.381003741401818274e+01,1.514108041679997640e+01,3.346916064111543676e+01,3.446189246036622933e+01,3.392124997696819833e+01,1.341897031181559186e+01,1.167116165573230013e+01,1.705258656362025960e+01,2.149656112423570065e+01,2.933318999830304818e+01,3.320950637549361062e+01,2.063122515038812566e+01,1.901630388036160468e+01,3.515879311516160755e+01,2.636808518077814512e+01,3.321345645127480850e+01,5.597284563948741187e+00,3.017119840808088149e+00,7.813245299092452356e+00,1.040439020715410834e+01,1.009956272387961640e+01,1.469504736620196761e+00,3.098964600709387440e+01,3.423992150025858905e+01,2.592605250840338371e+01,2.683757761987864399e+01,2.601389208247206142e+01,2.864665301427658406e+01,1.215641783632833572e+01,1.417813428954882760e+01,3.062387613821909582e+01,3.015987227942721560e+01,1.349839325657127098e+01,2.777098425324624476e+00,4.391167039380641235e+00,4.534732429688760647e+01,4.252122350801919737e+01,4.248852799889862553e+01
3.659637315529000290e+01,3.697112743197421736e+01,3.580527950339697441e+01,3.318278150097295054e+01,1.873068087511834889e+01,5.073256716804993971e+01,5.123879706083324947e+01,3.605717154067905028e+01,3.629364238453249669e+01,3.710496300942217118e+01,3.953551631601939675e+01,1.551285466013749570e+01,1.090892603486584633e+01,3.493356528639058212e+01,3.145807377383782821e+01,2.871778808543894712e+01,2.899803508905369753e+01,3.101377188974500143e+01,3.412791574819826224e+01,3.321926277588774212e+01,3.064174889402869439e+01,3.146572645461880313e+01,2.665805358718961671e+01,1.831437491868673106e+01,2.409691226770820194e+01,2.892505542552143183e+01,3.102041250766279390e+01,3.126313781137666226e+01,2.471652489859623358e+01,5.045408073912858526e+01,4.685684671337835283e+01,4.654162621266804223e+01,4.894412218300927009e+01,4.382676016547171116e+01,4.581618211283963404e+01,5.486917042788323329e+01,4.763951452829457622e+01,2.517952469585479847e+01,2.504188306303272782e+01,3.139649769985478400e+01,2.878778221490784617e+01,2.968144964996337976e+01,1.338811679390221698e+01,1.458945840891054679e+01,1.769421135930002720e+01,1.303615312157527306e+01,1.020107695520300162e+01,3.555114448262306581e+01,3.382256761606568318e+01,3.747294438463780608e+01,3.558680626039993200e+01,3.634170569607502443e+01,3.526860372050116155e+01,3.602591135263833166e+01,3.010828544225077152e+01,3.223672646015340604e+01,3.827459829788071488e+01,1.162875045514121375e+01,1.801545782653034422e+01,1.672998114634676270e+01,3.357842906670180838e+01,3.150171642147815376e+01,3.489760560456630856e+01,3.403382344113015989e+01,3.488431525112407172e+01,2.897289625740955543e+01,3.744982569552758633e+01,1.441109161173169362e+01,9.476115504386921629e+00,8.367204932157177311e+00,1.184599126872974928e+01,2.039956141741573958e+01,2.651872598906322054e+01,1.722612773693782273e+01,4.814616518743049767e+01,2.031788840270985474e+01,2.603503059918720197e+01,2.255610914993830107e+01,2.605960946043793314e+01,2.726429078007973317e+01,4.292557897496126884e+01,4.453577906660117947e+01,4.292860310817827241e+01,1.723520553067265126e+01,1.618050068250363793e+01,1.920712596775952719e+01,3.363955529125470889e+01,4.053401988337414252e+01,4.426027034292268070e+01,3.236530923429587148e+01,3.066448309677444684e+01,3.950928108359976676e+01,2.678043634245779003e+01,3.474622760686277445e+01,1.779350010437645935e+01,1.529286130125976406e+01,1.861367040132113715e+01,1.514938344084533917e+01,1.957513844300939709e+01,1.090408781726432075e+01,4.306847231670320753e+01,4.607829621637582562e+01,3.663944813747401952e+01,3.734843200595339852e+01,3.628806661686759583e+01,3.861419694829257310e+01,1.613759384726584400e+01,2.085029403320829644e+01,3.619608162495534742e+01,2.481223423370636993e+01,2.408508522920364214e+01,1.076303489414020476e+01,1.385887939205394126e+01,5.539340182962452985e+01,5.203655222824699678e+01,5.254622992573001738e+01
1.918485985792186810e+01,1.480863228965774248e+01,1.405199441944016847e+01,1.857106590597570772e+01,2.895596988038134612e+01,1.553023400692770473e+01,1.575746302069508431e+01,8.185304379471739722e+00,8.652023631109534207e+00,7.391542986237753965e+00,5.254328300198388035e+00,3.306994670384374757e+01,3.605915740600768515e+01,2.230915855006464454e+01,2.195400096222878616e+01,3.468334156676800717e+01,3.347845255405668041e+01,3.107133628445454576e+01,2.304522001182368740e+01,2.808949337878314978e+01,2.281024963602675015e+01,2.798378883148565066e+01,3.435934915646849674e+01,3.057471740110431213e+01,3.174539365966608173e+01,3.260042675368968901e+01,3.020013461200216298e+01,2.439638027627071892e+01,3.774869484109190410e+01,1.490818369798213183e+01,1.028313118816809890e+01,1.499591081376078350e+01,1.973846235510778158e+01,1.224971468704398703e+01,9.915856341877701041e+00,1.642839565896507992e+01,1.334040621483884514e+01,4.302759655303253084e+01,3.286688491989701078e+01,3.313413629662093740e+01,3.675198961583608082e+01,3.317558817525981851e+01,2.783199600581688671e+01,3.149625100470667149e+01,2.579984136000856410e+01,2.891066731403190104e+01,3.394170517844423784e+01,1.580717079222880805e+01,8.493845476347598122e+00,3.892946652444145617e+00,5.922000017841061670e+00,1.141794002360451188e+01,1.079506229833002884e+01,9.526428650291931532e+00,1.312511660534294045e+01,1.549878990092502207e+01,5.270305973104281172e+00,3.425902033529416002e+01,2.702928274820522958e+01,2.767083789050408527e+01,2.079880078320283232e+01,2.904889313912032733e+01,5.723809713458755333e+00,8.788055300295761540e+00,7.488111970898422065e+00,1.230684230346572505e+01,3.404483972551684001e+00,2.672143206002502680e+01,3.148158129401729610e+01,3.227708753975315403e+01,3.089329959477957388e+01,4.227581865806588723e+01,4.412074718938590934e+01,4.400747734969993274e+01,1.349017551771475176e+01,3.193258433176837130e+01,3.401456950397983547e+01,2.624950629692544268e+01,2.538346793047481853e+01,3.033427984249455278e+01,5.552885633556303269e+00,8.994790463500699218e+00,3.787424159379830346e+00,2.378903683213437859e+01,2.451900552643709474e+01,2.346390646614813491e+01,3.110371947736044262e+01,1.448725590470268187e+01,1.431844393585740427e+01,3.443364728551096476e+01,3.443796777234113904e+01,1.365818632891879147e+01,2.357329384352367185e+01,2.122383046565347442e+01,2.846411538362457350e+01,3.039753570574254837e+01,2.469802550608478242e+01,2.546830272179946064e+01,2.228053723223965576e+01,3.283068001149590032e+01,2.309600713649795978e+01,2.132820654703790808e+01,1.195191986282732266e+01,1.074859034022561133e+01,1.002296263274826771e+01,7.834953403434631980e+00,2.467884709863765380e+01,1.975447404025953446e+01,9.666173941350912457e+00,3.648838504897932467e+01,1.949330467193254890e+01,3.169053917291829237e+01,3.555698371975329763e+01,1.682806603563645709e+01,1.249386382246635208e+01,1.441057025909190337e+01
3.060876837276061835e+01,2.735367662681509060e+01,2.594826173689945747e+01,2.798008354038151779e+01,1.285977900276128061e+01,3.395046797842978492e+01,3.423606356694975972e+01,2.101956142044875975e+01,2.168038312884702989e+01,2.131164616765247999e+01,2.164762285998564550e+01,1.735594308336103708e+01,2.168300048813605230e+01,3.214094959263334772e+01,2.977386397945763008e+01,1.603175402625912227e+01,1.483374405845858846e+01,1.262006373166673256e+01,3.227531023496501206e+01,3.580585070278204540e+01,3.000139507324889721e+01,3.479566077241803868e+01,3.744876027286719022e+01,2.952436307637580626e+01,3.395032452295112790e+01,1.395741579059824033e+01,1.177602030925742049e+01,6.233667085704402311e+00,1.938628561739960077e+01,3.336695650217346554e+01,2.872725949359784892e+01,3.233246847911389921e+01,3.677573610027220496e+01,2.919047354136001715e+01,2.816217778932927374e+01,3.497972659430672593e+01,3.141490133735115364e+01,4.339777659852722280e+01,3.540342366063897828e+01,3.883229789417423206e+01,4.036304110961606995e+01,3.801713149810318981e+01,2.153015328693846442e+01,2.810786026448307950e+01,2.337943123339373130e+01,2.325458279405199136e+01,2.804370871066092974e+01,2.723351526544583834e+01,1.867535819527451579e+01,1.481901019622177706e+01,1.789974412107382307e+01,2.413000706228817194e+01,2.270125462957631512e+01,2.222467748964281142e+01,1.976658519223714094e+01,2.451882799329980145e+01,2.058361914088180455e+01,2.002665699271553379e+01,1.230701846694946688e+01,1.349883667330944981e+01,3.011467101754242748e+01,1.075243873757378843e+01,1.470583214969805752e+01,1.934456652095598628e+01,1.890566089214672374e+01,1.637303630763378237e+01,1.748337808310222741e+01,2.068069221192054030e+01,2.085046031946322387e+01,2.239382844227635871e+01,1.825435766720931596e+01,4.064585263237015056e+01,4.479887376419083722e+01,4.047061677586323469e+01,3.167457535034282756e+01,3.202667277598434481e+01,3.685738773330353268e+01,2.789233617189430348e+01,2.939631732878004300e+01,3.446535819080323648e+01,2.379906921931750929e+01,2.702985293231087738e+01,2.238685526961473826e+01,1.425005508255895670e+01,1.594831859326548695e+01,1.108488079933074033e+01,3.836717133234902377e+01,2.921787896381032468e+01,3.091477084895757699e+01,4.029960603314719236e+01,3.948369372644229003e+01,1.009981141108476344e+01,5.217227978151366408e+00,5.820767093268276682e+00,2.689116298439575559e+01,2.732721644098628744e+01,2.270874401258223685e+01,1.724715691883100277e+01,1.976063988327203447e+01,2.714760390862524986e+01,3.687107165128315245e+01,3.687161368758678748e+01,2.480110924994670540e+01,2.433410530263720162e+01,2.289108935380532017e+01,2.294316764626267613e+01,1.555165698181296108e+01,1.426366837748305549e+01,9.475113785075278017e+00,1.809465594512222353e+01,2.121477151619885859e+01,2.544420726886790973e+01,3.188302031054466923e+01,3.534454972484281399e+01,3.083119893712787629e+01,3.303857846454368996e+01
5.601063955802290550e+00,8.771239849030147084e+00,8.786699826100056399e+00,3.909190096860954089e+00,3.211590216311761026e+01,2.280506997877787612e+01,2.336080348310805022e+01,1.421658361104287138e+01,1.377092381165128820e+01,1.506120346134963306e+01,1.768838226867831409e+01,3.403834746918568754e+01,3.399654431152847422e+01,3.016276010775839733e+00,6.795091399080119832e-01,4.305525649987846748e+01,4.228861089545037544e+01,4.151909184421320731e+01,2.321342489384581320e+00,5.807261476454926630e+00,1.303135709716526591e+00,5.595920322291953575e+00,1.307282700037239742e+01,1.448212634250136333e+01,1.169521872014731834e+01,4.157472271290357213e+01,4.084856298242515749e+01,3.633661149711340954e+01,4.324261623919028352e+01,2.283540531665132178e+01,2.127730262508512737e+01,1.779117988575277920e+01,1.841497867745048467e+01,1.635068406899461735e+01,2.020426011408334688e+01,2.855748006838568998e+01,2.011857895901583859e+01,2.249676812424441508e+01,1.225025494106999879e+01,1.079287191963404524e+01,1.492345851554957470e+01,1.107934954020566387e+01,1.974417828396860131e+01,1.768896005175278674e+01,1.458224002386293350e+01,1.931971613100919072e+01,2.195133551680156003e+01,7.204424681118509532e+00,1.458224002386292817e+01,2.248945438403032782e+01,1.704250935606522788e+01,1.125754988635993215e+01,1.161916234317981456e+01,1.290924159798658977e+01,1.112243151710753608e+01,7.023801220468165241e+00,1.721337649673829873e+01,3.262584363237257890e+01,2.933651897423462529e+01,2.895285515721973724e+01,2.223897510615773232e+00,4.021310800937285279e+01,1.974417828396859775e+01,1.404973369948302242e+01,1.528597508266278915e+01,1.430355557070557992e+01,1.953991438109891021e+01,1.914002105488548722e+01,2.639652336041818259e+01,2.587873716379888123e+01,2.859200903927045445e+01,2.339046164048185972e+01,2.328538782141927044e+01,2.656055751333694559e+01,2.067176980698054578e+01,1.395223657800622163e+01,1.294859076746362625e+01,9.493996724583691815e+00,6.188356643588323713e+00,8.998614337871742919e+00,2.017542896417195664e+01,1.933966163353787593e+01,2.168226341838942162e+01,2.260284892218689023e+01,2.164172614194223954e+01,2.555280706604148833e+01,8.776466608631670496e+00,1.175429024438368231e+01,1.558210556979745753e+01,1.204697489298711943e+01,1.220427803219575225e+01,3.253376294401212476e+01,3.267561140360386673e+01,3.582182383932824621e+01,1.420281994797416836e+01,1.679251492613626340e+01,1.393180799511506329e+01,2.140935436849454732e+01,1.468739500472229942e+01,2.108952893664525519e+01,1.119098367320777498e+01,1.467618254011707890e+01,1.090322206490136914e+01,1.220607101260844729e+01,1.249096648267881804e+01,1.516630864705672010e+01,2.228361130215838060e+01,1.856730570598842789e+01,2.702019822750788336e+01,4.234455143824212087e+01,1.043414216752429624e+01,2.118944976689615700e+01,2.036355827256224060e+01,2.910958159316760785e+01,2.771388807813307054e+01,2.644687988727671524e+01
