6.825793179719572557e+00,1.912446053141901814e+01,1.597257575315228983e+01,1.744832696707735309e+01,1.986775330549738072e+01,1.525552927827436278e+01,1.865963076972647983e+01,3.190005502090137313e+01,4.736053564773788338e+01,4.250322707888491180e+01,4.650932331688371946e+00,3.909755172990726280e+00,2.001507808433067126e+01,1.647827037427014218e+01,2.166364820354498022e+01,2.506067674560329195e+01,2.028823677232704625e+01,1.516586099957702949e+01,9.657469469176836796e+00,3.459223791656970093e+01,3.714115720484156213e+01,4.027062125905310097e+01,2.084535597591636602e+01,1.609257038347893598e+01,1.901302470371266651e+01,3.227498763805157722e+01,2.842807500186287939e+01,3.272439494647205294e+01,3.692047149254132421e+01,1.111373470173145783e+01,1.103293737765850047e+01,1.800065475714406560e+01,1.026965646108805608e+01,1.125750493899825244e+01,6.188905800186882189e+00,9.523406510441011719e+00,2.322659135337939329e+00,1.878628450011232687e+01,2.614610405890873324e+01
3.291536057025994211e+01,3.404720064356580878e+01,2.085121751427567105e+01,1.647898287186595212e+01,1.679241363461588676e+01,1.852754211656268168e+01,1.391593471643530400e+01,1.239356762524562861e+01,2.066496971794182613e+01,1.283634226293410663e+01,3.709522665145725284e+01,3.610461839990806254e+01,1.289213968572620850e+01,1.613748488875381781e+01,1.389717427188040411e+01,7.901823964301296854e+00,2.205994967971685838e+01,2.298506640088111652e+01,2.857112915198905156e+01,3.203196448672103180e+00,1.230109695224827249e+01,1.020577621070954244e+01,1.723427866805204189e+01,1.856726759772181623e+01,1.349816610251272131e+01,5.434988906864076874e+00,4.393271531066640812e+00,4.118760286260088499e+00,4.447795035033879962e+00,3.513654991454080800e+01,2.723761363812842973e+01,2.605989709218682648e+01,3.391696478499405032e+01,2.497096203658156810e+01,2.753908480028340122e+01,2.336079372464840631e+01,3.391498413636243470e+01,1.894312174759131651e+01,1.162120530290064302e+01
2.885870913628852819e+01,2.390689798318879156e+01,2.813590291403887633e+01,2.331234679847937485e+01,2.603566364351732787e+01,2.419719267768571314e+01,1.723863227357283279e+01,4.065498687609615303e+00,1.647899920510204552e+01,1.522015818752785954e+01,3.630344189347032824e+01,3.578569424419350753e+01,1.984039842972432766e+01,1.828158236111949719e+01,1.132308150928830592e+01,1.365509675649109056e+01,3.186812940843623920e+01,3.006016068639387484e+01,3.289738152256391857e+01,1.480821704067031419e+01,8.245385898335264585e+00,1.448341789048062545e+01,2.722149020773858652e+01,2.520111673884812831e+01,1.827118589479070110e+01,2.146921097889790886e+01,1.723520934894852275e+01,1.248994314972688535e+01,1.864831085124771803e+01,2.897214111623954835e+01,2.216428434274357429e+01,1.702260342053265418e+01,2.811328353172465100e+01,2.988818679728342786e+01,2.957227836254449116e+01,2.287199218239467413e+01,3.401430451834811919e+01,2.780569562706036990e+01,2.448657327654305860e+01
4.786843110723852135e+01,5.212721700490016019e+01,2.941711618430591457e+01,2.780782868896506344e+01,2.521537574703297935e+01,2.990728133838606695e+01,2.949994034216065231e+01,3.192926105938808590e+01,3.472616415841211079e+01,2.672541787237618038e+01,4.903385812536396315e+01,4.780071434560788646e+01,2.636211561285199423e+01,3.140888304649183027e+01,3.232102333502197666e+01,2.587631693560784996e+01,2.669540880472137090e+01,3.084902576446808098e+01,3.755259504677964344e+01,2.126035399033602857e+01,3.026255761341307604e+01,2.498581867077437835e+01,2.437516850645118183e+01,2.896925173938002018e+01,2.832123213089009539e+01,1.555287956526860427e+01,2.071230153517567629e+01,2.349639051898417819e+01,1.762177406811832014e+01,5.111662829302085953e+01,4.362089756181102729e+01,4.433318085632921424e+01,4.981761202816185374e+01,3.446116748693813037e+01,3.898422697645741408e+01,3.784855381314982736e+01,4.563040401802666679e+01,2.655988592450422558e+01,1.904425194032445390e+01
3.744955662380272088e+01,4.506233909474427435e+01,1.720811762155709346e+01,1.829891010485213698e+01,1.457478452415237946e+01,1.966672751902802219e+01,2.308485589735451882e+01,3.330826784996013146e+01,4.245679431257194381e+01,3.420892361538179927e+01,3.613264223002894227e+01,3.483380786841043886e+01,1.930481723532560423e+01,2.408232313388925760e+01,2.843269772772465487e+01,2.334143726247117812e+01,1.268768115729105617e+01,1.776852039162532293e+01,2.395656334749335059e+01,2.522751258993384837e+01,3.444273587761566091e+01,3.172128561000632274e+01,1.316447601577872284e+01,1.827833854004794745e+01,2.161716216835732851e+01,1.690107661598723254e+01,1.970987791146022516e+01,2.611301624051699832e+01,2.349053715302038015e+01,4.142998114016721445e+01,3.512679936657320923e+01,3.829973435727381315e+01,4.015676037996824022e+01,2.167742818751534273e+01,2.679243000563665689e+01,2.830029638993478258e+01,3.286121923921245269e+01,1.467453743729214821e+01,1.242564294800714109e+01
5.696968997487481978e+00,1.662530742167616893e+01,2.277829037229501097e+01,2.378712294689251294e+01,2.650228967392798296e+01,2.166531046549831174e+01,2.391653865191134898e+01,3.530728882853938444e+01,5.070513391260993785e+01,4.671857717929792386e+01,5.551575723320843814e+00,6.510365807595755783e+00,2.589731083371367859e+01,2.169358245373814498e+01,2.560383321411554647e+01,3.005347278655693444e+01,2.718222031480308942e+01,2.205163615753802375e+01,1.642581377130082387e+01,3.956879346078651594e+01,4.080082492369159297e+01,4.467544939163439466e+01,2.755803301618794521e+01,2.264724943473959229e+01,2.454764123934883457e+01,3.819492364419525643e+01,3.397563216357454507e+01,3.747317245490923909e+01,4.225405223489987350e+01,7.582596751753377440e+00,1.238333208394661433e+01,1.851510936039976229e+01,7.573399123653893561e+00,1.814603547425907237e+01,1.303305445544297747e+01,1.447127228745860883e+01,7.564523979032017564e+00,2.555606000821323676e+01,3.255613702082342087e+01
2.421235773211728670e+01,2.097289416806932394e+01,2.311054734769512820e+01,1.837880245317966299e+01,2.134354179421027098e+01,1.910449789345011595e+01,1.220245701555105455e+01,5.601389323545197030e+00,2.085106362143874748e+01,1.780413224547087836e+01,3.128414790859137184e+01,3.071220340853900765e+01,1.512479239471767833e+01,1.308131874378343440e+01,6.112988597172628324e+00,9.780842437920062693e+00,2.709291411157897755e+01,2.497695527628094680e+01,2.763175085358830430e+01,1.423950082078942359e+01,1.120290140562719117e+01,1.635037497200417889e+01,2.261203999273747201e+01,2.017864761834064780e+01,1.334801772156538568e+01,1.914501455145455466e+01,1.429838154260896843e+01,1.164653431680254769e+01,1.809556122249104959e+01,2.480024843796260825e+01,1.754273242553029277e+01,1.336086808607904786e+01,2.383043392964202667e+01,2.465637391526630751e+01,2.430924563800563831e+01,1.765784841371434055e+01,2.888656430966006283e+01,2.299161527007697714e+01,2.067240912826189358e+01
3.628610755571957469e+01,4.199610885482734091e+01,1.717025842400012436e+01,1.611392655804548113e+01,1.312354353363460291e+01,1.806725904726437548e+01,1.916269371998383875e+01,2.672798457667566296e+01,3.496193170525313576e+01,2.668459922746469815e+01,3.683180396268340928e+01,3.558396472473700101e+01,1.555468840339543135e+01,2.071408403917462593e+01,2.349863550855904393e+01,1.762416845315348368e+01,1.447127632644086326e+01,1.854733213953601023e+01,2.524844047323522034e+01,1.790286533516601253e+01,2.729253484598974921e+01,2.422480988233478172e+01,1.215952589372476034e+01,1.698502070043728551e+01,1.778616173472406459e+01,9.580797579425679444e+00,1.320860348343674850e+01,1.904022364644166743e+01,1.595201819726087322e+01,3.982842866506068447e+01,3.271512259440651604e+01,3.461082843701262846e+01,3.852578647040352422e+01,2.219846558033525952e+01,2.684283729643561500e+01,2.642466584282861319e+01,3.343421817128287898e+01,1.430838391535804988e+01,7.775476453084345430e+00
5.045023655219392822e+01,5.472168063169026908e+01,3.186702470073041837e+01,3.036645562851958502e+01,2.771312462350131511e+01,3.245278428965926310e+01,3.210556679701055316e+01,3.422313944258271334e+01,3.625360372375785545e+01,2.842348831373097084e+01,5.151018250507163998e+01,5.027023178756929411e+01,2.896276879558541850e+01,3.401373839661685139e+01,3.488335165916271308e+01,2.843317471779579364e+01,2.898234831279384593e+01,3.324950649038039074e+01,3.994477195616438792e+01,2.350649341798853342e+01,3.232172351767924567e+01,2.682954575321530655e+01,2.683628615436215270e+01,3.149270693263149568e+01,3.092650062786436038e+01,1.810176967737364251e+01,2.326622157397067525e+01,2.581048637538929924e+01,1.978104480679057176e+01,5.371466516763553045e+01,4.622581965152045314e+01,4.691756420857084464e+01,5.241524861326966089e+01,3.690274769071989880e+01,4.147946846667884557e+01,4.043603077877010321e+01,4.810852567705775584e+01,2.900614409426659890e+01,2.161151470296846355e+01
2.726432152438520262e+01,3.410785077280579003e+01,7.901564297011752558e+00,7.388226515688249840e+00,3.909711311679137324e+00,9.043635949934966334e+00,1.219295127482069674e+01,2.444283168132783146e+01,3.627246503236383290e+01,2.863809470682166491e+01,2.753828185920779248e+01,2.629581324928013331e+01,8.457574842183577246e+00,1.307511271534328401e+01,1.789326393286867045e+01,1.377638038866091286e+01,6.514854067135206428e+00,9.451564343888071207e+00,1.613760433606925204e+01,1.898375668786509252e+01,2.689151672214330446e+01,2.600590215073833633e+01,2.861795397332759894e+00,7.818553906116260777e+00,1.072772737874006488e+01,1.209874764502951727e+01,1.188941850366814279e+01,1.885520913035623991e+01,1.893805689476770482e+01,3.100144534200196489e+01,2.430907661154132526e+01,2.728844321146414131e+01,2.970687076799730519e+01,1.294897064900897554e+01,1.754266042888057697e+01,1.765128080835763313e+01,2.413843312747677317e+01,5.049741873628113886e+00,4.303501458634938714e+00
