2.254719986487174310e+01,2.178664143080498405e+01,2.114503962387574632e+01,1.869978374329428661e+01,1.109849787966608936e+01,2.113790492878229799e+01,1.256754536178032211e+01,8.999359952829065534e+00,3.353979510536625241e+01,3.255338107405790993e+01,2.973559364140763606e+01,3.024952664206916353e+01,1.131575444152271004e+01,3.448994002413156679e+00,8.817031095293343057e+00,3.011207199245286148e+01,2.344208071369521562e+01,2.583995225674747687e+01,2.394883695841756577e+01,2.245677428493581473e+01,2.298892373093390162e+01,2.521019637800470292e+01,2.154280749053742383e+01,2.847828801418683042e+01,2.915232297770150893e+01,2.152300383052130073e+01,3.095908052980753222e+00,2.220860880695212458e+01,1.238825575027788695e+01,2.248275281206523957e+01,2.628826376498236783e+01,2.255635055625484497e+01
2.121283290998552573e+01,1.991048970980179433e+01,2.002439070808758004e+01,2.413908824239314299e+01,1.513987041366353381e+01,1.162277186235136917e+01,1.838726365909960947e+01,1.394682528076066674e+01,4.489672503190729458e+01,4.466453396896771011e+01,4.005517537713692633e+01,4.104463161354289724e+01,9.549496421427152271e+00,1.554741100710197799e+01,1.909827714841503621e+01,4.189711692488803862e+01,1.690965046661141358e+01,2.118527049942133544e+01,2.779009990103231331e+01,2.376066942197584808e+01,1.565431385757384142e+01,1.992055100265518774e+01,2.246145703197771581e+01,4.067711826879619963e+01,4.174792658763783493e+01,2.936844776133000767e+00,1.770650511983808073e+01,1.555258499639779401e+01,1.114010317502543224e+01,2.676700392407212448e+01,3.700159214306724209e+01,3.160597130405461996e+01
6.963663275452929291e+00,8.118484983241362585e+00,8.423699831982858655e+00,1.175928379858998163e+01,3.579145399263313720e+01,3.858786793828882367e+01,3.886098691129233629e+01,3.322231336437455695e+01,2.605003876115241823e+01,2.701603368424615681e+01,2.132421496997230292e+01,2.262731924139580286e+01,2.232547355583560034e+01,2.778927763368093551e+01,2.050922895726118966e+01,2.465254971623177127e+01,1.090189458156956981e+01,6.691668614032404427e+00,8.118972400916538490e+00,6.792262711300747213e+00,1.220436154447164512e+01,7.985296910436498585e+00,7.553565062297099786e+00,2.453642007048646079e+01,2.583265483369327953e+01,2.679517061567002756e+01,3.105341562570911762e+01,1.209430014995243674e+01,1.971627382250668603e+01,9.031872944802646686e+00,2.022162433487912025e+01,1.580007375125266833e+01
2.649851209833463983e+01,2.778674685076916262e+01,2.755342723611104816e+01,2.452145105218198751e+01,5.182189683819461123e+01,5.750308315589033015e+01,5.424375625295090231e+01,4.920465247316511181e+01,1.577733244517579614e+01,1.779882027965779656e+01,1.519655636376080210e+01,1.570861122358807016e+01,4.012100024803258691e+01,4.246737364157801409e+01,3.381714850839093600e+01,1.766733904414899925e+01,3.202200841248163243e+01,2.807581063648646946e+01,1.990580916551001422e+01,2.375701411052334322e+01,3.328692119922606452e+01,2.932153893842487591e+01,2.505657990972737181e+01,1.909144021978845629e+01,1.970596216472441853e+01,4.735345042488341960e+01,4.498084559390624548e+01,3.297550469368363224e+01,3.758848562494797818e+01,2.112941908720017992e+01,1.786600777269288542e+01,1.973089266275002629e+01
3.678883792507839701e+01,3.666700777022805369e+01,3.580982132261713957e+01,2.963905130864795368e+01,2.932761256698049479e+01,4.060266571470535979e+01,2.864774059239686821e+01,2.833830470646827848e+01,3.003258610735935008e+01,2.814813097375193252e+01,2.922500225241777727e+01,2.881930594944786961e+01,3.143828310366980006e+01,2.430097264693629100e+01,2.391932283183837527e+01,2.717098272439756457e+01,4.033599513629906141e+01,4.105701233143507523e+01,3.356813560091697468e+01,3.486893586281893676e+01,4.038219050040645897e+01,4.096704126766377385e+01,3.464675845373507457e+01,2.554351757755291175e+01,2.523766318231004036e+01,4.228938725593214087e+01,2.267253844557050257e+01,3.950787122738515933e+01,3.160580732780039881e+01,3.238727124041767524e+01,2.674799224556920052e+01,2.730953977599804361e+01
2.558381346353414543e+01,2.668676983885069376e+01,2.613963765175875409e+01,2.057241519487147841e+01,4.587863606947489359e+01,5.327413559024796541e+01,4.783054944704100109e+01,4.337147960575098438e+01,4.884563544318702988e+00,6.886212309907247864e+00,5.636067081157901448e+00,5.509103244064919025e+00,3.605501606552748939e+01,3.638445272141865416e+01,2.798786435357963498e+01,6.996802941461710112e+00,3.171961242717025797e+01,2.864601240615600020e+01,1.779117993540014098e+01,2.223897489682125794e+01,3.280950972898059348e+01,2.966168480661711371e+01,2.336083255704152606e+01,8.615731060657887852e+00,8.990689741891658926e+00,4.521954759274747460e+01,3.833618601864348818e+01,3.224651354429273198e+01,3.382027404767762135e+01,1.839744906558719961e+01,9.050403368254951175e+00,1.338489101798527336e+01
1.367439379081794293e+01,1.440781227286517030e+01,1.364318288333794271e+01,6.706215498666799668e+00,3.186089690471647629e+01,3.886998643456264091e+01,3.407374116972502520e+01,2.929263995556818045e+01,1.447129194601825297e+01,1.451917873135569259e+01,9.548781371974124355e+00,1.058534021927037472e+01,2.166662246130188407e+01,2.238347158464738840e+01,1.379330156078949798e+01,1.175432881833654797e+01,1.956450504602337759e+01,1.777056742694403368e+01,7.022512426634164306e+00,1.042421800926981312e+01,2.039715199901536735e+01,1.838364548499303908e+01,1.107992103989708710e+01,1.090788165995371983e+01,1.216013149971716523e+01,3.125317021431923337e+01,2.469504872879451440e+01,1.966906020484320905e+01,1.949346789188600582e+01,6.453989295221506772e+00,6.706223950487572694e+00,1.111948742847380434e+00
3.471336028916504546e+01,3.408915494057560380e+01,3.337914186591923738e+01,2.959724742880959170e+01,1.647987833875420449e+01,2.767276239576857577e+01,1.492958881863492060e+01,1.638053236086537368e+01,3.886226820488849398e+01,3.735074813512655112e+01,3.632644358553537955e+01,3.641918349618929795e+01,2.374147724145231564e+01,1.555271806707062510e+01,2.041991731466795201e+01,3.550573907626587555e+01,3.610586851001723829e+01,3.829055413253868778e+01,3.466405352741932688e+01,3.408857355092401775e+01,3.568423721884975208e+01,3.774637709069098435e+01,3.335548334136009174e+01,3.374926900512936356e+01,3.396728271810277278e+01,3.270186777346867046e+01,1.249463153980658525e+01,3.489610505495510040e+01,2.506000697424956769e+01,3.322555100356246527e+01,3.309139434200256602e+01,3.108878814307302108e+01
2.050400747101000221e+01,2.116213293638459803e+01,2.036334123323145917e+01,1.312432909242546586e+01,3.435024698500807716e+01,4.273709576292019108e+01,3.602879107465369657e+01,3.195290389998011804e+01,1.008810769632623128e+01,9.301693973964917816e+00,6.686882392482466742e+00,6.904788490510206600e+00,2.627239007607330024e+01,2.497427134561472784e+01,1.717172739272801252e+01,6.692987483636620993e+00,2.626293240470543822e+01,2.465433975853812498e+01,1.380751040507351490e+01,1.730471566300822062e+01,2.701557161289402842e+01,2.523543862654243952e+01,1.789913552173252498e+01,5.185127302266255178e+00,6.153370379183511929e+00,3.671944161260920936e+01,2.654752518452064791e+01,2.624781210516307084e+01,2.447238929073915870e+01,1.334502119873780579e+01,3.576145871742483884e+00,6.034691690347991688e+00
2.392888706106635155e+01,2.473360273864791736e+01,2.398920354094186180e+01,1.702193598612112169e+01,3.893765495586045944e+01,4.738700451325596674e+01,4.054050670837989401e+01,3.656228543489010008e+01,5.597436906832604642e+00,4.650712876804490747e+00,4.115697738598483646e+00,3.443476051918151537e+00,3.085006372750846992e+01,2.959504291581902891e+01,2.181684751934459143e+01,2.151803653111963754e+00,2.990775843045803484e+01,2.784789860794744598e+01,1.659616345912126789e+01,2.058650631768917805e+01,3.076217524522470725e+01,2.856981398310253439e+01,2.136511247389174883e+01,5.559744717000064673e-01,1.801216525775616306e+00,4.114210350703446295e+01,3.108344932127218385e+01,3.003862418430861325e+01,2.898270056999324851e+01,1.647767567067935701e+01,3.909755172990728944e+00,9.301815884680740609e+00
