1.295235651184708026e+01,1.261123969181600835e+01,2.583390374334990369e+01,2.733099723365994294e+01,2.293561653159909497e+01,1.101578824343597240e+01,1.288272724724998852e+01,8.917598364838806191e+00,9.673228402253666758e+00,2.619630012469597347e+01,3.103792588865197644e+01,3.056765362732772928e+01,1.799656481983737777e+01,6.979226933390421550e+00,1.546674113413247120e+01,1.758007783858753470e+01,1.094541242328594777e+01,1.969223851928489566e+01,2.751697580297962631e+01,2.976342851815063995e+01,8.865451939497265954e+00,2.113867255459846106e+01,9.126493284492243063e+00,1.415421552005374650e+01,2.546291324142065804e+01,2.972831001768704340e+01,2.556631453792394737e+01,2.666573004598234675e+01
5.520973377548128447e+00,1.017439940939375020e+01,3.482318339528168849e+01,3.953164709818421585e+01,3.539760365703753564e+01,2.502044769565798532e+01,2.646374947521703902e+01,2.315169693490750191e+01,2.368905485869350613e+01,3.498701300973807093e+01,3.688216772556219070e+01,3.694161447966077105e+01,1.976238868782656510e+01,1.157727960772858999e+01,3.048408549312378568e+01,3.071495209792451675e+01,2.513753857128967795e+01,3.327963052131589450e+01,3.956681804000034219e+01,4.288017665737587691e+01,2.329146471351865699e+01,2.439829026092791509e+01,1.582321405882751009e+01,2.921174359977564805e+01,3.888943237204578196e+01,3.680835070949699173e+01,3.557558419690480633e+01,3.830855846058656056e+01
3.117468846455902920e+01,2.652370946837235977e+01,6.706207043699981440e+00,1.597246929008662519e+01,1.635083645944765252e+01,2.316750436027614413e+01,3.757528393091311614e+01,2.446675104646001131e+01,2.368091196987291980e+01,6.153351962494261862e+00,1.801121977192627233e+00,5.559743776847712038e-01,1.725745508888101654e+01,2.689419828113043920e+01,2.754647977794333613e+01,1.901292602647360397e+01,2.368866291955144732e+01,4.168841995385879073e+01,1.547111155143941197e+01,2.050326126713930108e+01,2.497317789960920464e+01,1.269460609654899308e+01,2.232145398523014634e+01,2.778054823393551587e+01,2.039737674251850663e+01,1.303222712700216057e+00,9.126270608915717730e+00,1.389475603234900447e+01
2.252739518238695027e+01,1.838509794406130737e+01,8.267275939507488403e+00,1.243391764175045644e+01,9.038414801045476565e+00,9.835337818948932664e+00,2.421295009159088707e+01,1.108250140704155129e+01,1.029500591449582636e+01,8.650960004256102565e+00,1.469160632040182968e+01,1.389606144712805325e+01,1.277825600222969271e+01,1.627779429406256995e+01,1.507276066101606737e+01,7.487505251173531384e+00,1.037075853405362125e+01,2.864730880827420734e+01,1.234660096585588462e+01,1.658951020140565191e+01,1.158701061530698517e+01,1.120265253720268284e+01,1.178127002995790207e+01,1.501130804729723067e+01,1.362870722421188496e+01,1.269181403873454883e+01,8.188325964813728319e+00,1.088893821446145971e+01
4.845015970447907705e+01,4.380072657379699308e+01,2.197963142686876381e+01,2.646126209897042969e+01,2.933034903535888205e+01,3.935581058226827622e+01,5.356033912233788641e+01,4.097053845358928470e+01,4.012353485650071860e+01,2.153207897661438253e+01,1.711270386223814910e+01,1.720959363329864189e+01,3.425791940354374532e+01,4.444896001673826191e+01,4.223420075868400403e+01,3.384584843626071660e+01,3.982039200318470051e+01,5.663483839408928588e+01,2.592430537579612349e+01,2.910931953011861495e+01,4.142447379123016304e+01,2.960368253383647996e+01,3.987604748846437275e+01,4.282106858893403967e+01,3.147797077098413254e+01,1.778150275530685676e+01,2.310710621445574731e+01,2.525803301753720831e+01
4.668510153603754986e+01,4.366263847312684732e+01,2.717738509385236512e+01,1.730137622614359216e+01,1.865495905544155164e+01,2.550640205240419078e+01,3.052364714881747432e+01,2.732860342749633986e+01,2.681384935773117562e+01,2.763418115623522553e+01,3.497719682278168563e+01,3.367515243325572527e+01,4.013156785155942430e+01,3.934802808651080852e+01,2.044876114884094775e+01,2.089413800219611517e+01,2.535446426404805109e+01,2.834105552050414900e+01,1.776852039162532293e+01,1.268768115729105617e+01,2.719821855855131787e+01,3.832958825673237868e+01,3.631112847366982521e+01,2.180494858564172489e+01,1.389554996671708409e+01,3.188732976504733330e+01,2.457674095423447724e+01,1.944273983246362647e+01
1.613760786680450821e+01,1.469484296731040907e+01,3.058671161010044770e+01,3.911392884082608390e+01,3.628406935379431530e+01,3.144416114731208722e+01,4.015011752473112949e+01,3.060106133075873558e+01,3.057795240850008511e+01,3.042966635649123575e+01,2.791084537331311211e+01,2.863360338828915985e+01,1.451177581004026962e+01,2.033207122364160213e+01,3.832507124466206250e+01,3.392598554428062840e+01,3.186891311143648764e+01,4.686208338078174762e+01,3.888009885231888774e+01,4.363703810056851751e+01,3.104731103039963713e+01,1.725673677244655835e+01,2.030301913864211372e+01,3.746978739900598754e+01,4.091777769360204076e+01,2.945425336945746508e+01,3.258025586850465771e+01,3.718533420451483096e+01
4.441055887915592137e+01,3.989522808753855543e+01,1.494156430609409547e+01,1.469762654550836523e+01,1.851072859240651880e+01,3.020636404964591293e+01,4.348499222200129566e+01,3.213773412936934903e+01,3.125918668412982626e+01,1.478559202020485763e+01,1.610090386713761745e+01,1.520015425238299045e+01,3.145842763270727360e+01,3.883194368513538564e+01,3.142962200345080248e+01,2.380452807218295774e+01,3.056748373221156712e+01,4.550042158722157382e+01,1.423827951330474129e+01,1.627660914570330419e+01,3.248690201593049665e+01,2.721491241987578036e+01,3.421337133772332351e+01,3.227121691094492206e+01,1.936476258360309899e+01,1.430731051850484015e+01,1.452737024078044570e+01,1.421234983792475681e+01
3.338274256499382631e+01,2.950993002730847437e+01,1.008759640212110220e+01,1.755112716255639027e+00,2.774153247767348951e+00,1.490826001845067594e+01,2.722450126139529303e+01,1.700070287447788075e+01,1.615859963157366863e+01,1.058112228109691166e+01,1.828824226685012988e+01,1.701513565006886708e+01,2.396345846666893920e+01,2.655711672327556983e+01,1.506209945777867354e+01,8.187183647470890335e+00,1.514482384566998618e+01,2.915014919545563643e+01,2.150804071774573334e+00,5.249039175970388271e+00,1.722647920407068156e+01,2.150263043074584246e+01,2.247248009097675236e+01,1.595647028423562297e+01,3.950581672744670314e+00,1.521785676962968736e+01,7.486937556046632025e+00,2.779871958148267375e+00
3.182707834628177679e+01,3.025256109103316859e+01,2.690232218742250225e+01,2.116213293638459803e+01,1.807266843042446425e+01,1.288081626586894757e+01,1.101131755241047294e+01,1.340196120171569660e+01,1.351181489589795781e+01,2.745393171731221926e+01,3.508570949695289443e+01,3.402326606511398666e+01,3.095517143627545664e+01,2.481845218211901027e+01,6.265150963531550765e+00,1.447126449512884072e+01,1.237909609406903932e+01,9.926374416075420370e+00,2.166020055385294896e+01,2.022412257517872902e+01,1.294439536968699578e+01,3.149864250816242617e+01,2.369627711165057349e+01,6.693564766377955166e+00,1.646935898575047119e+01,3.242514494864551722e+01,2.492131831516138618e+01,2.212848735201230710e+01
4.975947711318456612e+01,4.834858131118507174e+01,4.099299385137609875e+01,3.236082656262340151e+01,3.132412551786706700e+01,3.063054830858559541e+01,2.589670842455841182e+01,3.141675957039815970e+01,3.143507117705908627e+01,4.153608229771501215e+01,4.943183087136476672e+01,4.820560904334283947e+01,4.858867879632716580e+01,4.287530620419377669e+01,2.373566167507471292e+01,3.010357165962425796e+01,3.017813649043092994e+01,1.999344288968102390e+01,3.291487009715741863e+01,2.891864194465539128e+01,3.098581012750912933e+01,4.851934422579170558e+01,4.175134821846816635e+01,2.454002493796014051e+01,2.745368414717594518e+01,4.643757261495947120e+01,3.853776207186444935e+01,3.415853164200586178e+01
