3.659679662445030601e+01,3.079286040987701867e+01,3.845205478116815812e+01,3.679206201650811181e+01,3.679492152639554803e+01,5.533749261804871367e+01,3.838956625965812464e+01,4.823390955085111642e+01,1.448763512044587287e+01,1.811387965813878864e+01,4.098826267462980866e+01,4.802062440229599360e+01,9.328297973804170695e+00,1.043150835876689797e+01,1.404862367760953035e+01,3.742925694137694848e+01,3.660816890163228976e+01,3.501650306849052896e+01,2.727675010589380378e+01,3.616409052370135413e+01,3.964880540788960417e+01,3.934286003145370358e+01,3.886708898723563976e+01,3.726448993788353192e+01,3.772780816284755900e+01,3.678116908309772271e+01,3.857856289540973194e+01,4.686030497946941153e+01,4.049723629162085103e+01,3.454802551104078390e+01,1.517504540217991149e+01,1.841823587604640622e+01,3.915851545401970668e+01,3.820533822078401442e+01,3.665817265749927856e+01
1.968637967749150519e+01,4.746950493332144028e+00,2.326770935577808075e+01,1.395153180475725563e+01,3.936951579736796702e+01,3.841204562970133196e+01,1.120217836654617649e+01,3.093904762424380550e+01,2.589451172719624239e+01,2.999797636810607315e+01,2.392913270775033041e+01,3.182894252153345604e+01,2.576710152506904095e+01,2.729293771774529986e+01,3.073408032731711614e+01,5.634322169863063223e+00,3.187647654747439052e+00,3.093995609059457585e+00,3.519883369164945464e+01,4.222531064419222702e+01,6.713802042665832026e+00,6.691769813534737210e+00,4.785888637158665304e+00,3.782933845457438604e+00,7.783641199931669696e+00,2.320977509344762435e+00,3.947728543629563802e+01,3.448275734413248728e+01,4.837340343005211452e+01,2.153587475752592439e+01,2.453638658065466061e+01,2.867255586737918094e+01,8.261852122502645557e+00,5.807193177954672159e+00,5.595668063020323046e+00
1.468885951968381454e+00,2.127708971193363041e+01,4.747666935996961435e+00,3.241724058086458626e+01,2.352451004295841486e+01,2.117066437598980500e+01,8.779686948317706907e+00,1.336065867700462206e+01,2.319857399184255442e+01,2.334668107962245642e+01,5.601165056152451527e+00,1.391597960505282749e+01,2.799632300458260303e+01,2.683610122912850215e+01,2.640826399194672192e+01,2.393090432429882597e+01,2.132548763190740360e+01,2.165950474554656324e+01,2.314201949543532422e+01,2.717298672148099214e+01,2.412764251704400209e+01,1.515720096606492895e+01,2.153242799389643025e+01,2.167942170745829600e+01,1.206701702266173548e+01,1.860630359505950082e+01,2.298800147305659891e+01,1.596642006373135025e+01,3.298177967632344121e+01,4.791599044523233708e+00,2.217832861851736581e+01,2.212465338554838823e+01,2.642079572155723710e+01,2.381588689037475248e+01,2.407759308291014477e+01
1.741264032094877479e+01,1.776914315699516322e+01,2.003273988667583083e+01,2.461316910510630507e+01,3.946420531075631288e+01,2.994559894324719806e+01,8.148701919133541693e+00,2.368132713753164964e+01,3.397210159280444230e+01,3.631020413676359482e+01,1.917657566271652669e+01,2.495505445864354499e+01,3.604184707143830479e+01,3.651740925071804611e+01,3.831676933035659971e+01,1.525501028740521292e+01,1.342059788591112302e+01,1.492300469498517224e+01,3.840640389472055460e+01,4.310759900169894365e+01,1.391592675764667497e+01,6.452466062105786548e+00,1.185175966651552137e+01,1.323034299925107860e+01,7.565271080725903374e+00,1.107881468816703396e+01,3.886322936531584560e+01,2.895927966328591552e+01,4.892319103806771352e+01,2.063027109056642416e+01,3.266692659254214703e+01,3.495974364558841785e+01,1.669303988152480756e+01,1.459809816680366445e+01,1.593312238094667421e+01
9.955494638179798628e+00,1.285932775750973711e+01,1.350971343354382981e+01,2.368541956297634243e+01,3.076839867583094446e+01,2.903824024224365985e+01,3.511449193265642421e+00,2.139860321679374167e+01,2.293339444090880974e+01,2.526865684410513069e+01,1.416614114222554655e+01,2.219878699273959910e+01,2.556355569794738969e+01,2.566048967043202822e+01,2.722777192424846504e+01,1.516393634828955506e+01,1.255890193775252328e+01,1.287824529080324254e+01,2.815636436758147099e+01,3.400458875251076307e+01,1.549508735994924891e+01,7.339108272517743004e+00,1.293417432701987480e+01,1.293870923173994392e+01,4.225004324532508626e+00,9.897370170301847736e+00,3.060407059090619342e+01,2.470186993454986535e+01,4.006506762641733843e+01,1.215063981616173727e+01,2.164590068155289515e+01,2.391313027145525538e+01,1.768439976892774013e+01,1.508538459401462006e+01,1.529275349453804189e+01
6.455991379086830406e+00,1.944786046971573512e+01,8.771937975778191898e+00,3.108361881666971982e+01,2.109499078656497772e+01,2.646280238994152612e+01,1.228451504636106506e+01,1.881380078344017903e+01,1.617413152196719750e+01,1.661197023867335432e+01,1.108153190943116506e+01,1.895435538985476143e+01,2.122102886468197269e+01,1.985384061454919546e+01,1.946423406092080555e+01,2.391817915515445847e+01,2.142849446347887010e+01,2.118662321533548365e+01,1.811916054664598263e+01,2.409558119194272408e+01,2.477064416254506440e+01,1.741786615783016501e+01,2.236291515037521549e+01,2.194964121560737524e+01,1.430189043148459049e+01,1.918173354795252550e+01,2.120571416283323174e+01,1.945910300270269744e+01,3.021214094489061353e+01,5.049741962207868973e+00,1.516948589182352691e+01,1.533612310474889995e+01,2.654753331710911368e+01,2.406080603286749664e+01,2.380737936976434455e+01
3.135948524099239521e+01,4.440730901630817584e+01,3.000189451708585864e+01,5.528178291600865180e+01,1.277711516499972966e+01,3.893062905179834843e+01,4.022987739279651720e+01,3.515855533543597033e+01,2.284030759523690435e+01,1.684466349024836163e+01,3.216820504477203002e+01,3.405850780616913909e+01,2.905036389878651448e+01,2.514006017243507429e+01,1.908957983398366309e+01,5.035720005168397506e+01,4.815926593347104046e+01,4.743276422148127835e+01,9.936150012881832083e+00,9.155349713812240608e+00,5.170566225857217546e+01,4.538328855349875113e+01,4.956164735685420197e+01,4.877400191022655207e+01,4.231541113926946451e+01,4.641104338560072051e+01,1.482553498111522217e+01,3.008785126794058584e+01,1.021430886208708344e+01,2.796524950220842598e+01,2.375566640346691827e+01,1.780794958069513356e+01,5.293160797476987511e+01,5.071757290974362320e+01,5.001000625377255915e+01
1.386921915698260221e+01,2.485312836069281062e+01,1.495771076217471141e+01,3.335846228707627148e+01,3.445742825489980277e+01,2.084882732328603083e+01,1.042356719195007742e+01,1.528169172556095567e+01,3.509334785923961419e+01,3.589358579244227343e+01,1.309826963096253571e+01,1.667953103072698084e+01,3.884249235115958498e+01,3.837716145834815507e+01,3.872905052256832903e+01,2.390689797352778001e+01,2.172549087655563937e+01,2.295620799287878455e+01,3.557701645784720768e+01,3.841702463797858513e+01,2.288575643219833466e+01,1.396557587834932512e+01,2.058225234289768224e+01,2.169363478685596291e+01,1.289224794912670014e+01,1.901259526035850911e+01,3.343585948118670359e+01,2.117687065064273000e+01,4.377150046959836516e+01,1.721335520811541997e+01,3.394053273477285870e+01,3.463371975880021836e+01,2.565579097795842856e+01,2.336079139648963832e+01,2.447229869592706919e+01
1.284678898511107903e+01,3.143886441379544294e+01,1.089769823740783039e+01,4.307466187982542039e+01,9.306684873253722401e+00,2.240619625796628256e+01,2.272042788801850577e+01,1.682568905753006305e+01,1.988313711919677829e+01,1.628071922456021881e+01,1.297053596777181461e+01,1.601032295957995899e+01,2.690296772451823415e+01,2.397755241946899574e+01,2.037086381345370256e+01,3.596053323444224503e+01,3.344438046438554579e+01,3.325399196174421945e+01,1.076609106844995978e+01,1.286182176178931691e+01,3.671704946279701431e+01,2.870965063438708142e+01,3.424795521365918916e+01,3.394433649720880197e+01,2.552221587461459507e+01,3.109242382604374200e+01,9.156348150520699392e+00,1.335017856767452926e+01,1.872190318711113122e+01,9.661953695932741226e+00,1.964874278849551814e+01,1.570108642348491479e+01,3.858478501323892829e+01,3.607217833059145562e+01,3.587031841880592253e+01
2.366410369385234347e+01,8.611396451838624344e+00,2.712955911599135916e+01,1.230661204850930979e+01,4.430328696138859357e+01,4.079383057421477332e+01,1.399020746476211485e+01,3.370382551596917153e+01,3.139645912999025867e+01,3.554184997753942810e+01,2.736389886196282006e+01,3.475352645304476340e+01,3.091419224981908087e+01,3.265353267201480492e+01,3.625003511166325865e+01,3.093922565516061596e+00,2.772278600435061691e+00,4.402264247565977229e+00,4.056489686921388227e+01,4.731736435086015291e+01,1.800776635045720164e+00,7.721200898692714532e+00,8.775244774485648769e-01,2.111539308004813709e+00,1.042317718194918363e+01,4.058650997131327820e+00,4.427420328529233018e+01,3.792058025437539470e+01,5.344533573763757062e+01,2.594545370716994981e+01,3.004093827167039166e+01,3.421508104780967585e+01,4.499300954784508200e+00,2.325222942799439974e+00,3.908626460541900993e+00
