2.080168197868956881e+01,3.010651895251990240e+01,2.004493010650178419e+01,1.341499175201517069e+01,9.000334924026782701e+00,8.816333222223228461e+00,6.897095588420678602e+00,3.910583640255331339e+00,1.280590373180648811e+01,9.532112472475789744e+00,2.328666558020710653e+01,2.004493010650178419e+01,2.298848799888945038e+01,2.059160711808864619e+01,1.894658539059788538e+01,8.185360330553125507e+00,1.679023224052393459e+01,1.296737052235238430e+01,1.422116687134620250e+01,1.646734652035386404e+01,1.540063926226033075e+01,1.044050564611324106e+01,6.976838437922230796e+00,1.393772035914550322e+01,1.269318449045506725e+01,2.251999842691781595e+01,1.905220309754284713e+01,2.229455848301635967e+01,2.206367020182096184e+01,2.596134102771496899e+01,3.382153269399620399e+01,2.908294024181816440e+01,1.906998793896879008e+01,3.397314787884810272e+01,1.040084098934478618e+01,4.647445830385873222e+00,1.909622065706105332e+01,1.444937500132671637e+01,2.239345001607940588e+01,2.626652658805378948e+01,1.317602466594669686e+01,1.188955073922140038e+01
1.463058322801876798e+01,1.309703971015570190e+01,1.549254645734849412e+01,3.808223785182153875e+01,3.497946110116599527e+01,2.757638453400246092e+01,3.721452807131462492e+01,3.158323386598674531e+01,2.821848683668796198e+01,3.654378925886557283e+01,1.275208041842669360e+01,1.549254645734849412e+01,1.367119838206947158e+01,3.677091867455439456e+01,4.258897281685791825e+01,3.696343655178282006e+01,3.289771890637643281e+01,2.907787080177511996e+01,3.910691663762017356e+01,2.473245022783231306e+01,2.132421496997230292e+01,3.124557700162035090e+01,3.927806378116257235e+01,3.448771609129098437e+01,4.102463620873867711e+01,1.392849526124877180e+01,1.636191020538893426e+01,1.489913798244988641e+01,2.075420281992832372e+01,1.090757133595107398e+01,1.574893038292387182e+01,1.295465781675593853e+01,1.831419273816981530e+01,1.721603423574679681e+01,2.500397352880612445e+01,3.447258941983211855e+01,1.956372497512461806e+01,2.960739095338294291e+01,1.336746591861673217e+01,1.368810697035658563e+01,2.237341362149987489e+01,2.619535148583697293e+01
7.147381258707675045e+00,1.860634952100206618e+01,6.883005799588294948e+00,2.489477817558008610e+01,2.237585740228595554e+01,1.624261397949819496e+01,2.507457460365983692e+01,2.162460169231978568e+01,2.244583624947719258e+01,2.909518087404538278e+01,1.053383270063551613e+01,6.883005799588294948e+00,1.194574368259862496e+01,2.315639255406680874e+01,2.908647576992099815e+01,2.454898370115680351e+01,1.933910856635141329e+01,1.600122044338822391e+01,2.586844701507483890e+01,1.138791177217061090e+01,9.564928580974360273e+00,1.850299796234427419e+01,2.730970797836275921e+01,2.116224630128021289e+01,2.809881304528183321e+01,1.161751948851791383e+01,8.227185492608191097e+00,1.305377884005372557e+01,2.003913375339740810e+01,1.204945273449683008e+01,2.310860412565189748e+01,1.768650989642267746e+01,1.448130745390878182e+01,2.428628546727162174e+01,1.512354518295344619e+01,2.282961858500265961e+01,6.453410991878064884e+00,1.627310401708969323e+01,9.867162778177906546e+00,1.595237858320775715e+01,1.218813070331855819e+01,1.389920965976518374e+01
2.594542398796468774e+01,2.505425040331168418e+01,2.606428928532011469e+01,3.315793951655820848e+01,2.842024747718063793e+01,2.326028527554732150e+01,2.680981664050296231e+01,1.858201328772189953e+01,1.092059407698936901e+01,1.080859554733460648e+01,2.459159995743581106e+01,2.606428928532011469e+01,2.329784112380282224e+01,3.947465939704274263e+01,3.883764585499578459e+01,2.804180586465423985e+01,3.497661844918664542e+01,2.972368488777690843e+01,3.404186706718606814e+01,3.080964366177731506e+01,2.625134542123866410e+01,2.832348823995457821e+01,2.669290036359621254e+01,3.286645540792365949e+01,3.259165478413243733e+01,2.323839207919428063e+01,2.471697672653668931e+01,2.194904784183893653e+01,1.578636849233549100e+01,2.566133867119342327e+01,2.621511005992340415e+01,2.458095386969688434e+01,1.906128802628048291e+01,2.548237674185129364e+01,2.065953421129388801e+01,2.411431098915679172e+01,3.009009290388521052e+01,3.147689417181517513e+01,2.451606612909986183e+01,2.294062295155146458e+01,2.268128969028867559e+01,2.640576927775133598e+01
5.193457971171393694e+01,6.013527896510220216e+01,5.115498626131745397e+01,3.382417466283366991e+01,3.397178097126154483e+01,3.938728407430030387e+01,3.078530352970941664e+01,3.495943568702936943e+01,4.089384682820256955e+01,3.256380150740253754e+01,5.427106057437409703e+01,5.115498626131745397e+01,5.382400659987816738e+01,4.116011008164913676e+01,3.412799701691913157e+01,3.164910248686578953e+01,4.075555621774721260e+01,4.063713542826272374e+01,3.342082816606682627e+01,4.528610721842049003e+01,4.605386312663583936e+01,3.773948685288733174e+01,2.846806897767788769e+01,3.742262183469750880e+01,3.004856423987069647e+01,5.339465680598883779e+01,5.018744527816719625e+01,5.297509101643196772e+01,5.097684888466822883e+01,5.683540012032093358e+01,6.318491902247265557e+01,5.921325447577253698e+01,4.955343200090123901e+01,6.299275020880671860e+01,4.153546889551176946e+01,3.271242159184888720e+01,4.925567201766349257e+01,4.125198311632469483e+01,5.343302934867937637e+01,5.654265779323367980e+01,4.425738060848065913e+01,4.169440854005319608e+01
2.927710993589031929e+01,3.886914260696320156e+01,2.844166654639163028e+01,1.370492283421485169e+01,1.189369819327874112e+01,1.653956601447714903e+01,8.462094848345426357e+00,1.269427489446152002e+01,2.084933812907234696e+01,1.470993629929600033e+01,3.201326978725084160e+01,2.844166654639163028e+01,3.175854042931504040e+01,2.193552170737483920e+01,1.723209470445218372e+01,9.668443508888909577e+00,1.979029684827189328e+01,1.826479267359016490e+01,1.388541317014599130e+01,2.272208037498385025e+01,2.319493753656945501e+01,1.532784245624074160e+01,6.223989430493026553e+00,1.635808953271030575e+01,1.073606715376513243e+01,3.128310011763873888e+01,2.755026299378166144e+01,3.108187611571916165e+01,3.057665791483709228e+01,3.471862567746556749e+01,4.250229750147974528e+01,3.785386580756436103e+01,2.785453898448273335e+01,4.259433832130471842e+01,1.894796477597189366e+01,9.877235807144510105e+00,2.643442440752985334e+01,1.918360620115362281e+01,3.109239830176298014e+01,3.504577270224649510e+01,2.154045990939358646e+01,1.887574444163098519e+01
2.448790631939237983e+01,2.495624246050984141e+01,2.451313904652068487e+01,3.056833456959305551e+01,2.584610672575205825e+01,2.089480932662788604e+01,2.420464810169696790e+01,1.604727148004656101e+01,8.997499351465101824e+00,8.245690727659768626e+00,2.355258963635404612e+01,2.451313904652068487e+01,2.233703516332557371e+01,3.696025874434530323e+01,3.623604681803910665e+01,2.544144541537419357e+01,3.250403776327381422e+01,2.731855877706653501e+01,3.144636239219007479e+01,2.859412867746734577e+01,2.423181310292088853e+01,2.583575816269658176e+01,2.408782168873312557e+01,3.033381741674135412e+01,2.998381081623650957e+01,2.221942475741952450e+01,2.315551831589381493e+01,2.101467868023093999e+01,1.541039723528110983e+01,2.487970215406292240e+01,2.656719273934788461e+01,2.437983075399001365e+01,1.790821988927577024e+01,2.596365359026259512e+01,1.848067915662931782e+01,2.152760847556495349e+01,2.814884017736669364e+01,2.906814687940976327e+01,2.336812933316342722e+01,2.249246719199087963e+01,2.065651606715537625e+01,2.410569486700100228e+01
2.446287234264237398e+01,3.795868905760672618e+01,2.335092359979499577e+01,5.466755114133354354e+00,8.997002032399525007e+00,1.497504886323673645e+01,1.175108914153963546e+01,1.857176312514764405e+01,2.764811277163661885e+01,2.742216131463040441e+01,2.894259563769085375e+01,2.335092359979499577e+01,2.959177954563495305e+01,2.773500655126571068e+00,6.048693647390284589e+00,1.028289998936493177e+01,3.950510084036577663e+00,9.126233355097351563e+00,5.465509410339894458e+00,1.230660281310247584e+01,1.728870922939877275e+01,9.122428636227722265e+00,1.334137679062440363e+01,4.304977546206042227e+00,8.906474615178673560e+00,2.903816997263480815e+01,2.339044229311862111e+01,2.974743874628169138e+01,3.350540054453860250e+01,3.169785913300168900e+01,4.252103671827966025e+01,3.685134006412577889e+01,2.807780369525385211e+01,4.324482690940281771e+01,1.878804499186035670e+01,1.337559953875064878e+01,1.744808033844286044e+01,7.813390492396862008e+00,2.783192253338184585e+01,3.415869074622023760e+01,1.895393635167319957e+01,1.323128321791220507e+01
3.973325281504011031e+01,5.348209585695502000e+01,3.867674454777265680e+01,2.247535373085728594e+01,2.692103571763527725e+01,3.277177639898562234e+01,2.915748740429070551e+01,3.666425593975471742e+01,4.563680438275030582e+01,4.535069991593660887e+01,4.438351972397308032e+01,3.867674454777265680e+01,4.534278506194058878e+01,1.593395443321668026e+01,1.770869478282553899e+01,2.774439712084707566e+01,2.074476157033020129e+01,2.641949342909737553e+01,2.180419624466224349e+01,2.778726681116417296e+01,3.345955896252544193e+01,2.710555305345911492e+01,3.017085897446681741e+01,2.239522921380532594e+01,2.435469827388174480e+01,4.481812959490721227e+01,3.912753724300512914e+01,4.580863779512011291e+01,5.061345759161984859e+01,4.684644661681545585e+01,5.813290626407464856e+01,5.241964752495973556e+01,4.482199153798487856e+01,5.907269285540545667e+01,3.637654865314532771e+01,3.130525520231879000e+01,3.202223021703867545e+01,2.475654407476428176e+01,4.332625731106157474e+01,4.999034525607664392e+01,3.595344276792180693e+01,3.044449300356845001e+01
3.761561585890687809e+01,2.752236094582314152e+01,3.834806262051891679e+01,5.361822123127428341e+01,4.872614063586651412e+01,4.171740441554677403e+01,4.786957406424465944e+01,3.887470853390963299e+01,2.915399755962553385e+01,3.295735613785524265e+01,3.378285935293828857e+01,3.834806262051891679e+01,3.236028196496721421e+01,5.854580846358462765e+01,5.951663494072055016e+01,4.889995793606265551e+01,5.370091630374751901e+01,4.802664050561591580e+01,5.462396389963662102e+01,4.735433836256395779e+01,4.177282055166237029e+01,4.753865111923214215e+01,4.820350068212246697e+01,5.241022803800716900e+01,5.378985237430631372e+01,3.269788574448891438e+01,3.734634838157518288e+01,3.128503183832481582e+01,2.470291023857017265e+01,3.278856828532029510e+01,2.473382605418101932e+01,2.799009435806332036e+01,3.073146195661659874e+01,2.327542331444482571e+01,3.806970632858540426e+01,4.478676304824795551e+01,4.453606898690014049e+01,4.970624287034944189e+01,3.445329441880768684e+01,2.873040021113060405e+01,3.875952610157237643e+01,4.404334848712171180e+01
