5.876471811588704242e+00,6.144542937926724235e+00,8.177538198675344816e+00,5.559743765202686205e+00,1.336073520308374718e+01,6.706164596336988915e+00,1.756760122600490703e+01,4.967181766946029597e+01,4.371437922836006607e+01,4.317005331898309350e+01,5.467751679364848627e+00,1.000753869121937889e+01,5.439411817974177943e+00,3.809872008820472900e+01,3.913924402433146099e+01,3.637021565066376638e+01,3.250380742100820441e+01,3.360724426754535443e+01,3.324960074263351117e+01,6.219544229368024091e+00,1.169522352520245612e+01,6.342575811881553172e+00,3.305545453565180480e+01,1.945910300270554316e+01,1.090501118344349862e+01,2.057105174539744397e+01,2.166115357434687283e+01,7.153641312941796393e+00,1.285946854169350928e+01,7.345512340834187803e+00,2.461372159924340863e+01,8.619205939708926678e+00,2.592522147861907555e+01,2.894124985246955006e+01
4.686827538348802591e+01,4.508896254590153774e+01,4.357939258649152947e+01,4.117516021895758627e+01,3.449757092831539040e+01,3.988528583223322244e+01,3.273223380496411750e+01,3.480306531143706650e+01,2.516319361729815540e+01,2.518161304457429850e+01,4.524750063938388678e+01,3.713292465424475353e+01,4.470801311115592114e+01,3.092332390730190994e+01,3.066232821213274207e+01,2.165350545467747168e+01,2.322740758662561689e+01,2.271608005505254013e+01,1.516222736807510074e+01,4.346584354622060431e+01,3.533607696258354736e+01,4.292556723481765601e+01,2.296643791774672749e+01,2.894143842203069283e+01,3.561439891220300780e+01,2.802992682212995490e+01,2.485394808844724679e+01,4.222738119752813901e+01,3.403830675841039977e+01,4.168588394234188854e+01,2.682441576151992635e+01,4.139684718912265993e+01,2.066817170387099267e+01,1.945910299982915603e+01
2.117074471819788428e+01,1.947097813095754049e+01,1.839744294890449794e+01,1.497618633698256829e+01,9.319887831980462778e+00,1.367715490976444848e+01,1.033595044476431468e+01,3.709709769176841831e+01,2.857111332558092442e+01,2.810755021378403029e+01,1.950656015434783797e+01,1.119669902124852534e+01,1.895197803500396461e+01,2.636282998453341264e+01,2.708003203472495457e+01,2.039253034179142077e+01,1.721743906839326499e+01,1.809284273523184083e+01,1.396621049488512512e+01,1.780416753287143194e+01,9.470457333736234773e+00,1.724861179726401161e+01,1.765181224849599317e+01,6.822291113990665679e+00,9.548888285174411905e+00,7.001179618998198961e+00,2.772764954132840298e+00,1.667923114291941289e+01,8.184971371220020941e+00,1.612325677150291625e+01,1.102469191576964036e+01,1.618045878958825767e+01,6.115719452287174285e+00,1.074779809544593157e+01
5.269529756097013795e+00,5.042964052078044546e+00,6.821125215435868583e+00,4.651347944306138515e+00,1.240053089187891544e+01,5.601307292876898991e+00,1.681161550255123771e+01,4.917066745199737454e+01,4.292892181334614321e+01,4.238909423785876385e+01,4.407044509082332695e+00,8.999029938840918064e+00,4.228061470299703473e+00,3.758336567514111692e+01,3.860575690094324841e+01,3.544948286088159506e+01,3.160656117996214576e+01,3.270246504479016636e+01,3.195136159573465306e+01,4.759151070877210898e+00,1.058541534871836554e+01,4.791516087535518054e+00,3.215437539919764731e+01,1.839752941945108944e+01,9.283817192723354594e+00,1.950660680303071004e+01,2.007811616571569502e+01,5.551493975532687308e+00,1.167546182414296752e+01,5.688991375347266732e+00,2.370486683694840480e+01,7.000043515442942343e+00,2.451690998115373787e+01,2.726065562065450010e+01
4.303712846085957722e+00,2.634506298650471035e+00,5.559743714236902168e-01,9.292910622416110655e+00,1.509109604839066598e+01,9.319552872660928244e+00,1.983908391086131573e+01,5.227223358623308513e+01,4.503199573336935657e+01,4.451767763461927530e+01,3.189990864596037312e+00,1.207062564413059924e+01,2.937771980226907331e+00,4.077209160401606880e+01,4.171640617538415086e+01,3.710972236708970229e+01,3.345422593892440943e+01,3.449147349064163848e+01,3.180741442077518144e+01,2.039278284714789891e+00,1.294309152796867579e+01,2.113708452977673069e+00,3.397225898968802227e+01,2.007950577928043501e+01,8.771730848531502645e+00,2.110035953647785689e+01,1.839727678566042002e+01,1.756272925067932755e+00,1.351093191543001382e+01,2.151750937196617475e+00,2.576099758226203562e+01,1.667923114271074203e+00,2.394574576962445533e+01,2.420898161986685437e+01
2.702472627577392572e+01,2.596506334000689620e+01,2.626055671343315367e+01,1.757809199939047673e+01,1.079790366665181445e+01,1.694603831262937632e+01,6.151131518094282491e+00,2.702423632082924243e+01,2.169369772402271224e+01,2.113800471453989260e+01,2.559731836291203066e+01,1.379488552108598931e+01,2.512810040060561079e+01,1.544924234292046350e+01,1.649432324018548712e+01,1.555176183719621363e+01,1.184541282342541990e+01,1.289491508690494115e+01,1.792345811483075124e+01,2.458933358943624015e+01,1.294420666531942565e+01,2.413894558080984964e+01,1.236879996306230467e+01,8.332936660205726653e+00,1.792725872959691102e+01,8.183212900173186810e+00,1.775885641493809430e+01,2.410900626905542055e+01,1.265927199172486262e+01,2.367559884498797018e+01,6.384545568197914633e+00,2.455741717748525943e+01,1.545775963770167749e+01,2.463322493831820736e+01
4.650722921360955553e+01,4.471372635733956713e+01,4.309130886441801067e+01,4.133453987328379498e+01,3.498909012762501192e+01,4.003456090306032422e+01,3.360040582093192540e+01,3.760997511239085611e+01,2.787880114567935408e+01,2.787325682116555825e+01,4.491472738240712914e+01,3.744186999796030335e+01,4.438512462615057075e+01,3.331869915189601272e+01,3.311396960650651522e+01,2.392277916621699063e+01,2.518294228858239237e+01,2.476209345341854373e+01,1.655604332977043214e+01,4.311950401498165064e+01,3.566081210881985442e+01,4.258935106045949937e+01,2.496721489776687974e+01,2.969285610406607745e+01,3.550545833704153154e+01,2.884802425380253510e+01,2.469984745131602821e+01,4.185622375964517516e+01,3.435754917681430243e+01,4.132482419414811403e+01,2.809831133901936084e+01,4.094315716536243599e+01,2.113481614775655970e+01,1.854712496366406782e+01
1.395274828816575408e+01,1.216001488504226558e+01,1.065059587051551837e+01,1.102332207321634172e+01,1.043813836715069421e+01,9.894731051275352129e+00,1.429346537463124989e+01,4.477913206490016762e+01,3.662667009125727446e+01,3.614669852536970041e+01,1.236728232337714317e+01,9.582867408143229682e+00,1.184382811835928528e+01,3.366936979899705307e+01,3.448573347000189671e+01,2.848505711415430497e+01,2.512561043874333677e+01,2.606754821960752011e+01,2.206414862668941979e+01,1.056884025368409397e+01,8.855679570657377653e+00,1.004398435627487096e+01,2.559487404830986179e+01,1.265480563396082481e+01,4.406271818711456234e+00,1.341368650822154152e+01,8.339615831719509487e+00,9.301742745841570681e+00,8.327119472979530812e+00,8.771549780839029253e+00,1.810610833307583789e+01,8.449649233463278009e+00,1.416350517132229392e+01,1.447993491925607223e+01
2.432082347068060102e+01,2.293683310148231058e+01,2.266669314505991650e+01,1.562654145867526800e+01,7.813259803166181072e+00,1.459849325029712652e+01,4.394474201397087221e+00,3.025942462025842872e+01,2.293871706073271355e+01,2.241391225919724306e+01,2.272420144655860597e+01,1.120235041080121619e+01,2.219432480960884391e+01,1.895175297017861382e+01,1.981293897492520628e+01,1.525933461797034063e+01,1.144763933987112203e+01,1.253050184936270739e+01,1.350870598400949341e+01,2.136701019907235377e+01,9.669201044770559861e+00,2.084712191713724394e+01,1.198840498250887521e+01,2.152120249779488237e+00,1.351122605722409276e+01,1.469272458079577515e+00,1.100322291071240066e+01,2.058898474479120111e+01,8.771912053558693856e+00,2.007974328044775802e+01,3.602622613496718529e+00,2.066951566103848492e+01,9.036533941161815520e+00,1.788889400115391126e+01
1.267678336162200736e+01,1.258737343908313200e+01,1.130739963596645303e+01,2.087768699528345451e+01,2.634490866453359459e+01,2.093511775385891482e+01,3.104160737520532720e+01,6.303234998335911143e+01,5.516060613749434083e+01,5.467373109332437053e+01,1.321403322128013436e+01,2.354910433342543286e+01,1.343442281994334309e+01,5.168635214235954578e+01,5.257576673989629512e+01,4.703886812789134808e+01,4.361676130325297152e+01,4.458402782441955026e+01,4.026606911681642487e+01,1.333850601457200113e+01,2.420137153734397373e+01,1.362510294430000535e+01,4.409954188327925095e+01,3.062944211851394982e+01,1.936265309976176852e+01,3.154423092739004275e+01,2.631397844895519356e+01,1.336963142911552183e+01,2.454859487619151892e+01,1.370077231761453085e+01,3.629216766850017706e+01,1.264928720134739137e+01,3.245457216913612086e+01,2.949792605830498715e+01
