4.907428386547487520e+01,5.031195330774875885e+01,1.986893695144853567e+01,1.881532380092514600e+01,8.158616518081631241e+00,8.994215226944650254e+00,1.920147742910372912e+01,1.734039283440943180e+01,1.513859400993184678e+01,1.667277681394518041e+01,1.103040332014767522e+01,1.597208609641967136e+01,2.199539799231235193e+01,2.304713904952240000e+01,2.061594939110926816e+01,3.379902671636271094e+01,3.382039896289145986e+01,3.088890821843159884e+01,2.765580767309695887e+01,2.539134011270456170e+01,2.114594966529331543e+00,5.167898569661886654e+00,1.469349921803233983e+00,3.404977298559376919e+01,2.299348036782252791e+01,2.587765754838534704e+01,2.168975239496490914e+01,1.888539532028834600e+01,1.917776991639210848e+01,8.608059082478030533e+00,1.317311421933823645e+01,5.511768628971417172e+00,9.113707262160815503e+00,8.814243787733198943e+00,1.197228775214395569e+01,4.936440358626630776e+00,3.560834464801994415e+01,3.014559672096205745e+01,3.906645192842365333e+01,3.280954948711163155e+01,4.234165076138533124e+01,1.933882583574457925e+01,1.618065567003968042e+01,1.839027037870580017e+01,2.036812963967324919e+01,1.417773594062452780e+01,2.241343637783059961e+01,2.908863802056295000e+01,4.153322184962729580e+01,3.564157730350851239e+01,3.124900212928305976e+01,3.367958924842741197e+01,3.268264181703229099e+01,4.249876078881559494e+01,1.511603174741963507e+01,1.268193149784112350e+01,7.573198151635979869e+00,1.431586728110235285e+01,9.534026233696815567e+00,8.994215226944650254e+00,2.343495063467261730e+01,2.050628762302005015e+01,2.626476226791932334e+01,4.850801574799002935e+01,3.817142340139126588e+01,2.224936633942753872e+01,1.323173368960763874e+01,1.881415377141985346e+01,1.728876827918495351e+01,4.480218938134630946e+01,3.897163687257682341e+01,1.659841702829380594e+01,1.704231797360996126e+01,3.404467262249594395e+00,2.867085865450089699e+01,1.822030027320079526e+01,1.234850128438976569e+01,2.311775533659440640e+01,2.938622494348537284e+00,7.000530529794403378e+00,2.323392412587359512e+00,2.735828161855011942e+01,2.605941140142778423e+01,3.004164348887622182e+01,2.805351858885829586e+01,1.991820746323943681e+01,2.368330137006759628e+01,1.970636130409687681e+01,1.723241342243787955e+01,6.108219693880506007e+00,9.446788348108691835e+00,1.259288210019753507e+01,6.148021914374791841e+00,1.247797956751552206e+01,3.447214423998318011e+01,3.013632945828403464e+01,3.116845434541219717e+01,3.286590950658327159e+01,2.725124649869914251e+01,2.516637268749150991e+01,2.792238336422205691e+01,1.741690136041116332e+01,1.345383446442173359e+01,1.855052129231965807e+01,3.305514614913374771e+01,5.922576402750562963e+00,6.189970960307272563e+00,2.497581118459207516e+01,4.245079813151186698e+01,4.563561972518970578e+01
4.221996062128781801e+01,3.227590430366794294e+01,3.587406694361215642e+01,3.402004032004203538e+01,4.412567417012400028e+01,4.564975724208979813e+01,5.997613955048321088e+01,5.737421173742027491e+01,4.476509117003707416e+01,5.165493461568090083e+01,4.579207833100237934e+01,4.907166887985494697e+01,2.446316880882324796e+01,2.428712706051293679e+01,2.726083903078109572e+01,1.477657696053715775e+01,1.268956367062970259e+01,1.544322139077979905e+01,2.653375417051577045e+01,2.986001271160768056e+01,4.512605357348082435e+01,4.898977516473605220e+01,4.534572209075351168e+01,4.011957848603983479e+01,3.724565910894585130e+01,3.519754993821895539e+01,3.745951083711644714e+01,4.580202239259181596e+01,4.326227371202335092e+01,3.827098997209644438e+01,3.555600792618273687e+01,4.219808732243991045e+01,4.181529262051105889e+01,4.085190778232978204e+01,3.874528656865640386e+01,4.238931170899316925e+01,1.685589525360775554e+01,1.904630622655072258e+01,1.365574059365298254e+01,2.000781680148622144e+01,1.906589712382764290e+01,3.184826267728993798e+01,3.247305464709775435e+01,3.708136228620597308e+01,3.547961398280977363e+01,3.792547774787254866e+01,3.256972426548612276e+01,1.724359111066575423e+01,5.165320521730594194e+00,1.167546182388106857e+01,1.570008985569803350e+01,1.389935930573845724e+01,1.376881220285737051e+01,3.909016528537156532e+00,4.561016970456524433e+01,4.687937081178429821e+01,4.766074210030802050e+01,4.230320155643981650e+01,4.334569210818666818e+01,4.236243282307192004e+01,2.326724233608795700e+01,2.629550339951280691e+01,2.020378938087954523e+01,3.094032133561809950e+00,3.838312350052616750e+01,2.628095959472117471e+01,3.319256789758101434e+01,2.753082089288014345e+01,3.010584836122677288e+01,7.494670112334701706e+00,1.494824354396878618e+01,3.003837552502042030e+01,3.242486552264023913e+01,4.297377880650075355e+01,1.895187640429190168e+01,4.783307275337389797e+01,4.521799635518129179e+01,3.636671409706372060e+01,4.650812984909781989e+01,4.602758003871688430e+01,4.671140241626319067e+01,3.424949085454532138e+01,3.432019206577007964e+01,2.842642635617438884e+01,3.162696746724198604e+01,3.810453991558851072e+01,3.373009281759031808e+01,4.349870075707276840e+01,3.780625725827398753e+01,4.201713160759226895e+01,4.072173015047881250e+01,3.865581789724173944e+01,4.112974122442825120e+01,3.764465421318616478e+01,1.609155816903298941e+01,1.956543330226881494e+01,1.724855933999726076e+01,2.117508259596729303e+01,2.342401191017923168e+01,2.643562492851220469e+01,2.762713523809842187e+01,4.655069207084978444e+01,4.738282835243366975e+01,5.085199222264635210e+01,1.502663831053553700e+01,4.202525065037223584e+01,4.232666824786235082e+01,3.356159906588793262e+01,2.042383963842589978e+01,1.848776189625905886e+01
3.984052967705918036e+01,3.660736135863568563e+01,1.568455214737251247e+01,1.296995223911317652e+01,1.895194210815223457e+01,2.067185198759323939e+01,3.510519707381909882e+01,3.258470129385426617e+01,2.151740894676445492e+01,2.788484846330045386e+01,2.108517992699875876e+01,2.553597912812072224e+01,2.325514963431977389e+00,5.167239046371979505e+00,5.689390867390495821e+00,1.451915530025382317e+01,1.376922318602288264e+01,1.080622839682603420e+01,1.425524067472534107e+01,1.469512804257820449e+01,1.895433438810797711e+01,2.304699117247321283e+01,1.913641925214712458e+01,2.847388551660202083e+01,1.905659896015332677e+01,1.944199382801967957e+01,1.837605164460128293e+01,2.395267709254093091e+01,2.196030170759985012e+01,1.230679610257416812e+01,1.109654875559590259e+01,1.625178294384918232e+01,1.680339389257592586e+01,1.562651973555870732e+01,1.448502434136855044e+01,1.635107247939578201e+01,1.754369470711439050e+01,1.184405801826003390e+01,2.030166037439477122e+01,1.578422464306310324e+01,2.521753801518018889e+01,1.088116519756522038e+01,8.621422328904962740e+00,1.588980588356033863e+01,1.565462714269840205e+01,1.429633655106905543e+01,1.445540008605091664e+01,9.005263686136091295e+00,2.146090789922532949e+01,1.593678413351740275e+01,1.161873361994301668e+01,1.421446545727617128e+01,1.269036637497687536e+01,2.241014687428432950e+01,2.264532860296701244e+01,2.289373071746453192e+01,2.223897485945204266e+01,1.929707475275020556e+01,1.854746649384315660e+01,1.735539120594911111e+01,4.122555891622202928e+00,3.575194566113654826e+00,6.454568092145062330e+00,2.843672158156683949e+01,3.031928247010847599e+01,6.969517234091418878e+00,6.996863546140430934e+00,1.303353300140227322e+00,5.689390867390495821e+00,2.510171123010546523e+01,2.057312898124721201e+01,4.650664232391797270e+00,9.898861974410504416e+00,1.672676103918183088e+01,9.868676352071924285e+00,2.575691297463021101e+01,2.127719608584990496e+01,1.840126616703572182e+01,2.042651985931411573e+01,2.057105174538403602e+01,2.057312898124720491e+01,1.984327610538224107e+01,1.889849323758091515e+01,1.800255082413102770e+01,1.847836152649397690e+01,1.782605689266539883e+01,1.656033376918346889e+01,2.288932978791489603e+01,1.638648985974130312e+01,1.618053595488698448e+01,1.570024127566776073e+01,1.469079563071332650e+01,1.514927089551938977e+01,1.342168432085789043e+01,1.623919819884822502e+01,1.258638009422910287e+01,1.249346399825411069e+01,1.647235944241091232e+01,1.120262232295160132e+01,1.131532958310923576e+01,1.537975136666880971e+01,2.396289709521757416e+01,2.325877902981557099e+01,2.789535196031983233e+01,1.389890437686610269e+01,1.600619498529251317e+01,1.639162528633860560e+01,1.744582885684187090e+01,2.576188083622615110e+01,2.811328444342353094e+01
4.887771900004663905e+01,4.970551682200306232e+01,1.955401193153311112e+01,1.828096996056123658e+01,6.888764164180317451e+00,7.978000976909129349e+00,2.083615156008573521e+01,1.890728957356303042e+01,1.567811807397618651e+01,1.783503690990339408e+01,1.176045807880300131e+01,1.692815666733608282e+01,2.057310966024994059e+01,2.177874861535545747e+01,1.945910300270269744e+01,3.250350303338586144e+01,3.236437756861204917e+01,2.938245588961250476e+01,2.683839736203428927e+01,2.473685351209346095e+01,8.783627220208869435e-01,5.403618124154784041e+00,5.559743777095469408e-01,3.402138698083539481e+01,2.284368837301190780e+01,2.560016678088299713e+01,2.154530150525222609e+01,1.946379283628400358e+01,1.952730993067734389e+01,6.895710547718038264e+00,1.141625936632551586e+01,3.786373983227685258e+00,7.560240872636513565e+00,7.152926794666262467e+00,1.028135338792632147e+01,3.189919599743767709e+00,3.447041102837018656e+01,2.894263876742506625e+01,3.786125287102616710e+01,3.175618693334503462e+01,4.134414945428461863e+01,1.860490261395681699e+01,1.525608084302532674e+01,1.815200122723390663e+01,2.003017945359585994e+01,1.386771500384390343e+01,2.188204120347520742e+01,2.758460225100859731e+01,4.006463342930664595e+01,3.403764754275302096e+01,2.964685557493136514e+01,3.205463881456745412e+01,3.113423711718376197e+01,4.100462315205487585e+01,1.399474458488386652e+01,1.174954484439554037e+01,7.025867390599406903e+00,1.291243088758853297e+01,8.176538511810454324e+00,7.498661183654307116e+00,2.206337652865362031e+01,1.887560758352618606e+01,2.470161270502659079e+01,4.704054896293069987e+01,3.799996613363077813e+01,2.113797500287611086e+01,1.185233265802485114e+01,1.734492059443923750e+01,1.612325677475508101e+01,4.345807435501650673e+01,3.781236932561851205e+01,1.497512463193361754e+01,1.528610044683404467e+01,2.325563868426299141e+00,2.701896669332627710e+01,1.723051954982222966e+01,1.122482122284997175e+01,2.290144056123582672e+01,2.606750279583029517e+00,6.107996400192896580e+00,2.325490545172155255e+00,2.702742425976359542e+01,2.572391320397663250e+01,2.938546325045424368e+01,2.756339794356069461e+01,1.980774534095700190e+01,2.327399930705789899e+01,1.837984046832012908e+01,1.559828738142870641e+01,4.406658161064869184e+00,7.801700588489880239e+00,1.091340858096054767e+01,4.391167039380644788e+00,1.075163557516636637e+01,3.277404693823618231e+01,2.842893369910197521e+01,2.949963046642169928e+01,3.187250962027124146e+01,2.621037212247067316e+01,2.425274278924822013e+01,2.718120842957996430e+01,1.809382925515552998e+01,1.431977950202640493e+01,1.957009556623761881e+01,3.140784326067460341e+01,5.599263722178017488e+00,6.036612675211981305e+00,2.457540895587257879e+01,4.150052478827836211e+01,4.460790129783730151e+01
5.296766524582829305e+01,5.242359986491390345e+01,2.381906157455305717e+01,2.195812955630017171e+01,1.111948742847380434e+00,2.861736118974399723e+00,2.736337296477670833e+01,2.556500522485660198e+01,2.184189528489699228e+01,2.459502075125949716e+01,1.823609663843593509e+01,2.355554960693794797e+01,2.011869722670300220e+01,2.219900156250441370e+01,2.061261454440059637e+01,3.236095965592642187e+01,3.120122947069087260e+01,2.793126515909150243e+01,2.915065430574556160e+01,2.773321981301765859e+01,6.143627852139520229e+00,6.905133449320162597e+00,6.821208540822287780e+00,3.872849864841671774e+01,2.744263032959724669e+01,2.977637318634820929e+01,2.619554323807410512e+01,2.562044498133801795e+01,2.530531026386534066e+01,6.189089138886532560e+00,7.509644665245143180e+00,3.786373983227685258e+00,1.303179219970662883e+00,2.223897485694764420e+00,4.746902860800721768e+00,4.407121893866600360e+00,3.513444200373051274e+01,2.941773243040629637e+01,3.810454366719293517e+01,3.290020398245066247e+01,4.255661163282720594e+01,2.159528517530689840e+01,1.777570449371347294e+01,2.268212724542381764e+01,2.421139890149575891e+01,1.844665580369943925e+01,2.540267929249437273e+01,2.621019012570069862e+01,3.865597156829944225e+01,3.164653332919774442e+01,2.737836508108037137e+01,2.950324543238789943e+01,2.929931751651362148e+01,3.939565901053207142e+01,7.567809885001668846e+00,6.033452160483001592e+00,4.650981114498360824e+00,6.114001531996531291e+00,1.468499844144993682e+00,8.780396200191920020e-01,2.185283927219337485e+01,1.680334331989622143e+01,2.295640497794863677e+01,4.554355223266392017e+01,4.226628989653274004e+01,2.241164963389694975e+01,1.260791690001597765e+01,1.680343439403029038e+01,1.749807411433977222e+01,4.281540452499134375e+01,3.829817474843413549e+01,1.334338493527888225e+01,1.108034985617145907e+01,7.802180806907378141e+00,2.431926118142944659e+01,1.101633812033016113e+01,4.934303639554245891e+00,2.732183098486270367e+01,5.875621305884073386e+00,3.094581193296062516e+00,6.510209007421085659e+00,3.101202223398063040e+01,2.972753234143913303e+01,3.223727769499575402e+01,3.103604380334761004e+01,2.459869613901769725e+01,2.712778575879519849e+01,1.160115682376814483e+01,9.286686050229004508e+00,3.190346670588372735e+00,2.325417403289777418e+00,5.166141874502873321e+00,4.391167039380644788e+00,5.694253842571214363e+00,2.935430434998178839e+01,2.496875066859225356e+01,2.653173370456974567e+01,3.329141058830321498e+01,2.758535155367240677e+01,2.626604187744618102e+01,2.977895166518318959e+01,2.440690955948017660e+01,2.088895653700306099e+01,2.623615146010878618e+01,2.863838881644479173e+01,1.112732925251928329e+01,1.175387302077793272e+01,2.841559139128741407e+01,4.292450574199967406e+01,4.563273489900161195e+01
2.714502619375420522e+01,2.771850083787694530e+01,3.404685146458675149e+00,3.911064656891130031e+00,2.669831270933496015e+01,2.843776629837029191e+01,2.857474296185932516e+01,2.601514192929522551e+01,1.289544645523910127e+01,1.957783392437850978e+01,1.562676036500633359e+01,1.699108044911058713e+01,1.428397718408075079e+01,1.168443109959511972e+01,9.540704880938978505e+00,1.829421296831725741e+01,2.146620791118085592e+01,2.057059898041920221e+01,6.998571326037304807e+00,3.602844131310025233e+00,2.296316287974827830e+01,2.756241378232320471e+01,2.266911753189694068e+01,1.370189964021601092e+01,4.412005170399425857e+00,4.412005170399425857e+00,4.394667625809626443e+00,1.294948513653172384e+01,1.034877064861082019e+01,1.985011003628697779e+01,2.237572233030163460e+01,2.244212333307400442e+01,2.542489161547679544e+01,2.414487007254026096e+01,2.495042847321068535e+01,2.205747747601128239e+01,1.731119265130915252e+01,1.405743199758643946e+01,2.121956748678805482e+01,1.386816720067525210e+01,2.181676421722632497e+01,4.649136716883914389e+00,8.444985220990076868e+00,5.049877359888132133e+00,2.862034460979209882e+00,8.585903829411133614e+00,6.805960702123120543e-01,1.935347744249938629e+01,2.794583800348250691e+01,2.665744283683625682e+01,2.340895819596664751e+01,2.585692631328629076e+01,2.287975770888918348e+01,2.933932711431264551e+01,3.285762605730129593e+01,3.185264850825432958e+01,2.867648066429425668e+01,3.006715523452178118e+01,2.712631335583584757e+01,2.584092744610107317e+01,1.370591714669845373e+01,1.866234046079256714e+01,1.924297689095814334e+01,3.406403296707599537e+01,1.655243325675300170e+01,8.914188973874404454e+00,1.425809070261718503e+01,1.466832895240007595e+01,1.028893627669115673e+01,2.843716810042456800e+01,2.051003046292137100e+01,1.763336740892885146e+01,2.333457998190050375e+01,1.986845175855873080e+01,2.335687310280604123e+01,3.635178972781530149e+01,3.059033841038711188e+01,3.580760534587576593e+00,2.475984768745902542e+01,2.726752886422329425e+01,2.446849546984087809e+01,5.273679187151075531e+00,4.065849975862311005e+00,7.783641236552091947e+00,5.404503970135031921e+00,5.215074079151706066e+00,1.470590659415628831e+00,3.497347405719849434e+01,2.900675926820791162e+01,2.284024759452200115e+01,2.460940721425419042e+01,2.547285108971724554e+01,2.154258896887439434e+01,2.424672845578648861e+01,2.931910332155377930e+01,2.665823340214681991e+01,2.564731268806951903e+01,1.318400632072947865e+01,9.664970820871381818e+00,6.691779139838728518e+00,6.447470805669373917e+00,1.399906162612047211e+01,1.609475898009977257e+01,1.825433875835394204e+01,2.617223926735060857e+01,1.672835302668998736e+01,1.649154896125508429e+01,2.636839593575535545e+00,2.151781970192965332e+01,2.521736080632647514e+01
4.490664944889389432e+01,3.512695303204564112e+01,3.708571920660390475e+01,3.508522744599024179e+01,4.362953280064257200e+01,4.508836025832360406e+01,6.070747111354279468e+01,5.811715944918141474e+01,4.572768882154507253e+01,5.258492973623118161e+01,4.649531127230618921e+01,5.002514935706710020e+01,2.475823458416187606e+01,2.495734807078460094e+01,2.796955402519708400e+01,1.624087062954130189e+01,1.334634240359625856e+01,1.563597989262649257e+01,2.812963333984244940e+01,3.136502573010357509e+01,4.502550307912878225e+01,4.872016125016040178e+01,4.528646902651149020e+01,4.221267426114413013e+01,3.870192467654899815e+01,3.683593290393508113e+01,3.882838262381128658e+01,4.698023316210150568e+01,4.448017193960264137e+01,3.808856370692615911e+01,3.504515713705505675e+01,4.197365447294156127e+01,4.130658060779965268e+01,4.040739982887656367e+01,3.813163412806135000e+01,4.220968362649937689e+01,1.888507506422154947e+01,2.038464356488175255e+01,1.597937430654949686e+01,2.185730567572188932e+01,2.174965034165838773e+01,3.285280809482384257e+01,3.314415492875842517e+01,3.820625872239131127e+01,3.672110435372980675e+01,3.874047023338098938e+01,3.389999500528648468e+01,1.741589485884714605e+01,6.714861433922978406e+00,1.090732089653003456e+01,1.521699830434796930e+01,1.307286156211084815e+01,1.367368667726049480e+01,5.248436556323273550e+00,4.466431333780691659e+01,4.609307327328297532e+01,4.720143156642828330e+01,4.141595052586575321e+01,4.276871300373262130e+01,4.184559940127808630e+01,2.373375334694000927e+01,2.600780937068978460e+01,2.007625501841524951e+01,5.634622604757085540e+00,4.070284179387323320e+01,2.715206024185573597e+01,3.335409278315577808e+01,2.765955658630364411e+01,3.062819180453071155e+01,1.032582541096810225e+01,1.731183930260542425e+01,2.984822060418057887e+01,3.172889537634685908e+01,4.302617429283463224e+01,1.825181596543225027e+01,4.672159728560020397e+01,4.444403762558943072e+01,3.782427169507403164e+01,4.633075035028875988e+01,4.559250178054268332e+01,4.657447745492886781e+01,3.598270897341573260e+01,3.596431284644366144e+01,3.029019376050252532e+01,3.338573815718078208e+01,3.935703712187414283e+01,3.519192402220100746e+01,4.225950628450755886e+01,3.679472597199882244e+01,4.174753427185562771e+01,4.022992755439089052e+01,3.799216656630875377e+01,4.092966612792604764e+01,3.704614879893483703e+01,1.451896821275615324e+01,1.835972084590996900e+01,1.625150056125336917e+01,2.309116376685905081e+01,2.477396036448613970e+01,2.774968413094735808e+01,2.928973990914813896e+01,4.763272035899138501e+01,4.821652138154146883e+01,5.191544060854439380e+01,1.404791977943872006e+01,4.231260051070798056e+01,4.265531459574659578e+01,3.511843950042405993e+01,2.310975390059174828e+01,2.133216201864060935e+01
4.677344691953076961e+01,4.449977433159403262e+01,1.953801856016881544e+01,1.700423803649317733e+01,1.120224910286148656e+01,1.280545643315170246e+01,3.250270422693642303e+01,3.021631948714022187e+01,2.188041854141090781e+01,2.699974592956673547e+01,1.983950256279817737e+01,2.511413986062296289e+01,1.056884025368408864e+01,1.318113317330393919e+01,1.248535937311422828e+01,2.260984888302438733e+01,2.113794547081241504e+01,1.784298481612534104e+01,2.153768725782484239e+01,2.108155141859202786e+01,1.294227096318426717e+01,1.621003492334931195e+01,1.334675416189513619e+01,3.400865183408738091e+01,2.330992333274907580e+01,2.470060214127406439e+01,2.229049114271300169e+01,2.517866358098853397e+01,2.386842046263356210e+01,6.034579018686304863e+00,2.861676753787002259e+00,9.601643446007335214e+00,8.921511447210903611e+00,7.901421050662185586e+00,6.264825067906412137e+00,9.956224109197751915e+00,2.578720926746463604e+01,2.008819463526137028e+01,2.846391782048680952e+01,2.396166777584846130e+01,3.345413510920310785e+01,1.566961943204628049e+01,1.197502072615747970e+01,1.903281558494109404e+01,1.973447565146370408e+01,1.572941824972957292e+01,1.972849585830305230e+01,1.613756224508578896e+01,2.855748005860004923e+01,2.166353270859525537e+01,1.734395987544010609e+01,1.956421603198005954e+01,1.920597113841906989e+01,2.929919584547565492e+01,1.440734141742518837e+01,1.470855803139009943e+01,1.470880450295200426e+01,1.107967099266792665e+01,1.056351305705011612e+01,9.475965072653764310e+00,1.236728232337713962e+01,6.706190166039212031e+00,1.285938932519329470e+01,3.544554700911437806e+01,3.664669457243306283e+01,1.420390936446663410e+01,6.340964517061078887e+00,7.487391669032617436e+00,1.019579022899043430e+01,3.280954770058897196e+01,2.878690368563708546e+01,3.602401318729067548e+00,3.397212891142349811e+00,1.177667842298126821e+01,1.440781210230085740e+01,1.757224099932754768e+01,1.307298269775551169e+01,2.288576736815971557e+01,1.399344341566447270e+01,1.307326000502957442e+01,1.433614663775908937e+01,2.553133875981258782e+01,2.437693291643878624e+01,2.508428772266848839e+01,2.478718288526256686e+01,2.114918852153926210e+01,2.177745036582461324e+01,1.508143719906192004e+01,8.778204721059504223e+00,9.283633798860904562e+00,7.813252613471363794e+00,6.446439632735938119e+00,8.653411857191210643e+00,5.184952561429071238e+00,1.990726034677665979e+01,1.554010400804690484e+01,1.676813844137568310e+01,2.457139362369163038e+01,1.907795642771407429e+01,1.851970507284855927e+01,2.246324296726273673e+01,2.459243677356518987e+01,2.246787780018282277e+01,2.777765528978335396e+01,1.878519116695098745e+01,1.282651024609923418e+01,1.344262571039113396e+01,2.292120142801469029e+01,3.397535019055183625e+01,3.635718559589189880e+01
3.200271749987366832e+01,3.027491328714497243e+01,8.195126624866643894e+00,5.814640113135521204e+00,2.317244140694509724e+01,2.497239293260160764e+01,3.165148411996056055e+01,2.904388217001713812e+01,1.637611999599659640e+01,2.325479953049602599e+01,1.757925958545526512e+01,2.067969789687070659e+01,7.479692685533548158e+00,5.044225745791508508e+00,2.776442816778151634e+00,1.399445790810240986e+01,1.603804153750152039e+01,1.450259823592881503e+01,6.998082528449812045e+00,6.384045528507169109e+00,2.085022592040850498e+01,2.546772343106702507e+01,2.075015811000084653e+01,2.002247246809499970e+01,1.101587096474400873e+01,1.101587096474400873e+01,1.057976189563234115e+01,1.777404784279208982e+01,1.538777552470900112e+01,1.597477675788315032e+01,1.723640461567724458e+01,1.934087605069879956e+01,2.147880281575925920e+01,2.017763341060386395e+01,2.024103984918621890e+01,1.913656185789876929e+01,1.470909796438301953e+01,9.786853588202159671e+00,1.841706620446571208e+01,1.169522837157806805e+01,2.117087383821700541e+01,3.514617138699830168e+00,5.003769521964534839e+00,9.003605556701460344e+00,7.984666112404903870e+00,9.603715815391378641e+00,6.123688428334891576e+00,1.307584732971110597e+01,2.324659609353899725e+01,2.058752535866372568e+01,1.699786243437774758e+01,1.953989713803904138e+01,1.682015698609051313e+01,2.453047327383141507e+01,2.848409546365866518e+01,2.798705056387118262e+01,2.578771140041290622e+01,2.539671536701511911e+01,2.327020521020781274e+01,2.196969248792949259e+01,7.001341931634633475e+00,1.202928284425617278e+01,1.254862433916527209e+01,2.986739801868448296e+01,2.207125725246147496e+01,2.323612637344768750e+00,9.602678466833035387e+00,8.189851813708408201e+00,4.748241231811778817e+00,2.497198434232178244e+01,1.811321881853750071e+01,1.162359667627332804e+01,1.743378877785799119e+01,1.790780583704602336e+01,1.665072501619860290e+01,3.187774974343035339e+01,2.654152569722190336e+01,1.026840319781974209e+01,2.261022563928935369e+01,2.421122975692465928e+01,2.249743578579305847e+01,1.138838512069420972e+01,1.044745874618102199e+01,1.033893773101928204e+01,1.016364199861051887e+01,1.051427080765236610e+01,8.184633598332350601e+00,2.983551147845595963e+01,2.355023072541186480e+01,1.956653301935007505e+01,2.050699344556661430e+01,2.065898529272698525e+01,1.828944302578563352e+01,1.936697327896612819e+01,2.274608656135183793e+01,1.990369574031385369e+01,1.902016584630645468e+01,1.169527216217959165e+01,6.153370306244779542e+00,4.122804270179026176e+00,7.751501423656858236e+00,1.830125603796637890e+01,1.899877559230939639e+01,2.256660038850279548e+01,1.972227595813525269e+01,1.558216030554418552e+01,1.562665070859503302e+01,9.002437367455653927e+00,2.130165078141467205e+01,2.447237541930261173e+01
6.426106967834238048e+01,6.292350459081936975e+01,3.533162071294730566e+01,3.333678913288800061e+01,1.101662511807381684e+01,9.650723133091659633e+00,3.604836948651680473e+01,3.475713671485485889e+01,3.322779763074849768e+01,3.514934221637850698e+01,2.938153500031185672e+01,3.448453896480741321e+01,2.907899493327620277e+01,3.174273132599871161e+01,3.080292643118755080e+01,4.079460411094657246e+01,3.853761683434349550e+01,3.513336167815312905e+01,3.973878836094135636e+01,3.873348062417576187e+01,1.678315953337399336e+01,1.436643127850700274e+01,1.741825571219391477e+01,5.027187022612814360e+01,3.900086573120684363e+01,4.122030384108401790e+01,3.776755327834759868e+01,3.701969128330406988e+01,3.685332233409983616e+01,1.729684934171891442e+01,1.578058972448384267e+01,1.536937264586571317e+01,1.177179934158519714e+01,1.302254964491400635e+01,1.255912713752796428e+01,1.594491067190127254e+01,4.425682211311158909e+01,3.859511794428380682e+01,4.671081663722802091e+01,4.252513087691677640e+01,5.198055092714948699e+01,3.273456635571962892e+01,2.885022669361370262e+01,3.425189775004436399e+01,3.570125712115083871e+01,3.004486555231461509e+01,3.667260699179060879e+01,3.364280066894657750e+01,4.528419854143027834e+01,3.727506241363718686e+01,3.353087502517391982e+01,3.505273708381364628e+01,3.589858835523420311e+01,4.571620517061811739e+01,4.302869418078402397e+00,5.871532905881149844e+00,1.109563591217651890e+01,7.486635196679697124e+00,1.019072126215455754e+01,1.141180779689119262e+01,3.087979239254391217e+01,2.451735011101256845e+01,3.023949137418074429e+01,5.177693323880065179e+01,5.367094940890157773e+01,3.257931035798964103e+01,2.324285803197251710e+01,2.605129354604720859e+01,2.802876229586546941e+01,5.026378798757490074e+01,4.714409477699226869e+01,2.216016423091105381e+01,1.734361757331440757e+01,1.917729247654830971e+01,3.014527340204373118e+01,1.111948792541989750e+00,6.683969346150838042e+00,3.884481668873436178e+01,1.559692856772501734e+01,1.154615450489989570e+01,1.624993974443460942e+01,4.238493024390244557e+01,4.111781845586164508e+01,4.307721633987453913e+01,4.220640822783943236e+01,3.619490148505366989e+01,3.849366424729162617e+01,5.921140289535236967e+00,1.120216826239071750e+01,1.480312007576803168e+01,1.253481989656587814e+01,1.220494465643559501e+01,1.600001548858635303e+01,1.350778570273413770e+01,3.346883588872683646e+01,2.947446014911693268e+01,3.169782513084963682e+01,4.312948751631223843e+01,3.758628944107866943e+01,3.675347012491817367e+01,4.052267350799596812e+01,3.570071459497717825e+01,3.192011162522432954e+01,3.707399083403318230e+01,3.392124494795064749e+01,2.263068884783897161e+01,2.322543041115049078e+01,3.976278705531608892e+01,5.252901117160277522e+01,5.481639508420442297e+01
