6.889506079108140391e+00,1.809230843666746580e+01,2.639172535863335778e+00,3.343419653065796382e+01,9.548828764388478163e+00,3.002261605874359773e+01,3.204634855212287192e+01,2.391655526345387983e+01,3.064072392513179466e+01,1.162572510290742756e+01,3.636769238745583266e+01,6.821874486461042331e+00,1.843922536703718151e+01,2.328023660888236979e+00,3.450789573484789230e+01,3.113456480152439454e+01,3.314636323812764118e+01,3.173101972874078314e+01,1.249707142824308548e+01,3.747283589524716518e+01,3.710116195300881969e+01,1.440861850188422011e+01,3.149454491673542833e+01,3.204512054463931037e+01,2.599020836568930548e+01,2.840442030155180575e+01,3.021369407852252564e+01,3.861057744163386474e+01,3.758539338572824562e+01,3.202497583442307416e+01,3.259504737553944409e+01,2.650251466442578163e+01,2.883106979111122570e+01,3.076621568463797374e+01,3.913144225678990296e+01
4.548370097467491036e+01,3.231093131619520165e+01,4.863143594737037745e+01,1.340070064068774514e+01,3.706406815433115298e+01,2.107398890332810382e+01,2.409157887302991341e+01,2.496006313504381424e+01,2.610287645350938135e+01,4.188641870386177857e+01,1.420886104629535396e+01,4.494017091185265400e+01,3.175608476853983220e+01,4.811704744196919137e+01,1.249346259183783658e+01,2.038811217702706102e+01,2.357277184509755585e+01,2.555234370840798874e+01,4.097621067674889161e+01,1.367678954112737166e+01,1.130453410891207255e+01,3.434728952414777581e+01,1.497414057449148217e+01,1.642828234896265371e+01,2.039747680653113449e+01,2.177847563083330940e+01,1.857246616653473126e+01,7.721552056822647003e+00,1.075812710717054621e+01,1.448091272557340048e+01,1.603792546959734722e+01,1.986777900161610688e+01,2.122500231268403326e+01,1.817714077978488874e+01,7.203796125947961926e+00
2.001507737142676646e+01,1.079009420946603903e+01,2.239184102207962823e+01,1.349736165515201058e+01,1.090521969654558987e+01,1.303370819123794533e+01,1.723903831658882524e+01,7.904941616626992129e+00,1.704814451349641757e+01,1.744111391341120409e+01,1.744871751087999456e+01,1.945910300000804227e+01,1.039616422070147017e+01,2.188217760496999631e+01,1.459758616408769782e+01,1.399437670478612006e+01,1.807923566531767534e+01,1.779337689968307501e+01,1.682774923827747315e+01,1.854787057830429120e+01,1.764724276503245903e+01,1.029308787179280849e+01,1.144648935967593495e+01,1.294995838689953516e+01,6.047569935906405902e+00,1.187884437907696267e+01,1.162962869195557047e+01,1.852622650481144007e+01,1.807128785643981317e+01,1.198730687978134313e+01,1.349923978605418107e+01,6.515070579939898465e+00,1.202111169155365822e+01,1.216230533581667927e+01,1.904454885560211252e+01
5.876085038572479213e+00,1.633598821054759753e+01,4.396026666322965681e+00,3.201862255120746426e+01,8.339615605299012913e+00,2.894266235080518612e+01,3.118546690782497421e+01,2.280510732977241872e+01,2.986354506386707186e+01,1.178232910979004799e+01,3.513166702795223273e+01,5.688991375347264956e+00,1.668237058625988212e+01,4.067318887904278313e+00,3.310088670201636774e+01,3.005342733048710357e+01,3.227651509434312516e+01,3.094126878681241877e+01,1.254470921752289847e+01,3.624038560215629445e+01,3.546767100067734191e+01,1.265267245795304341e+01,3.003896409627205344e+01,3.076633577432049194e+01,2.444739272534827279e+01,2.667888173713031819e+01,2.898201936578767857e+01,3.710140758075854706e+01,3.595670777340613000e+01,3.057442806748015229e+01,3.131897746837704588e+01,2.496659635807109723e+01,2.710988368418026795e+01,2.953665069359233541e+01,3.762673380971200032e+01
2.606488942521391294e+00,1.172705016380880139e+01,1.057580540958279514e+01,3.114185042664362868e+01,1.076002141543000690e+01,3.003989293511719438e+01,3.319633561550595857e+01,2.399052980905031518e+01,3.224598818012361789e+01,1.747310367539661158e+01,3.526328592875591994e+01,2.151750937196613034e+00,1.220494502677692594e+01,1.044345213740365530e+01,3.225354799674722273e+01,3.111150844799167103e+01,3.422333675540159703e+01,3.324657191454218008e+01,1.799599405845524913e+01,3.636799217613293678e+01,3.275957760555954934e+01,8.771007553767510956e+00,2.894250176369256522e+01,3.076755352282877354e+01,2.288578580751689273e+01,2.295641455946847032e+01,2.930087809628889417e+01,3.544561089285237188e+01,3.328842250069106257e+01,2.949787612723573815e+01,3.132017372982802783e+01,2.343960568497215391e+01,2.345591678131924596e+01,2.984958533866055319e+01,3.599511056075326820e+01
2.680462486264747568e+01,2.456728433838237535e+01,2.360203345918951356e+01,2.031097578548961735e+01,1.506732848660778856e+01,1.207424475062323310e+01,1.109795749736844428e+01,9.270820122890343740e+00,9.126775086459023356e+00,1.225030092861218556e+01,1.937061923862441404e+01,2.634517833294247779e+01,2.434610230004238218e+01,2.306552136355525207e+01,2.094040991718793521e+01,1.291536667741920930e+01,1.216113731308852053e+01,1.021358573631449573e+01,1.114023530722934474e+01,2.024452839351716449e+01,2.875024732508094871e+01,2.233478917219548876e+01,1.979208261101746658e+01,1.668760675146572225e+01,1.856953645772942352e+01,2.651872598906322054e+01,1.458429408559301166e+01,2.643442440752985334e+01,2.896981409712880406e+01,2.004811915459350402e+01,1.704498200811849173e+01,1.866086457732925652e+01,2.653620452491382409e+01,1.492990895921680483e+01,2.675405962372455093e+01
4.505707734562302846e+01,3.149564628692843726e+01,4.871550244519053763e+01,1.428613013176996560e+01,3.725803841543662287e+01,2.261999169110928776e+01,2.602945801317854446e+01,2.594728111013051119e+01,2.796738087982949494e+01,4.261101737650525934e+01,1.615204125986615580e+01,4.452222541797591759e+01,3.094615973501126760e+01,4.821483486151965536e+01,1.353049164027781970e+01,2.203857967212805846e+01,2.559837776771932383e+01,2.749926113800760064e+01,4.174625050785233071e+01,1.576464832443844877e+01,1.003055884557614874e+01,3.380025826716936876e+01,1.549454047745082086e+01,1.775730429023825963e+01,2.036218525183902628e+01,2.058226056608292609e+01,1.985083415103325422e+01,8.180706182731650955e+00,9.475935214835896403e+00,1.505952064426764281e+01,1.743229411448634636e+01,1.986269368995587570e+01,2.002659737417952357e+01,1.951317488056696448e+01,7.773846931404332139e+00
1.252992132827851890e+01,4.754150675598764586e+00,1.724016406432815174e+01,2.113814736251865156e+01,8.327119472979530812e+00,2.116419593788945264e+01,2.504167564916483713e+01,1.554451097800060744e+01,2.453521219131064157e+01,1.714767223054341372e+01,2.560340677821088562e+01,1.198779820987199862e+01,4.786549503345407075e+00,1.683191668792812479e+01,2.224954031393972897e+01,2.216299257619719398e+01,2.596285538174355167e+01,2.540180480808074037e+01,1.703917172006873315e+01,2.669101382412532786e+01,2.289821383029876500e+01,2.150645755187496899e+00,1.890312874327201342e+01,2.111546865688980645e+01,1.280536367515924034e+01,1.376825233276470684e+01,1.987073694085967901e+01,2.534873333174918031e+01,2.341216509098300591e+01,1.945910311141379978e+01,2.165747167206027868e+01,1.336059098363714881e+01,1.419929451994709524e+01,2.040035794266275104e+01,2.589762661281934442e+01
2.368860535293604386e+01,1.856124582342585683e+01,2.280523766088098370e+01,1.508414029000224588e+01,1.198806328971620161e+01,8.998954077250481021e+00,1.109775200627527703e+01,3.448052841921180001e+00,1.009051442110575536e+01,1.367917827857825408e+01,1.596605030897827682e+01,2.316744549868268521e+01,1.826748707290756357e+01,2.224952037984609632e+01,1.592156771268414772e+01,1.009952892954423120e+01,1.216094978721581299e+01,1.108322116520197653e+01,1.269467952474617789e+01,1.701572221967030529e+01,2.262901715172304762e+01,1.691248728458494810e+01,1.405063939248952387e+01,1.220540057273348467e+01,1.188565488202322129e+01,1.971645313139938693e+01,1.008574423871265324e+01,2.118897854093955857e+01,2.290733124617214145e+01,1.440906016689559443e+01,1.268964127571782896e+01,1.202784163900747849e+01,1.973995558727801836e+01,1.057935652127124548e+01,2.158642453489681756e+01
1.174499273429480795e+01,1.702173612688213211e+01,2.009518233099394280e+01,3.882536983982445378e+01,2.216652453116158483e+01,3.972813059370663780e+01,4.348286076354695240e+01,3.401377731733339260e+01,4.280425374025809049e+01,2.901213063728021879e+01,4.385723439909195065e+01,1.196660694838755390e+01,1.756687389308872937e+01,2.021021933184028185e+01,3.990893400809925851e+01,4.072704642995120139e+01,4.443913163686890044e+01,4.373296341087795724e+01,2.958187509770214163e+01,4.491576215147199491e+01,3.781235137664707224e+01,1.647716052513179008e+01,3.650461748589199118e+01,3.942580789530474306e+01,3.039967459421879425e+01,2.725120071476585437e+01,3.833968359668540415e+01,4.189676005067494913e+01,3.836823744141993586e+01,3.704675377827329186e+01,3.995151863101413880e+01,3.093888682732699991e+01,2.780700600681008794e+01,3.885622480389291411e+01,4.245013233780912287e+01
