6.315523017838506092e+01,5.868102471367766526e+01,5.818592934972768660e+01,5.186434328161417540e+01,5.905322349268214310e+01,3.169350264257391459e+01,4.300783851802971469e+01,3.991712761743844595e+01,4.076055838205765980e+01,5.139064476793506486e+01,5.203309432757329489e+01,5.555290488107050351e+01,5.722415828985131725e+01,5.751894099747537581e+01,6.357983998165407513e+01,5.316973511658301987e+01,4.639083984905068547e+01,4.687802069890775414e+01,5.762779718487188774e+01,5.338286239530125954e+01,5.843511906004786027e+01,3.410288225168042686e+01,3.140091302027505549e+01,3.171922644258648205e+01,5.614797676285355266e+01,4.166420990083305043e+01,3.926770132053724183e+01,3.953052705962165447e+01,4.075782548716485110e+01,5.167869901922102827e+01,5.212038929715502888e+01,6.002887101888384080e+01,4.563842368110441328e+01
1.404973369948302242e+01,2.057285980047478446e+01,3.909711311679137324e+00,1.219295127482069496e+01,3.094727056225846429e+00,3.422315044366358450e+01,3.838626687758797118e+01,3.140035268548892589e+01,3.076672307166546361e+01,1.252975857711009589e+01,1.109634462753921547e+01,1.065050024214741775e+01,1.706538259381334655e+01,1.641615285912607192e+01,8.184969592778784886e+00,2.479136350102634623e+01,1.935547843806259749e+01,1.918706043225555646e+01,1.496388993133657230e+01,2.411969070116697011e+01,1.449926879139412605e+01,2.831339677297319213e+01,3.255138628771937448e+01,3.205861314185765565e+01,8.921473404043892330e+00,3.558886330969023248e+01,2.900667048724828945e+01,2.846343400024185399e+01,2.168270883762722789e+01,1.040108040148161628e+01,9.923105956186923038e+00,6.995325657276254105e+00,1.869317377554452619e+01
2.897087086982583770e+01,3.128454852197869585e+01,1.558205838966248180e+01,1.741961542590888357e+01,1.618030493881358467e+01,1.635890964296195804e+01,1.988135328509972055e+01,1.230674076748459989e+01,1.169522840996144630e+01,6.671692465407705441e+00,8.367266411337480392e+00,9.282388767511161376e+00,2.750344332781914858e+01,2.717351486426341367e+01,2.516651652857249388e+01,3.151805657044334907e+01,2.020708533900456416e+01,2.056342263527089997e+01,2.606015486345753018e+01,3.105210763907058791e+01,2.627075743783587214e+01,1.836136623324104633e+01,1.581137720040799799e+01,1.546547401196558980e+01,1.056825086166873895e+01,1.680318174125508079e+01,1.004378681599082768e+01,9.522452732864168823e+00,8.855096857942678312e+00,1.260924044182923076e+01,1.236835584830532042e+01,1.417366456453627421e+01,1.809711182710419308e+01
3.202481838656309066e+01,2.442681329768749521e+01,4.438455909189688242e+01,3.629851896255459565e+01,4.476920837320308522e+01,5.559164705973200427e+01,6.932136652017973688e+01,6.028440842570807234e+01,6.028988002555989567e+01,4.828431519860920673e+01,4.677869734862396456e+01,5.079271192644730348e+01,2.795446955986672322e+01,2.858552511053046530e+01,3.795294669865891990e+01,2.121484059295378444e+01,3.222068202235627865e+01,3.184919264842416098e+01,3.004299702141069162e+01,2.178610388561171263e+01,3.047776079710839880e+01,4.042506323512711930e+01,5.215563341833372846e+01,5.168231810300787998e+01,4.936391935895287020e+01,6.587809738141054083e+01,5.684210441839217509e+01,5.641360613316299322e+01,4.570683540859217686e+01,4.153211800996702152e+01,4.210248770017920350e+01,5.048639702438007504e+01,3.435666272387086195e+01
3.560836380054694672e+01,3.576333655318008198e+01,2.451823906408890963e+01,2.288612775357832163e+01,2.525929623710126748e+01,6.052970943889029343e+00,1.595391177668965810e+01,7.024833744662758228e+00,7.250171558910371239e+00,1.597335562357352323e+01,1.724465508394316871e+01,1.944674082527457060e+01,3.241209874962785875e+01,3.227619771977339269e+01,3.305456881982536288e+01,3.404617000549023942e+01,2.239382729944040307e+01,2.290560114345746356e+01,3.149833985227439115e+01,3.375256241520033740e+01,3.195391546642250447e+01,1.394005680458752039e+01,5.881195787573932243e+00,5.694270048041064847e+00,2.050442113328357507e+01,1.253675761663772725e+01,3.786074062189043854e+00,3.576145871742483884e+00,8.585704461899156925e+00,1.956519830050069331e+01,1.964760914480065424e+01,2.428668405564323152e+01,2.032972787133041237e+01
2.702620181866254256e+01,2.289426303585390343e+01,2.504637833932756408e+01,1.669394857986874214e+01,2.590245366276664996e+01,2.075386440037431157e+01,3.520296838670900286e+01,2.635451705635567166e+01,2.654284754466234375e+01,2.187733998892154119e+01,2.144083987274411385e+01,2.613175038865654543e+01,2.110330544492904536e+01,2.137579306704754956e+01,2.803155531874472217e+01,1.834715437709486707e+01,1.034306577325362753e+01,1.079635781835381891e+01,2.147677758126906866e+01,1.835968643357482222e+01,2.229096933079433285e+01,5.600281848816587527e+00,1.731027335836483161e+01,1.684877090934638488e+01,2.576791621438307089e+01,3.182553445495518218e+01,2.303300472118105091e+01,2.270182897705888081e+01,1.349986587574675490e+01,1.847483014282417813e+01,1.910280461157818621e+01,2.909851551306106288e+01,1.002777413546548146e+01
4.309731040626203935e+01,3.776326304485414198e+01,4.121827194335958211e+01,3.323536981136206236e+01,4.209013461220648367e+01,2.459539374903330611e+01,4.018996919673245571e+01,3.313606413232669468e+01,3.371932204578710923e+01,3.654817509373884832e+01,3.656903526641252711e+01,4.095209570687227796e+01,3.677429349637206712e+01,3.715652748270485262e+01,4.454426492295953466e+01,3.191506558855313003e+01,2.676669031133759802e+01,2.717355962773982725e+01,3.749149428472720302e+01,3.218253047223463170e+01,3.834403387718521117e+01,1.702591341720694373e+01,2.203831884454585577e+01,2.196104084453615712e+01,4.097102511064353791e+01,3.742566915599368116e+01,3.075368125973802691e+01,3.070841812126509041e+01,2.620451228751796791e+01,3.453955420718294533e+01,3.511783654961220691e+01,4.460727904246341780e+01,2.657996846061564966e+01
2.578710390890418935e+01,2.849219060228358202e+01,1.225023645301839004e+01,1.464308850969398534e+01,1.285926620724702474e+01,1.908023755697878343e+01,2.315645113597959437e+01,1.562651972839946879e+01,1.502668719462144331e+01,3.335846245188985648e+00,5.049719492841266977e+00,6.453778814717938239e+00,2.465903068006070598e+01,2.429049833313347406e+01,2.185322340837178956e+01,2.919648727521175502e+01,1.827951031878646759e+01,1.857307890613238754e+01,2.311859339841341310e+01,2.869286266761057291e+01,2.327619160325039260e+01,1.866193023274075458e+01,1.810786402083177293e+01,1.770216616174346314e+01,7.486559688720034522e+00,2.011848620783669617e+01,1.323115467403595424e+01,1.269462943266422705e+01,9.264519437286832471e+00,9.603422523089813367e+00,9.284880506901277641e+00,1.125641891477031997e+01,1.626184264282498049e+01
3.360702086885515172e+01,3.449438779769066343e+01,2.165572895314243951e+01,2.111460253514816898e+01,2.235380392938863992e+01,9.474024700986086955e+00,1.611422171695147298e+01,7.204173200744624417e+00,6.996255704455403901e+00,1.289309010412802436e+01,1.430866082933089878e+01,1.611434799561950726e+01,3.096639546492519557e+01,3.076404475046664544e+01,3.060860887206596459e+01,3.341983638157338987e+01,2.168997910258000061e+01,2.216225160228344393e+01,2.986576879355436276e+01,3.306477353239674954e+01,3.024409694217535360e+01,1.532768729200839353e+01,9.296730528688467388e+00,9.043925364455894567e+00,1.726857642708909069e+01,1.268988494616632501e+01,3.950724872032502777e+00,3.404383863881489614e+00,7.749856651621755077e+00,1.724879003968162650e+01,1.723520599906645856e+01,2.098751319708393481e+01,1.955112926645094973e+01
3.508917936370830404e+01,3.236064252399037855e+01,2.890026149109163001e+01,2.296271716592424283e+01,2.977030120529213519e+01,1.141761753605388563e+01,2.697399304143366550e+01,1.889889931424357528e+01,1.935347744249938629e+01,2.263122848846376911e+01,2.302926985303781038e+01,2.697420693236568567e+01,2.996525676000609906e+01,3.009628942419434239e+01,3.466071939666853297e+01,2.848533248293381348e+01,1.865863874857967986e+01,1.920559820892223257e+01,2.986048643193804253e+01,2.842831642454471819e+01,3.057308735061567617e+01,5.601185270499151159e+00,8.125600336184602313e+00,7.835098486822217545e+00,2.730948781826003469e+01,2.383175770141229677e+01,1.612041708311947019e+01,1.599529460222256994e+01,1.189622702984573088e+01,2.238203707124636566e+01,2.282210276352925149e+01,3.113503016269498858e+01,1.734609186193089769e+01
