1.365166333175061197e+01,2.283078154124129000e+01,1.351691338137949394e+01,5.699707589978610045e+00,2.059850520817185071e+01,1.244814785340223295e+01,2.453815002227172215e+01,9.880283417769721410e+00,9.325735364923097848e+00,2.689150520334122518e+01,1.648897661711424334e+01,1.596513192201498832e+01,5.601717388492738259e+00,3.129244669632344866e+01,3.106939623917152460e+01,2.233843150312821280e+01,1.964976983895795826e+01,1.975580847246026650e+01,2.556261736114218053e+01,2.530130004130082355e+01,6.030601922718902941e+00,5.633076160065777493e+00,5.725391261096127948e+00,5.924809495838054829e+00,1.401154593420336525e+01,1.335174649270309644e+01,3.390875099303152496e+01,3.356516544397508284e+01,2.975312655388562888e+01,2.464144959860796291e+01,2.408314262022605945e+01,2.036978845160154705e+01,1.108145346205863468e+01
4.278491571376635250e+01,3.743402995990915372e+01,3.865589085966996663e+01,2.884467843383953323e+01,9.047600325639203689e+00,1.899143523532292477e+01,7.562390648319379238e+00,1.932262505249244455e+01,1.985398037563692242e+01,2.894258389976442203e+01,3.775894222397587185e+01,3.726867216810429539e+01,3.334974865089105123e+01,7.387184928327404698e+00,7.774544597417070158e+00,7.352674741393003366e+00,2.591049027498532809e+01,2.658945990655819358e+01,3.003030859347084913e+01,2.947447932600901055e+01,2.928496845530965587e+01,2.886502875099493437e+01,2.737752900095680531e+01,2.798784941404775495e+01,1.730714580093833632e+01,1.769040329867867811e+01,4.760773654704800073e+00,4.389166580667867024e+00,1.090251629279868517e+01,2.061583400656478204e+01,3.069916649355320004e+01,1.132464684905939301e+01,1.809711182710418598e+01
2.638795653498191118e+00,2.336087432494676008e+01,9.476115719350783451e+00,1.517665970509383655e+01,3.521740190074380905e+01,2.701951100430747488e+01,3.814820619411503344e+01,2.446655096610664515e+01,2.386253158847784661e+01,3.851450712838946799e+01,2.152915870597941961e+01,2.127641680425655224e+01,1.294175158226536659e+01,4.600361595532343273e+01,4.578472117809270259e+01,3.693807207898103684e+01,2.728836246007218946e+01,2.702391898636603784e+01,3.668436298656256866e+01,3.658733408149933553e+01,1.773361145528919636e+01,1.777713454850258046e+01,1.655068984802836951e+01,1.605327240371424580e+01,2.865082331212554934e+01,2.800489866710184117e+01,4.820909358322175109e+01,4.790356449635283553e+01,4.441741550546794315e+01,3.821160911670507687e+01,3.479304332785136467e+01,3.508399532815857214e+01,2.558707391654843022e+01
3.221879740394615510e+01,2.676589741789463872e+01,2.731872296208203110e+01,1.771122655080251107e+01,6.684235467043820655e+00,1.223143624453804712e+01,5.596422071658785136e+00,9.787307170036521953e+00,1.009000034429126735e+01,2.835106948970063812e+01,3.078607676750448974e+01,3.024414025980773602e+01,2.383030636932776858e+01,1.639628433310206646e+01,1.646213511193758094e+01,7.341805319913929040e+00,1.579354353594492189e+01,1.644025293979159486e+01,2.856860924561053494e+01,2.804995938622348461e+01,2.059580090434575439e+01,2.008673224491458598e+01,1.626467540125835853e+01,1.683835841178299475e+01,1.120227938671809298e+01,1.114020484655624621e+01,1.575572467765076645e+01,1.552847022662870202e+01,1.742005109407216068e+01,2.113635817449765852e+01,2.843818093730181928e+01,9.920362170678638236e+00,8.494314218979301501e+00
4.950723529558881353e+01,3.979973865178701686e+01,4.382431979429228619e+01,3.479602983937778760e+01,1.749904762338433883e+01,2.735281600007781933e+01,1.177768334194185229e+01,2.669468496648530831e+01,2.711589715263647093e+01,3.780625725681093741e+01,4.634953526572440552e+01,4.584325671889984477e+01,4.090640670114444788e+01,1.448455553993877487e+01,1.501888250753861520e+01,1.596678940702829763e+01,2.815898025584218090e+01,2.881706119604773875e+01,3.897155826299701431e+01,3.841635603115755515e+01,3.722938157158326078e+01,3.676568943343870899e+01,3.338688764355762117e+01,3.391642466776558251e+01,2.575962283602559211e+01,2.605417849107412565e+01,5.921426376127173263e+00,6.446281708331858873e+00,1.879436697441752102e+01,2.946664169498669850e+01,3.968416934781472349e+01,2.020533802740391849e+01,2.539912872839544278e+01
3.016015280852862901e+01,2.258540028517060350e+01,2.412551664646142413e+01,1.517665970509384366e+01,1.075134250210750864e+01,1.395328546553592908e+01,8.188479758958248311e+00,1.000753868597701945e+01,1.003064371630215668e+01,3.127996040832944402e+01,3.125420129403473268e+01,3.070039357795867119e+01,2.290657616877539837e+01,2.058139289499706948e+01,2.066383110695389291e+01,1.155204639735862493e+01,1.157240771039513660e+01,1.221526819284238918e+01,3.125140488404903749e+01,3.075790409895393296e+01,2.042972365420641268e+01,1.988534575932647286e+01,1.382263203683355890e+01,1.430042174294092661e+01,1.338702786017491597e+01,1.312523801685749447e+01,1.917856492608931518e+01,1.902483403586753852e+01,2.163573926955469418e+01,2.455291939309897487e+01,3.088382536338291828e+01,1.370593653357553698e+01,8.921568766692383079e+00
2.146549557482174109e+01,3.185156244528420189e+01,2.360654617585657178e+01,1.482560420585944172e+01,1.611523406516187151e+01,6.189235564859438377e+00,2.306503461663495358e+01,8.999067936109735655e+00,9.126756370462683066e+00,1.686070593657009908e+01,1.289799829235410300e+01,1.237201428132584802e+01,1.045213661312654452e+01,2.494354461414193835e+01,2.458782809281720816e+01,1.777342457085593708e+01,2.588231276817678506e+01,2.621140489085197700e+01,1.568460309111369710e+01,1.537609968664662041e+01,5.568002879312760278e+00,5.484098244834358482e+00,1.406575256321249690e+01,1.459910189308905792e+01,7.820512652987212654e+00,7.488073954001288612e+00,2.978656164732757361e+01,2.933167063301864985e+01,2.232795147893559573e+01,1.496612921072999036e+01,1.441164221923920863e+01,1.421770235859780307e+01,1.003063803419597910e+01
3.329758431339124769e+01,1.456412021227037812e+01,2.360775652251724210e+01,1.950708874975777007e+01,2.357801620646212371e+01,2.607292158754675881e+01,1.789337818739690178e+01,2.116928055236532913e+01,2.087186396416622003e+01,4.397907721729227859e+01,4.060319204503026924e+01,4.005517234397293436e+01,3.003025722104023743e+01,3.211948505490368433e+01,3.232573189835644456e+01,2.408180658096933513e+01,5.187623889814793721e+00,5.407114003927937063e+00,4.374133186503205195e+01,4.327598676641345321e+01,2.941698531799229599e+01,2.887076293633297652e+01,1.890312939393770719e+01,1.891556210917545400e+01,2.589339161559662017e+01,2.550608497693351495e+01,2.808336231433023045e+01,2.815481550995820825e+01,3.398976788482334399e+01,3.755240705393008227e+01,4.314514493525874883e+01,2.671081894905066179e+01,2.051261638202241144e+01
4.764603580757755452e+01,4.956360501246955863e+01,4.701896967303646591e+01,3.675933619080992543e+01,1.676650877325468869e+01,2.219455068856667168e+01,2.204986688589543675e+01,2.584855309767828047e+01,2.652828408961426376e+01,2.017213201814660195e+01,3.619460763590320340e+01,3.585568475547865575e+01,3.677062367368820617e+01,8.179601963411528232e+00,7.772684912214466557e+00,1.576307162233340264e+01,3.888559761859819019e+01,3.952873683343177902e+01,2.215027089346538247e+01,2.167773738288527952e+01,3.191913496459846300e+01,3.172973344235234805e+01,3.537692126556714101e+01,3.605693609437911107e+01,2.065469970906867658e+01,2.132639572983644882e+01,1.627115501378649043e+01,1.577929031664576698e+01,5.682063717672424907e+00,1.340653377255292789e+01,2.373165626274505513e+01,1.495813580752679250e+01,2.514419680150458447e+01
2.881952192992124751e+01,5.285672058023717312e+01,3.938854505101009096e+01,3.764722233115865180e+01,4.534878170818878118e+01,3.576210837221896810e+01,5.275680142316215182e+01,3.819625675135370813e+01,3.810523363758807847e+01,3.033020852015693336e+01,1.689834009138202475e+01,1.744733376325698515e+01,2.690345704836315832e+01,5.191932812238551520e+01,5.143782970644714680e+01,4.685638344575662018e+01,5.199246242740883162e+01,5.206822566614641090e+01,2.809992341670923821e+01,2.849860599481248258e+01,2.783144460577922530e+01,2.838677802277381446e+01,3.802689849036450198e+01,3.810608524034633859e+01,3.721017322859987786e+01,3.701686328851010899e+01,5.843927198919129040e+01,5.793193400712429764e+01,4.811232888366775740e+01,3.663087045031769406e+01,2.629453006295542750e+01,4.271523928997488895e+01,3.939720374976270278e+01
