0.000000000000000000e+00,2.670626508093996776e+01,4.842471546423457340e+01,2.831312182287785362e+01,1.380682030044221165e+01,1.050049219665019784e+01,2.614679782611739256e+01,1.206701702266173726e+01,2.480037464513180723e+01,3.468810260467235906e+01,2.539019735834021319e+01,3.976438281627130067e+01,9.522854830797479408e+00,6.808801046318039951e+00,4.785513318496798263e+01,2.188566578737978219e+01
2.670626508093996776e+01,0.000000000000000000e+00,4.006904284079107725e+01,1.758805125016120741e+00,3.910673024148567833e+01,3.544129397602800680e+01,2.782663178826459927e+01,3.740629903339427642e+01,3.482459837930571211e+01,4.430940399665746554e+01,2.607332343913753547e+01,3.678482015712865660e+01,3.265458053037151842e+01,2.449996906869672131e+01,5.764664859823466259e+01,9.789583730156216745e+00
4.842471546423457340e+01,4.006904284079107725e+01,0.000000000000000000e+00,3.934534487904472400e+01,6.130772651923523853e+01,4.858224977661250676e+01,2.278403758478055252e+01,5.973176509473459816e+01,2.937049974751151993e+01,2.858619150867719583e+01,2.317532927557707367e+01,1.054463034513460507e+01,4.526784314847968460e+01,4.169652587560089785e+01,3.400203889569939264e+01,4.812307336656935774e+01
2.831312182287785362e+01,1.758805125016120741e+00,3.934534487904472400e+01,0.000000000000000000e+00,4.081573677242806752e+01,3.688531085156161282e+01,2.812525930610325986e+01,3.911066731285546183e+01,3.546647737054124860e+01,4.476013583659752015e+01,2.636840460273725029e+01,3.650675082472800881e+01,3.403545443272937376e+01,2.588656698590244787e+01,5.797203522938139031e+01,1.139522989183801016e+01
1.380682030044221165e+01,3.910673024148567833e+01,6.130772651923523853e+01,4.081573677242806752e+01,0.000000000000000000e+00,1.445533365701595052e+01,3.859582829043889518e+01,1.755434787623820325e+00,3.489616067688572087e+01,4.336600097104784624e+01,3.813483196337181624e+01,5.201935537905280427e+01,1.689905739140577623e+01,1.990944216018772295e+01,5.509116032184406464e+01,3.223810489410598024e+01
1.050049219665019784e+01,3.544129397602800680e+01,4.858224977661250676e+01,3.688531085156161282e+01,1.445533365701595052e+01,0.000000000000000000e+00,2.588213412703382943e+01,1.341234663489358958e+01,2.073972313475925233e+01,2.891066731403189749e+01,2.581975008775349778e+01,3.873621145001555988e+01,3.510998324256900727e+00,1.109661460287636459e+01,4.085071343540611366e+01,3.198783858087353593e+01
2.614679782611739256e+01,2.782663178826459927e+01,2.278403758478055252e+01,2.812525930610325986e+01,3.859582829043889518e+01,2.588213412703382943e+01,0.000000000000000000e+00,3.705361556264743683e+01,9.581374266721473631e+00,1.685582109756655100e+01,1.756854895465605138e+00,1.361790246861601439e+01,2.251673129973349674e+01,1.933833162678706330e+01,2.984678307489182458e+01,3.224198528267174879e+01
1.206701702266173726e+01,3.740629903339427642e+01,5.973176509473459816e+01,3.911066731285546183e+01,1.755434787623820325e+00,1.341234663489358958e+01,3.705361556264743683e+01,0.000000000000000000e+00,3.360656539403397858e+01,4.227588025092289570e+01,3.655647010708064215e+01,5.052010065487288415e+01,1.562644728167871122e+01,1.824390113689884885e+01,5.421327634303416687e+01,3.066066866528153056e+01
2.480037464513180723e+01,3.482459837930571211e+01,2.937049974751151993e+01,3.546647737054124860e+01,3.489616067688572087e+01,2.073972313475925233e+01,9.581374266721473631e+00,3.360656539403397858e+01,0.000000000000000000e+00,1.042421766653507120e+01,1.087682011917512881e+01,1.893951194263339843e+01,1.799753009444723162e+01,1.860343676727523032e+01,2.418776113117293747e+01,3.715377490590988430e+01
3.468810260467235906e+01,4.430940399665746554e+01,2.858619150867719583e+01,4.476013583659752015e+01,4.336600097104784624e+01,2.891066731403189749e+01,1.685582109756655100e+01,4.227588025092289570e+01,1.042421766653507120e+01,0.000000000000000000e+00,1.857922745559891098e+01,1.852553889123115383e+01,2.682471012101902730e+01,2.881619023202988927e+01,1.378442962710842679e+01,4.737947513127655697e+01
2.539019735834021319e+01,2.607332343913753547e+01,2.317532927557707367e+01,2.636840460273725029e+01,3.813483196337181624e+01,2.581975008775349778e+01,1.756854895465605138e+00,3.655647010708064215e+01,1.087682011917512881e+01,1.857922745559891098e+01,0.000000000000000000e+00,1.451920229803234541e+01,2.239045844493607262e+01,1.860421767791062564e+01,3.160363772748604916e+01,3.060029329075273097e+01
3.976438281627130067e+01,3.678482015712865660e+01,1.054463034513460507e+01,3.650675082472800881e+01,5.201935537905280427e+01,3.873621145001555988e+01,1.361790246861601439e+01,5.052010065487288415e+01,1.893951194263339843e+01,1.852553889123115383e+01,1.451920229803234541e+01,0.000000000000000000e+00,3.554547842160917526e+01,3.295571267987688913e+01,2.641004751040058807e+01,4.333566675737931462e+01
9.522854830797479408e+00,3.265458053037151842e+01,4.526784314847968460e+01,3.403545443272937376e+01,1.689905739140577623e+01,3.510998324256900727e+00,2.251673129973349674e+01,1.562644728167871122e+01,1.799753009444723162e+01,2.682471012101902730e+01,2.239045844493607262e+01,3.554547842160917526e+01,0.000000000000000000e+00,8.154611461674795336e+00,3.933609841591227507e+01,2.992043056738289764e+01
6.808801046318039951e+00,2.449996906869672131e+01,4.169652587560089785e+01,2.588656698590244787e+01,1.990944216018772295e+01,1.109661460287636459e+01,1.933833162678706330e+01,1.824390113689884885e+01,1.860343676727523032e+01,2.881619023202988927e+01,1.860421767791062564e+01,3.295571267987688913e+01,8.154611461674795336e+00,0.000000000000000000e+00,4.232022576474239628e+01,2.226693805700450923e+01
