2.930330475972208504e+01,2.634253919890275597e+01,2.843549724821826885e+01,2.255901355037103073e+01,2.472503677957436352e+01,2.082805116528023959e+01,6.731314276081982406e+00,6.896745850001231304e+00,7.574918841946120196e+00,8.496062394908298288e+00,2.729208116290051578e+01,3.402071161622318840e+01,3.326488211061789713e+01,6.997102043156211870e+00,1.361768337460603284e+01,1.056893697004667310e+01,6.721302268959223447e+00,8.303145353685300378e+00,3.085792592170017556e+01,2.712763681319068354e+01,2.221648322200986314e+01,2.890809685980362076e+01,2.488724876186659785e+01,2.072624394990000596e+01,2.607357653354203819e+01,1.807699975019815497e+01,3.001998752287007832e+01,2.627613281752116237e+01,2.067187786180705444e+01,2.391317584278541020e+01,3.357767012625239289e+01,4.462655430050531180e+01,2.524600794091151812e+01,4.046365783504990077e+01,2.336746931244829639e+01,3.558283843729857665e+01,1.178170115184050815e+01
3.238052659944011680e+01,2.628423716628136475e+01,3.156738228111418820e+01,1.704579915783477873e+01,2.458608053149671235e+01,2.246475385494306209e+01,2.247655075548479431e+01,9.501143354289991905e+00,1.690095882393352511e+01,2.477232685693023129e+01,1.223143624475522273e+01,1.777140344613517442e+01,1.895210428298567251e+01,9.477068427140986628e+00,6.810075935588916884e+00,1.613705894407177155e+01,1.647991763171329183e+01,2.466933504786762299e+01,3.143643569488660816e+01,2.914886128732466375e+01,1.512878346060566415e+01,2.605442150609169261e+01,2.324305283662296517e+01,5.045331035154979382e+00,9.787237353875685386e+00,1.040252320060677249e+01,3.058340784143512892e+01,2.832472203634139873e+01,2.919594740555006496e+01,9.584694347126795577e+00,1.723607194351331273e+01,2.899880425218554691e+01,9.006588169156723112e+00,2.410238199974012474e+01,2.152020298420922373e+01,1.974019146657904855e+01,2.113813195853719051e+01
3.041846940951863942e+01,3.313720529339978782e+01,2.992642814919113192e+01,3.685398734331912607e+01,3.250076522631386666e+01,2.907671531619281069e+01,2.067234029985960575e+01,3.004223634401538234e+01,2.278464047201841325e+01,1.558217134828570494e+01,5.078474915937741940e+01,5.687262974161138374e+01,5.693195965453180207e+01,3.040273831063849741e+01,3.732016247399435116e+01,2.504363614804810467e+01,2.296372244912485883e+01,1.612325677480335173e+01,3.467521034624984821e+01,3.086652978756500332e+01,3.796263842121264531e+01,3.772773616661685736e+01,3.426010106272038769e+01,4.253708522233323919e+01,4.890443733449181707e+01,3.624077724962363334e+01,3.423115916645845402e+01,3.045789100612306655e+01,1.932446751562433462e+01,4.432371888231366341e+01,5.551690436915449567e+01,6.466475034616432538e+01,4.814197693476283035e+01,6.232909952347731775e+01,3.378232214183137216e+01,5.640710297878227664e+01,2.023736773101559194e+01
3.364278237415921069e+01,2.664404372616667160e+01,3.326082339684303690e+01,1.860548285660903289e+01,2.600792255069409720e+01,2.765947868958396683e+01,4.388854444858399972e+01,3.106672608351306053e+01,3.337568860661652081e+01,4.419557657652813987e+01,2.438591598244558156e+01,1.951317488056696448e+01,2.842125046942864941e+01,3.148379908599744326e+01,3.024787569108564256e+01,3.044337317796356857e+01,3.356228389652690680e+01,4.443761849080804183e+01,2.974702802860732831e+01,3.057347245241228961e+01,1.721169357764968311e+01,2.260917307208888616e+01,2.368599265953049482e+01,1.855674011208709118e+01,1.954045352632546084e+01,1.950728488438818786e+01,2.929889875861472603e+01,3.022938020904023659e+01,3.840853452713336225e+01,1.399247845346323871e+01,1.424773079533206577e+01,1.120199708739061428e+01,2.008821108465085103e+01,1.578362812439776519e+01,2.316891487351013268e+01,9.525291973737187945e+00,3.493181428115740772e+01
5.623926962061973001e+01,4.918792439126131910e+01,5.583999525171389422e+01,4.040706272584461800e+01,4.845170443970231133e+01,4.969322526111137250e+01,6.056518507446813260e+01,4.746541792101335488e+01,5.268075733003510663e+01,6.241431147721731065e+01,3.078788877812386460e+01,2.236042160448894478e+01,2.958591576491125608e+01,4.753815118414977547e+01,4.321630716336746048e+01,5.035605335847447606e+01,5.261724325259247337e+01,6.243253166121926512e+01,5.234363261800057643e+01,5.313117413227867303e+01,3.859344331499918468e+01,4.521806170514130940e+01,4.612742019012414119e+01,3.359489853966941553e+01,2.915755367333058601e+01,3.922116701343308875e+01,5.190568102501637071e+01,5.275228838437764267e+01,6.020943208361085652e+01,3.108087531476537535e+01,2.091254906305298533e+01,1.144637153702684707e+01,3.003562160461848407e+01,1.424752864108545225e+01,4.544359195107388416e+01,1.898766270236238185e+01,5.534201853093890833e+01
3.826660878914734099e+01,3.582604443332905220e+01,3.741704310794403909e+01,3.200620825864263708e+01,3.424204740859486407e+01,3.028566275083193915e+01,5.172595813429721190e+00,1.432664535697223762e+01,1.693318989740191682e+01,1.080440082265203472e+01,3.101519214627803933e+01,3.883861065971720450e+01,3.581692062070228388e+01,1.387131997610343426e+01,1.731609249111697579e+01,2.011464850291795159e+01,1.613368667857042382e+01,9.962963449442900910e+00,4.019020580251901720e+01,3.634794375560357338e+01,3.148169328489448660e+01,3.850513633566472294e+01,3.447558407104677514e+01,2.758641846981404555e+01,3.134033131229144686e+01,2.701623727435140410e+01,3.937065701687983221e+01,3.551770579364566771e+01,2.852362669108492099e+01,3.154801183363132822e+01,3.954477606531387579e+01,5.165195457356789177e+01,3.046324316158217016e+01,4.624903490603316669e+01,3.296731179306270576e+01,4.238929508507520438e+01,2.042144140445203249e+01
2.496797029269751889e+01,1.860457232859962318e+01,2.475200274850850235e+01,1.405162125532113571e+01,1.850055667814839921e+01,2.128495968735075294e+01,4.280836188774754447e+01,3.135206093692024965e+01,3.064194950327232547e+01,4.176901346581828278e+01,3.136083942589949203e+01,2.840577869281744583e+01,3.657210704504284138e+01,3.199794075967292173e+01,3.310481840301788026e+01,2.728508048112826856e+01,3.108452560799477027e+01,4.220108750539853304e+01,2.060978592298503997e+01,2.228809104811477226e+01,1.399086371232468551e+01,1.398980403888547386e+01,1.636185636852364667e+01,2.226845703533033927e+01,2.610971675186526397e+01,1.841868515009744556e+01,2.032534378770210637e+01,2.215070529255348575e+01,3.191336489995258674e+01,1.761676323856843140e+01,2.324178856490990697e+01,2.117065369667975361e+01,2.638162208815479914e+01,2.598965221411118165e+01,1.652622850268897992e+01,1.920192393810524223e+01,3.074251883263973184e+01
4.278219992252303427e+01,3.899871819725722588e+01,4.190616848242111558e+01,3.292029780269549377e+01,3.728444034600969559e+01,3.368728320063561199e+01,1.323356899160219058e+01,1.432664535697223407e+01,2.109492737512072225e+01,1.881833250919801515e+01,2.461402652828716597e+01,3.291057209568778319e+01,2.842644332605221535e+01,1.351007319838375764e+01,1.270302713561976660e+01,2.351532872834916787e+01,2.021552489174261069e+01,1.807660814233110358e+01,4.383933489590553734e+01,4.034609841021865861e+01,3.179433742337915447e+01,4.075158211892869531e+01,3.696771318336414680e+01,2.434863452183294896e+01,2.618154245172401673e+01,2.683254807897109018e+01,4.297431599867015706e+01,3.947468336107004205e+01,3.448872281855640409e+01,2.893119440664002084e+01,3.460933446437160654e+01,4.746034059098232660e+01,2.532108651623529738e+01,4.091546831227528003e+01,3.528606931525747115e+01,3.821705608732541748e+01,2.558182617261095260e+01
1.362101285805554873e+01,1.849998634137490683e+01,1.449212523773843309e+01,2.831695170060839928e+01,2.021992612685597379e+01,2.303680503704456228e+01,4.705422356390562300e+01,4.286636695777447414e+01,3.538333540788896414e+01,4.264204340654561065e+01,5.500087732667095963e+01,5.533417956610603738e+01,6.150942844356107031e+01,4.374557596061021059e+01,4.920944876595375916e+01,3.288906234508612414e+01,3.625648355259954059e+01,4.347250485900343620e+01,1.334064847466731685e+01,1.615669182570950824e+01,3.058648760314845561e+01,1.956811629509754269e+01,2.158649958573105465e+01,4.347709847759073654e+01,5.011910678817670117e+01,3.452679452271884486e+01,1.419707114596126551e+01,1.703411389656901420e+01,2.405435875830383452e+01,4.072372298912662103e+01,5.083086857393146119e+01,5.122169769649300974e+01,4.994657559664143776e+01,5.515283644389808160e+01,2.327741998454354544e+01,4.795053269188404244e+01,3.139325729817477395e+01
6.153232487484311619e+00,1.336062061842254600e+01,6.671692499221625994e+00,2.343975784399409079e+01,1.447131934888416893e+01,1.521803919150400120e+01,3.569459687439569251e+01,3.359503756126076013e+01,2.508701127725662161e+01,3.092074953646433144e+01,4.903933047202494322e+01,5.114423282378337632e+01,5.581287513204524942e+01,3.445116616055543091e+01,4.076855598812048953e+01,2.325626311109032684e+01,2.596182988448028439e+01,3.177599511958447920e+01,1.029298894096051065e+01,9.451564408208511736e+00,2.571918418549995522e+01,1.717004091041124170e+01,1.667923119598065185e+01,3.754933323891644648e+01,4.470925044901264300e+01,2.825014074876816750e+01,1.056830435167983318e+01,1.003064920057561160e+01,1.222441156824809205e+01,3.599556404416203748e+01,4.738007077755898422e+01,5.093297084094835014e+01,4.434255929802473162e+01,5.282183915535099317e+01,1.784306735134268962e+01,4.560994445919699558e+01,2.056125507666319407e+01
