3.406618777072144155e+01,3.409793104781888218e+01,3.506346153995084336e+01,3.013323938439092586e+01,3.206426866482343740e+01,2.563338953712442603e+01,3.371899239359418488e+01,3.170472532859191261e+01,4.333597468697379895e+01,4.039263152996412742e+01,3.864313796161021486e+01,3.481608020472128118e+01,2.820933279210080613e+01,2.207262867924659844e+01,2.636183943762172177e+01,3.087585551089079772e+01,3.486487664312129198e+01,3.878110289617928430e+01,3.627666516693620480e+01,3.960309627324955528e+01,3.665017705499391809e+01,3.048111012468609360e+01,3.911786962793069478e+01,3.093197582554604708e+01,3.124125103395511260e+01,2.874013091606666137e+01,3.277754432706631604e+01,3.741651277429408395e+01,2.737281508617150649e+01,3.678049860428095030e+01
1.547202660582865086e+01,1.597335562357352678e+01,1.039831974830090289e+01,9.301889077840550968e+00,1.521829998550558471e+01,2.194820395691754555e+01,1.828843763428872293e+01,1.771119003706378692e+01,3.813263145761942496e+01,3.555652393329675931e+01,3.424652152670518745e+01,1.676992057567062133e+01,2.864692695000909950e+01,2.473619071780634826e+01,2.011901087553928491e+01,2.394522949909551457e+01,1.726937024638417739e+01,2.229064847353051704e+01,7.659494325287389493e+00,3.589901878616002762e+01,3.346909957011483527e+01,2.838734664630043625e+01,3.003878271886072326e+01,3.017458659809432397e+00,4.303660075663095164e+00,2.737825621021219646e+01,2.414727781368946680e+01,2.861724277507257597e+01,1.891541294163484110e+01,2.137064075804700991e+01
9.661362606807868403e+00,9.581043258008257624e+00,1.317188722845911641e+01,8.607795048418100947e+00,7.560240872636513565e+00,6.153601601644400176e+00,8.992657354041034168e+00,6.999962520019286316e+00,2.425754890856694246e+01,2.137167517283707951e+01,1.981240519714187087e+01,1.021103945611536901e+01,1.285968973273599403e+01,9.497297230453810357e+00,4.499098768578327245e+00,9.281617463630205123e+00,1.019589227447332824e+01,1.413878339157688480e+01,1.723779608393228813e+01,2.136625031547387366e+01,1.860399787878784750e+01,1.285938909006665298e+01,1.721353504961547998e+01,1.416675787508745898e+01,1.338621254002640093e+01,1.167546182414297107e+01,1.034341767357169672e+01,1.549674040769074601e+01,3.909275792757668899e+00,1.219215979232921221e+01
1.545605381778059062e+01,1.532550821657443052e+01,1.887096523475942433e+01,1.405425803181186062e+01,1.334347957361766746e+01,6.148474649530305314e+00,1.428919666131317179e+01,1.225271900905971556e+01,2.539505717327631018e+01,2.238155182603060567e+01,2.066076135354900245e+01,1.588280921208574981e+01,1.132413627706516124e+01,5.559743714867982689e+00,6.510837451112976737e+00,1.131174900998170330e+01,1.579498847585512600e+01,1.910729614079203387e+01,2.246074196677133727e+01,2.198712651793630712e+01,1.899291788303658990e+01,1.256318962284954566e+01,1.974514578488895822e+01,1.861188128328341662e+01,1.809274217829719689e+01,1.090580359723692894e+01,1.307835813695302107e+01,1.799622888246506136e+01,7.562225380429479671e+00,1.707772594095853691e+01
2.024103984918622245e+01,1.980102438210171556e+01,2.619991160086981097e+01,2.264794148052037670e+01,1.861050724116137900e+01,8.585207837704519562e+00,1.723618110155125649e+01,1.594136408881732692e+01,1.539776286521579785e+01,1.259418450407625301e+01,1.091543688525545086e+01,1.980337428664503463e+01,2.151486083741675159e+00,7.205340104789859090e+00,1.056870542077937891e+01,9.141703168711186933e+00,1.938532784215720994e+01,1.943467472357207626e+01,3.115789257056649220e+01,1.161513000278832664e+01,8.815094494086896049e+00,4.407044432641071374e+00,1.364067390224689014e+01,2.878744611624086858e+01,2.790630224070985221e+01,3.889079677684017966e+00,1.074859034022561310e+01,1.243629920584341342e+01,1.209501307778069190e+01,1.775837006234202775e+01
2.212704490063763885e+01,2.264484883281034300e+01,1.578031408464872420e+01,1.979571822454613184e+01,2.345573587047678998e+01,3.377387898955257839e+01,2.548567603099327883e+01,2.626162192583529631e+01,4.444398672187193000e+01,4.262280753258212229e+01,4.184572121558208835e+01,2.293411553594350138e+01,3.986153366686509969e+01,3.788650454534632672e+01,3.163597811614339506e+01,3.346372207829887202e+01,2.346045924633024526e+01,2.644657209406862108e+01,1.119711176769152061e+01,4.346533604268075379e+01,4.185622375964517516e+01,3.863698932165709721e+01,3.622488848275396833e+01,1.567629288311506919e+01,1.580129770787332788e+01,3.824064888269214180e+01,3.268672141691482125e+01,3.542122925643857201e+01,2.997225768555751202e+01,2.683628615436214560e+01
8.298367875912363800e+00,8.786854496879609400e+00,4.788864749607333771e+00,2.223897487260031891e+00,8.046264047765319560e+00,1.621123355900766327e+01,1.109644668703004733e+01,1.065060651367591049e+01,3.105808618765085072e+01,2.855755938536142580e+01,2.731890126946853670e+01,9.600858065370967864e+00,2.272445180071985149e+01,1.991459360916371679e+01,1.416751624817349331e+01,1.728916296851609857e+01,1.008755709493025599e+01,1.516568136163520819e+01,6.903754465827206310e+00,2.898244191885838461e+01,2.668676982846757539e+01,2.206359283722722253e+01,2.289363185468274153e+01,4.499439183845525214e+00,3.335846229585655021e+00,2.127815589858037981e+01,1.724859535688354129e+01,2.151666383008320693e+01,1.269541193317274441e+01,1.417441909945439171e+01
8.449649220231256308e+00,8.998827951296417993e+00,1.801184731798567418e+00,6.378346363899559002e+00,9.522304036119507487e+00,1.983757686334794812e+01,1.185214590797456324e+01,1.236686981969207011e+01,3.169053917115034835e+01,2.953707107066235693e+01,2.855756931330579107e+01,9.475965066754316268e+00,2.587187913943866135e+01,2.414085861675824063e+01,1.769054871287639585e+01,1.956720031435527218e+01,1.003058704688548985e+01,1.416244803676689834e+01,3.950767837428943885e+00,3.021429509542551273e+01,2.832532764995509922e+01,2.470180614976023747e+01,2.335092361182235265e+01,6.966732817973841030e+00,5.873768152069962944e+00,2.425788625882435312e+01,1.895378986038147318e+01,2.228053198495515375e+01,1.600444275857877585e+01,1.391592672159088728e+01
2.025407744021039491e+01,2.066950811089702711e+01,1.653393900102307867e+01,1.381239745756911752e+01,1.938950066350557577e+01,2.304701570607652883e+01,2.243846498481239493e+01,2.133025124470702139e+01,4.117473922016436916e+01,3.837778587013018949e+01,3.688425902679171031e+01,2.153580445119958853e+01,2.959187150094352248e+01,2.450069032784717393e+01,2.165629659274868857e+01,2.631446885891692489e+01,2.195514099156336130e+01,2.712059639246082909e+01,1.454474608075226705e+01,3.847171905576372097e+01,3.576088267142392851e+01,2.996454259765182826e+01,3.354151742168757266e+01,9.448820765626123830e+00,1.050782437467767139e+01,2.864677206568330803e+01,2.701805971331667777e+01,3.194820465953938182e+01,2.092963524951145615e+01,2.583860738475866725e+01
3.948310331648723093e+01,3.947918869478861126e+01,4.080367778970759218e+01,3.583579310635242621e+01,3.744091093274717963e+01,3.015996233414811911e+01,3.889897009905730840e+01,3.686619160011738927e+01,4.676946100235397807e+01,4.391578559268847926e+01,4.219527273056119299e+01,4.016262965557766762e+01,3.179984565470563140e+01,2.608473761990958906e+01,3.114071837093984740e+01,3.532501344742321692e+01,4.017417259080921355e+01,4.384197556301597842e+01,4.214521113686660669e+01,4.298994747233768976e+01,4.013255024709172147e+01,3.426708418302030168e+01,4.332052896542631970e+01,3.681358022436974409e+01,3.710709255742473545e+01,3.257679382665637746e+01,3.729885983914574155e+01,4.167221281362842689e+01,3.230878226936447817e+01,4.181766379426968427e+01
1.424223674318862187e+01,1.470146013228858095e+01,1.015403661322022622e+01,7.819815165005911339e+00,1.367618291131279840e+01,1.956592905318473186e+01,1.677018105389976554e+01,1.596605018271647047e+01,3.629589156940738803e+01,3.364383750200032352e+01,3.227559604748011424e+01,1.554318204320060559e+01,2.627213886933372677e+01,2.219496527351223136e+01,1.780426667439290966e+01,2.185221657994383193e+01,1.600370459009514335e+01,2.113500560114498228e+01,8.853014142551648646e+00,3.391475834072510054e+01,3.140062346899053836e+01,2.613079549111755995e+01,2.833219885642488478e+01,3.399298033966682731e+00,4.227819648431209387e+00,2.505582551808145908e+01,2.219901948352952914e+01,2.684362242238658425e+01,1.669301596912665175e+01,2.002439070808757293e+01
2.539613136019567108e+01,2.582460301115182233e+01,2.127100386005027843e+01,1.894237385871703339e+01,2.458739021010757853e+01,2.792188812228861039e+01,2.764408304046926190e+01,2.654422160589552604e+01,4.631644843633470998e+01,4.349517122444427741e+01,4.197776867929044187e+01,2.668552479495508578e+01,3.434813545807637070e+01,2.894267416517138258e+01,2.664626708275641320e+01,3.141000322944533352e+01,2.711642115413021159e+01,3.227859187055504009e+01,1.847097465239680858e+01,4.354991190028751902e+01,4.079808346601087266e+01,3.488259894157740604e+01,3.873884041938350009e+01,1.393783478227789985e+01,1.513236190083425825e+01,3.350027572128400521e+01,3.217515004368212317e+01,3.713571293032212850e+01,2.601140849917415210e+01,3.103094974817343399e+01
4.122335703127590456e+00,3.602118005762840802e+00,1.058537231416131164e+01,1.042530348275116303e+01,4.761367848287405558e+00,1.219492986772386978e+01,2.113305913665253222e+00,4.114871613796101890e+00,1.945910299982916314e+01,1.735534224176461393e+01,1.647742583438085973e+01,2.861736099439767145e+00,1.616577334952349787e+01,1.723849538683758098e+01,1.043765120388078671e+01,9.146543965667932596e+00,2.325417379249803407e+00,3.188214760530204472e+00,1.613758680335437035e+01,1.811276442001484810e+01,1.648926055329609142e+01,1.421820399497684129e+01,1.111948745373126535e+01,1.672566224140764035e+01,1.544383706897511566e+01,1.440918469852959483e+01,7.747908649777112799e+00,1.009955114789617880e+01,8.906890425489864427e+00,1.800776356416137869e+00
2.059099588978279272e+01,2.052333170364724779e+01,2.310350722180216465e+01,1.808581135909935611e+01,1.849837437513669158e+01,1.136520543749215051e+01,1.973064449833799472e+01,1.769326932702391275e+01,2.994559210051126286e+01,2.693734291234328282e+01,2.518487780507085461e+01,2.114795483145523747e+01,1.506769945975178970e+01,8.611180075290423730e+00,1.203523005320889361e+01,1.661483652463498473e+01,2.111138214435215588e+01,2.463613057809762097e+01,2.588009556951152845e+01,2.635439304715523789e+01,2.333898570417370522e+01,1.691901962330357634e+01,2.496288702337999510e+01,2.130113770326474665e+01,2.108453042292653734e+01,1.516840376993348194e+01,1.847705221049651314e+01,2.323496567197279461e+01,1.311439770106215263e+01,2.261203999273746845e+01
