1.416507861118324918e+01,2.588342139138728726e+01,2.616846695939147693e+01,2.182339696643361293e+01,4.621617396142832490e+01,5.607922593152541424e+01,2.537916825659346642e+01,2.945239812121375778e+01,2.896026169485073609e+01,4.221015400319202371e+01,4.241106003822099524e+01,2.136438425755135029e+01,2.451732500683001703e+01,2.166986930384591403e+01,1.593588933247693618e+01,1.800930232459836233e+01,2.238633694802168961e+01,2.359101271175423520e+01,2.375887724609744112e+01,4.251458014264789398e+01,4.352011197055733049e+01,5.377489528812341035e+01,4.376378371943653889e+01,3.665404704373036537e+01,3.888768932908057252e+01,4.794332140689439825e+01,2.290646994279206794e+01,3.220233110089065320e+01,2.589126831564505693e+01,2.124567042699471386e+01,2.727648701683569499e+01,2.860219072203407720e+01,3.100277525930430400e+01,2.755343417054390187e+01,2.298102194588752312e+01,2.231781794039189037e+01,1.492360996859967059e+01,1.161663379254785511e+01,1.807136561135755670e+01,1.043464573864531886e+01,5.507378562922555787e+00,6.515070923232727296e+00,8.046221231606679680e+00,1.556728245660115384e+01,2.188582452549252366e+01,2.699903035522110883e+01,1.890312867513073769e+01,1.986680519048871929e+01,3.058608967650935284e+01,1.814275837695015170e+01,2.539384155850203584e+01,2.295622971220609898e+01,1.919977739298610686e+01,2.685274565691176107e+01,2.453779055739153847e+01,2.086389937072561551e+01,2.635897971606632950e+01,2.280576320944900814e+01,1.463856173822749440e+01,3.196840591756517469e+01,2.769560699022737182e+01,2.604942466979365179e+01,1.544170074608274668e+01,8.045568904622545148e+00,4.177348271740715546e+01,4.391537758022646898e+01,3.108999944681815464e+01,3.192954633506622741e+01,1.255890229332490726e+01,2.130091564966537376e+01,1.169515598834694892e+01,1.042909549417292148e+01,3.213138793208629096e+01,2.868851746128564884e+01,3.675161295308534193e+01,3.120154441443772697e+01,1.936552066528243543e+01,1.726727938650802585e+01,3.337980118565836563e+01,3.469316838642085798e+01,2.853850446395262708e+01,2.932785432918550228e+01,2.705187031717980517e+01,3.044326518974319029e+01,1.502663082915122672e+01,5.256616671372506744e+01,4.683109201591228299e+01,1.780419601466449109e+01,5.249793309246602036e+00,4.224843806902701004e+00,1.667923116339643075e+00,4.301346856532169305e+00,2.109716950850034678e+01,1.594349051146066998e+01,1.825041673005669196e+01,2.087521560403541443e+01,2.655016638387331440e+01,1.536804326150431699e+01,3.670063654962633137e+01,2.517294629478225687e+01
4.951265579027492691e+01,3.329533942565176119e+01,3.435538630053682851e+01,3.656537323464807798e+01,4.757118611218181314e+01,5.829419576200790232e+01,5.311651477178263292e+01,5.610369142437203749e+01,5.559171973981703729e+01,4.079148428760061762e+01,4.134469727948825124e+01,2.843930992235558008e+01,2.797908716735903667e+01,2.238384003197255012e+01,2.884263104410963408e+01,2.992307090022330129e+01,5.322964824846410181e+01,5.192841706084018227e+01,5.273529448385895080e+01,5.288773507433573684e+01,4.894470901559049736e+01,5.932600124661200169e+01,3.786853720541986235e+01,4.234173175880869877e+01,3.838641508541117275e+01,4.884748934441326895e+01,2.093503349453746054e+01,1.205796221534939328e+01,1.852939369296359828e+01,2.295210876667385236e+01,1.683859341562675738e+01,2.808082616467417836e+01,3.094784547822819931e+01,3.111458619794914071e+01,3.320113054003883235e+01,3.347187993413588458e+01,3.212603225851577804e+01,3.202667277598434481e+01,3.106951445247131005e+01,3.323527837857218259e+01,3.816393632080461629e+01,3.771541174865822654e+01,3.777583260703713819e+01,5.425037283569925961e+01,5.392004860100666264e+01,5.907425412730384551e+01,5.682181169555108369e+01,5.323410539862325663e+01,6.672397290931724001e+01,4.775919129263649410e+01,4.967783537722401377e+01,5.256565471434171144e+01,4.953568841614524842e+01,5.462275697804885510e+01,4.944503303593537424e+01,5.179053555467655201e+01,5.411962261588333689e+01,4.822444664003170800e+01,4.573361981918033337e+01,4.741392544673406206e+01,4.767743446736299262e+01,4.634058618689773112e+01,5.715326886488238500e+01,5.011455508022530836e+01,3.489899702654224711e+01,3.841556485078754690e+01,4.703570348979012294e+01,6.075369546750203398e+01,3.227379773739705371e+01,3.294813933924718441e+01,3.862847307091003302e+01,3.433616328941778306e+01,2.911049091012757017e+01,2.916083500907755877e+01,3.558235977121566407e+01,3.204698457141642365e+01,5.036545228809603003e+01,4.970525157465105792e+01,1.312715406528134210e+01,1.132597933731002904e+01,1.742654422082517129e+01,5.278334637429072984e+01,5.541553696258383610e+01,5.713010250360859033e+01,3.755735016406922000e+01,4.936241266125207261e+01,5.288802150942784408e+01,5.552888235076122925e+01,3.849767062338589341e+01,3.971523545958111612e+01,4.463950615309490644e+01,4.409673642157907381e+01,5.261701489047661795e+01,4.030272576023374143e+01,3.711464939366666727e+01,4.073822759153978268e+01,5.491403731333893745e+01,4.067413941251167131e+01,7.127575746669967316e+01,4.606758747206214366e+01
6.114500806523486709e+00,1.600645678625293655e+01,1.553607089226694704e+01,1.102397076648849605e+01,3.108476872478573227e+01,3.986996595923403675e+01,8.998865762454647310e+00,1.307325998789628763e+01,1.252997562390013186e+01,2.863050737864312723e+01,2.866827000832624961e+01,3.353094244454893413e+01,3.685117871235204490e+01,2.875137064476584925e+01,2.616611604566672611e+01,3.029808154133759146e+01,7.509554184620919060e+00,7.259554202297295866e+00,7.783641200378442093e+00,2.582915183262661074e+01,2.772542588539845099e+01,3.715972216414580487e+01,3.135320711911925784e+01,2.202454916458854228e+01,2.586227981992486491e+01,3.270433758883952180e+01,2.653426022624004688e+01,3.402208709845666590e+01,2.785270096390074457e+01,2.421103258170661121e+01,2.965027572725673721e+01,2.119115378208750755e+01,2.141782548600651026e+01,1.858978723734177763e+01,1.425490319706068654e+01,1.370918313926010512e+01,2.777968266437373046e+01,2.006116845753226485e+01,3.105791123017782596e+01,1.901274695336980969e+01,1.724373883546804720e+01,2.032647525078805018e+01,2.289805407238012336e+01,1.109270178973297227e+01,7.986358498658078453e+00,1.342160833235939776e+01,1.220709069094935373e+01,7.316698200612492542e+00,2.074522500981068163e+01,1.801059018400891221e+00,8.195375667107821727e+00,7.259546394683208170e+00,3.602086584846100337e+00,1.065062780717996027e+01,7.351378345287002958e+00,5.921684336599430942e+00,1.009945023874647596e+01,5.597994331299530835e+00,2.634054343773134299e+00,1.540285511093895998e+01,1.074831533567777875e+01,9.292323092529205297e+00,1.633712198043754427e+01,1.405169833623298814e+01,3.027502813655760860e+01,3.132855022413247070e+01,1.454233953571223026e+01,1.667923114604666068e+01,2.425192859945403256e+01,3.542138220347733579e+01,2.755506473506940779e+01,1.558210920863212756e+01,2.334296841938431655e+01,2.059942713964843009e+01,2.472013005421827003e+01,2.100983646901974211e+01,4.393465870261064943e+00,4.060739624867777842e+00,3.318700994820440542e+01,3.493564605854144389e+01,2.856978410255044665e+01,1.220774347646198876e+01,1.114025075664615727e+01,1.416278386731955052e+01,3.061580496282152453e+01,3.782229564130485500e+01,3.056602875763516636e+01,1.111670826145904023e+01,1.672462724000966006e+01,1.597186737769595588e+01,1.595135747291277717e+01,2.151114400235434232e+01,6.692547018297224426e+00,5.695090166054612268e+00,9.052432597143146964e+00,7.152926794666261578e+00,1.058536699200535836e+01,5.403491949009636031e+00,2.547640134697886793e+01,8.430573699287181810e+00
1.558207292452451753e+01,3.013947440781395670e+01,2.930751980824166480e+01,2.588444793935138577e+01,3.611161230123902044e+01,4.092794100934513324e+01,9.522914369134419132e+00,8.615415000618201091e+00,8.810536768628615789e+00,3.674766454136619842e+01,3.654099864073864978e+01,4.896821893320056063e+01,5.230135617098648737e+01,4.508971672744823422e+01,4.189688152489168971e+01,4.561016228964212615e+01,9.005137913970258978e+00,1.034154286188467786e+01,9.493853471605467220e+00,2.725727943238709017e+01,3.178211374554915380e+01,3.701276723344506081e+01,4.058588877041027843e+01,2.982926994334955140e+01,3.520158253374243884e+01,3.725002101842283508e+01,4.302320547687679664e+01,5.031606471800973424e+01,4.426831787332108092e+01,4.069974984388810668e+01,4.606928493937977720e+01,3.573124483991119149e+01,3.470919478615512332e+01,3.273967068704070726e+01,2.933297815509830642e+01,2.894426245108634532e+01,4.281002660091875356e+01,3.581512685224136305e+01,4.614587282936730617e+01,3.463739539912649690e+01,3.169780731006988361e+01,3.453052810097663183e+01,3.685096418179926303e+01,1.440658907140072742e+01,8.585089639207346579e+00,3.094178321794158748e+00,1.138660257710134793e+01,1.003057012124635250e+01,6.333897757321259370e+00,1.469057974767914843e+01,1.353048990269456375e+01,9.600527727731103411e+00,1.289290562185644973e+01,8.438727716666111434e+00,1.341149597604281141e+01,1.056843822572472469e+01,8.779815943853733984e+00,1.420209269306957722e+01,1.756679346642642514e+01,2.078405358649230195e+01,1.712000003033077178e+01,1.756279654635707033e+01,1.808237323898122284e+01,2.240851017391538136e+01,4.065105351686690938e+01,4.035292814259749861e+01,2.039911917577583367e+01,5.548633478961467524e+00,3.949758193560849406e+01,5.011139743425434290e+01,4.104368867179106672e+01,3.149574685638236105e+01,3.684603235928946674e+01,3.489087584866746283e+01,3.539941776393153106e+01,3.395288120942054633e+01,1.215961890103875831e+01,1.349814128391676959e+01,4.917945430324403588e+01,5.096145219246430003e+01,4.474941190541428426e+01,1.259158096982089425e+01,7.561960166907117475e+00,8.323440130498786615e+00,4.434512849591306605e+01,4.272122741057761175e+01,3.270127133187200741e+01,1.209249182934007649e+01,3.114193732666187486e+01,3.005327658397789392e+01,2.777921051882056247e+01,3.326013033192207757e+01,9.834507033742585946e+00,2.212867171517889631e+01,2.506133710225619282e+01,2.159168817398589013e+01,7.901776325260628120e+00,2.188718961683679609e+01,9.119349291849459860e+00,1.740961266168360666e+01
8.192954727693846806e+00,1.565078219115919822e+01,1.565078219115919822e+01,1.093517231925160260e+01,3.471746669205355573e+01,4.446358294184005189e+01,1.580288514787217657e+01,1.988183165073301595e+01,1.933801469055630307e+01,3.108080914749263002e+01,3.123458067294870233e+01,2.676443284003074297e+01,3.009167087877733948e+01,2.252977231309859008e+01,1.945910300000769766e+01,2.350847460726849292e+01,1.391593482501940748e+01,1.404810105560405198e+01,1.451910059674308684e+01,3.095397583617763360e+01,3.191989274030582990e+01,4.218271730148963883e+01,3.304898883026265111e+01,2.520181106212612221e+01,2.789417159092440457e+01,3.643017106711964459e+01,2.099087523174832981e+01,2.927296311412850827e+01,2.283790647466123502e+01,1.872296851124193395e+01,2.458719674739600336e+01,1.969028298337948968e+01,2.115254238536941145e+01,1.782174027714471620e+01,1.302724375682399760e+01,1.235313717852909576e+01,2.097102192126251552e+01,1.334338491442893471e+01,2.425191458892384944e+01,1.225029646972103947e+01,1.058041090476339718e+01,1.367405889449813650e+01,1.627176629359538751e+01,1.302072804157530683e+01,1.404801640037526056e+01,1.964797841125835376e+01,1.549244554987036437e+01,1.269445100194758247e+01,2.598677884988394382e+01,8.367259644031380006e+00,1.467937503412506395e+01,1.391596330200044385e+01,1.000753868597357510e+01,1.744830097156147986e+01,1.389586553703225213e+01,1.225028722578658424e+01,1.689933872054510999e+01,1.209484888943429226e+01,5.049697062105084733e+00,2.042114251029685690e+01,1.635593598832067741e+01,1.463670528609807064e+01,1.684607424305776036e+01,1.159925315988644812e+01,3.138460293640791221e+01,3.313772329588659460e+01,1.954449286652044648e+01,2.339046652347933986e+01,1.744806735749187965e+01,2.861676783071608909e+01,2.098605878174945971e+01,8.921511447210907164e+00,2.269462808459188352e+01,1.943748450576372377e+01,2.606752822796017810e+01,2.109400837563618936e+01,1.058534557250841779e+01,9.126158874527872555e+00,2.907357320300413406e+01,3.072440019020418234e+01,2.420981262631373809e+01,1.878761238011285428e+01,1.790764408786981576e+01,2.097137835312701526e+01,2.395723489714097809e+01,4.117660827778315280e+01,3.521516128822359804e+01,1.419836445914076073e+01,1.008630106016908456e+01,9.492662222994539434e+00,1.074566157955991486e+01,1.579885077996943110e+01,1.285941573609809474e+01,4.406658161064867407e+00,7.477604534743353959e+00,9.291369901201731452e+00,1.735540100867683222e+01,3.785999267781887667e+00,3.129366319852990586e+01,1.377290428542604594e+01
3.026429177740254772e+01,8.867462318589865333e+00,9.005817452349946350e+00,1.379289457105778460e+01,1.750378283625230225e+01,2.886645136617313412e+01,2.742680741780395337e+01,2.898022049267878941e+01,2.858825514405595669e+01,1.091037010073461033e+01,1.139539109876456280e+01,3.684868520545569481e+01,3.923749243209344684e+01,2.758093015056004305e+01,3.060096628816094011e+01,3.514042507025185813e+01,2.930639339242927122e+01,2.700804150539726933e+01,2.788213710367379861e+01,2.172568941800417264e+01,1.799859314324669413e+01,2.897642710731962623e+01,1.021110089114610453e+01,1.120250290356288403e+01,7.724146632460743511e+00,1.907660564199872510e+01,2.239063348621139937e+01,2.253156867293028043e+01,2.038800939392604405e+01,2.120214917155906065e+01,2.148453074349735559e+01,6.694509766023823083e+00,3.449341180597307321e+00,6.898682361194614643e+00,1.158424162045186456e+01,1.226351139727357875e+01,3.456498680076259689e+01,2.737533742719497454e+01,3.654711114852934628e+01,2.751714913507341720e+01,3.041202844823860829e+01,3.256160867938753256e+01,3.463525815941582664e+01,3.544147321976909382e+01,3.048175996611532668e+01,3.410985038449678797e+01,3.652387047412914001e+01,3.091591603878419647e+01,4.276089080582911350e+01,2.561857472228421884e+01,2.337725837872898182e+01,2.814815573959412376e+01,2.689691560591408503e+01,2.847193500538415378e+01,2.358362013521592004e+01,2.848838406196005124e+01,2.811688274580988889e+01,2.321595085218677568e+01,2.590275088775631573e+01,1.778086478407177751e+01,1.993690917242143001e+01,1.933390264745973042e+01,4.042193758119775282e+01,3.610530738266596273e+01,7.587440824973858966e+00,1.055348539335721192e+01,1.769754768883475293e+01,3.366740020762482288e+01,3.162652178698899164e+01,4.112048176644761810e+01,3.872575422377438770e+01,2.505123496247287207e+01,3.019724218181237596e+00,6.115380688646384399e+00,4.651741443962460032e+00,3.449341180597307321e+00,2.774647552556450592e+01,2.835415298389456851e+01,1.920712596773766734e+01,2.075050984119668485e+01,1.777767297884062714e+01,2.502106913659873300e+01,2.934988445591166339e+01,2.977981732750613375e+01,4.032120907023507073e+01,2.153978422268838244e+01,2.206559972990696039e+01,3.549397817590451609e+01,3.026316599320411171e+01,3.065936949096254338e+01,3.422248078066454013e+01,3.777826073287942421e+01,2.934973913107570453e+01,2.060053457998951032e+01,1.704961364481902564e+01,1.725362602284225844e+01,2.899492222722467005e+01,2.127452276566294032e+01,4.560175666975118247e+01,1.952791448543308306e+01
3.844855787722350016e+01,1.681434445094964758e+01,1.724990838804135862e+01,2.185795768419413676e+01,2.168300049880014768e+01,3.215631178156770176e+01,3.621703022295827168e+01,3.773657291227444688e+01,3.735374060930401896e+01,1.507301810827728517e+01,1.562679709616955215e+01,3.888738682689091064e+01,4.070492801873593436e+01,2.931928092361872729e+01,3.381461620708342508e+01,3.788939776096652423e+01,3.802703924138160119e+01,3.577140396030875991e+01,3.664716160947070733e+01,2.844258648579685200e+01,2.370608197895897362e+01,3.338635307170083877e+01,1.175491274409344555e+01,1.857445466172297088e+01,1.342499751278797504e+01,2.283574556926947352e+01,2.411978060568188553e+01,2.067245441481954416e+01,2.120718136034355439e+01,2.374762311732500564e+01,2.162958282610221872e+01,1.237265891236361171e+01,1.137643346215932461e+01,1.432895565296194818e+01,1.905239060511407700e+01,1.970933870157325529e+01,3.801216007943750697e+01,3.200659121314798483e+01,3.935459864449453704e+01,3.246275215714958051e+01,3.616591446946341648e+01,3.782766043685202817e+01,3.954799497148933085e+01,4.368011083252664406e+01,3.917715208046610087e+01,4.289840919576528222e+01,4.497710609817799110e+01,3.951550278801671112e+01,5.154136201903554593e+01,3.410526998148441891e+01,3.216961590275231941e+01,3.689170965928688162e+01,3.546980620690810326e+01,3.726447431655228826e+01,3.236758613038279719e+01,3.715154287610300798e+01,3.691025478706679763e+01,3.195581234515299940e+01,3.404755403387134294e+01,2.627260134188398055e+01,2.870721334061045127e+01,2.812727532942508901e+01,4.845030820328179999e+01,4.355065163265958006e+01,8.895590192476726443e+00,1.230729849290611355e+01,2.627506685433030142e+01,4.240289745851427483e+01,3.562299144209021051e+01,4.356300011453076593e+01,4.310307060759486575e+01,3.070465423697399032e+01,9.462948479742070873e+00,1.257093507216428918e+01,1.139551183001488077e+01,1.190745725947135547e+01,3.633141666055662711e+01,3.679718012939067506e+01,1.680539061325544381e+01,1.778401816666858437e+01,1.777999239480336513e+01,3.375194988567286458e+01,3.814246360608867548e+01,3.851490069422429485e+01,4.412366322379794070e+01,2.326031217484246838e+01,2.737833837207074339e+01,4.389930354395995238e+01,3.612627005159671967e+01,3.675417131093968237e+01,4.084722115315693713e+01,4.365633026919319093e+01,3.801970736215160684e+01,2.847347436250632668e+01,2.474246810308158828e+01,2.567839222353807216e+01,3.778829418345900848e+01,2.912434415761351758e+01,5.437856522726347208e+01,2.831552198401168496e+01
4.066814077786317938e+01,1.905757894017096987e+01,1.937925734201511574e+01,2.409351052460021947e+01,2.075081903794760052e+01,3.069994776057255237e+01,3.777227530421682644e+01,3.902631289143887017e+01,3.867224496006109291e+01,1.448828467197339620e+01,1.502247900054507035e+01,4.179953967365561596e+01,4.358075731049260071e+01,3.223342599805074116e+01,3.675891328164194505e+01,4.082727621615481439e+01,3.979148283611538517e+01,3.744436576609167133e+01,3.831410567282703994e+01,2.831312616375331004e+01,2.325957068900499536e+01,3.227525836094543621e+01,1.065093773903664953e+01,1.900407649086527684e+01,1.351858107161168476e+01,2.172572614826941972e+01,2.704581849603069088e+01,2.328991362170257773e+01,2.410205598957978168e+01,2.669128285081653473e+01,2.447451225721456325e+01,1.499628253089830032e+01,1.351562436426414493e+01,1.668430109883878387e+01,2.146558129575751650e+01,2.213466475174100978e+01,4.095622902825149936e+01,3.490860334396904108e+01,4.229292372039770953e+01,3.534475360071751027e+01,3.897994242039502666e+01,4.069374332273915229e+01,4.244338378026063197e+01,4.587513632864160940e+01,4.098252138406238032e+01,4.445595633849166006e+01,4.703294104939729436e+01,4.144045930601915728e+01,5.313571758571055170e+01,3.613076733115805439e+01,3.370997796796970647e+01,3.861213344204459474e+01,3.742146173540509579e+01,3.872987554273446165e+01,3.397181420135762409e+01,3.900326445928556751e+01,3.840528026091755009e+01,3.368998331485580167e+01,3.628123392278695292e+01,2.724479465389503119e+01,3.007617826554793439e+01,2.964849951730770883e+01,5.075527479385172569e+01,4.606142602488303339e+01,8.246577477182674087e+00,1.120257413661493651e+01,2.733776680009352944e+01,4.362542501881232937e+01,3.855718882064380182e+01,4.648776748194386954e+01,4.602979687532193509e+01,3.351668285270451264e+01,1.179331444872209111e+01,1.507850621779111577e+01,1.208259822862977018e+01,1.387672663165379205e+01,3.827139317775577609e+01,3.885716224485693004e+01,1.940282091787438290e+01,2.025630626206077523e+01,2.064629815463367279e+01,3.499435965417239913e+01,3.960654991984461049e+01,3.974831918722604485e+01,4.706573850379430723e+01,2.151940098045952610e+01,2.669262003425198060e+01,4.598994522855591072e+01,3.892720318093543597e+01,3.952621271435889128e+01,4.354295661674353823e+01,4.646830259794680273e+01,3.986207096293823327e+01,3.081078656338590349e+01,2.712808284748436094e+01,2.774029162168938711e+01,3.928132983891592289e+01,3.147222597810694822e+01,5.570378277977948756e+01,2.990992798973251965e+01
2.311630716266365937e+01,1.294935289793993860e+01,1.185260647822023827e+01,1.303597840311473988e+01,1.390267775870268352e+01,2.296414024695564393e+01,1.533113764206003182e+01,1.540514363854446422e+01,1.515225273621674340e+01,1.286157824050526877e+01,1.270440070663701349e+01,4.362912605197864480e+01,4.662916267242092516e+01,3.583168695423673000e+01,3.628988883365277474e+01,4.101519758460348442e+01,1.843704985888532377e+01,1.573224544896663168e+01,1.647396936070845541e+01,9.960984734637644777e+00,1.051959491806550773e+01,2.082122805053617043e+01,1.663748881834908033e+01,5.883684987537225908e+00,1.132612046713029486e+01,1.548267205553016268e+01,3.148122233791695734e+01,3.503304772383503973e+01,3.084994237867066857e+01,2.950675473874233745e+01,3.242548700537438577e+01,1.728889350132995517e+01,1.431017245278560779e+01,1.445533365701594519e+01,1.469260925335151846e+01,1.492689375034717081e+01,3.936296023396462829e+01,3.109239830176298014e+01,4.218315563860267048e+01,3.058747007295884401e+01,3.120265079646036810e+01,3.412721983177889484e+01,3.667249752818442232e+01,2.739460611743072249e+01,1.979112683101132220e+01,2.164274599757873574e+01,2.719074427574011565e+01,2.107965351677779253e+01,3.021616257353827706e+01,1.744256601819290964e+01,1.161710834252564162e+01,1.708446104598618831e+01,1.782165757239044268e+01,1.577826413061299426e+01,1.225656357944348507e+01,1.836178317631641477e+01,1.561085492363660165e+01,1.297178709253817175e+01,1.973323009534045624e+01,3.191915489140675799e+00,7.505083264637359974e+00,8.239926780585950183e+00,3.292430546891662146e+01,3.127195132703608493e+01,1.690397419974815207e+01,1.640360773240726999e+01,3.578768136888256013e+00,1.975046276264996337e+01,3.583887663197530316e+01,4.691994641971295010e+01,4.137408696735019475e+01,2.711914589625884275e+01,1.628041829680164554e+01,1.618063466921903881e+01,1.207861311572716900e+01,1.323278940613758792e+01,1.843754782303914297e+01,2.000102933179055142e+01,3.242576004225453090e+01,3.415961085249456630e+01,2.947450055946355008e+01,1.136512877744909567e+01,1.660202125405705331e+01,1.595708214612763065e+01,4.389708297314429331e+01,2.070850754094622914e+01,1.372417198269650740e+01,2.653471023155439923e+01,3.081804441629111224e+01,3.057713654571370654e+01,3.219404674752620821e+01,3.726972583741804357e+01,1.904949075788488599e+01,1.722343313500684658e+01,1.592942906871046382e+01,1.230070659824213664e+01,1.642419152312352892e+01,1.776542359117428660e+01,3.192704877037019529e+01,9.000625593646738309e+00
4.458769250628557046e+01,2.705604748569023243e+01,2.654860157145923338e+01,3.069104880152528381e+01,8.639475510852127726e+00,1.307506148861740414e+01,3.691679411267544708e+01,3.613651440088629130e+01,3.602943221178295374e+01,1.030637084130248837e+01,1.010954412407456715e+01,5.690948550610694667e+01,5.924076056265186452e+01,4.757583687938355865e+01,5.062905054583479370e+01,5.520028855094764708e+01,4.019801759758467341e+01,3.748265750940758778e+01,3.818992825128042057e+01,1.835829233960050288e+01,1.305024270979622791e+01,1.598186167146445769e+01,9.934908108990292419e+00,1.650525461103588043e+01,1.370868200741222509e+01,7.849171862845468972e+00,4.234080866996495729e+01,4.090048127173560744e+01,4.006329067208773864e+01,4.125506061158458948e+01,4.092778860200407820e+01,2.673698903344918065e+01,2.305792535047381620e+01,2.615877818218604745e+01,2.998095312126381984e+01,3.058509484858391403e+01,5.453008526862795691e+01,4.704340506138231603e+01,5.659952456208207394e+01,4.702734246496753201e+01,4.926767787223494821e+01,5.174531031938908399e+01,5.400906350448314441e+01,4.910612914764533343e+01,4.155615383370687965e+01,4.281661974169859519e+01,4.899269384106924008e+01,4.288160308210691340e+01,5.102502665099012802e+01,3.899946903911470031e+01,3.338424285541419323e+01,3.884062673626247886e+01,3.954688617630166192e+01,3.710471028229794399e+01,3.405043604304275107e+01,4.016373274164553919e+01,3.703383179748900034e+01,3.474378845541388472e+01,4.080904291757937585e+01,2.458006705341180620e+01,2.929168813411677874e+01,2.998712797522701123e+01,5.460588579573433066e+01,5.222764219973480948e+01,1.292445795157085620e+01,9.538066449342963438e+00,2.522810600094903322e+01,3.971333306732182677e+01,5.147087041663239404e+01,6.118863970249616102e+01,5.833011772359505898e+01,4.418329492213568699e+01,2.307757883712437064e+01,2.603408693181279077e+01,1.627700085969764388e+01,2.240521370812485813e+01,4.019851718135932117e+01,4.165661602289311816e+01,3.712539325967799897e+01,3.826313214528417461e+01,3.706410433928266457e+01,3.239506032219562570e+01,3.785585690639438639e+01,3.637523461284531834e+01,6.014600115400621405e+01,3.603894689888665237e+00,1.372617881138711482e+01,4.832614545943752660e+01,4.902448092971986426e+01,4.917562439215758019e+01,5.193706242509793469e+01,5.628891960984031329e+01,4.084710920863778938e+01,3.694784311777657848e+01,3.426430152296106968e+01,3.227928042479229731e+01,3.777820614567991697e+01,3.759997106313518600e+01,5.148422769055591885e+01,3.069203628121378102e+01
