3.940768159424782624e+01,5.942435005437931750e+01,4.828575362152958661e+01,3.746556127880449338e+01,4.678139235907175930e+01,6.818594791297437041e+01,2.963946140441496269e+01,5.978227577569494144e+01,4.718584849914788748e+01
3.093518753538403843e+01,2.962860623484182554e+01,1.784323996963126291e+01,6.386834716986287575e+00,2.086521547702938051e+01,3.715156241497866318e+01,2.589382664896731612e+01,3.808517554348932066e+01,2.960548947152524590e+01
4.303080394028966360e+00,3.901301563643650638e+01,4.623300158013140049e+01,3.034007486237261730e+01,5.166997299529933940e+01,4.909532435850679377e+01,6.888764164180317451e+00,2.847684599039083508e+01,1.597243353499855800e+01
5.876724392590575263e+01,4.138472555406558229e+01,1.599108830917700708e+01,2.959608634644778036e+01,7.788624964389459393e+00,4.233389489616747170e+01,5.440271027407457183e+01,5.879278770493205997e+01,5.465454617493563205e+01
3.449718415624767687e+01,1.755821249156735764e+00,2.729952334829706473e+01,2.378614544162871169e+01,3.681495896168965487e+01,1.111948742847380878e+01,3.827203216859832935e+01,1.892982810785023418e+01,2.350848423227612116e+01
1.477241252050296616e+01,2.778749385400588778e+01,4.539003460380387622e+01,3.231212552567106400e+01,5.340141971147446753e+01,3.683060080039960127e+01,2.377111917701642341e+01,1.036925217852437697e+01,6.880544053424024753e+00
2.475635713494295587e+01,1.721485221756359962e+01,2.081227850921420597e+01,8.164638950713909438e+00,2.845694192738148587e+01,2.636242213110331889e+01,2.450065779462703830e+01,2.455875231887445409e+01,1.863414879499421417e+01
3.227513852461724753e+01,3.602055134544766890e+00,2.489152529446164408e+01,2.031796094649835283e+01,3.431929589026253069e+01,1.361736904501304579e+01,3.542253394368103159e+01,1.930837066886909881e+01,2.181493216433004889e+01
3.253929602792930353e+01,4.113220088244475647e+01,2.832788710693842305e+01,1.811937041956540639e+01,2.809785961393632547e+01,4.912287106422160576e+01,2.445704663256069011e+01,4.623772909638497453e+01,3.544563818259969423e+01
9.871225142863981006e+00,3.111089536724873739e+01,3.581082074599164855e+01,1.991674234026905310e+01,4.136371914274376138e+01,4.114556305799374059e+01,7.901564693672863626e+00,2.610520904421430899e+01,1.343685000749335678e+01
2.682477756945791114e+01,9.301426138518685605e+00,3.026964610714533421e+01,2.220893499362303203e+01,3.939859809172456551e+01,1.895189430093373772e+01,3.139269980465184062e+01,1.274860898530037545e+01,1.562644728167871300e+01
1.659485416331829200e+01,2.264472887874831386e+01,4.062769467552455893e+01,2.828416385209667183e+01,4.889027714840596417e+01,3.186674070277081583e+01,2.429667420358076413e+01,7.771756620218567058e+00,5.265918384207659564e+00
9.573264590865381507e+00,3.790624278714438589e+01,5.176417663379715606e+01,3.688311229141994119e+01,5.869484280583106539e+01,4.740758142822132726e+01,1.905756802023235608e+01,2.151597128387929914e+01,1.338353962706946021e+01
2.891859805211772994e+01,4.918247372694241903e+01,4.123221983613473896e+01,2.833836059131362006e+01,4.170261748557726378e+01,5.830760426889854386e+01,1.918719030166736417e+01,4.873932374065414308e+01,3.617180556936131097e+01
4.101681789063906791e+01,2.040281899622455342e+01,5.559454813729172606e+00,1.341265155801393405e+01,1.502725284059918387e+01,2.395247684467383920e+01,3.934237072490199694e+01,3.737970706646895280e+01,3.460704319138755380e+01
4.338728521667601967e+01,7.901363716570960705e+00,2.801481278286992804e+01,2.936875749130499358e+01,3.734845329549710868e+01,2.223897485694762644e+00,4.686912640846198030e+01,2.635616349206692632e+01,3.236079160940170141e+01
3.867613506312753913e+01,8.454351286763092332e+00,1.772823136243115627e+01,1.899526665392696856e+01,2.725495489004023852e+01,1.229345927636566138e+01,4.005325134103318163e+01,2.809005784662532790e+01,2.935680282024122079e+01
1.717006065940273274e+01,1.933759301148002052e+01,3.600233943700740724e+01,2.377667444406507968e+01,4.425024466710475934e+01,2.903807642524456867e+01,2.328281472994008894e+01,1.007335427869412570e+01,5.559743714236908829e+00
2.201850724534569537e+01,4.459050963472724760e+01,4.023810813168177702e+01,2.571936218296117360e+01,4.228523476196118480e+01,5.411479286432103208e+01,1.229808619996741648e+01,4.236226539051583728e+01,2.960883451511566022e+01
4.650518763657701271e+01,1.623502346137862062e+01,4.019187215989632733e+01,3.948162880620508730e+01,4.958464549395319665e+01,1.227265867951271261e+01,5.210148481407663468e+01,2.446287234264237043e+01,3.468618748740613000e+01
3.973325281504011741e+01,1.242433143161445130e+01,3.808984961206390807e+01,3.492633742210585268e+01,4.762553579073253474e+01,1.336523502986540457e+01,4.555276486925754398e+01,1.784288363995155891e+01,2.790282103749363074e+01
7.901392374834645516e+00,2.783191846301185990e+01,3.788973259235196167e+01,2.283911945795592047e+01,4.465263569867411064e+01,3.790382443116509847e+01,1.291113879864007252e+01,1.930837066886910591e+01,6.377139089664531468e+00
3.088902556649408027e+01,1.275996458250602750e+01,1.687540624514607046e+01,1.054385173631676587e+01,2.571820256262046200e+01,2.068594738383992748e+01,3.116426213446068161e+01,2.602533603746574897e+01,2.324036536636814176e+01
4.531230138181568634e+01,4.167347567453678181e+01,1.986761747124356958e+01,2.043806288553168926e+01,1.502298429965188653e+01,4.704294213896647392e+01,3.868083298486403265e+01,5.310713932629795409e+01,4.495254565912434686e+01
2.566350140393543100e+01,2.858108369481360000e+01,2.181793620499083630e+01,6.809168898694435867e+00,2.590237692480073761e+01,3.708001876144499676e+01,2.085749573193631790e+01,3.427367939345661085e+01,2.487967434082818130e+01
3.545868368966837636e+01,4.863290588711472395e+01,3.576591346891163425e+01,2.584262671002063882e+01,3.447041102826880632e+01,5.684193455139380546e+01,2.625177763161151745e+01,5.210161302831252783e+01,4.045506583051703586e+01
1.445533365701594519e+01,2.112702611410023579e+01,3.409972593110276762e+01,2.057090746271376958e+01,4.179646554034231798e+01,3.116420388074511649e+01,1.920320427283538578e+01,1.467498608276816796e+01,5.267077139750030668e+00
