3.731322960323759474e+01,1.771101719276982678e+01,1.673454639237040098e+01,1.237755519201126120e+01,1.424123375533868163e+01,3.783018230244794466e+01,5.637031839198987093e+00,5.251529339449687583e+00,3.575749321520516943e+00,4.503438063549658921e+01,4.785299878947738250e+01,4.262950848776976898e+01,4.250522041223189973e+01,4.868549520732550207e+01,2.709478687836848110e+01,2.205849492111013888e+01,2.127909157992795386e+01,1.785557992103635883e+01,1.553960953799353994e+01,1.915791620952085239e+01,2.388817892067653048e+01,2.144709038269592583e+01,8.649484579234016479e+00,6.904500987402850676e+00,8.198193053472683900e+00,1.220653037884227565e+01,7.901349282510604866e+00,3.335846495945797852e+00,1.056878660787336344e+01,6.190558262055903427e+00,4.872246488245181695e+01,3.961007050173469679e+01,4.349307988641540135e+01,4.094386742348475394e+01,4.338206240383361489e+01,4.955283003689357457e+01,1.003067197758888085e+01,1.835972389921478509e+01,9.899222608596314643e+00,1.448095141779632300e+01,1.771109396238915323e+01,1.469103858816486863e+01,8.449649220211444600e+00,1.008791091748144098e+01,1.502666832836242428e+01,1.470048847645671231e+01,1.915791620952085239e+01,1.655104333877108758e+01,2.413858105479745575e+01,2.109070571865903787e+01,1.850320594305564015e+01,2.537969011510712747e+01,1.638736001751062332e+01,1.627371579746129626e+01,1.205027894724407211e+01,2.709478687836848110e+01,3.028158144048065026e+01,3.287020221109999341e+01,3.264598455729275628e+01,2.656899924439975536e+01,2.849463432701556798e+01,3.637386927757638233e+01,4.232994441129883967e+01,4.654508101829455313e+01,4.412334238882938564e+01,4.104227883978823854e+01,3.618930919633724841e+01,4.616096703127533374e+01,3.863892312269383922e+01,5.254114643613507241e+01,1.546865109496621749e+01,2.764534624197752066e+01,2.817900193933495601e+01,2.127909157992795386e+01,2.891066731596028561e+01,2.671082370116690186e+01,3.479553195941439725e+01,2.441805547330071491e+01,6.378772759691068828e+00,7.495915658778884882e+00,1.119446887032823312e+01,2.323559422377827843e+01,2.109070571865903787e+01,7.026643138392142163e+00,6.997147631177361937e+00,6.141550734704612324e+00,5.166141820324690492e+00,8.121967811112998703e+00,1.850320594305564015e+01,1.366790138108868113e+01,9.494521693512085747e+00,1.075834755083626071e+01,1.342183628557740782e+01,6.446413081814747592e+00,5.049663351352395857e+00,5.269852973682316311e+00,1.003061533515850456e+01,8.784210645163952336e+00,1.627371579746129626e+01,1.205027894724407211e+01,3.923716023842862199e+01,3.834694721495408487e+01,3.190920267794479770e+01,1.896795390178765217e+01,2.144709038269592583e+01,1.367239127904958096e+01,2.336080104126091328e+01,1.949263189492409509e+01,4.391554942297101860e+00,3.711126576573484215e+01,1.824351073072648788e+01,4.743966491720355094e+01,5.403145571886943443e+00,2.130134086691781903e+01
5.168017531742447801e+01,5.687475410738437098e+00,2.937771903936762907e+00,2.753867281019499202e+01,2.885632304890634714e+01,3.336933705614021761e+01,1.287961710569997464e+01,1.467871387482485801e+01,1.521829998550558649e+01,5.632001420263843272e+01,5.962321858443129940e+01,5.485177081391687182e+01,5.371228917524975088e+01,6.057983315420918302e+01,3.769736967295980890e+01,3.201812511580430254e+01,3.238622194197202475e+01,1.713418661527282083e+01,1.601282306064450367e+01,1.587065962387155693e+01,2.040810863438872147e+01,2.019500024493298085e+01,1.205095125916927934e+01,1.220690653982914498e+01,9.524870470191459049e+00,8.996169512711526650e+00,8.244698944442857780e+00,1.230663015764197254e+01,7.317728242467165245e+00,1.009991192315839825e+01,6.045124736306984659e+01,5.064019906256243786e+01,5.566458288560058065e+01,5.362133648993751223e+01,5.455067008636564196e+01,6.140503015537673548e+01,2.558382884767504706e+01,3.397567229963430435e+01,2.451849302777532813e+01,2.950418928924896278e+01,3.325014659260285299e+01,3.009491205145288362e+01,2.406100640822538494e+01,2.521612346135052718e+01,3.064649224695838114e+01,1.008207014604245089e+01,1.587065962387155693e+01,1.614941677368573281e+01,3.962969396848568948e+01,3.526201406129134597e+01,3.268069819650069263e+01,4.017430286331145339e+01,3.088761585826460987e+01,3.129554210834562511e+01,2.653292618348723764e+01,3.769736967295980890e+01,3.490257315400814520e+01,4.374862984493379514e+01,4.099281113779243668e+01,3.808359778940992157e+01,4.169827232149754792e+01,4.788707933450807985e+01,5.393019942913019094e+01,5.911440177723137168e+01,5.715668754918905847e+01,5.081602804547328134e+01,4.834526446857446302e+01,5.784269432160321855e+01,5.198959420826974309e+01,6.478299910624238578e+01,2.728441028567636550e+01,3.807067798477359588e+01,3.550106112543457471e+01,3.238622194197202475e+01,4.449871737765508328e+01,2.474280922344850708e+01,3.593395982955781420e+01,2.313336032006745313e+01,1.399295705308324322e+01,1.741826029821643829e+01,1.053686324686657727e+01,3.713010592841246194e+01,3.526201406129134597e+01,2.042670338948095221e+01,2.177875644639471631e+01,1.777217702765919682e+01,2.003215296966294190e+01,2.161286586096373696e+01,3.268069819650069263e+01,1.604292225789441773e+01,1.033343537288550529e+01,6.048412457397737363e+00,6.106807396228723483e+00,1.004378681594932310e+01,1.075848979027477625e+01,1.253021123425602568e+01,5.601134660774878427e+00,1.139109894332582762e+01,3.129554210834562511e+01,2.653292618348723764e+01,5.278252928670961097e+01,5.102747782981554536e+01,4.633056728820801595e+01,1.436387046323576833e+01,2.019500024493298085e+01,1.655193301783481630e+01,3.897158006410337094e+01,3.500899878064853965e+01,1.846022187368378908e+01,4.803317403908668837e+01,3.297821967839145429e+01,6.010998068644709491e+01,2.084987187020049504e+01,3.671949723293245427e+01
3.331634907450422389e+01,2.390689797354379209e+01,2.350863834793952378e+01,4.650761743265554138e+00,6.454094357582840225e+00,4.444977380915475607e+01,1.056351305737899438e+01,8.921492404930768672e+00,7.813252613471363794e+00,4.390158478639028772e+01,4.623021890925148369e+01,4.077721908124927808e+01,4.152711430993566921e+01,4.693361195085528692e+01,2.752695547853762292e+01,2.355267149281073813e+01,2.195531644034753782e+01,2.468953301739862738e+01,2.237723301492587424e+01,2.196458810125865213e+01,2.587578751457071036e+01,2.280159788316522196e+01,1.294886573263291574e+01,1.169521872492434333e+01,1.600730459874557710e+01,1.735533245107972533e+01,1.470888162537658950e+01,1.080704707566162703e+01,1.669307713579604524e+01,1.399486438952556888e+01,4.710991699519690457e+01,3.889399676893165037e+01,4.165689196181681098e+01,3.872589955688433605e+01,4.240227407638844426e+01,4.781329835576305953e+01,5.811626901416126145e+00,1.216010818954300632e+01,2.321854052681278979e+00,6.692310208768582847e+00,1.056351305705011256e+01,7.259538591871377733e+00,3.189706300825006835e+00,2.325393044161534029e+00,9.005609963712505106e+00,1.933768078861960404e+01,2.196458810125865213e+01,1.871839483924537362e+01,1.680327258714533656e+01,1.334623261891965207e+01,1.078986272916615796e+01,1.757224099932755124e+01,8.605318887197837441e+00,8.492643549891228716e+00,4.389488771854252569e+00,2.752695547853762292e+01,3.410379466639601986e+01,3.263537726198116218e+01,3.424556171137713534e+01,2.627931825689765688e+01,2.635711595753216940e+01,3.541047516977430121e+01,4.103266300267005562e+01,4.425113734843133528e+01,4.145158983896313032e+01,4.121534210909180018e+01,3.466402358209881385e+01,4.466379210747004436e+01,3.581839387582463985e+01,5.039117525453347923e+01,1.655835958621818094e+01,2.816785683722653033e+01,3.075060444674576488e+01,2.195531644034753782e+01,2.260984888302438733e+01,3.314705958644681516e+01,3.980906180833531494e+01,3.082224320259826911e+01,1.009938291329791937e+01,7.986252137996787681e+00,1.580275609055308550e+01,1.554810146209426236e+01,1.334623261891965207e+01,9.774163327365601006e+00,7.498411639001086648e+00,6.446439632735938119e+00,2.861973883747892522e+00,3.511707009161455950e+00,1.078986272916615796e+01,2.031530021729919966e+01,1.451906938549308279e+01,1.735549903353722812e+01,1.945910300268572612e+01,1.294908900183196643e+01,1.216010818954300632e+01,1.291119162184135405e+01,1.734462285497772527e+01,1.636944404750934723e+01,8.492643549891228716e+00,4.389488771854252569e+00,3.618152366929374608e+01,3.622619398568799909e+01,2.803600358699210204e+01,2.238568119228182240e+01,2.280159788316522196e+01,1.516393692205602051e+01,1.702200265692894732e+01,1.225029646972103947e+01,8.429907306047049076e+00,3.660034288539520020e+01,1.042417455376499902e+01,4.502669471553566183e+01,2.634570822341717022e+00,1.597385247514698214e+01
3.922839117229887052e+01,2.420875747495110275e+01,2.475342729646198592e+01,8.777882481411173998e+00,7.349066493055145699e+00,5.126257789744227722e+01,1.248127473892684414e+01,1.078980508775663516e+01,1.106804723748445873e+01,5.136937584246238941e+01,5.345420262366557296e+01,4.794727436952987176e+01,4.907942812343275563e+01,5.408655496980269817e+01,3.560804046729452921e+01,3.177074874949148864e+01,3.011805606829918958e+01,3.128932014930899186e+01,2.897195536171091490e+01,1.845977146461991936e+01,2.113495268888863166e+01,1.776304959794527960e+01,1.317904539023095012e+01,1.293909350799206770e+01,2.093810401328803650e+01,1.724326645591706608e+01,1.721111290985045983e+01,1.512378890312144719e+01,1.789786065504306478e+01,1.863361891108119295e+01,5.433060342132532128e+01,4.656857327052366458e+01,4.882425342472383534e+01,4.573244093620080974e+01,4.994590513704106627e+01,5.496412055606493396e+01,1.365519109766199790e+01,1.723165234804889323e+01,6.505273705776486892e+00,9.042585162545064392e+00,1.423956461344652702e+01,1.119738900726802733e+01,1.122029873981530734e+01,8.182921407576456474e+00,1.492461196282257951e+01,1.825192735949703504e+01,1.845977146461991936e+01,1.507254314165603937e+01,1.881231036991616179e+01,1.114016958615550479e+01,8.921486067412638832e+00,1.667923114602368528e+01,8.244067680446120150e+00,1.008649705084211057e+01,6.144279445866147604e+00,3.560804046729452921e+01,4.219747351962202231e+01,4.052064274670249944e+01,4.244354275562118062e+01,3.422296123559108594e+01,3.364814474055179261e+01,4.303243453507763405e+01,4.845847165283066715e+01,5.114028980402783731e+01,4.815236409272001339e+01,4.914356165514895025e+01,4.207008962254782602e+01,5.196296689542933223e+01,4.252230973253316648e+01,5.729632276529246582e+01,2.478244980988863944e+01,3.625928394257820031e+01,3.897112228577317694e+01,3.011805606829918958e+01,2.635979133643665051e+01,4.011099466770082955e+01,4.759483998524142123e+01,3.780687947097629831e+01,1.119249709044144048e+01,7.746375069713940853e+00,1.544286986751980351e+01,1.252930762384511709e+01,1.114016958615550479e+01,1.770436781816667349e+01,1.563927009460216411e+01,7.900036303477651067e+00,8.988316281038187583e+00,5.546430708345221561e+00,8.921486067412638832e+00,2.707130748569060330e+01,1.497285516049393017e+01,1.907421221652462862e+01,2.007666051629254511e+01,1.549782471861875344e+01,1.565246889029920574e+01,1.857754409985806987e+01,2.022375052117607197e+01,2.204095674562207563e+01,1.008649705084211057e+01,6.144279445866147604e+00,4.272656560389680180e+01,4.332347403552828524e+01,3.421253645869920490e+01,1.947088827174028935e+01,1.776304959794527960e+01,1.167546187562265203e+01,2.121174335069145300e+01,1.529307861974676541e+01,1.587467634732238508e+01,4.436552203506862924e+01,1.036988334485377194e+01,5.183668760279446985e+01,1.020612897636901373e+01,2.158284234222000819e+01
3.897174213852063929e+01,2.073379214676073445e+01,1.829321698359554915e+01,2.355693473168510010e+01,2.600050810625038977e+01,2.483932543511178181e+01,1.633063191266884218e+01,1.714543133305556921e+01,1.599341331820460610e+01,4.118483153371916217e+01,4.463882214588459618e+01,4.015068227274676360e+01,3.857968510059404821e+01,4.563862216437374997e+01,2.267225525409477527e+01,1.699071026709576060e+01,1.788179091743137761e+01,4.940453602152618195e+00,2.636904539027547401e+00,2.778967932332468038e+01,3.282407233378877720e+01,3.130188923376432442e+01,1.843530006708576252e+01,1.700984626988966042e+01,7.802501426169085263e+00,1.935149422529559260e+01,1.400504186239361992e+01,1.229225323646038781e+01,1.660020882678394472e+01,9.585359890760996038e+00,4.544056628636383266e+01,3.548657783923865594e+01,4.092312087123634967e+01,3.921589578796087494e+01,3.939483734394873693e+01,4.643641765815593203e+01,1.851066055717864245e+01,2.620304286744459077e+01,2.206083032971896785e+01,2.568127076366585726e+01,2.713919052166491497e+01,2.501287332461194524e+01,1.866929418489780090e+01,2.161184128183576547e+01,2.335907606792429547e+01,2.183236320693692534e+01,2.778967932332468038e+01,2.631033086633187423e+01,3.331409197830283375e+01,3.284726447904068891e+01,3.038854667704820045e+01,3.620895406794445393e+01,2.810451323013893443e+01,2.731555279503022149e+01,2.412474541018040242e+01,2.267225525409477527e+01,1.981853103105603253e+01,2.866123965748058922e+01,2.544172936585068712e+01,2.346629655321762087e+01,2.809756510947244479e+01,3.296824449399765200e+01,3.894590807311799807e+01,4.454344431028507501e+01,4.292989152805228059e+01,3.535439200784385605e+01,3.373965841045090031e+01,4.284162448363401410e+01,3.813710078392596614e+01,4.996048467808313376e+01,1.389935944367259779e+01,2.296704136402614793e+01,1.994444259888873106e+01,1.788179091743137761e+01,3.553413279425189586e+01,1.368576507282691068e+01,2.259092738228783759e+01,1.140004164058704994e+01,1.771511565422301260e+01,2.009885535628957243e+01,1.955174986115783042e+01,3.512541527711108102e+01,3.284726447904068891e+01,1.119903607148879132e+01,1.377660661217043625e+01,1.902918578551435047e+01,1.772510334871750715e+01,2.101467087618421203e+01,3.038854667704820045e+01,6.807638147203252110e-01,1.799213057690100825e+01,1.553576529737764922e+01,1.832816019884065994e+01,1.437845482612951997e+01,1.293440577262030899e+01,8.238931037310306849e+00,1.283035241996723030e+01,5.554771443244309381e+00,2.731555279503022149e+01,2.412474541018040242e+01,3.908642130275710969e+01,3.668212091056528834e+01,3.391443666524149592e+01,2.686754745038824410e+01,3.130188923376432442e+01,2.452830661853298366e+01,3.065548073981278066e+01,2.888410281776226896e+01,1.142130681769579503e+01,3.288143852165684677e+01,2.956194049510507682e+01,4.558604075300000602e+01,1.712613090619494827e+01,2.729050123574304720e+01
3.538615728739506494e+01,3.605068724304970118e+01,3.655272238875664925e+01,1.220597812292791495e+01,9.562376828120093819e+00,6.006753186321856219e+01,2.392958613033228232e+01,2.215027089346538247e+01,2.197860522396916849e+01,5.057911930712916870e+01,5.186748705212306021e+01,4.641960785659362188e+01,4.864744278953033074e+01,5.228299210390840557e+01,3.808268924008216061e+01,3.578855202586184703e+01,3.353809069228562123e+01,4.045114272928833543e+01,3.814818856260387747e+01,2.953700782846975059e+01,3.125270685022181283e+01,2.787319255491767933e+01,2.496756246703678173e+01,2.456531884739042582e+01,3.145008647241389355e+01,2.908498885602263329e+01,2.866651488571174156e+01,2.581554161622604227e+01,2.964322846124627731e+01,2.926691294964594192e+01,5.270568377611373023e+01,4.665976993998247480e+01,4.725290251176875955e+01,4.387605181788464392e+01,4.945267499547261991e+01,5.312627017351785952e+01,1.824747339960497428e+01,1.571274809186046539e+01,1.352421456785045883e+01,1.027333586637169383e+01,1.223780993370286474e+01,1.187560809225042568e+01,1.711355226229549231e+01,1.392434739397140575e+01,1.571274809186046717e+01,3.003711083825345440e+01,2.953700782846975059e+01,2.627159488059839276e+01,1.217748445731304230e+01,3.395049943093210398e+00,5.247382621585308549e+00,6.892558364972061646e+00,7.565271080725906039e+00,9.103931070750476806e+00,1.140942630889086651e+01,3.808268924008216061e+01,4.784622126003978337e+01,4.172230721704404743e+01,4.562866600934652439e+01,3.605323834990709031e+01,3.330853462926970820e+01,4.309608658421300476e+01,4.764635861068254030e+01,4.876277488079023925e+01,4.545054275132568478e+01,5.018699109649568157e+01,4.149266132286172848e+01,5.064161778966614946e+01,4.010649875867600400e+01,5.475093182770640965e+01,2.944922926052008094e+01,3.876397050231492614e+01,4.345515525832647086e+01,3.353809069228562123e+01,2.038171317891047352e+01,4.873839312063908835e+01,5.441641648549273924e+01,4.641697864478333457e+01,2.277451369286808713e+01,1.936453485541761665e+01,2.728479983419449439e+01,1.754984718430005142e+00,3.395049943093210398e+00,2.494724496127114932e+01,2.235607044347134575e+01,1.907176625695793959e+01,1.816801305272757716e+01,1.549188312247369836e+01,5.247382621585308549e+00,3.606355034835988249e+01,2.676765352102823314e+01,3.075155888532192705e+01,3.190213173385214063e+01,2.689053686090787210e+01,2.672566173434019632e+01,2.856684803135076578e+01,3.163248529964521794e+01,3.206821912193336033e+01,9.103931070750476806e+00,1.140942630889086651e+01,3.994515635341790727e+01,4.182013942165272624e+01,3.128033253640775158e+01,3.076661269355164308e+01,2.787319255491767933e+01,2.315630471159121484e+01,1.698881883254572500e+01,1.175789522174798307e+01,2.411220160244527477e+01,4.489042826083190363e+01,6.881282939350144900e+00,4.924218267227785617e+01,1.843348559805270170e+01,1.953582892234424406e+01
2.558387324706378507e+01,3.233376117032765507e+01,3.034115521945049210e+01,2.052358017740966645e+01,2.328679247733160551e+01,3.101522004079604145e+01,2.293863625017095842e+01,2.264167340369684922e+01,2.091398969685468145e+01,2.845473347641049244e+01,3.165826638905193846e+01,2.686747392443513505e+01,2.585819901767067108e+01,3.260108742188593567e+01,9.930286053634283405e+00,4.651199680167038331e+00,4.395253370602771881e+00,1.618064879810335910e+01,1.502670984514451824e+01,3.639539982047689648e+01,4.123309171068060408e+01,3.885663347006452284e+01,2.588050267833186169e+01,2.412884450186124496e+01,1.861206697455363113e+01,2.869002857643064175e+01,2.333851879897272497e+01,1.932722343317852420e+01,2.635462543586536555e+01,1.894340418945304094e+01,3.249487590696442396e+01,2.282888280916855450e+01,2.767555234408688491e+01,2.573905657124521440e+01,2.671437947862493800e+01,3.343259577934400539e+01,1.432811187352796800e+01,1.827835319200200814e+01,2.111138214435215588e+01,2.210660730835702026e+01,2.078979382632838835e+01,2.034813642771979403e+01,1.633439429079407290e+01,1.972330977409775343e+01,1.679786102839690543e+01,3.131929515117129270e+01,3.639539982047689648e+01,3.393926824596391612e+01,2.556162453949303170e+01,2.894029639021465883e+01,2.709275138941968564e+01,3.029221599397753550e+01,2.487967434082818130e+01,2.311930711287691409e+01,2.244773304173952155e+01,9.930286053634283405e+00,1.563346570948558423e+01,1.593631216316666865e+01,1.534786767057029699e+01,1.009241692640564914e+01,1.451959608142991520e+01,1.992450110210451797e+01,2.597661099238496973e+01,3.116877742497244697e+01,2.938925002056738833e+01,2.374257061701667837e+01,2.037291170889273317e+01,2.988728039491112298e+01,2.452111616223333002e+01,3.679113322971753064e+01,2.776686358948473377e+00,1.040934080331033051e+01,1.159423303943528794e+01,4.395253370602771881e+00,2.499133528741441523e+01,2.051780953020375620e+01,2.267260691329347821e+01,1.857645609867253000e+01,2.378822511421959263e+01,2.435017766546073048e+01,2.810865343929896198e+01,3.120595531449225746e+01,2.894029639021465883e+01,1.051320763197725583e+01,1.189540713606930389e+01,2.267163897728048738e+01,1.903273746784853415e+01,2.221147388627252184e+01,2.709275138941968564e+01,1.349869698281389674e+01,2.635276787708748714e+01,2.584164489260478348e+01,2.885838093628903778e+01,2.268200365757450143e+01,2.092745364290742316e+01,1.637422538808522177e+01,2.369410239717913669e+01,1.660187098648176729e+01,2.311930711287691409e+01,2.244773304173952155e+01,2.546886806166681083e+01,2.317247052963114484e+01,2.075033375396775881e+01,3.600695138183571231e+01,3.885663347006452284e+01,3.106215630504694758e+01,2.130076990537472881e+01,2.211695682026190468e+01,1.308338760008757440e+01,2.024407389957971048e+01,2.537104924950339324e+01,3.218364563744922435e+01,1.744411678070837368e+01,1.730830991411421849e+01
4.103270206520937791e+01,1.501130803214259402e+01,1.470874281325253286e+01,1.341240566239948606e+01,1.448481325010733300e+01,4.085520468702235064e+01,1.667923116353981827e+00,6.793425506809726011e-01,1.303179219970662883e+00,4.951358873688959505e+01,5.225628712052598956e+01,4.697670485418217368e+01,4.700193384898809512e+01,5.306630959551004167e+01,3.170203903949029112e+01,2.670189834652965288e+01,2.588384208376367113e+01,2.100996334369278529e+01,1.877149319041786413e+01,1.467563453505371029e+01,1.930837066886910236e+01,1.680828083818656538e+01,4.393349855790067870e+00,2.861716325031981700e+00,9.898017966081791741e+00,8.585129192449285185e+00,6.189125762309226175e+00,4.228222553033004871e+00,7.813267119389912807e+00,7.574699236840062966e+00,5.312929627402981225e+01,4.413577173933928322e+01,4.784576565307508389e+01,4.520757126241839785e+01,4.788031797656643818e+01,5.393766979620114199e+01,1.312460163181683015e+01,2.084993987378382485e+01,1.021300184958085744e+01,1.525530651779269853e+01,1.945910299982915603e+01,1.613756926230862021e+01,1.090779844317226299e+01,1.114023040403304776e+01,1.756713215226019642e+01,1.080594544150648595e+01,1.467563453505371029e+01,1.194395513341161852e+01,2.565588999977881457e+01,2.086382914318577164e+01,1.827656474551347543e+01,2.578517976811041379e+01,1.648879359521317411e+01,1.702165314087342551e+01,1.215961892400830990e+01,3.170203903949029112e+01,3.467902205747355282e+01,3.743496775555766476e+01,3.728766790924898800e+01,3.110567294807436411e+01,3.271960090896032369e+01,4.085758477941492828e+01,4.677758946154018815e+01,5.080673065664183952e+01,4.828564572945760602e+01,4.565600275173107292e+01,4.057966650084074445e+01,5.058326213762379098e+01,4.274326312766088876e+01,5.684779105027946855e+01,2.006908051918098934e+01,3.226010167600938416e+01,3.277481341730394604e+01,2.588384208376367113e+01,3.140054759225751724e+01,3.001497556474561179e+01,3.880244685106584512e+01,2.778425372531092918e+01,1.755885728578147065e+00,3.784576983344832168e+00,7.204047402837761460e+00,2.277506927719054630e+01,2.086382914318577164e+01,1.162325380283225229e+01,1.120117214778077042e+01,3.447065966475227672e+00,6.153471757677276166e+00,7.204015986464044730e+00,1.827656474551347543e+01,1.714684059160431318e+01,5.723412867608039356e+00,8.585465943480036444e+00,1.056351306231220910e+01,4.394007871065006121e+00,4.390843937391132101e+00,8.233132366136036495e+00,9.122733186864477872e+00,1.137886363710866711e+01,1.702165314087342551e+01,1.215961892400830990e+01,4.327718496039136653e+01,4.262394366351387021e+01,3.564685203161736382e+01,1.463786052958116812e+01,1.680828083818656538e+01,9.031798390670015664e+00,2.579967628663849766e+01,2.113795082804453429e+01,8.997487273806191510e+00,4.165624444760782552e+01,1.860263358822015789e+01,5.167539879382044177e+01,7.509871083229664457e+00,2.432021637908601974e+01
3.285135537376090298e+01,3.132419783122119838e+01,3.149341091662157410e+01,5.871917838335690476e+00,3.188072928028368391e+00,5.369331709289874510e+01,1.852576823098915781e+01,1.672490080078421926e+01,1.627275910456249264e+01,4.662961578056133050e+01,4.829363313317023199e+01,4.277964762242407204e+01,4.452664679686988336e+01,4.881565969519158443e+01,3.276502203544684733e+01,3.000484347531569540e+01,2.788531398329043398e+01,3.410197965207837001e+01,3.180462065609201261e+01,2.635030611776541321e+01,2.896784862002417071e+01,2.557737979929147443e+01,2.003163865187526937e+01,1.933902936420901497e+01,2.539846688822987986e+01,2.437518467884095941e+01,2.316987214533459039e+01,1.991017153388606076e+01,2.451762922956978841e+01,2.328359746982357947e+01,4.915516990348206150e+01,4.230178388104956611e+01,4.364009499026066408e+01,4.037339219009771796e+01,4.536428647134026448e+01,4.968058764268417349e+01,1.202431463854354554e+01,1.135425638639924806e+01,7.315886274019437252e+00,4.113633838420973632e+00,7.829234602405708010e+00,6.139144478014337381e+00,1.074809347439347107e+01,7.560612906886047035e+00,1.032779734343826128e+01,2.571873470904272452e+01,2.635030611776541321e+01,2.295611954573542590e+01,1.107995672769935780e+01,3.908453258784926110e+00,1.302832146570951366e+00,8.998626952740744755e+00,1.358352416304405841e+00,3.573769652744195113e+00,5.165430002088294614e+00,3.276502203544684733e+01,4.178255963132635742e+01,3.688346203349290420e+01,4.015808848361962902e+01,3.092585451582869638e+01,2.898426415897072772e+01,3.871900172842755694e+01,4.368577923839532673e+01,4.555649612500939583e+01,4.238655140891913931e+01,4.547597113785266743e+01,3.737440825508866737e+01,4.693495398252490958e+01,3.684824689334296011e+01,5.166613757690894460e+01,2.344208593276085395e+01,3.344396788377202512e+01,3.761997014930653194e+01,2.788531398329043398e+01,1.898780338647582155e+01,4.236409922960496743e+01,4.818012006923677149e+01,4.004274444201536198e+01,1.754224759217746410e+01,1.430826534069984568e+01,2.260933796747572444e+01,6.031597349354726134e+00,3.908453258784926110e+00,1.857922745559891098e+01,1.599707075455381933e+01,1.364292161507541579e+01,1.204960748641024004e+01,9.784802494309872145e+00,1.302832146570951366e+00,2.971109221894115393e+01,2.181478699183556813e+01,2.548659967938839443e+01,2.699951200297199705e+01,2.137015868376041539e+01,2.098807994509014563e+01,2.239939476823634124e+01,2.605192149597838736e+01,2.587739811407418600e+01,3.573769652744195113e+00,5.165430002088294614e+00,3.687496290289151801e+01,3.812875243318125484e+01,2.818301807646906099e+01,2.731868428979480967e+01,2.557737979929147443e+01,1.950635149726256401e+01,1.428398617320530306e+01,8.263821004127011705e+00,1.775541925860256498e+01,4.034144475799594431e+01,2.606314628762540053e+00,4.614972653747441456e+01,1.214772976604009358e+01,1.566208575628282240e+01
1.682852897303276407e+01,4.300379283677973064e+01,4.227591774462050722e+01,1.544401317646926231e+01,1.611485399199484192e+01,5.341364245924721388e+01,2.974748447504181215e+01,2.820286500652265715e+01,2.690229055441710670e+01,3.257617494378141743e+01,3.352545296948105147e+01,2.816932637364234537e+01,3.087971919651642239e+01,3.387400429439311722e+01,2.373815778565950652e+01,2.391423987184859357e+01,2.127909157992795741e+01,3.664131247486324838e+01,3.476158411016733396e+01,4.092882481333472100e+01,4.431818712131114779e+01,4.102203020974803138e+01,3.227540625215034709e+01,3.094647991017510336e+01,3.259657228531096962e+01,3.665229556768571939e+01,3.338612370735543777e+01,2.891066734488616419e+01,3.574426872520406562e+01,3.125337400499808638e+01,3.434366313791171876e+01,2.929181509037068665e+01,2.897319558294359609e+01,2.554674605557122291e+01,3.162955490706195150e+01,3.470181260200615014e+01,1.558216387716327489e+01,7.259515142888590233e+00,1.881317675581552606e+01,1.448095141779632833e+01,9.283303728098184493e+00,1.260757052289755720e+01,1.728871577593535847e+01,1.734448551444926778e+01,1.058532949096921172e+01,3.867569544819463090e+01,4.092882481333472100e+01,3.756930451557706618e+01,6.507778607362362244e+00,1.567649950177582951e+01,1.603293359642764671e+01,1.267614048957319994e+01,1.549540829371555795e+01,1.339851317844148326e+01,1.777179123312379971e+01,2.373815778565950652e+01,3.665436572708382101e+01,2.557111341103956903e+01,3.131208452421087074e+01,2.121251303966367274e+01,1.648102765284223636e+01,2.586478093213634466e+01,2.969531459536715090e+01,3.025189911723055047e+01,2.690799262144830095e+01,3.340225814629587830e+01,2.388055602555386514e+01,3.240671306055771339e+01,2.166107879394265723e+01,3.619723291829061651e+01,2.024614797004955946e+01,2.436468403061034493e+01,3.105935432722942835e+01,2.127909157992795741e+01,3.335846245254861842e+00,4.269128504534085522e+01,4.448091813926134108e+01,4.060102669657259611e+01,2.941747025836739482e+01,2.717900136636544772e+01,3.513394155679762321e+01,1.685087023097220538e+01,1.567649950177582951e+01,2.181609649118441041e+01,1.975385422714198569e+01,2.575562518804785483e+01,2.194755712558051641e+01,2.219312311152062378e+01,1.603293359642764671e+01,3.268617632814265761e+01,3.379863721967471690e+01,3.619576533955289932e+01,3.857834413743628943e+01,3.175601528649856675e+01,3.058613386663662581e+01,2.919709171897745037e+01,3.558885696870236615e+01,3.186867947937274081e+01,1.339851317844148326e+01,1.777179123312379971e+01,2.142229954283521209e+01,2.367437170783314215e+01,1.284758774655573355e+01,4.153073563806783852e+01,4.102203020974803138e+01,3.396796356189710764e+01,2.325319838816508167e+00,8.194260582315214592e+00,2.304707741977799174e+01,2.792938154505582915e+01,1.380710806104404220e+01,3.069818985456522498e+01,2.067182730758942455e+01,5.213326232863995990e+00
