4.085308986342842985e+01,4.616607784827994010e+01,4.737379415748785050e+01,3.990915556943449616e+01,3.594696355236070673e+01,2.962528457734647702e+01,3.295510996135411830e+01,3.455866287534900749e+01,3.508682049476615106e+01,1.539202747396403304e+01,1.580314378453432234e+01,2.502808858425239080e+01,1.618057118902175162e+01,1.613760445757601758e+01,3.635985256453951564e+01,1.468122277511800000e+01,1.441074361054145925e+01,1.342049173335011503e+01,2.293502956897290801e+01,1.389935930597856739e+01,1.391596326574495279e+01,1.679276871910488111e+01,4.119291132413972178e+01,3.272558528014925372e+01,4.174820907666283176e+01,3.256249739649148722e+01,3.120073874841967765e+01,3.069844968744068225e+01,3.305516554519498129e+01,3.360696002199784971e+01,2.339051997907749936e+01,4.297320493968829425e+01,3.488197295509922924e+01,2.636207428731031754e+01,2.399365242607178317e+01,1.485008332828938293e+01,1.518497125328963016e+01,1.497342081499914990e+01,2.126473353074674932e+01,1.529413678329559190e+01
1.638605462432738591e+01,2.722118053269310778e+01,1.784310517480944469e+01,1.508635874631040075e+01,1.079003594062021065e+01,2.935381336708976718e+00,1.221131705825246527e+01,9.140343213107433584e+00,9.521310130020889773e+00,2.409004853472533014e+01,1.863127213346383471e+01,1.707099861801073715e+01,2.176540043184615669e+01,2.117313077135710842e+01,1.352690949650449426e+01,2.727874219709062587e+01,2.668742067281239727e+01,1.944342207802510458e+01,1.065046842296936980e+01,2.181175559164698541e+01,2.126433501341664822e+01,1.529389303555585933e+01,2.444640579858787177e+01,2.631492045913564226e+01,2.477921415336388122e+01,2.564731488119239344e+01,1.625862218473870158e+01,1.545727908794885508e+01,1.490278484579960860e+01,1.513943422651037096e+01,1.932001973703178521e+01,1.349840507027485259e+01,1.194547808202303329e+01,6.376642850819800756e+00,1.587615759570802432e+01,2.436349131231976983e+01,1.723444977398458633e+01,1.721401186950004103e+01,1.391593891659954352e+01,1.679246589285199320e+01
1.120225922190138057e+01,1.907142167899080221e+01,1.824220917311071588e+01,1.021313494189696058e+01,6.515678870204440365e+00,8.809534200763717848e+00,3.335846880739052445e+00,5.636489084738672162e+00,6.033789996973519365e+00,1.724130494378598399e+01,1.395296786900111918e+01,7.251932234040470604e+00,1.516913688396272697e+01,1.481426410685144468e+01,6.706223950487572694e+00,2.023185225182442437e+01,1.980422652801020078e+01,1.635207388831495123e+01,1.593723077115646447e+01,1.647967247723869377e+01,1.621079156151544609e+01,1.593347657640027570e+01,1.509418448844841976e+01,1.522066664680329673e+01,1.554812667001769277e+01,1.455229574803493620e+01,5.261372293319443116e+00,4.416250290071446649e+00,4.748097502781500445e+00,5.213544132461086278e+00,9.873778324237386883e+00,1.419919245244852313e+01,5.185127323874379357e+00,7.775418122377272923e+00,6.906688372460561887e+00,1.769199183860206404e+01,1.502690312217615975e+01,1.556728331577291335e+01,1.907398882722594990e+01,1.558190978261711912e+01
4.701713214632399485e+01,5.489534428701834656e+01,5.122163597778732225e+01,4.583731870505780392e+01,4.128215110881619410e+01,3.227511398822511524e+01,3.950732077913372819e+01,3.956763494519574920e+01,4.012231433873812847e+01,2.755061427439405008e+01,2.475522086388909315e+01,3.422087780503596122e+01,2.726285243739445363e+01,2.689566546023139892e+01,4.269429997774524566e+01,2.809593439329763243e+01,2.762272728330723126e+01,2.166350202651385359e+01,2.295628671039985136e+01,2.465755839057502286e+01,2.428907849591766066e+01,2.030159038965373597e+01,5.030664023778636107e+01,4.410382735312497005e+01,5.083535826375869249e+01,4.377216233934315426e+01,3.953510146870853248e+01,3.880786924941658356e+01,4.060476662041807572e+01,4.114546688322850088e+01,3.354107002586030006e+01,4.674617171868183618e+01,4.094851832731906427e+01,3.005337814107052807e+01,3.268925571614683179e+01,2.711458847003407513e+01,2.188861520366343072e+01,2.113880808483312634e+01,1.975320892680557350e+01,2.092985428018729976e+01
3.241683226740372703e+01,4.217920260904704577e+01,3.471057680078393304e+01,3.113136232116310254e+01,2.649975835646250033e+01,1.648794369608098975e+01,2.606163319402638479e+01,2.469872492561589894e+01,2.521275343136241531e+01,2.430809605055346623e+01,1.851941660746150831e+01,2.477163827880830027e+01,2.258958919285655043e+01,2.193542546751121947e+01,2.864690704035415436e+01,2.671745933999499201e+01,2.604257705629274255e+01,1.654716948230746709e+01,7.348467234298188266e+00,2.075420281992832372e+01,2.008633207183761371e+01,1.072178692788762255e+01,3.837307055554099122e+01,3.585099667303988724e+01,3.882552886375616907e+01,3.531158767502606111e+01,2.798626479308697412e+01,2.712158893833339945e+01,2.802667821207585064e+01,2.848070599972346884e+01,2.551318353728271404e+01,3.039694809278642751e+01,2.685202544701189353e+01,1.563567658518175385e+01,2.301729545776884933e+01,2.419877879639122042e+01,1.479162612865375515e+01,1.399475034345554825e+01,4.387879499930606109e+00,1.333500217965097434e+01
2.117070720189952837e+01,2.933629059729201316e+01,2.646117685965017330e+01,2.002661150194613526e+01,1.558208377661032706e+01,8.605266343900165538e+00,1.361791874282430292e+01,1.396560825664862193e+01,1.451904599358547721e+01,1.349345693167279236e+01,7.572073551860019514e+00,1.074742257717239724e+01,1.122805642963223605e+01,1.057023529118103689e+01,1.680338377323016275e+01,1.659965740192919981e+01,1.596023447181423549e+01,8.188080577979555130e+00,7.340186265973612123e+00,1.075363134006086874e+01,1.015636060764661330e+01,5.600912482121254143e+00,2.506546211950214698e+01,2.182231145461068778e+01,2.556002932119355719e+01,2.127474585718881883e+01,1.434085720027351307e+01,1.351522341807907424e+01,1.492546143958563043e+01,1.544454213533816223e+01,1.175240322409143801e+01,2.199328957628456749e+01,1.507271551563520084e+01,5.212065378009246075e+00,8.998737690383414645e+00,1.366323624987961516e+01,6.051273760635844212e+00,6.191143440653243069e+00,9.656115152127535239e+00,5.923409106553059189e+00
3.362211855720788378e+01,3.836223200211638584e+01,4.072694012981331468e+01,3.276235375739361899e+01,2.908181140244560581e+01,2.413803751809309261e+01,2.578715705039017436e+01,2.785108572686936057e+01,2.835157418589492195e+01,7.510553026864728032e+00,8.788365667227520106e+00,1.735556790460922727e+01,8.339615578073530600e+00,8.367293549017652765e+00,2.917022266280327614e+01,7.320827602510176391e+00,6.897591299939564102e+00,7.386626503078191242e+00,1.954057391481923744e+01,6.265023890287936048e+00,6.446967392655057694e+00,1.282387829794715195e+01,3.336549355986095122e+01,2.485655514512983544e+01,3.392135268818739746e+01,2.467897198366015843e+01,2.359590935564305170e+01,2.315552369651728171e+01,2.560337128804790652e+01,2.614691958848140985e+01,1.556728240008826880e+01,3.644852163046815718e+01,2.781059653339854165e+01,2.066813576058116908e+01,1.647761492793357618e+01,6.976862917267435904e+00,9.658178486197776635e+00,9.869296590240407951e+00,1.902064705878255069e+01,1.043845409763559573e+01
1.824272859253445489e+01,2.885287663458776208e+01,2.006124728765044907e+01,1.693950591206632694e+01,1.248962112375358302e+01,2.935381336708976718e+00,1.337125964367024622e+01,1.075607057563847313e+01,1.119264878302695188e+01,2.309428713232056296e+01,1.739577020626769155e+01,1.699841562624836655e+01,2.077724803072180748e+01,2.015596304899653290e+01,1.508273054750162956e+01,2.626265134291773151e+01,2.564791418170257842e+01,1.792124107853917536e+01,8.449488588085793950e+00,2.058695270571895719e+01,2.000604616811084568e+01,1.339777010876622221e+01,2.582376496263748678e+01,2.682678696598742363e+01,2.618630165655359576e+01,2.617224141648685176e+01,1.700209973739934455e+01,1.616116384805557971e+01,1.594491067190127076e+01,1.624261397949819141e+01,1.906231157508288021e+01,1.570035986182020693e+01,1.340848040643266970e+01,5.547083377158872786e+00,1.564077363698606682e+01,2.332643368920088633e+01,1.565554849661176462e+01,1.555375467042006754e+01,1.169519455252522278e+01,1.508588712893355499e+01
2.085395958932326010e+01,2.394527605260232406e+01,2.926967525004975457e+01,2.029308271739312630e+01,1.778973502777013493e+01,1.798572903563718839e+01,1.381101731115707487e+01,1.721848112743431614e+01,1.756505863643302590e+01,7.259711088271934010e+00,8.609062632816504745e+00,4.392525869709541730e+00,6.265150963505261572e+00,6.447152658482218968e+00,1.679530244161226804e+01,9.524004516318024471e+00,9.302696299624690468e+00,1.164013864539171017e+01,1.999057319608700922e+01,8.772015708266378553e+00,9.006240684271590524e+00,1.568336766091857726e+01,1.891519683379288352e+01,1.090755889688395364e+01,1.947082661000929704e+01,1.058439478842661430e+01,1.008523064052718077e+01,9.952117782209262131e+00,1.256305368234314024e+01,1.303401359485842548e+01,1.757049212424317775e+00,2.555903921477100837e+01,1.595868953613400976e+01,1.499707791729126782e+01,5.043200631142647161e+00,7.813318063282913783e+00,1.214985261428510377e+01,1.302547327362102259e+01,2.186008656655437576e+01,1.353042904807558955e+01
2.969922881674181525e+01,3.513229556314598057e+01,3.655486951603281653e+01,2.878696868802762054e+01,2.496700926694127176e+01,1.984226799907888861e+01,2.181540988182484497e+01,2.367936802282392961e+01,2.418950108193746473e+01,6.150353299121072759e+00,4.651054407416090442e+00,1.391598777770482975e+01,5.695689229438169576e+00,5.403839129228011906e+00,2.521648798255319335e+01,7.806749676280126948e+00,7.157218569687457510e+00,3.184795158327149434e+00,1.576614544459023648e+01,3.095132490456939944e+00,2.861974412955718527e+00,9.111038402414154191e+00,3.021514252502888453e+01,2.266946991095630892e+01,3.076763812012429256e+01,2.239210527668195638e+01,2.002631558881209273e+01,1.950586946479398520e+01,2.185282886934642477e+01,2.240458931169365897e+01,1.253035645304796297e+01,3.224037223708769062e+01,2.378714678197031063e+01,1.636667036234870309e+01,1.280538993014765126e+01,5.813680155740182265e+00,5.507660996231444450e+00,5.871219748818877981e+00,1.571887610707791794e+01,6.505975583422315189e+00
