2.669087363611513553e+01,1.497641431373460286e+01,1.554684128069523652e+01,8.771317293631121004e+00,5.213152051168696843e+00,3.759498488291019669e+01,2.587341914452454716e+01,3.183044808779503754e+01,2.643007892265908154e+01,3.976424576478866157e+01,3.671963027013162417e+01,4.687194583046251495e+01,1.611709252814077686e+01,3.225362131979039759e+01,4.060881185471033206e+01,3.921894817872288996e+01,4.472315522232418772e+01,3.114192636715662132e+01,3.949750169020101254e+01,3.813198992694191958e+01,1.956473615402474664e+01,4.365995799962929169e+01,2.620585455236345851e+01,1.448326389726004670e+01,1.509286043901323993e+01,8.244506626647426728e+00,4.747666983203948199e+00,3.697466455029141486e+01,2.524073464258249899e+01,3.096611298680260660e+01,2.588869653572810847e+01,3.882584496050044720e+01,3.564100706165259425e+01,1.702268654414332971e+01,4.623569480097908979e+01,1.554512841752524466e+01
2.833838502219744626e+01,2.856827972391036852e+01,3.043227834767279205e+01,2.727679003600825069e+01,3.319085545503310897e+01,3.195709396959497539e+01,2.790159628665072944e+01,2.259497703469882168e+01,3.000299984850067148e+01,2.244286746668132793e+01,1.531550160442726316e+01,3.687205241858853810e+01,2.917924329925275373e+01,1.295507621422728306e+01,1.420369701461631706e+01,7.385227702152929119e+00,2.815869148971025027e+01,1.309745355924567178e+01,1.367142453449464057e+01,6.682076635215138616e+00,1.647561698262036245e+01,2.780519782891613545e+01,2.853946466261172432e+01,2.896051543060354305e+01,3.081081998350955331e+01,2.778762417554541386e+01,3.367624048959886096e+01,3.267519973623765139e+01,2.896255919240265087e+01,2.342916148310365898e+01,3.105680970304797128e+01,2.286051592467893201e+01,1.578558263574672438e+01,2.380631541781075811e+01,3.732262463862614510e+01,3.043005879118305046e+01
1.522186373460288422e+01,4.650516935352767334e+00,3.951417620452502000e+00,1.089068748453185265e+01,7.026384634578089816e+00,2.599556111925528867e+01,1.448627107852660956e+01,2.169367139908676378e+01,1.468136263175253831e+01,3.002261605874359773e+01,2.861718316000784412e+01,3.527428096140854308e+01,5.003769353999118152e+00,2.496668510424229481e+01,3.308835380570775442e+01,3.367995167211255847e+01,3.424992741602376611e+01,2.392993386574395487e+01,3.202497583442307416e+01,3.271153900822161376e+01,1.768949068569986949e+01,3.314923419326160570e+01,1.469491929100463246e+01,4.121977103381746943e+00,3.405187761252370660e+00,1.093317869563918876e+01,7.390866563644246767e+00,2.526249524972001126e+01,1.364530889743537756e+01,2.061600458115061940e+01,1.399640965615504662e+01,2.891867923577929389e+01,2.737836458380774474e+01,9.121862284651172104e+00,3.455020409804723158e+01,3.950897591886984195e+00
1.467486429705854967e+01,2.148067243731386355e+01,1.974679978409445624e+01,3.213289630947598141e+01,2.902709774965342149e+01,1.555175362928292770e+01,1.523434825689767536e+01,2.119923941712538351e+01,1.312654355440236031e+01,2.684413588067976875e+01,3.076846485742774817e+01,2.165706625551758080e+01,2.001702692563589991e+01,3.045966191342441221e+01,3.521012041209232990e+01,3.984667700069660867e+01,2.689747971738360732e+01,3.003041747526998151e+01,3.457225909876481040e+01,3.934706987544063850e+01,3.405388721357731896e+01,2.596184151554484032e+01,1.455855279959529547e+01,2.165980092016486580e+01,1.995700388982454143e+01,3.233905762089819547e+01,2.932902199807713828e+01,1.425044097100423279e+01,1.439518428306100084e+01,2.006503367971365392e+01,1.230677775896213966e+01,2.557994768361606930e+01,2.959938620205156568e+01,2.404910014810580421e+01,2.042703559631649313e+01,1.974960276968027273e+01
2.797093423138979418e+01,1.915671479086850226e+01,2.113489670876493420e+01,9.906815339412244015e+00,1.636736694032751416e+01,3.749906931915357688e+01,2.710991403986863446e+01,2.867782370221673460e+01,2.874640050649459511e+01,3.447234209635406188e+01,2.896139880625885255e+01,4.587263636710302706e+01,2.057428742265803479e+01,2.407787448477481362e+01,3.140749167404709041e+01,2.754569067066353938e+01,4.046835651485340435e+01,2.310835626901953788e+01,3.036669512650173175e+01,2.644648245421924670e+01,9.041635570623094864e+00,3.960363365446364270e+01,2.773231939821288705e+01,1.910015625765717218e+01,2.109830138617236628e+01,1.007696247327007733e+01,1.660175858459955833e+01,3.743378729509227298e+01,2.727587959185326127e+01,2.845181191995036940e+01,2.897233818199734401e+01,3.399939214829532119e+01,2.832098266656670305e+01,1.658834008012215833e+01,4.567739305449831733e+01,2.113189414364079610e+01
6.129722194246947531e+00,1.000753890388567946e+01,1.075942595045184902e+01,1.777355700555749252e+01,1.933826118687911944e+01,1.493936650187736426e+01,5.470163786943848194e+00,7.510188911233379727e+00,7.565782791338042657e+00,1.562662153912924801e+01,1.440781126283228986e+01,2.370041747928894083e+01,9.548983579187581228e+00,1.161959246557493586e+01,1.906738022248829978e+01,2.118662321533548365e+01,2.040549986184820241e+01,1.079205628994065869e+01,1.806853863341864042e+01,2.041386350238180114e+01,1.448435831673910457e+01,1.934801809962486630e+01,6.154884375869588808e+00,1.056351326382204014e+01,1.130577017937192075e+01,1.824555401247657827e+01,1.988207140485802782e+01,1.481914680672473317e+01,6.345318689121931754e+00,6.693666847516134943e+00,8.461448814963837606e+00,1.459869195246605500e+01,1.312305882485155806e+01,7.486368512003207520e+00,2.334843606817319284e+01,1.075885419985823965e+01
2.626367046122199511e+01,3.193241471837096412e+01,3.319578491039636958e+01,3.505274680014039745e+01,3.950716276556200768e+01,2.480652614815494061e+01,2.625686848871927737e+01,1.817529505574685800e+01,2.798942897639049221e+01,1.301932162139774185e+01,8.608744129407622125e+00,2.662686122459503579e+01,3.190615657820455198e+01,1.162767203071844158e+01,3.889195059394380483e+00,6.453515962300611086e+00,1.702685495034264562e+01,1.269518755257554865e+01,4.748096276439314423e+00,7.349297132574480251e+00,2.516595789446682829e+01,1.709931722360420991e+01,2.668979643456095019e+01,3.245569021649595243e+01,3.370862009195534625e+01,3.560830957723364065e+01,4.005496308226339863e+01,2.590551709420655513e+01,2.755128229360144232e+01,1.944359083409925759e+01,2.927580600093262575e+01,1.406210785247014172e+01,9.902007816499454051e+00,2.771503662318366068e+01,2.741786010227853865e+01,3.319461281094279315e+01
1.178061306417250620e+01,9.496913921093312894e+00,1.120463362060134394e+01,1.342168432085789220e+01,1.673457352337373649e+01,2.063024588122871705e+01,1.100800865830387565e+01,1.205307515219061543e+01,1.297045337248435537e+01,1.904627602085622584e+01,1.556728293675239350e+01,2.908099846721268378e+01,9.923392379940970898e+00,1.130442840973097240e+01,1.964779396133692302e+01,1.968577571189011266e+01,2.458211946175662277e+01,1.021263587635705150e+01,1.854716116602947906e+01,1.871995900575763727e+01,8.614389723941330956e+00,2.360712301354653775e+01,1.168841698674342133e+01,9.957685050922981063e+00,1.162437727897666839e+01,1.395240705354173016e+01,1.728876827919442505e+01,2.060302550617283757e+01,1.157461905714529316e+01,1.166764900456335852e+01,1.360304678285517710e+01,1.827966932262921418e+01,1.447152790323915106e+01,4.894506391467290385e+00,2.883746390155039663e+01,1.120262232295159777e+01
2.112979582218217800e+01,9.873779892516511225e+00,1.136257735263273716e+01,1.468037100986380628e+00,5.268883552113281965e+00,3.186064184374070152e+01,2.025547916535946413e+01,2.497222250607573102e+01,2.129800545746606133e+01,3.255696612130363121e+01,2.903858424115621517e+01,4.098764253421489911e+01,1.131357262135219344e+01,2.447237984589478899e+01,3.280248798019200507e+01,3.132412551786706345e+01,3.783298776566626742e+01,2.336088365265327127e+01,3.169053923966723119e+01,3.023960348774794227e+01,1.187968588448423368e+01,3.680592755060550303e+01,2.072359425617837303e+01,9.571754637157390277e+00,1.112894139467015719e+01,1.358685183621477277e+00,5.637333714405192708e+00,3.143251306722265781e+01,1.992748734921183029e+01,2.425889679478926908e+01,2.108174617276657514e+01,3.170751468412006346e+01,2.800623074763902309e+01,1.008972279752934043e+01,4.049575850720327708e+01,1.135987324669519438e+01
1.683031522580859374e+01,8.235120472985592244e+00,1.033694461500131467e+01,6.264825067906413913e+00,1.080666897658851155e+01,2.694022785951653987e+01,1.595287608463149986e+01,1.907777752993735021e+01,1.747093116178612604e+01,2.624932458193450557e+01,2.240501490461547718e+01,3.576847100919110289e+01,9.534360243719230965e+00,1.780425044166776516e+01,2.613079554000838911e+01,2.485337839174884778e+01,3.175650958431763016e+01,1.669317236421258599e+01,2.501884680085411716e+01,2.378571750444400479e+01,6.684713620632078523e+00,3.076774935940008149e+01,1.654319128971207675e+01,8.328430026901006755e+00,1.044108119331348128e+01,6.808634640668262961e+00,1.132347437546088820e+01,2.671170934682600873e+01,1.600474090033738506e+01,1.853863350869483284e+01,1.763251487925679228e+01,2.548086822516781424e+01,2.139933267454748744e+01,5.255159914578342750e+00,3.541384326752925205e+01,1.033397213369687684e+01
3.149397552262821520e+01,4.320526030052703703e+01,4.255187790647084967e+01,5.296184530553555447e+01,5.287321076392873209e+01,2.067345409674285150e+01,3.234774192043334295e+01,2.900778454262000849e+01,3.165514442552914787e+01,2.521912661648778808e+01,3.234582516197258428e+01,1.178642275213929125e+01,4.198453514000035369e+01,3.607226557662815480e+01,3.371235416425703590e+01,4.084954309987065102e+01,1.935818135537387619e+01,3.659969499926343417e+01,3.400449534111360350e+01,4.115110899602326811e+01,4.885473330847311502e+01,1.973768845301250607e+01,3.194710459300094740e+01,4.366428042866402848e+01,4.302505544548755267e+01,5.338909870857938955e+01,5.334175404181327451e+01,2.115043140025914070e+01,3.286705627656024120e+01,2.921267543343603634e+01,3.224794286351836092e+01,2.506913354743939593e+01,3.216222405974291121e+01,4.264434404855742855e+01,1.207832947696915937e+01,4.255346814003797817e+01
3.192301679021971239e+01,2.244198590743354416e+01,2.430484199077888618e+01,1.223664768020405980e+01,1.797336422466629458e+01,4.165914150336791977e+01,3.105170657021708180e+01,3.294143537682558076e+01,3.260360500265866079e+01,3.876866741701944363e+01,3.319171877463692510e+01,5.011433217684959374e+01,2.389666202059113687e+01,2.831812762179852072e+01,3.550421745157163400e+01,3.132322411299704257e+01,4.476926536348550911e+01,2.736329405819982696e+01,3.447950864584255726e+01,3.023866975364767029e+01,1.334064847466731685e+01,4.390476580930082662e+01,3.165561701177614751e+01,2.231075276492315851e+01,2.419649802488304857e+01,1.222401075538480697e+01,1.808480630458490168e+01,4.155560465897239197e+01,3.113696557962452260e+01,3.268795145373952238e+01,3.274617341225180667e+01,3.830015465322060209e+01,3.257731741446852425e+01,2.038719183705045523e+01,4.989837407012316817e+01,2.430189455984672975e+01
1.734777265043356920e+01,2.672130445036563628e+01,2.725132189752464384e+01,3.350504796806405494e+01,3.599571540901311550e+01,1.250874074727714813e+01,1.771192170051079984e+01,9.476019032369832118e+00,1.881548748976877050e+01,1.111948793183942907e+00,7.569827466593681997e+00,1.434132810097091237e+01,2.613079545905542389e+01,1.177517738550909066e+01,9.531945872441776046e+00,1.639628433310206646e+01,5.531383352628594707e+00,1.253799236564621467e+01,9.531945872441776046e+00,1.654641532050999331e+01,2.633891650750240032e+01,5.064630466959783028e+00,1.788297440398573457e+01,2.727657491680520963e+01,2.780712476738332128e+01,3.403139142079661639e+01,3.654540183830764732e+01,1.371616359614063008e+01,1.895506939705605731e+01,1.065078791435714578e+01,2.009028930582754313e+01,2.325735201208306790e+00,7.561351963820405864e+00,2.383042035244721646e+01,1.497850052402913512e+01,2.725124649869914251e+01
1.312371818977668170e+01,1.110897225971398683e+01,8.998242769204791713e+00,2.059099588978279272e+01,1.638520666676627613e+01,2.169376373756234599e+01,1.288244349058163785e+01,2.137527286157217077e+01,1.162843171170232637e+01,2.938549020370306053e+01,3.033895557177123692e+01,3.039952232192224102e+01,9.923001957775102966e+00,2.799113259788640562e+01,3.508375614092440031e+01,3.754636368133759561e+01,3.204363924310896294e+01,2.716165668481625772e+01,3.415516922233612718e+01,3.674752760892510395e+01,2.552352660004083518e+01,3.094438132466377311e+01,1.260715497455459833e+01,1.101115398835812620e+01,8.911949025053187867e+00,2.067339580841840174e+01,1.661934670962253335e+01,2.061619870194147808e+01,1.158807796459238659e+01,2.008209031711345105e+01,1.037117611899367198e+01,2.811446893901184296e+01,2.903562804445498102e+01,1.532636775277838481e+01,2.942034090137211422e+01,9.001202551167038379e+00
2.381216953228945243e+01,2.702006008547779103e+01,2.856644891711342638e+01,2.864621371654856219e+01,3.362058352223244384e+01,2.546135177126239313e+01,2.356916084320222993e+01,1.678688752146513607e+01,2.555714508866750379e+01,1.511767927390314625e+01,8.157699929663911220e+00,2.958725648567148170e+01,2.726184544240809160e+01,7.563241832595346104e+00,6.686475695516006290e+00,2.151066898541215799e+00,2.066086699643983238e+01,8.266226290079352168e+00,6.106584739967754416e+00,1.467729126426257524e+00,1.834715425717039139e+01,2.035944805188436746e+01,2.412810986001208846e+01,2.750195965137079313e+01,2.903333181672761398e+01,2.919663735718912889e+01,3.415419760544761374e+01,2.632247368240282981e+01,2.477933547136088777e+01,1.784296996523907808e+01,2.675242901167529652e+01,1.567304944046939497e+01,8.907719226408868707e+00,2.246266970303318899e+01,3.011669255786354071e+01,2.856480035573395071e+01
1.008739157273289777e+01,1.094074835863320772e+01,8.998242769204789937e+00,2.129937632641690115e+01,1.800317604799320392e+01,1.835987321240070358e+01,9.959424176384702676e+00,1.839035098255484968e+01,8.494851012878969598e+00,2.625205522553284609e+01,2.758537210767774894e+01,2.711009344087379702e+01,9.541875487224158903e+00,2.556713424314254723e+01,3.233273022724603862e+01,3.520088187480427422e+01,2.874879397216331256e+01,2.480622952402393011e+01,3.144089158466654510e+01,3.445536278261614171e+01,2.478623629963604813e+01,2.765269705684962886e+01,9.600684152161433005e+00,1.101115398835812620e+01,9.117682021506675838e+00,2.146562145461826887e+01,1.831806008771657801e+01,1.728906556851777054e+01,8.656495283364845861e+00,1.708834839590747023e+01,7.205688293896039376e+00,2.497008836218805428e+01,2.628662787634420539e+01,1.445449820479036518e+01,2.614959364435951983e+01,9.001202551167038379e+00
3.832221047260010494e+01,4.332044274685614482e+01,4.474497521894228669e+01,4.493948398248350884e+01,5.009529222135001447e+01,3.625857663099055372e+01,3.830031335677593773e+01,3.023100052582934794e+01,4.005084289133739617e+01,2.436430865786687150e+01,2.066473877351113941e+01,3.642230488370641694e+01,4.344231152812279362e+01,2.310835626901953077e+01,1.595192682020494424e+01,1.448413447673893906e+01,2.688363208423619710e+01,2.407787448477480297e+01,1.678289097339939673e+01,1.555433482071715368e+01,3.434677597328752796e+01,2.729442093471725528e+01,3.874336205316541282e+01,4.382059923735088347e+01,4.523621535986398356e+01,4.548302225423248046e+01,5.062621752148865539e+01,3.743378729509227298e+01,3.959085742926908580e+01,3.150392424004937908e+01,4.133529574656615324e+01,2.554861353808809454e+01,2.195091541279144209e+01,3.886343530012416636e+01,3.741932097894886766e+01,4.474355706190151238e+01
2.023554752935283929e+01,3.189348466738410082e+01,3.118163739693843084e+01,4.185132710403652823e+01,4.151547372738507846e+01,9.668413490905694019e+00,2.110345657686268694e+01,1.895096613521210571e+01,2.030172385627035680e+01,1.769735200222232407e+01,2.459361788889913925e+01,4.062330487349028907e+00,3.064537418261517843e+01,2.735932194083960667e+01,2.726447035490036797e+01,3.401345920028266789e+01,1.348920134510068536e+01,2.765151148038503948e+01,2.721908308007088806e+01,3.404979099469971260e+01,3.859043889509009517e+01,1.321135772312395495e+01,2.066631344503552015e+01,3.234101671074832041e+01,3.164900825324145828e+01,4.225925357901555657e+01,4.197824432392565086e+01,9.929192098551009593e+00,2.154958126273021790e+01,1.887404438741299373e+01,2.086152520876072458e+01,1.705329790930004918e+01,2.404503865867661361e+01,3.160312989647366422e+01,2.937754724681307383e+00,3.118328094969588449e+01
3.668454800608154898e+01,4.273183152712934429e+01,4.400069509094674203e+01,4.536067387408665041e+01,5.011910702652269833e+01,3.356345649971482459e+01,3.675485893191738995e+01,2.843102640426288374e+01,3.837545261554436848e+01,2.179503976746986638e+01,1.920291654314988961e+01,3.296274318101720269e+01,4.271156755843375663e+01,2.241059216223094452e+01,1.448091272557340048e+01,1.501130802843963430e+01,2.359060111602329002e+01,2.346178619210229144e+01,1.547162413991984664e+01,1.612325677128701429e+01,3.505271774726325873e+01,2.410902447528138026e+01,3.714093133045559370e+01,4.325309252997479348e+01,4.451404240499194032e+01,4.591269167762964543e+01,5.066198690273991190e+01,3.478561476704332733e+01,3.805746936445886064e+01,2.972938685365148714e+01,3.967545024522704011e+01,2.304485205794258107e+01,2.050591605389395511e+01,3.847059180190738203e+01,3.401607058532379568e+01,4.399953183282650571e+01
2.137053016761851154e+01,3.005349927503155172e+01,3.076746197203481259e+01,3.596348944938404912e+01,3.901308540006709080e+01,1.669609182391953084e+01,2.166641227491104971e+01,1.323184114485080975e+01,2.290330290399064239e+01,5.213849559964599756e+00,7.817726792201057151e+00,1.716305332106927395e+01,2.959196376291127351e+01,1.269024622020655002e+01,7.342114989495197364e+00,1.448287152273197798e+01,7.522883269361311243e+00,1.367506414137001158e+01,7.831042878141409425e+00,1.490361927892549154e+01,2.784921621065690900e+01,7.685481943110404224e+00,2.189210833308958470e+01,3.060891269479264665e+01,3.132008379438159551e+01,3.650519450830680768e+01,3.956772662372458171e+01,1.793164709694917747e+01,2.293765121131353979e+01,1.448605892852225629e+01,2.419252726627421524e+01,6.517421119176724176e+00,8.491675014244499664e+00,2.676433724767877465e+01,1.801033376297568012e+01,3.076712889527711781e+01
1.269765895893262986e+01,2.240450805932178469e+01,2.280499032029225148e+01,2.986481871361508666e+01,3.186844750842005070e+01,9.275300328571212560e+00,1.307376434591356151e+01,5.049764459211645296e+00,1.416802321497719674e+01,3.602433082635966510e+00,8.230984636978185165e+00,1.408181295382184928e+01,2.172561078795305178e+01,1.072788680422681651e+01,1.197191106481266587e+01,1.788889400115391126e+01,7.996720239753356552e+00,1.112396356211862880e+01,1.155141612487512326e+01,1.775012136740593860e+01,2.373122589793944570e+01,7.007879459026285396e+00,1.323406138012668443e+01,2.295647379316545411e+01,2.336072571963595479e+01,3.037283390570281583e+01,3.241183571300398114e+01,1.029336121612988819e+01,1.430955414824997973e+01,6.115718094821741779e+00,1.544628036005329719e+01,2.325441560086664250e+00,7.475185881834477186e+00,1.986813795634995827e+01,1.432608748200638438e+01,2.280507988906253658e+01
