2.431856373952499695e+01,2.111338111349927971e+01,1.144684552715435011e+01,1.611578285203276195e+01,2.771422555965988721e+01,2.216241951848996905e+01,1.667923115954901903e+01,2.547814849708948870e+01,1.207040099785731080e+01,1.550155488994403541e+01,1.508723952342074881e+01,1.765319511869338953e+01,1.933860856968523123e+01,2.774234912949222753e+00,1.342254593703474264e+01,1.289398704265711260e+01,1.866472816472722229e+01,1.828830883071377045e+01,2.865126446650417336e+01,2.815610365225784761e+01,2.410449348756905863e+01,4.393388532402831892e+00,3.909407279218823916e+00,1.555472691384480299e+01,1.649058145005170672e+01,2.119050974079937077e+01,7.350128472387218892e+00,5.003769398940893787e+00,4.447795034533163161e+00,1.050487490852818162e+01
1.755113224661405402e+00,3.782560836130965498e+00,1.554821775728951927e+01,1.831486197483383904e+01,1.624657514990968110e+01,1.780584306277591011e+01,9.866063626225830774e+00,4.810726388259814001e+01,3.514711444629049453e+01,3.855895117079049328e+01,3.807086428869366301e+01,4.067551963266726034e+01,4.392693744149242185e+00,2.525299556646956844e+01,1.545629300730258038e+01,1.580239716265824690e+01,2.371094011685161718e+01,2.393799164056420636e+01,2.132812117365105564e+01,2.124826040595942089e+01,2.334572136588072411e+01,2.804668872624480258e+01,2.752943426317784414e+01,8.296814495587593541e+00,1.513943947120485589e+01,2.421020453892893798e+01,3.087847327622124638e+01,1.906517165994548435e+01,1.956922438496289374e+01,2.507246315920341218e+01
3.408521874099093196e+01,3.073760073040066132e+01,1.914500618202323068e+01,1.679143312191466109e+01,2.806725748039721680e+01,2.116607643558167950e+01,2.459267748831293687e+01,1.950663602337910874e+01,1.478296691362909776e+01,1.554665051995032243e+01,1.509266394026823654e+01,1.627644020958524962e+01,3.049033582999972225e+01,1.640616953101843833e+01,1.897603527556865188e+01,1.863911229674705794e+01,1.288187686807076560e+01,1.238019967832741131e+01,2.521754358489122083e+01,2.467857677844756026e+01,1.825358769893512090e+01,1.772167608342172684e+01,1.757279077657166511e+01,2.697184456679722686e+01,1.984639048689731311e+01,1.448653066515266552e+01,1.661633253236394481e+01,1.943208100820386974e+01,1.932840849080849921e+01,1.008971703247034846e+01
3.601957846102469318e+01,3.268739806714408047e+01,2.151699544080674187e+01,2.394557497197744667e+01,3.670061505119749512e+01,3.014565705072245549e+01,2.753830261025627379e+01,1.371030979732080013e+01,1.758795323273579125e+00,3.788174592975198873e+00,3.578369634129903165e+00,5.814296719310271477e+00,3.115474776704227367e+01,1.029378105262276044e+01,2.295616805723824783e+01,2.240419479106733291e+01,2.378764828785093144e+01,2.325541879714103288e+01,3.610484499471863984e+01,3.555704120676104907e+01,3.004034680553976600e+01,7.748215799750126642e+00,8.194163814455794892e+00,2.727877978429064854e+01,2.561071387017126000e+01,2.631612514327299479e+01,4.747475740300907354e+00,1.647767567067935701e+01,1.597282373029453240e+01,1.470917520653844512e+01
1.497240229079951490e+01,1.158423499202518592e+01,2.936614012305039267e+00,9.037285873878946774e+00,1.827816637447616088e+01,1.381015377469116423e+01,6.671692499180048586e+00,3.341416755479409062e+01,2.058862141477776575e+01,2.396109984579824115e+01,2.345917790952946191e+01,2.605484618827103205e+01,1.033986943631355082e+01,1.090756984653385686e+01,4.937059710506274790e+00,4.646782873126807267e+00,1.387738796086850002e+01,1.377678950631598909e+01,2.022779679776934714e+01,1.980310204739271640e+01,1.740200720550041424e+01,1.404805266805011499e+01,1.349820418359388974e+01,6.453515962300616415e+00,7.778801026616614323e+00,1.577136779059742722e+01,1.663074832261536429e+01,5.003769398940886681e+00,5.559743764751808648e+00,1.102180869477889757e+01
3.265737338106445264e+01,3.064682885842981719e+01,2.566290317058771819e+01,1.955758788813541926e+01,1.890126215240075780e+01,1.648069153497629102e+01,2.643722591684787560e+01,4.139999487859842020e+01,3.580825882817384809e+01,3.735102889513941449e+01,3.684694494557539457e+01,3.834410577095006545e+01,3.219543396835872073e+01,3.247385577345258412e+01,2.373017729878641902e+01,2.395704650391272850e+01,1.547289390910080087e+01,1.581863484884480542e+01,1.335409860314411112e+01,1.322617733829453357e+01,1.138966822346517027e+01,3.535039331068294644e+01,3.494142683926546056e+01,3.078285366458460359e+01,2.146921097889790886e+01,1.307041850760900203e+01,3.574784704444038397e+01,3.106555122840901362e+01,3.137741617359120383e+01,2.414940072060684528e+01
2.858038076629413737e+01,2.560225531255161968e+01,1.632116512891766646e+01,1.123218791870173483e+01,1.939174438345341045e+01,1.303096466747244264e+01,1.983356384755588664e+01,2.949805301387974765e+01,2.278132134891172100e+01,2.444974814440415045e+01,2.393224763135959066e+01,2.558120321667772146e+01,2.616958994129695171e+01,2.006730772690406539e+01,1.505175983245414173e+01,1.500033121452590024e+01,5.692829781259120203e+00,5.555427383198428437e+00,1.569869588020384654e+01,1.518830371547299940e+01,8.789337431894537644e+00,2.267949435711344108e+01,2.231539304393499279e+01,2.344001873650718437e+01,1.430753033651398098e+01,5.640359008498234239e+00,2.282357658555359947e+01,1.999653751103813448e+01,2.017352187816976894e+01,1.162695144811221226e+01
3.790366346870820990e+01,3.534735348131015087e+01,2.834657644450078706e+01,3.340649287005689416e+01,4.450971204735803610e+01,3.937163746398613284e+01,3.255401979905814613e+01,2.746264194993734975e+01,1.852013971036669204e+01,1.989957419825512375e+01,1.998482513784747994e+01,2.109471804288044439e+01,3.297767913054367739e+01,1.851078364411120702e+01,3.044311923719326529e+01,2.994662053098830512e+01,3.572023027746857338e+01,3.529803710424172891e+01,4.588266108635723839e+01,4.539841644402681453e+01,4.136746388942888331e+01,1.564909060675173791e+01,1.602963597165712883e+01,2.996309150931523746e+01,3.353795155094480407e+01,3.829834245518136981e+01,1.594001277581417320e+01,2.165778773021501280e+01,2.115966331847305781e+01,2.681874106068000074e+01
9.866200363795419648e+00,6.715845914051896237e+00,6.808717790169065864e+00,7.832779523961153068e+00,1.079603292089103306e+01,8.455641205961441642e+00,1.755241291981646912e+00,3.965223329850701361e+01,2.753943561842213228e+01,3.076358926278569683e+01,3.023147592581259957e+01,3.276256286167014764e+01,7.492095566577091859e+00,1.839742446740125104e+01,5.695846666557729421e+00,6.189968641346747624e+00,1.322074874189807048e+01,1.344102822809024289e+01,1.393388408459565753e+01,1.363111232209569401e+01,1.364308532842894373e+01,2.169365043913850855e+01,2.113795618658949138e+01,6.104136390287277614e+00,4.648175790169955413e+00,1.387894213598689319e+01,2.406093101738288098e+01,1.285932775750973711e+01,1.341232131116828086e+01,1.563963136217522631e+01
2.697805041626479650e+01,2.603327135052440866e+01,2.582602860183182969e+01,2.038349005968995087e+01,1.238879933745074702e+01,1.463958743977542554e+01,2.390431291342081721e+01,4.950043111123027728e+01,4.148250919284048877e+01,4.371360030312415290e+01,4.316926457219605595e+01,4.510270330603630384e+01,2.821570729753941009e+01,3.564646832609947324e+01,2.367259123687656341e+01,2.410605273537753135e+01,1.913751323272581928e+01,1.967116202325915708e+01,8.270618560390014196e+00,8.654154430488695482e+00,1.289478239349283939e+01,3.893414657774631848e+01,3.843474121192230797e+01,2.818239911182761404e+01,2.067033685114600061e+01,1.663210122249384426e+01,4.014283141587743131e+01,3.233075897559670864e+01,3.278175084704482600e+01,2.833475257710023598e+01
4.910737230085265281e+01,4.735349409908606333e+01,4.244232283383620796e+01,3.636813104365369753e+01,3.472599035632866560e+01,3.335941675956499353e+01,4.337186138236454269e+01,5.127850361304800941e+01,4.924503901301236652e+01,4.995986526668272631e+01,4.953423472443009246e+01,5.041308015025310141e+01,4.902931378933057971e+01,4.797059096725911331e+01,4.057701971630208249e+01,4.077081077980723478e+01,3.180415111245086734e+01,3.205102978952919557e+01,2.930734575548669696e+01,2.933370165424138776e+01,2.833573549006648662e+01,5.047945740917023016e+01,5.014461987732198622e+01,4.772790324510184945e+01,3.840664442650668775e+01,2.964195074003405139e+01,5.029447755213301718e+01,4.744596968428367489e+01,4.770261556680811310e+01,3.953367183786978245e+01
9.300867540772033593e+00,7.745303846084664379e+00,1.267220551559965180e+01,1.767241527095961473e+01,2.092963970431240739e+01,1.981987261073485129e+01,9.764671005004268878e+00,4.260344644082339727e+01,2.928054742806164867e+01,3.272741720547025324e+01,3.228524181858753650e+01,3.487863892845913227e+01,5.164336847209670900e+00,1.935965628036334252e+01,1.368935224440822829e+01,1.376815591803217309e+01,2.316354262751923088e+01,2.321020162705744738e+01,2.502894924539491939e+01,2.478695438659288541e+01,2.486489378024440455e+01,2.167773738288527952e+01,2.120925058629238791e+01,5.460127111913204878e+00,1.498910101845521226e+01,2.447016898382598171e+01,2.465163258721421968e+01,1.340653377255292789e+01,1.380412656973997443e+01,2.149575378259786262e+01
1.913305474208975454e+01,1.599610363442677574e+01,7.152054149079104306e+00,1.468422082924618843e+00,1.349830493371676532e+01,6.671692591050387477e+00,1.008254324215061892e+01,3.272491652231694559e+01,2.228032840753311561e+01,2.502813178716923304e+01,2.447236835915955666e+01,2.676482747158878084e+01,1.640956097403552505e+01,1.547250293502832008e+01,5.463767723235128493e+00,5.547979834003172961e+00,4.118345931125212189e+00,4.229432079305150083e+00,1.269534491484843741e+01,1.216059866678978452e+01,7.779211957113475684e+00,1.878714713913437961e+01,1.827843921195152532e+01,1.369298460610407631e+01,4.642315368699373224e+00,5.690989019565951601e+00,2.020477632547082081e+01,1.265223284829009920e+01,1.302541088025364502e+01,8.895590043253625012e+00
3.933754548463789291e+01,3.612266167619495150e+01,2.561090844267459588e+01,2.864662925619476752e+01,4.128228844947002329e+01,3.489699238222769395e+01,3.140027699647146164e+01,1.414697163056274931e+01,6.897094270837791363e+00,6.721845121957496616e+00,6.970178215947094635e+00,7.563217884423622195e+00,3.434868284191210819e+01,1.396564879460417785e+01,2.724274436519694120e+01,2.668676999721984444e+01,2.885791941711879360e+01,2.833365640756528592e+01,4.099439622188458543e+01,4.045167671254962016e+01,3.508775241473484385e+01,1.075841081762536966e+01,1.130480410649903078e+01,3.057364965073772112e+01,3.005355960208396127e+01,3.141092701097623774e+01,8.339615571355356138e+00,1.988147277604747032e+01,1.933764572353105393e+01,1.967025960198554557e+01
4.587631888634471267e+01,4.311338209857872528e+01,3.410236409875674468e+01,2.902591597931331080e+01,3.425411370862744320e+01,2.941370972176791909e+01,3.756228789409914981e+01,3.325379420183721635e+01,3.367288562815231501e+01,3.358722270112001951e+01,3.324961174437973455e+01,3.360193434837112392e+01,4.389007382926269685e+01,3.531794989920569350e+01,3.289867660291418616e+01,3.283754748304589555e+01,2.347644908188637203e+01,2.339070892411266556e+01,2.908860955165091866e+01,2.877342285945971412e+01,2.397928959544252336e+01,3.698981515430138955e+01,3.680131230776677143e+01,4.127883877328196149e+01,3.201022084980460392e+01,2.263310642976488296e+01,3.595430696524001490e+01,3.695249205523536062e+01,3.701517636885486695e+01,2.759177774323277177e+01
1.338377586215689874e+01,1.004313901793568320e+01,4.076638880376005858e+00,9.912812107162176645e+00,1.789962897681535381e+01,1.405018646209752475e+01,5.723531511172743613e+00,3.508112226895510588e+01,2.216263517283758944e+01,2.555673995285317801e+01,2.506210783995800639e+01,2.766360661713814650e+01,8.650938877011551398e+00,1.236670500989891686e+01,5.688751430762850170e+00,5.551248087827326927e+00,1.504752043015722762e+01,1.499607727332716145e+01,2.031560438087720044e+01,1.992383745101928127e+01,1.807683361911682596e+01,1.539092020352734735e+01,1.484916587294747714e+01,4.746330876411140487e+00,8.124761174417118426e+00,1.677298753789190755e+01,1.807206645253074484e+01,6.264987669155186012e+00,6.808784255159343601e+00,1.275882829383450989e+01
