0.000000000000000000e+00,2.041808916907300286e+01,2.325458279405199136e+01,1.741783739834551881e+01,2.911613638593354025e+01,1.478124187169728287e+01,1.784311200311808321e+01,2.397631626868687604e+01,1.276110343846576178e+01,1.810509216925327891e+01,1.770653187524991168e+01,1.276110343846576534e+01,2.368863409348625737e+01,2.216335106678745603e+01,1.209926415661287358e+01,2.939629207616483608e+00
2.041808916907300286e+01,0.000000000000000000e+00,3.909886219114457617e+01,3.675153199084976308e+01,4.785592463047164813e+01,1.302169864018908996e+01,2.530296449664704994e+01,2.866803319022102770e+01,1.228894565758609936e+01,1.659485416331829200e+01,3.510483601324143610e+00,1.101561914800196007e+01,2.441064051851004990e+01,2.180503324099497675e+01,1.755757057657505271e+01,2.321576189055539885e+01
2.325458279405199136e+01,3.909886219114457617e+01,0.000000000000000000e+00,2.668676982833713396e+01,1.177594209172746709e+01,2.699942365164000435e+01,1.633531819853791944e+01,4.592886177658080271e+01,3.559235775337005236e+01,4.135047275534736855e+01,3.772433270122842686e+01,2.814297084288456929e+01,2.355826393884693459e+01,2.459468556271658812e+01,3.531178505274176871e+01,2.252737725006794633e+01
1.741783739834551881e+01,3.675153199084976308e+01,2.668676982833713396e+01,0.000000000000000000e+00,2.476816373347343969e+01,3.202674006410122587e+01,3.128939603952318649e+01,2.501488229091673787e+01,2.594859393528565406e+01,2.757323615265108430e+01,3.356161611335490846e+01,3.017820552167671266e+01,3.878878761927519037e+01,3.789168144124317905e+01,2.180343641304823876e+01,1.451687032917597975e+01
2.911613638593354025e+01,4.785592463047164813e+01,1.177594209172746709e+01,2.476816373347343969e+01,0.000000000000000000e+00,3.690784709429406973e+01,2.759973079176130639e+01,4.824266579532019250e+01,4.185289272263686655e+01,4.652954138995949762e+01,4.588657416992274563e+01,3.735736590442676430e+01,3.518144253420066292e+01,3.602084974133667572e+01,4.016422565651366483e+01,2.729876753442639270e+01
1.478124187169728287e+01,1.302169864018908996e+01,2.699942365164000435e+01,3.202674006410122587e+01,3.690784709429406973e+01,0.000000000000000000e+00,1.229526815699489894e+01,3.379875798205454629e+01,1.667923114271071228e+01,2.339043744984869377e+01,1.303048915233712890e+01,3.335846228542140857e+00,1.252990322483993602e+01,1.009941655913267766e+01,2.042630319973163466e+01,1.756661008143238334e+01
1.784311200311808321e+01,2.530296449664704994e+01,1.633531819853791944e+01,3.128939603952318649e+01,2.759973079176130639e+01,1.229526815699489894e+01,0.000000000000000000e+00,4.134391815471892784e+01,2.624920326363366740e+01,3.297978685760826778e+01,2.496766797998666121e+01,1.463665089407840014e+01,8.124830998277248639e+00,8.456284261777978983e+00,2.832595255038591375e+01,1.933875511323978102e+01
2.397631626868687604e+01,2.866803319022102770e+01,4.592886177658080271e+01,2.501488229091673787e+01,4.824266579532019250e+01,3.379875798205454629e+01,4.134391815471892784e+01,0.000000000000000000e+00,1.754325473204966812e+01,1.209738729478057628e+01,2.538057297911160148e+01,3.051108831196288307e+01,4.567091979639715760e+01,4.355737209601792159e+01,1.341248173946913802e+01,2.368932530837284745e+01
1.276110343846576178e+01,1.228894565758609936e+01,3.559235775337005236e+01,2.594859393528565406e+01,4.185289272263686655e+01,1.667923114271071228e+01,2.624920326363366740e+01,1.754325473204966812e+01,0.000000000000000000e+00,6.808701151742289071e+00,8.778462111622125974e+00,1.334338491416857053e+01,2.903820119348618434e+01,2.672135977380678540e+01,5.268625085409636810e+00,1.469195491584055446e+01
1.810509216925327891e+01,1.659485416331829200e+01,4.135047275534736855e+01,2.757323615265108430e+01,4.652954138995949762e+01,2.339043744984869377e+01,3.297978685760826778e+01,1.209738729478057628e+01,6.808701151742289071e+00,0.000000000000000000e+00,1.338434997832671769e+01,2.006116281049180472e+01,3.581523120360423462e+01,3.346902503606701629e+01,6.378843774086324636e+00,1.932256020355439929e+01
